time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.1107115458,1560.5755668527,225.5159556967
0.0012423000,1,0.1107115458,1560.5755668527,225.5159556967
0.0023270000,2,0.1107115458,1560.5755668527,225.5159556967
0.0034151000,3,0.1107115458,1560.5755668527,225.5159556967
0.0045188000,4,0.1107115458,1560.5755668527,225.5159556967
0.0056003000,5,0.1107115458,1560.5755668527,225.5159556967
0.0066866000,6,0.1107115458,1560.5755668527,225.5159556967
0.0077713000,7,0.1107115458,1560.5755668527,225.5159556967
0.0088640000,8,0.1107115458,1560.5755668527,225.5159556967
0.0099816000,9,0.1107115458,1560.5755668527,225.5159556967
0.0111193000,10,0.1107115458,1560.5755668527,225.5159556967
0.0122122000,11,0.1107115458,1560.5755668527,225.5159556967
0.0133268000,12,0.1107115458,1560.5755668527,225.5159556967
0.0144416000,13,0.1107115458,1560.5755668527,225.5159556967
0.0155771000,14,0.1107115458,1560.5755668527,225.5159556967
0.0166963000,15,0.1107115458,1560.5755668527,225.5159556967
0.0178121000,16,0.1107115458,1560.5755668527,225.5159556967
0.0189264000,17,0.1107115458,1560.5755668527,225.5159556967
0.0200261000,18,0.1107115458,1560.5755668527,225.5159556967
0.0211353000,19,0.1107115458,1560.5755668527,225.5159556967
0.0222370000,20,0.1107115458,1560.5755668527,225.5159556967
0.0233578000,21,0.1107115458,1560.5755668527,225.5159556967
0.0244694000,22,0.1107115458,1560.5755668527,225.5159556967
0.0255796000,23,0.1107115458,1560.5755668527,225.5159556967
0.0266879000,24,0.1107115458,1560.5755668527,225.5159556967
0.0277959000,25,0.1107115458,1560.5755668527,225.5159556967
0.0289083000,26,0.1107115458,1560.5755668527,225.5159556967
0.0300191000,27,0.1107115458,1560.5755668527,225.5159556967
0.0311539000,28,0.1107115458,1560.5755668527,225.5159556967
0.0322699000,29,0.1107115458,1560.5755668527,225.5159556967
0.0333730000,30,0.1107115458,1560.5755668527,225.5159556967
0.0344830000,31,0.1107115458,1560.5755668527,225.5159556967
0.0356284000,32,0.1107115458,1560.5755668527,225.5159556967
0.0367577000,33,0.1107115458,1560.5755668527,225.5159556967
0.0378669000,34,0.1107115458,1560.5755668527,225.5159556967
0.0389838000,35,0.1107115458,1560.5755668527,225.5159556967
0.0401104000,36,0.1107115458,1560.5755668527,225.5159556967
0.0412298000,37,0.1107115458,1560.5755668527,225.5159556967
0.0423403000,38,0.1107115458,1560.5755668527,225.5159556967
0.0434946000,39,0.1107115458,1560.5755668527,225.5159556967
0.0446037000,40,0.1107115458,1560.5755668527,225.5159556967
0.0457197000,41,0.1107115458,1560.5755668527,225.5159556967
0.0468283000,42,0.1107115458,1560.5755668527,225.5159556967
0.0479400000,43,0.1107115458,1560.5755668527,225.5159556967
0.0490562000,44,0.1107115458,1560.5755668527,225.5159556967
0.0501591000,45,0.1107115458,1560.5755668527,225.5159556967
0.0512641000,46,0.1107115458,1560.5755668527,225.5159556967
0.0523846000,47,0.1107115458,1560.5755668527,225.5159556967
0.0535081000,48,0.1107115458,1560.5755668527,225.5159556967
0.0546555000,49,0.1107115458,1560.5755668527,225.5159556967
0.0557640000,50,0.1107115458,1560.5755668527,225.5159556967
0.0568797000,51,0.1107115458,1560.5755668527,225.5159556967
0.0579856000,52,0.1107115458,1560.5755668527,225.5159556967
0.0591037000,53,0.1107115458,1560.5755668527,225.5159556967
0.0602170000,54,0.1107115458,1560.5755668527,225.5159556967
0.0613554000,55,0.1107115458,1560.5755668527,225.5159556967
0.0624731000,56,0.1107115458,1560.5755668527,225.5159556967
0.0635739000,57,0.1107115458,1560.5755668527,225.5159556967
