time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.1133351069,1881.4668883057,226.0752760999
0.0074407000,1,0.1060959801,1483.1018010730,217.3721127944
0.0135614000,2,0.0929931022,1708.6831643527,182.0970647410
0.0186937000,3,0.0929931022,1708.6831643527,182.0970647410
0.0251643000,4,0.0919089801,1624.2183501606,181.3052683392
0.0314797000,5,0.0912979010,1620.5468293669,179.9528262642
0.0378647000,6,0.0879739877,1535.6993926934,173.9342791244
0.0442610000,7,0.0864395318,1478.4716175173,171.5282931365
0.0507814000,8,0.0864395318,1478.4716175173,171.5282931365
0.0570380000,9,0.0864395318,1478.4716175173,171.5282931365
0.0631167000,10,0.0864395318,1478.4716175173,171.5282931365
0.0698227000,11,0.0860000803,1607.8825527890,167.8324048229
0.0761380000,12,0.0856347725,1514.4295348042,168.9059209263
0.0825269000,13,0.0846643939,1672.5362549664,163.3774038816
0.0886319000,14,0.0839663677,1687.9574698190,161.4280073716
0.0939069000,15,0.0839663677,1687.9574698190,161.4280073716
0.0990877000,16,0.0838572350,1580.1174053492,163.3969371963
0.1043486000,17,0.0834638569,1819.4254303691,157.5423202942
0.1096671000,18,0.0824001106,1539.3389640434,160.8324491054
0.1148788000,19,0.0824001106,1539.3389640434,160.8324491054
0.1201740000,20,0.0824001106,1539.3389640434,160.8324491054
0.1256651000,21,0.0824001106,1539.3389640434,160.8324491054
0.1312653000,22,0.0821774933,1557.1662632926,159.9445153246
0.1366552000,23,0.0812967156,1727.1628971951,154.3801996194
0.1427612000,24,0.0812967156,1727.1628971951,154.3801996194
0.1493804000,25,0.0802197067,1578.1912021168,154.9353528955
0.1562972000,26,0.0795279409,1591.8667456641,153.0365885192
0.1626377000,27,0.0792561572,1594.2487456641,152.3522757905
0.1687806000,28,0.0789023239,1594.2487456641,151.5253279485
0.1748830000,29,0.0784079919,1430.0138843389,153.7570339377
0.1802777000,30,0.0781932931,1430.0138843389,153.2552590101
0.1861784000,31,0.0780024687,1430.0138843389,152.8092811875
0.1922393000,32,0.0780024687,1430.0138843389,152.8092811875
0.1981096000,33,0.0780024687,1430.0138843389,152.8092811875
0.2041562000,34,0.0780024687,1430.0138843389,152.8092811875
0.2096443000,35,0.0765997506,1435.6298843389,149.4151540784
0.2147275000,36,0.0765997506,1435.6298843389,149.4151540784
0.2209456000,37,0.0764470221,1555.5695467595,146.5846951975
0.2267164000,38,0.0763912184,1472.1447785135,148.1747444059
0.2324893000,39,0.0755110967,1436.2531117940,146.8579958923
0.2383953000,40,0.0746483345,1449.1621056574,144.5754023111
0.2436955000,41,0.0746483345,1449.1621056574,144.5754023111
0.2494584000,42,0.0743848474,1449.1621056574,143.9596037826
0.2548769000,43,0.0743848474,1449.1621056574,143.9596037826
0.2602274000,44,0.0743848474,1449.1621056574,143.9596037826
0.2657399000,45,0.0741550827,1449.1621056574,143.4226179216
0.2712863000,46,0.0741550827,1449.1621056574,143.4226179216
0.2765444000,47,0.0741550827,1449.1621056574,143.4226179216
0.2818448000,48,0.0741550827,1449.1621056574,143.4226179216
0.2876028000,49,0.0741550827,1449.1621056574,143.4226179216
0.2927182000,50,0.0741550827,1449.1621056574,143.4226179216
0.2979427000,51,0.0741550827,1449.1621056574,143.4226179216
0.3037564000,52,0.0741550827,1449.1621056574,143.4226179216
0.3096068000,53,0.0737250846,1409.9593847305,143.2261422009
0.3149978000,54,0.0730810447,1409.9593847305,141.7209493191
0.3203434000,55,0.0729128884,1409.9593847305,141.3279493191
0.3257642000,56,0.0727504411,1412.6593847305,140.8926097443
0.3311309000,57,0.0724497305,1409.9593847305,140.2454977240
0.3375421000,58,0.0723048042,1410.1618128954,139.9026141568
0.3435770000,59,0.0720856977,1410.1618128954,139.3905377488
0.3489039000,60,0.0720856977,1410.1618128954,139.3905377488
0.3546368000,61,0.0719573711,1409.2516880629,139.1093937585
0.3602459000,62,0.0708130132,1495.0321219202,134.6658524420
0.3668363000,63,0.0708130132,1495.0321219202,134.6658524420
0.3727544000,64,0.0700968328,1430.8930034588,134.3147998966
0.3780268000,65,0.0700968328,1430.8930034588,134.3147998966
0.3832275000,66,0.0700968328,1430.8930034588,134.3147998966
0.3897993000,67,0.0700968328,1430.8930034588,134.3147998966
0.3956252000,68,0.0700500690,1430.8930034588,134.2055077620
0.4005935000,69,0.0700500690,1430.8930034588,134.2055077620
0.4055280000,70,0.0700500690,1430.8930034588,134.2055077620
0.4109680000,71,0.0700500690,1430.8930034588,134.2055077620
0.4163076000,72,0.0700500690,1430.8930034588,134.2055077620
0.4214519000,73,0.0700500690,1430.8930034588,134.2055077620
0.4263074000,74,0.0700051992,1402.1784036205,134.6928229746
0.4328327000,75,0.0695043394,1420.9805435894,133.1345013674
0.4384124000,76,0.0695043394,1420.9805435894,133.1345013674
0.4431758000,77,0.0695043394,1420.9805435894,133.1345013674
0.4480556000,78,0.0691103892,1430.8484036205,132.0102910508
0.4529702000,79,0.0690530534,1430.8484036205,131.8762910508
0.4577736000,80,0.0690530534,1430.8484036205,131.8762910508
0.4627875000,81,0.0689828813,1430.8484036205,131.7122910508
0.4684143000,82,0.0688703492,1430.8484036205,131.4492910508
0.4743449000,83,0.0688703492,1430.8484036205,131.4492910508
0.4801523000,84,0.0688703492,1430.8484036205,131.4492910508
0.4853830000,85,0.0687683444,1397.7782556832,131.8928999007
0.4910285000,86,0.0685402860,1381.5504036205,131.6945690076
0.4963772000,87,0.0684756763,1381.5504036205,131.5435690076
0.5014206000,88,0.0684756763,1381.5504036205,131.5435690076
0.5064515000,89,0.0684756763,1381.5504036205,131.5435690076
0.5118382000,90,0.0682774923,1420.5458729410,130.2761874120
0.5170892000,91,0.0682774923,1420.5458729410,130.2761874120
0.5221264000,92,0.0682774923,1420.5458729410,130.2761874120
0.5272953000,93,0.0682774923,1420.5458729410,130.2761874120
0.5326338000,94,0.0682774923,1420.5458729410,130.2761874120
0.5375506000,95,0.0682774923,1420.5458729410,130.2761874120
0.5426416000,96,0.0682774923,1420.5458729410,130.2761874120
0.5475080000,97,0.0682774923,1420.5458729410,130.2761874120
0.5527558000,98,0.0682774923,1420.5458729410,130.2761874120
0.5580358000,99,0.0682774923,1420.5458729410,130.2761874120
0.5640719000,100,0.0679086648,1436.7818729410,129.0793615786
0.5718232000,101,0.0679086648,1436.7818729410,129.0793615786
0.5781743000,102,0.0674734561,1393.3444879960,128.9580393582
0.5836131000,103,0.0672231877,1373.6561464511,128.7791669888
0.5890018000,104,0.0671357137,1373.6561464511,128.5747302930
0.5947887000,105,0.0671128878,1479.6192976709,126.3361060357
0.6006860000,106,0.0668831644,1436.3204036205,126.6921698146
0.6058672000,107,0.0663275598,1375.5720403027,126.6464733294
0.6120893000,108,0.0661790362,1378.9517258557,126.2296578288
0.6177137000,109,0.0661790362,1378.9517258557,126.2296578288
0.6233165000,110,0.0660338195,1381.5480403027,125.8367264496
0.6296952000,111,0.0656867943,1375.5720403027,125.1489329501
0.6348831000,112,0.0656867943,1375.5720403027,125.1489329501
0.6406013000,113,0.0656867943,1375.5720403027,125.1489329501
0.6461759000,114,0.0656867943,1375.5720403027,125.1489329501
0.6513749000,115,0.0656867943,1375.5720403027,125.1489329501
0.6566022000,116,0.0656867943,1375.5720403027,125.1489329501
0.6619880000,117,0.0656867943,1375.5720403027,125.1489329501
0.6672171000,118,0.0656867943,1375.5720403027,125.1489329501
0.6722612000,119,0.0656867943,1375.5720403027,125.1489329501
0.6772510000,120,0.0656867943,1375.5720403027,125.1489329501
0.6820669000,121,0.0656867943,1375.5720403027,125.1489329501
0.6869103000,122,0.0656867943,1375.5720403027,125.1489329501
0.6914117000,123,0.0656867943,1375.5720403027,125.1489329501
0.6958128000,124,0.0656867943,1375.5720403027,125.1489329501
0.7002374000,125,0.0654671537,1376.0764053949,124.6252070173
0.7052662000,126,0.0653826764,1316.7968623915,125.6502958057
0.7106557000,127,0.0652421294,1311.6400972575,125.4281698288
0.7159010000,128,0.0652421294,1311.6400972575,125.4281698288
0.7212574000,129,0.0649886144,1385.6967792450,123.3084063036
0.7265354000,130,0.0649886144,1385.6967792450,123.3084063036
0.7314690000,131,0.0648180427,1385.6967792450,122.9097614020
0.7366684000,132,0.0648180427,1385.6967792450,122.9097614020
0.7417786000,133,0.0644386924,1384.4761219202,122.0483511648
0.7468031000,134,0.0644386924,1384.4761219202,122.0483511648
0.7524673000,135,0.0643596610,1375.5720403027,122.0472746507
0.7580935000,136,0.0643596610,1375.5720403027,122.0472746507
0.7638851000,137,0.0643596610,1375.5720403027,122.0472746507
0.7692075000,138,0.0643035531,1420.2487792450,120.9947760681
0.7744261000,139,0.0640808236,1362.6461739139,121.6621707252
0.7804341000,140,0.0640808236,1362.6461739139,121.6621707252
0.7858158000,141,0.0640808236,1362.6461739139,121.6621707252
0.7914719000,142,0.0638662977,1362.6461739139,121.1607999293
0.7967926000,143,0.0638662977,1362.6461739139,121.1607999293
0.8019020000,144,0.0638662977,1362.6461739139,121.1607999293
0.8072336000,145,0.0638237541,1374.2398615010,120.8222741731
0.8125178000,146,0.0638237541,1374.2398615010,120.8222741731
0.8175961000,147,0.0637319326,1374.2398615010,120.6076771134
0.8222771000,148,0.0637177204,1374.2398615010,120.5744616926
0.8278699000,149,0.0637177204,1374.2398615010,120.5744616926
0.8337433000,150,0.0635206661,1374.2398615010,120.1139238378
0.8394888000,151,0.0635206661,1374.2398615010,120.1139238378
0.8459168000,152,0.0635206661,1374.2398615010,120.1139238378
0.8517345000,153,0.0629235267,1420.2487792450,117.7695008501
0.8572626000,154,0.0629235267,1420.2487792450,117.7695008501
0.8625284000,155,0.0629235267,1420.2487792450,117.7695008501
0.8678321000,156,0.0629235267,1420.2487792450,117.7695008501
0.8726242000,157,0.0628789917,1420.2487792450,117.6654174877
0.8778192000,158,0.0627625614,1420.2487792450,117.3933069228
0.8830439000,159,0.0626173232,1420.2487792450,117.0538690159
0.8884790000,160,0.0626173232,1420.2487792450,117.0538690159
0.8933835000,161,0.0626173232,1420.2487792450,117.0538690159
0.8983814000,162,0.0626173232,1420.2487792450,117.0538690159
0.9035469000,163,0.0624602476,1322.8468936119,118.6954846977
0.9082736000,164,0.0624595064,1344.6041143448,118.2450533800
0.9132075000,165,0.0624561193,1312.6088257880,118.8969760140
0.9182558000,166,0.0624561193,1312.6088257880,118.8969760140
0.9233970000,167,0.0619786109,1355.6474288933,116.8934008111
0.9283026000,168,0.0616931480,1388.7666166015,115.5432253929
0.9331307000,169,0.0614702466,1341.9688936119,115.9873891754
0.9378911000,170,0.0614702466,1341.9688936119,115.9873891754
0.9433336000,171,0.0614007757,1341.9688936119,115.8250279178
0.9482769000,172,0.0614007757,1341.9688936119,115.8250279178
0.9532798000,173,0.0614007757,1341.9688936119,115.8250279178
0.9582779000,174,0.0614007757,1341.9688936119,115.8250279178
0.9631318000,175,0.0614007757,1341.9688936119,115.8250279178
0.9677370000,176,0.0614007757,1341.9688936119,115.8250279178
0.9739426000,177,0.0614007757,1341.9688936119,115.8250279178
0.9792862000,178,0.0614007757,1341.9688936119,115.8250279178
0.9844410000,179,0.0614007757,1341.9688936119,115.8250279178
0.9897596000,180,0.0614007757,1341.9688936119,115.8250279178
0.9949155000,181,0.0614007757,1341.9688936119,115.8250279178
0.9995473000,182,0.0614007757,1341.9688936119,115.8250279178
1.0046744000,183,0.0611323094,1304.5054775069,115.9702002541
1.0097388000,184,0.0611323094,1304.5054775069,115.9702002541
1.0149143000,185,0.0611323094,1304.5054775069,115.9702002541
1.0205282000,186,0.0611323094,1304.5054775069,115.9702002541
1.0257251000,187,0.0611323094,1304.5054775069,115.9702002541
1.0305860000,188,0.0611301289,1281.5440403027,116.4386379336
1.0355959000,189,0.0610638078,1281.5440403027,116.2836379336
1.0409184000,190,0.0609751568,1281.5440403027,116.0764506845
1.0461390000,191,0.0609751568,1281.5440403027,116.0764506845
1.0510900000,192,0.0609751568,1281.5440403027,116.0764506845
1.0560584000,193,0.0605535955,1327.8354775069,114.1365468623
1.0609375000,194,0.0603558894,1307.2378338869,114.0992708921
1.0665107000,195,0.0603558894,1307.2378338869,114.0992708921
1.0716501000,196,0.0600908804,1307.2378338869,113.4799154119
1.0765434000,197,0.0600908804,1307.2378338869,113.4799154119
1.0816072000,198,0.0600383683,1290.7958380237,113.6962719960
1.0869365000,199,0.0600383683,1290.7958380237,113.6962719960
1.0920820000,200,0.0600383683,1290.7958380237,113.6962719960
1.0975251000,201,0.0596730323,1290.7958380237,112.8424410142
1.1025365000,202,0.0596730323,1290.7958380237,112.8424410142
1.1079999000,203,0.0596730323,1290.7958380237,112.8424410142
1.1129228000,204,0.0596730323,1290.7958380237,112.8424410142
1.1177459000,205,0.0596730323,1290.7958380237,112.8424410142
1.1226874000,206,0.0596730323,1290.7958380237,112.8424410142
1.1279284000,207,0.0596730323,1290.7958380237,112.8424410142
1.1333790000,208,0.0596712762,1300.4488101523,112.6392637205
1.1384849000,209,0.0596026882,1300.4488101523,112.4789658953
1.1433018000,210,0.0596026882,1300.4488101523,112.4789658953
1.1491946000,211,0.0596026882,1300.4488101523,112.4789658953
1.1541398000,212,0.0596026882,1300.4488101523,112.4789658953
1.1597771000,213,0.0595701588,1300.4488101523,112.4029410537
1.1656075000,214,0.0594667201,1300.4488101523,112.1611931797
1.1710416000,215,0.0593844483,1293.7168101523,112.1077488911
1.1765398000,216,0.0591986275,1293.7168101523,111.6734650192
1.1825743000,217,0.0586938268,1283.8848623915,110.6964537586
1.1878795000,218,0.0582829472,1281.5440403027,109.7844573163
1.1937532000,219,0.0582829472,1281.5440403027,109.7844573163
1.1992573000,220,0.0582829472,1281.5440403027,109.7844573163
