time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.1000320782,1858.3619111650,195.4168897333
0.0210249000,1,0.0941230024,1777.5820000000,183.2753931585
0.0407220000,2,0.0941230024,1777.5820000000,183.2753931585
0.0590489000,3,0.0940315859,1672.2294693562,185.2339840918
0.0792186000,4,0.0917334180,1584.0277813519,181.6826966782
0.0974216000,5,0.0917334180,1584.0277813519,181.6826966782
0.1177088000,6,0.0917334180,1584.0277813519,181.6826966782
0.1368460000,7,0.0917334180,1584.0277813519,181.6826966782
0.1554981000,8,0.0917334180,1584.0277813519,181.6826966782
0.1739711000,9,0.0917334180,1584.0277813519,181.6826966782
0.1953100000,10,0.0917334180,1584.0277813519,181.6826966782
0.2164624000,11,0.0910962973,1619.2505611628,179.4677767110
0.2370269000,12,0.0910962973,1619.2505611628,179.4677767110
0.2581470000,13,0.0910962973,1619.2505611628,179.4677767110
0.2795225000,14,0.0909374437,1619.2505611628,179.0966021350
0.3016155000,15,0.0909374437,1619.2505611628,179.0966021350
0.3244886000,16,0.0909374437,1619.2505611628,179.0966021350
0.3453842000,17,0.0909374437,1619.2505611628,179.0966021350
0.3668857000,18,0.0909374437,1619.2505611628,179.0966021350
0.3886754000,19,0.0908698945,1578.9762945035,179.7691559078
0.4095440000,20,0.0908698945,1578.9762945035,179.7691559078
0.4313165000,21,0.0904242658,1651.4937671969,177.2327184938
0.4530165000,22,0.0893659192,1387.5552553798,180.2017759063
0.4748094000,23,0.0884563244,1651.4937671969,172.6344609224
0.4966365000,24,0.0884563244,1651.4937671969,172.6344609224
0.5179050000,25,0.0884563244,1651.4937671969,172.6344609224
0.5382880000,26,0.0884563244,1651.4937671969,172.6344609224
0.5598568000,27,0.0884563244,1651.4937671969,172.6344609224
0.5809128000,28,0.0884563244,1651.4937671969,172.6344609224
0.6011365000,29,0.0884563244,1651.4937671969,172.6344609224
0.6228648000,30,0.0866583201,1476.9246532096,172.0325992663
0.6435836000,31,0.0866583201,1476.9246532096,172.0325992663
0.6650723000,32,0.0866583201,1476.9246532096,172.0325992663
0.6863735000,33,0.0866583201,1476.9246532096,172.0325992663
0.7083110000,34,0.0856539731,1572.0526353240,167.7244792433
0.7300852000,35,0.0856539731,1572.0526353240,167.7244792433
0.7515902000,36,0.0856539731,1572.0526353240,167.7244792433
0.7734832000,37,0.0856539731,1572.0526353240,167.7244792433
0.7956415000,38,0.0856539731,1572.0526353240,167.7244792433
0.8180228000,39,0.0856539731,1572.0526353240,167.7244792433
0.8385294000,40,0.0851405024,1647.7004879960,164.9649800774
0.8603083000,41,0.0851405024,1647.7004879960,164.9649800774
0.8832533000,42,0.0851405024,1647.7004879960,164.9649800774
0.9048006000,43,0.0851405024,1647.7004879960,164.9649800774
0.9270911000,44,0.0845262171,1633.2554053492,163.8274851919
0.9500061000,45,0.0845262171,1633.2554053492,163.8274851919
0.9709699000,46,0.0845262171,1633.2554053492,163.8274851919
0.9924755000,47,0.0845262171,1633.2554053492,163.8274851919
1.0140483000,48,0.0845262171,1633.2554053492,163.8274851919
1.0356647000,49,0.0845262171,1633.2554053492,163.8274851919
1.0576567000,50,0.0845262171,1633.2554053492,163.8274851919
1.0823354000,51,0.0845262171,1633.2554053492,163.8274851919
1.1026073000,52,0.0845262171,1633.2554053492,163.8274851919
1.1235213000,53,0.0845262171,1633.2554053492,163.8274851919
1.1439717000,54,0.0845262171,1633.2554053492,163.8274851919
1.1645173000,55,0.0845262171,1633.2554053492,163.8274851919
1.1862753000,56,0.0845262171,1633.2554053492,163.8274851919
1.2072999000,57,0.0845262171,1633.2554053492,163.8274851919
1.2290443000,58,0.0845262171,1633.2554053492,163.8274851919
1.2505411000,59,0.0845262171,1633.2554053492,163.8274851919
1.2722455000,60,0.0845262171,1633.2554053492,163.8274851919
1.2936462000,61,0.0845262171,1633.2554053492,163.8274851919
1.3156843000,62,0.0845262171,1633.2554053492,163.8274851919
1.3371375000,63,0.0845262171,1633.2554053492,163.8274851919
1.3589719000,64,0.0845262171,1633.2554053492,163.8274851919
1.3814801000,65,0.0845262171,1633.2554053492,163.8274851919
1.4036980000,66,0.0845262171,1633.2554053492,163.8274851919
1.4259111000,67,0.0845262171,1633.2554053492,163.8274851919
1.4473683000,68,0.0841604554,1645.2726374369,162.7250776708
1.4702054000,69,0.0841604554,1645.2726374369,162.7250776708
1.4912007000,70,0.0841189213,1645.2726374369,162.6280296988
1.5132545000,71,0.0841189213,1645.2726374369,162.6280296988
1.5345826000,72,0.0841189213,1645.2726374369,162.6280296988
1.5562737000,73,0.0841189213,1645.2726374369,162.6280296988
1.5779975000,74,0.0841189213,1645.2726374369,162.6280296988
1.5987370000,75,0.0838681626,1601.4744796015,162.9451563542
1.6201153000,76,0.0838681626,1601.4744796015,162.9451563542
1.6416761000,77,0.0838681626,1601.4744796015,162.9451563542
1.6631050000,78,0.0838681626,1601.4744796015,162.9451563542
1.6858289000,79,0.0838681626,1601.4744796015,162.9451563542
1.7067198000,80,0.0832431337,1556.4392375265,162.4132761873
1.7287361000,81,0.0832431337,1556.4392375265,162.4132761873
1.7494532000,82,0.0832431337,1556.4392375265,162.4132761873
1.7710154000,83,0.0832431337,1556.4392375265,162.4132761873
1.7939850000,84,0.0832431337,1556.4392375265,162.4132761873
1.8157348000,85,0.0832431337,1556.4392375265,162.4132761873
1.8382069000,86,0.0832431337,1556.4392375265,162.4132761873
1.8605800000,87,0.0832431337,1556.4392375265,162.4132761873
1.8834477000,88,0.0832431337,1556.4392375265,162.4132761873
1.9054801000,89,0.0832431337,1556.4392375265,162.4132761873
1.9276884000,90,0.0832431337,1556.4392375265,162.4132761873
1.9501133000,91,0.0831899642,1477.7088070192,163.9123313465
1.9708567000,92,0.0831899642,1477.7088070192,163.9123313465
1.9928365000,93,0.0831899642,1477.7088070192,163.9123313465
2.0142598000,94,0.0831899642,1477.7088070192,163.9123313465
2.0349499000,95,0.0831899642,1477.7088070192,163.9123313465
2.0563135000,96,0.0831899642,1477.7088070192,163.9123313465
2.0784032000,97,0.0831553251,1477.7088070192,163.8313941713
2.0989486000,98,0.0831553251,1477.7088070192,163.8313941713
2.1201798000,99,0.0831553251,1477.7088070192,163.8313941713
2.1410304000,100,0.0831108112,1521.0957900628,162.8328165363
2.1622593000,101,0.0831108112,1521.0957900628,162.8328165363
2.1834504000,102,0.0831108112,1521.0957900628,162.8328165363
2.2040916000,103,0.0831108112,1521.0957900628,162.8328165363
2.2248056000,104,0.0831108112,1521.0957900628,162.8328165363
2.2463242000,105,0.0831108112,1521.0957900628,162.8328165363
2.2671518000,106,0.0831108112,1521.0957900628,162.8328165363
2.2876307000,107,0.0831108112,1521.0957900628,162.8328165363
2.3091101000,108,0.0831108112,1521.0957900628,162.8328165363
2.3304106000,109,0.0822012325,1506.9150429858,160.9998941110
2.3517951000,110,0.0822012325,1506.9150429858,160.9998941110
