gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0925,0.755,0.115,0.0375,0.2525,0.7125,0.0225,0.0125,0.35,0.605,0.025,0.02,0.115,0.368333,0.201667,0.0383333,0.2375,0.0075,0.00833333,0.0233333
100,0.1925,0.57,0.1675,0.07,0.8825,0.0775,0.03,0.01,0.5325,0.3875,0.07,0.01,0.358333,0.3675,0.129167,0.0558333,0.0258333,0.01,0.0233333,0.03
150,0.1625,0.7975,0.04,0,0.72,0.2575,0.0225,0,0.4775,0.345,0.175,0.0025,0.294167,0.425,0.115,0.0133333,0.0858333,0.0075,0.0583333,0.000833333
200,0.275,0.7175,0.0075,0,0.595,0.3975,0.0075,0,0.125,0.7525,0.1225,0,0.29,0.280833,0.250833,0.0025,0.1325,0.0025,0.0408333,0
250,0.285,0.6925,0.0225,0,0.57,0.425,0.005,0,0.0875,0.9,0.0075,0.005,0.285,0.26,0.3,0.0075,0.141667,0.00166667,0.0025,0.00166667
300,0.3125,0.535,0.105,0.0475,0.595,0.3975,0.0075,0,0.2175,0.77,0.0125,0,0.3025,0.250833,0.256667,0.035,0.1325,0.0025,0.00416667,0.0158333
350,0.2825,0.7,0.0175,0,0.4025,0.5875,0.01,0,0.11,0.86,0.03,0,0.228333,0.27,0.286667,0.00583333,0.195833,0.00333333,0.01,0
400,0.18,0.7675,0.045,0.0075,0.34,0.54,0.12,0,0.3675,0.6025,0.03,0,0.173333,0.378333,0.200833,0.015,0.18,0.04,0.01,0.0025
450,0.215,0.7225,0.0625,0,0.245,0.5725,0.1825,0,0.0825,0.905,0.0125,0,0.153333,0.268333,0.301667,0.0208333,0.190833,0.0608333,0.00416667,0
500,0.16,0.8025,0.0375,0,0.23,0.5575,0.2125,0,0.105,0.865,0.03,0,0.13,0.3025,0.288333,0.0125,0.185833,0.0708333,0.01,0
550,0.2375,0.6725,0.055,0.035,0.4025,0.425,0.1725,0,0.3625,0.5675,0.07,0,0.213333,0.345,0.189167,0.0183333,0.141667,0.0575,0.0233333,0.0116667
600,0.205,0.6675,0.0775,0.05,0.2425,0.57,0.1875,0,0.0925,0.8875,0.02,0,0.149167,0.253333,0.295833,0.0258333,0.19,0.0625,0.00666667,0.0166667
650,0.155,0.8375,0.005,0.0025,0.2375,0.4975,0.265,0,0.0625,0.8925,0.045,0,0.130833,0.3,0.2975,0.00166667,0.165833,0.0883333,0.015,0.000833333
700,0.2075,0.79,0.0025,0,0.2925,0.43,0.2775,0,0.4025,0.565,0.0325,0,0.166667,0.3975,0.188333,0.000833333,0.143333,0.0925,0.0108333,0
750,0.2,0.8,0,0,0.33,0.3575,0.3125,0,0.2725,0.7,0.0275,0,0.176667,0.3575,0.233333,0,0.119167,0.104167,0.00916667,0
800,0.145,0.8375,0.0175,0,0.2225,0.4775,0.3,0,0.135,0.825,0.04,0,0.1225,0.324167,0.275,0.00583333,0.159167,0.1,0.0133333,0
850,0.18,0.7975,0.0225,0,0.175,0.41,0.415,0,0.235,0.725,0.04,0,0.118333,0.344167,0.241667,0.0075,0.136667,0.138333,0.0133333,0
900,0.1625,0.8225,0.015,0,0.2025,0.39,0.4075,0,0.17,0.805,0.025,0,0.121667,0.330833,0.268333,0.005,0.13,0.135833,0.00833333,0
950,0.105,0.8875,0.0075,0,0.2375,0.365,0.3975,0,0.3475,0.625,0.0275,0,0.114167,0.411667,0.208333,0.0025,0.121667,0.1325,0.00916667,0
1000,0.2075,0.78,0.0125,0,0.2275,0.275,0.4975,0,0.2675,0.715,0.0175,0,0.145,0.349167,0.238333,0.00416667,0.0916667,0.165833,0.00583333,0
1050,0.1525,0.84,0.0075,0,0.2325,0.2725,0.495,0,0.1475,0.8275,0.025,0,0.128333,0.329167,0.275833,0.0025,0.0908333,0.165,0.00833333,0
1100,0.1525,0.8375,0.01,0,0.245,0.2925,0.4625,0,0.2875,0.6775,0.035,0,0.1325,0.375,0.225833,0.00333333,0.0975,0.154167,0.0116667,0
1150,0.22,0.755,0.025,0,0.34,0.3075,0.3525,0,0.3425,0.64,0.0175,0,0.186667,0.365833,0.213333,0.00833333,0.1025,0.1175,0.00583333,0
1200,0.2375,0.66,0.065,0.0375,0.2425,0.35,0.4075,0,0.315,0.645,0.04,0,0.16,0.325,0.215,0.0216667,0.116667,0.135833,0.0133333,0.0125
