gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.075,0.64,0.26,0.025,0.1575,0.795,0.025,0.0225,0.2825,0.65,0.0375,0.03,0.0775,0.3075,0.216667,0.0866667,0.265,0.00833333,0.0125,0.0258333
100,0.275,0.6175,0.1075,0,0.6725,0.2975,0.03,0,0.75,0.1875,0.0525,0.01,0.315833,0.455833,0.0625,0.0358333,0.0991667,0.01,0.0175,0.00333333
150,0.305,0.6425,0.0525,0,0.4325,0.4725,0.095,0,0.4125,0.43,0.1575,0,0.245833,0.351667,0.143333,0.0175,0.1575,0.0316667,0.0525,0
200,0.3825,0.55,0.0675,0,0.2725,0.6175,0.11,0,0.2575,0.5125,0.23,0,0.218333,0.269167,0.170833,0.0225,0.205833,0.0366667,0.0766667,0
250,0.155,0.795,0.05,0,0.105,0.6875,0.2075,0,0.1725,0.7575,0.07,0,0.0866667,0.3225,0.2525,0.0166667,0.229167,0.0691667,0.0233333,0
300,0.305,0.61,0.085,0,0.0625,0.8125,0.125,0,0.065,0.8975,0.0375,0,0.1225,0.225,0.299167,0.0283333,0.270833,0.0416667,0.0125,0
350,0.405,0.5575,0.035,0.0025,0.1325,0.8175,0.05,0,0.02,0.965,0.015,0,0.179167,0.1925,0.321667,0.0116667,0.2725,0.0166667,0.005,0.000833333
400,0.455,0.4875,0.0575,0,0.1,0.735,0.165,0,0.115,0.8425,0.0425,0,0.185,0.200833,0.280833,0.0191667,0.245,0.055,0.0141667,0
450,0.515,0.415,0.07,0,0.14,0.625,0.235,0,0.1975,0.785,0.0175,0,0.218333,0.204167,0.261667,0.0233333,0.208333,0.0783333,0.00583333,0
500,0.575,0.395,0.03,0,0.0175,0.6225,0.36,0,0.1875,0.7925,0.02,0,0.1975,0.194167,0.264167,0.01,0.2075,0.12,0.00666667,0
550,0.5175,0.4725,0.01,0,0.045,0.61,0.345,0,0.135,0.86,0.005,0,0.1875,0.2025,0.286667,0.00333333,0.203333,0.115,0.00166667,0
600,0.4375,0.5475,0.015,0,0.0525,0.6175,0.33,0,0.155,0.84,0.005,0,0.163333,0.234167,0.28,0.005,0.205833,0.11,0.00166667,0
650,0.485,0.5025,0.0125,0,0.055,0.6475,0.2975,0,0.3725,0.615,0.0125,0,0.18,0.291667,0.205,0.00416667,0.215833,0.0991667,0.00416667,0
700,0.2425,0.745,0.0125,0,0.185,0.58,0.235,0,0.265,0.715,0.02,0,0.1425,0.336667,0.238333,0.00416667,0.193333,0.0783333,0.00666667,0
750,0.3975,0.5675,0.035,0,0.1525,0.625,0.2225,0,0.38,0.57,0.05,0,0.183333,0.315833,0.19,0.0116667,0.208333,0.0741667,0.0166667,0
800,0.3975,0.5875,0.015,0,0.2425,0.58,0.175,0.0025,0.21,0.7425,0.0475,0,0.213333,0.265833,0.2475,0.005,0.193333,0.0583333,0.0158333,0.000833333
850,0.5475,0.4025,0.05,0,0.43,0.3225,0.245,0.0025,0.435,0.5475,0.0175,0,0.325833,0.279167,0.1825,0.0166667,0.1075,0.0816667,0.00583333,0.000833333
900,0.5525,0.41,0.0375,0,0.3025,0.4775,0.22,0,0.3175,0.66,0.0225,0,0.285,0.2425,0.22,0.0125,0.159167,0.0733333,0.0075,0
950,0.455,0.485,0.06,0,0.385,0.4,0.215,0,0.3375,0.63,0.0325,0,0.28,0.274167,0.21,0.02,0.133333,0.0716667,0.0108333,0
1000,0.5425,0.4475,0.01,0,0.355,0.3575,0.2875,0,0.265,0.675,0.06,0,0.299167,0.2375,0.225,0.00333333,0.119167,0.0958333,0.02,0
1050,0.425,0.5525,0.0225,0,0.3,0.3725,0.3275,0,0.325,0.6425,0.0325,0,0.241667,0.2925,0.214167,0.0075,0.124167,0.109167,0.0108333,0
1100,0.38,0.5925,0.0275,0,0.335,0.3175,0.3475,0,0.27,0.73,0,0,0.238333,0.2875,0.243333,0.00916667,0.105833,0.115833,0,0
1150,0.33,0.655,0.015,0,0.23,0.3975,0.3725,0,0.3175,0.6725,0.01,0,0.186667,0.324167,0.224167,0.005,0.1325,0.124167,0.00333333,0
1200,0.435,0.5475,0.0175,0,0.26,0.4125,0.3275,0,0.305,0.6725,0.0225,0,0.231667,0.284167,0.224167,0.00583333,0.1375,0.109167,0.0075,0
1250,0.45,0.49,0.06,0,0.4075,0.2775,0.315,0,0.3325,0.575,0.0925,0,0.285833,0.274167,0.191667,0.02,0.0925,0.105,0.0308333,0
1300,0.3725,0.59,0.0375,0,0.31,0.3475,0.3425,0,0.325,0.59,0.085,0,0.2275,0.305,0.196667,0.0125,0.115833,0.114167,0.0283333,0
1350,0.425,0.54,0.035,0,0.275,0.445,0.28,0,0.325,0.635,0.04,0,0.233333,0.288333,0.211667,0.0116667,0.148333,0.0933333,0.0133333,0
1400,0.3175,0.6425,0.04,0,0.345,0.3425,0.3125,0,0.39,0.5225,0.0875,0,0.220833,0.344167,0.174167,0.0133333,0.114167,0.104167,0.0291667,0
1450,0.4425,0.5225,0.035,0,0.4575,0.255,0.2875,0,0.2375,0.695,0.0675,0,0.3,0.253333,0.231667,0.0116667,0.085,0.0958333,0.0225,0
1500,0.3675,0.6175,0.015,0,0.3375,0.315,0.3475,0,0.4075,0.525,0.0675,0,0.235,0.341667,0.175,0.005,0.105,0.115833,0.0225,0
1550,0.4275,0.5225,0.05,0,0.2525,0.3825,0.365,0,0.405,0.52,0.075,0,0.226667,0.309167,0.173333,0.0166667,0.1275,0.121667,0.025,0
1600,0.4875,0.465,0.0475,0,0.3525,0.3125,0.335,0,0.2775,0.58,0.1425,0,0.28,0.2475,0.193333,0.0158333,0.104167,0.111667,0.0475,0
1650,0.485,0.42,0.095,0,0.315,0.38,0.305,0,0.39,0.52,0.09,0,0.266667,0.27,0.173333,0.0316667,0.126667,0.101667,0.03,0
1700,0.53,0.35,0.12,0,0.4625,0.2725,0.265,0,0.4875,0.4475,0.065,0,0.330833,0.279167,0.149167,0.04,0.0908333,0.0883333,0.0216667,0
1750,0.5125,0.3875,0.1,0,0.335,0.38,0.285,0,0.51,0.385,0.105,0,0.2825,0.299167,0.128333,0.0333333,0.126667,0.095,0.035,0
1800,0.5325,0.3,0.165,0.0025,0.31,0.335,0.355,0,0.47,0.41,0.12,0,0.280833,0.256667,0.136667,0.055,0.111667,0.118333,0.04,0.000833333
1850,0.435,0.4075,0.1575,0,0.2125,0.415,0.3725,0,0.2925,0.5525,0.155,0,0.215833,0.233333,0.184167,0.0525,0.138333,0.124167,0.0516667,0
1900,0.51,0.4275,0.0625,0,0.2225,0.3725,0.405,0,0.375,0.525,0.1,0,0.244167,0.2675,0.175,0.0208333,0.124167,0.135,0.0333333,0
1950,0.4475,0.3625,0.19,0,0.3675,0.29,0.3425,0,0.3225,0.575,0.1025,0,0.271667,0.228333,0.191667,0.0633333,0.0966667,0.114167,0.0341667,0
