=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 20
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8122
Gen 50: best_fit = 55.7438
Gen 100: best_fit = 55.6923
Gen 150: best_fit = 55.6783
Gen 200: best_fit = 55.6666
Gen 250: best_fit = 55.6527
Gen 300: best_fit = 55.6384
Gen 350: best_fit = 55.6148
Gen 400: best_fit = 55.5829
Gen 450: best_fit = 55.5736
Gen 500: best_fit = 55.5549
Gen 550: best_fit = 55.5339
Gen 600: best_fit = 55.5191
Gen 650: best_fit = 55.5094
Gen 700: best_fit = 55.5012
Gen 750: best_fit = 55.4934
Gen 800: best_fit = 55.4813
Gen 850: best_fit = 55.4697
Gen 900: best_fit = 55.4587
Gen 950: best_fit = 55.4501
Gen 1000: best_fit = 55.4461
Gen 1050: best_fit = 55.4387
Gen 1100: best_fit = 55.4273
Gen 1150: best_fit = 55.4196
Gen 1200: best_fit = 55.4114
Gen 1250: best_fit = 55.4053
Gen 1300: best_fit = 55.3979
Gen 1350: best_fit = 55.3906
Gen 1400: best_fit = 55.3828
Gen 1450: best_fit = 55.3766
Gen 1500: best_fit = 55.3735
Gen 1550: best_fit = 55.3664
Gen 1600: best_fit = 55.3627
Gen 1650: best_fit = 55.3584
Gen 1700: best_fit = 55.351
Gen 1750: best_fit = 55.3414
Gen 1800: best_fit = 55.3364
Gen 1850: best_fit = 55.333
Gen 1900: best_fit = 55.3291
Gen 1950: best_fit = 55.3265
Gen 2000: best_fit = 55.3262
Gen 2050: best_fit = 55.3189
Gen 2100: best_fit = 55.3149
Gen 2150: best_fit = 55.3118
