=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 11
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8011
Gen 50: best_fit = 55.7404
Gen 100: best_fit = 55.6963
Gen 150: best_fit = 55.6809
Gen 200: best_fit = 55.6723
Gen 250: best_fit = 55.656
Gen 300: best_fit = 55.6344
Gen 350: best_fit = 55.6061
Gen 400: best_fit = 55.5931
Gen 450: best_fit = 55.5731
Gen 500: best_fit = 55.5642
Gen 550: best_fit = 55.5472
Gen 600: best_fit = 55.5371
Gen 650: best_fit = 55.5297
Gen 700: best_fit = 55.5177
Gen 750: best_fit = 55.5029
Gen 800: best_fit = 55.4918
Gen 850: best_fit = 55.4819
Gen 900: best_fit = 55.4702
Gen 950: best_fit = 55.4567
Gen 1000: best_fit = 55.4496
Gen 1050: best_fit = 55.4434
Gen 1100: best_fit = 55.4323
Gen 1150: best_fit = 55.4277
Gen 1200: best_fit = 55.4203
Gen 1250: best_fit = 55.4105
Gen 1300: best_fit = 55.4062
Gen 1350: best_fit = 55.3985
Gen 1400: best_fit = 55.3941
Gen 1450: best_fit = 55.3858
Gen 1500: best_fit = 55.3784
Gen 1550: best_fit = 55.3772
Gen 1600: best_fit = 55.3624
Gen 1650: best_fit = 55.3612
Gen 1700: best_fit = 55.3578
Gen 1750: best_fit = 55.3547
Gen 1800: best_fit = 55.3436
Gen 1850: best_fit = 55.3424
Gen 1900: best_fit = 55.3396
Gen 1950: best_fit = 55.3341
Gen 2000: best_fit = 55.3304
Gen 2050: best_fit = 55.3267
Gen 2100: best_fit = 55.3236
Gen 2150: best_fit = 55.3193
