=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 18
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8014
Gen 50: best_fit = 55.7358
Gen 100: best_fit = 55.7145
Gen 150: best_fit = 55.6834
Gen 200: best_fit = 55.6655
Gen 250: best_fit = 55.627
Gen 300: best_fit = 55.6162
Gen 350: best_fit = 55.5956
Gen 400: best_fit = 55.5805
Gen 450: best_fit = 55.5651
Gen 500: best_fit = 55.5519
Gen 550: best_fit = 55.5402
Gen 600: best_fit = 55.5315
Gen 650: best_fit = 55.5226
Gen 700: best_fit = 55.5146
Gen 750: best_fit = 55.5041
Gen 800: best_fit = 55.4933
Gen 850: best_fit = 55.485
Gen 900: best_fit = 55.4749
Gen 950: best_fit = 55.4681
Gen 1000: best_fit = 55.4641
Gen 1050: best_fit = 55.4588
Gen 1100: best_fit = 55.4514
Gen 1150: best_fit = 55.4419
Gen 1200: best_fit = 55.4382
Gen 1250: best_fit = 55.4299
Gen 1300: best_fit = 55.4234
Gen 1350: best_fit = 55.4139
Gen 1400: best_fit = 55.4062
Gen 1450: best_fit = 55.3978
Gen 1500: best_fit = 55.3874
Gen 1550: best_fit = 55.3868
Gen 1600: best_fit = 55.3815
Gen 1650: best_fit = 55.3781
Gen 1700: best_fit = 55.3673
Gen 1750: best_fit = 55.3603
Gen 1800: best_fit = 55.3538
Gen 1850: best_fit = 55.3498
Gen 1900: best_fit = 55.3492
Gen 1950: best_fit = 55.3452
Gen 2000: best_fit = 55.3409
Gen 2050: best_fit = 55.3372
Gen 2100: best_fit = 55.3338
Gen 2150: best_fit = 55.327
Gen 2200: best_fit = 55.323
Gen 2250: best_fit = 55.323
Gen 2300: best_fit = 55.3187
Gen 2350: best_fit = 55.3141
