=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 13
Pini (heuristic prob): 0.4
Solver: CCHIHH
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=100, M_Jnum=100, M_OPTnum=5, ops=500
  Nvar=1200, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=200
  Block 1 (seq): start=200, len=500
  Block 2 (dev): start=700, len=500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 55.8128
Gen 50: best_fit = 55.7469
Gen 100: best_fit = 55.7194
Gen 150: best_fit = 55.6849
Gen 200: best_fit = 55.6692
Gen 250: best_fit = 55.644
Gen 300: best_fit = 55.6273
Gen 350: best_fit = 55.6119
Gen 400: best_fit = 55.5959
Gen 450: best_fit = 55.5805
Gen 500: best_fit = 55.5728
Gen 550: best_fit = 55.5639
Gen 600: best_fit = 55.5528
Gen 650: best_fit = 55.5355
Gen 700: best_fit = 55.5318
Gen 750: best_fit = 55.518
Gen 800: best_fit = 55.5109
Gen 850: best_fit = 55.501
Gen 900: best_fit = 55.4936
Gen 950: best_fit = 55.4826
Gen 1000: best_fit = 55.4745
Gen 1050: best_fit = 55.4659
Gen 1100: best_fit = 55.4622
Gen 1150: best_fit = 55.4542
Gen 1200: best_fit = 55.4496
Gen 1250: best_fit = 55.4388
Gen 1300: best_fit = 55.4305
Gen 1350: best_fit = 55.425
Gen 1400: best_fit = 55.4219
Gen 1450: best_fit = 55.4172
Gen 1500: best_fit = 55.4089
Gen 1550: best_fit = 55.4052
Gen 1600: best_fit = 55.4009
Gen 1650: best_fit = 55.3917
Gen 1700: best_fit = 55.3883
Gen 1750: best_fit = 55.3812
Gen 1800: best_fit = 55.3772
Gen 1850: best_fit = 55.3717
Gen 1900: best_fit = 55.364
Gen 1950: best_fit = 55.3609
Gen 2000: best_fit = 55.3566
Gen 2050: best_fit = 55.3529
Gen 2100: best_fit = 55.3492
Gen 2150: best_fit = 55.3458
Gen 2200: best_fit = 55.3409
Gen 2250: best_fit = 55.3375
Gen 2300: best_fit = 55.3291
Gen 2350: best_fit = 55.3251
