=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Solver: GDE
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"
Gen 8350: best_fit = 55.643
Gen 8400: best_fit = 55.643
Gen 8450: best_fit = 55.643
Gen 8500: best_fit = 55.6393
Gen 8550: best_fit = 55.6393
Gen 8600: best_fit = 55.6393
Gen 8650: best_fit = 55.6363
Gen 8700: best_fit = 55.6363
Gen 8750: best_fit = 55.6363
Gen 8800: best_fit = 55.6363
Gen 8850: best_fit = 55.6363
Gen 8900: best_fit = 55.6363
Gen 8950: best_fit = 55.6363
Gen 9000: best_fit = 55.6363
Gen 9050: best_fit = 55.6363
Gen 9100: best_fit = 55.6363
Gen 9150: best_fit = 55.6363
Gen 9200: best_fit = 55.6363
Gen 9250: best_fit = 55.6363
Gen 9300: best_fit = 55.6363
Gen 9350: best_fit = 55.6363
Gen 9400: best_fit = 55.6363
Gen 9450: best_fit = 55.6363
Gen 9500: best_fit = 55.6363
Gen 9550: best_fit = 55.6363
Gen 9600: best_fit = 55.6363
Gen 9650: best_fit = 55.6363
Gen 9700: best_fit = 55.6363
Gen 9750: best_fit = 55.6363
Gen 9800: best_fit = 55.6323
Gen 9850: best_fit = 55.6323
Gen 9900: best_fit = 55.6323
Gen 9950: best_fit = 55.6323
Gen 10000: best_fit = 55.6323

=== Final Results ===
Solver: GDE
Generation = 10000
The best solution = 55.6323
Time = 112.662 s
