gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.1475,0.6775,0.1425,0.0325,0.0675,0.905,0.025,0.0025,0.1375,0.825,0.025,0.0125,0.0716667,0.271667,0.275,0.0475,0.301667,0.00833333,0.00833333,0.0158333
100,0.2975,0.4825,0.2175,0.0025,0.095,0.8775,0.0275,0,0.4075,0.53,0.06,0.0025,0.130833,0.296667,0.176667,0.0725,0.2925,0.00916667,0.02,0.00166667
150,0.2075,0.76,0.0325,0,0.29,0.695,0.01,0.005,0.2775,0.595,0.1,0.0275,0.165833,0.345833,0.198333,0.0108333,0.231667,0.00333333,0.0333333,0.0108333
200,0.335,0.5825,0.0825,0,0.1875,0.715,0.0975,0,0.34,0.615,0.045,0,0.174167,0.3075,0.205,0.0275,0.238333,0.0325,0.015,0
250,0.565,0.3525,0.0825,0,0.2025,0.7175,0.08,0,0.19,0.7225,0.0875,0,0.255833,0.180833,0.240833,0.0275,0.239167,0.0266667,0.0291667,0
300,0.6025,0.3375,0.06,0,0.2,0.7775,0.02,0.0025,0.215,0.6325,0.1525,0,0.2675,0.184167,0.210833,0.02,0.259167,0.00666667,0.0508333,0.000833333
350,0.4975,0.4625,0.04,0,0.32,0.6025,0.07,0.0075,0.3575,0.525,0.1175,0,0.2725,0.273333,0.175,0.0133333,0.200833,0.0233333,0.0391667,0.0025
400,0.6425,0.315,0.0375,0.005,0.5225,0.4175,0.06,0,0.1475,0.78,0.0725,0,0.388333,0.154167,0.26,0.0125,0.139167,0.02,0.0241667,0.00166667
450,0.435,0.5325,0.0325,0,0.555,0.395,0.05,0,0.095,0.8425,0.06,0.0025,0.33,0.209167,0.280833,0.0108333,0.131667,0.0166667,0.02,0.000833333
500,0.635,0.34,0.025,0,0.6075,0.3425,0.0475,0.0025,0.3675,0.5325,0.0975,0.0025,0.414167,0.235833,0.1775,0.00833333,0.114167,0.0158333,0.0325,0.00166667
550,0.55,0.36,0.0875,0.0025,0.4525,0.4625,0.085,0,0.3225,0.665,0.0125,0,0.334167,0.2275,0.221667,0.0291667,0.154167,0.0283333,0.00416667,0.000833333
600,0.52,0.46,0.02,0,0.415,0.4725,0.1125,0,0.5025,0.425,0.045,0.0275,0.311667,0.320833,0.141667,0.00666667,0.1575,0.0375,0.015,0.00916667
650,0.4925,0.4675,0.04,0,0.42,0.475,0.105,0,0.36,0.595,0.0425,0.0025,0.304167,0.275833,0.198333,0.0133333,0.158333,0.035,0.0141667,0.000833333
700,0.4925,0.4575,0.05,0,0.495,0.4225,0.0825,0,0.5525,0.3775,0.07,0,0.329167,0.336667,0.125833,0.0166667,0.140833,0.0275,0.0233333,0
750,0.44,0.5275,0.0325,0,0.3275,0.52,0.1525,0,0.4575,0.4925,0.05,0,0.255833,0.328333,0.164167,0.0108333,0.173333,0.0508333,0.0166667,0
800,0.435,0.53,0.035,0,0.32,0.5675,0.1125,0,0.5025,0.4775,0.02,0,0.251667,0.344167,0.159167,0.0116667,0.189167,0.0375,0.00666667,0
850,0.435,0.5225,0.0425,0,0.36,0.57,0.07,0,0.32,0.6125,0.0675,0,0.265,0.280833,0.204167,0.0141667,0.19,0.0233333,0.0225,0
900,0.445,0.5125,0.0425,0,0.4275,0.455,0.1175,0,0.4975,0.3675,0.135,0,0.290833,0.336667,0.1225,0.0141667,0.151667,0.0391667,0.045,0
950,0.5925,0.2675,0.1375,0.0025,0.2375,0.675,0.0875,0,0.4175,0.4025,0.18,0,0.276667,0.228333,0.134167,0.0458333,0.225,0.0291667,0.06,0.000833333
1000,0.5525,0.3425,0.105,0,0.19,0.7075,0.1025,0,0.2925,0.585,0.1225,0,0.2475,0.211667,0.195,0.035,0.235833,0.0341667,0.0408333,0
1050,0.58,0.3825,0.0375,0,0.21,0.635,0.155,0,0.3825,0.5525,0.065,0,0.263333,0.255,0.184167,0.0125,0.211667,0.0516667,0.0216667,0
1100,0.4825,0.4525,0.065,0,0.255,0.615,0.13,0,0.2325,0.73,0.0375,0,0.245833,0.228333,0.243333,0.0216667,0.205,0.0433333,0.0125,0
1150,0.5025,0.445,0.0525,0,0.37,0.535,0.095,0,0.4,0.5075,0.0925,0,0.290833,0.281667,0.169167,0.0175,0.178333,0.0316667,0.0308333,0
1200,0.585,0.38,0.035,0,0.1575,0.7625,0.08,0,0.5825,0.3425,0.075,0,0.2475,0.320833,0.114167,0.0116667,0.254167,0.0266667,0.025,0
1250,0.585,0.2625,0.1525,0,0.1225,0.7425,0.135,0,0.5675,0.3075,0.125,0,0.235833,0.276667,0.1025,0.0508333,0.2475,0.045,0.0416667,0
1300,0.565,0.285,0.15,0,0.24,0.5875,0.1725,0,0.4225,0.485,0.0925,0,0.268333,0.235833,0.161667,0.05,0.195833,0.0575,0.0308333,0
1350,0.6075,0.38,0.0125,0,0.165,0.6825,0.1525,0,0.5125,0.45,0.0375,0,0.2575,0.2975,0.15,0.00416667,0.2275,0.0508333,0.0125,0
1400,0.585,0.3775,0.0375,0,0.1825,0.6825,0.135,0,0.5525,0.3875,0.06,0,0.255833,0.31,0.129167,0.0125,0.2275,0.045,0.02,0
1450,0.55,0.3875,0.0625,0,0.24,0.5975,0.16,0.0025,0.6575,0.245,0.0975,0,0.263333,0.348333,0.0816667,0.0208333,0.199167,0.0533333,0.0325,0.000833333
1500,0.56,0.2725,0.165,0.0025,0.125,0.725,0.15,0,0.485,0.3525,0.1625,0,0.228333,0.2525,0.1175,0.055,0.241667,0.05,0.0541667,0.000833333
1550,0.52,0.3425,0.0675,0.07,0.1525,0.72,0.1275,0,0.5725,0.29,0.125,0.0125,0.224167,0.305,0.0966667,0.0225,0.24,0.0425,0.0416667,0.0275
1600,0.61,0.3475,0.04,0.0025,0.6925,0.295,0.01,0.0025,0.645,0.255,0.0975,0.0025,0.434167,0.330833,0.085,0.0133333,0.0983333,0.00333333,0.0325,0.0025
1650,0.68,0.2675,0.005,0.0475,0.745,0.2125,0.035,0.0075,0.7525,0.145,0.05,0.0525,0.475,0.34,0.0483333,0.00166667,0.0708333,0.0116667,0.0166667,0.0358333
1700,0.6425,0.2825,0.0725,0.0025,0.455,0.44,0.1,0.005,0.73,0.1675,0.08,0.0225,0.365833,0.3375,0.0558333,0.0241667,0.146667,0.0333333,0.0266667,0.01
1750,0.615,0.33,0.04,0.015,0.39,0.4825,0.1225,0.005,0.575,0.2325,0.17,0.0225,0.335,0.301667,0.0775,0.0133333,0.160833,0.0408333,0.0566667,0.0141667
1800,0.5325,0.29,0.1775,0,0.12,0.71,0.17,0,0.4275,0.3975,0.175,0,0.2175,0.239167,0.1325,0.0591667,0.236667,0.0566667,0.0583333,0
1850,0.585,0.2475,0.165,0.0025,0.24,0.6025,0.155,0.0025,0.5075,0.3475,0.145,0,0.275,0.251667,0.115833,0.055,0.200833,0.0516667,0.0483333,0.00166667
