gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.255,0.7025,0.025,0.0175,0.2175,0.7475,0.025,0.01,0.1825,0.7825,0.0225,0.0125,0.1575,0.295,0.260833,0.00833333,0.249167,0.00833333,0.0075,0.0133333
100,0.485,0.3725,0.1225,0.02,0.455,0.4625,0.0675,0.015,0.6475,0.2375,0.095,0.02,0.313333,0.34,0.0791667,0.0408333,0.154167,0.0225,0.0316667,0.0183333
150,0.2725,0.675,0.0525,0,0.485,0.3525,0.16,0.0025,0.5275,0.36,0.1125,0,0.2525,0.400833,0.12,0.0175,0.1175,0.0533333,0.0375,0.000833333
200,0.6975,0.2625,0.04,0,0.36,0.43,0.21,0,0.2925,0.4875,0.22,0,0.3525,0.185,0.1625,0.0133333,0.143333,0.07,0.0733333,0
250,0.46,0.5025,0.0375,0,0.3175,0.545,0.1375,0,0.3075,0.575,0.115,0.0025,0.259167,0.27,0.191667,0.0125,0.181667,0.0458333,0.0383333,0.000833333
300,0.56,0.3925,0.0475,0,0.26,0.6125,0.1275,0,0.155,0.8225,0.0225,0,0.273333,0.1825,0.274167,0.0158333,0.204167,0.0425,0.0075,0
350,0.5275,0.39,0.0825,0,0.37,0.5175,0.1125,0,0.1575,0.8125,0.03,0,0.299167,0.1825,0.270833,0.0275,0.1725,0.0375,0.01,0
400,0.475,0.4475,0.0775,0,0.415,0.5225,0.0625,0,0.3825,0.56,0.0575,0,0.296667,0.276667,0.186667,0.0258333,0.174167,0.0208333,0.0191667,0
450,0.615,0.3225,0.0625,0,0.2625,0.62,0.1175,0,0.2975,0.665,0.0375,0,0.2925,0.206667,0.221667,0.0208333,0.206667,0.0391667,0.0125,0
500,0.5675,0.3275,0.105,0,0.4325,0.5,0.0675,0,0.4,0.545,0.055,0,0.333333,0.2425,0.181667,0.035,0.166667,0.0225,0.0183333,0
550,0.395,0.4625,0.1425,0,0.3275,0.6075,0.065,0,0.3375,0.615,0.0475,0,0.240833,0.266667,0.205,0.0475,0.2025,0.0216667,0.0158333,0
600,0.5425,0.375,0.0825,0,0.265,0.6075,0.1275,0,0.3,0.6025,0.0925,0.005,0.269167,0.225,0.200833,0.0275,0.2025,0.0425,0.0308333,0.00166667
650,0.4,0.4775,0.1225,0,0.245,0.54,0.215,0,0.1875,0.7675,0.045,0,0.215,0.221667,0.255833,0.0408333,0.18,0.0716667,0.015,0
700,0.4675,0.4475,0.085,0,0.3275,0.535,0.1375,0,0.1275,0.8025,0.07,0,0.265,0.191667,0.2675,0.0283333,0.178333,0.0458333,0.0233333,0
750,0.385,0.54,0.075,0,0.4075,0.495,0.0975,0,0.28,0.665,0.055,0,0.264167,0.273333,0.221667,0.025,0.165,0.0325,0.0183333,0
800,0.5125,0.4175,0.07,0,0.285,0.545,0.17,0,0.3175,0.6625,0.02,0,0.265833,0.245,0.220833,0.0233333,0.181667,0.0566667,0.00666667,0
850,0.435,0.45,0.115,0,0.1275,0.6675,0.205,0,0.35,0.6,0.05,0,0.1875,0.266667,0.2,0.0383333,0.2225,0.0683333,0.0166667,0
900,0.56,0.4025,0.0375,0,0.2025,0.6875,0.11,0,0.295,0.6525,0.0525,0,0.254167,0.2325,0.2175,0.0125,0.229167,0.0366667,0.0175,0
950,0.6225,0.34,0.0375,0,0.385,0.5025,0.1125,0,0.365,0.61,0.0225,0.0025,0.335833,0.235,0.203333,0.0125,0.1675,0.0375,0.0075,0.000833333
1000,0.6975,0.195,0.1025,0.005,0.455,0.4025,0.14,0.0025,0.5375,0.4025,0.055,0.005,0.384167,0.244167,0.134167,0.0341667,0.134167,0.0466667,0.0183333,0.00416667
1050,0.6175,0.13,0.2525,0,0.1725,0.61,0.2175,0,0.3175,0.56,0.1225,0,0.263333,0.149167,0.186667,0.0841667,0.203333,0.0725,0.0408333,0
1100,0.6775,0.1475,0.175,0,0.3125,0.525,0.1625,0,0.41,0.5375,0.0525,0,0.33,0.185833,0.179167,0.0583333,0.175,0.0541667,0.0175,0
1150,0.6275,0.135,0.2375,0,0.3025,0.525,0.1725,0,0.43,0.4425,0.1275,0,0.31,0.188333,0.1475,0.0791667,0.175,0.0575,0.0425,0
1200,0.6125,0.1725,0.215,0,0.225,0.6075,0.1675,0,0.4175,0.5275,0.055,0,0.279167,0.196667,0.175833,0.0716667,0.2025,0.0558333,0.0183333,0
1250,0.7,0.13,0.17,0,0.245,0.56,0.195,0,0.6,0.2925,0.1075,0,0.315,0.243333,0.0975,0.0566667,0.186667,0.065,0.0358333,0
1300,0.495,0.2075,0.2975,0,0.25,0.6175,0.1325,0,0.335,0.5025,0.1625,0,0.248333,0.180833,0.1675,0.0991667,0.205833,0.0441667,0.0541667,0
1350,0.595,0.14,0.265,0,0.1625,0.655,0.1825,0,0.455,0.455,0.09,0,0.2525,0.198333,0.151667,0.0883333,0.218333,0.0608333,0.03,0
