Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_qhh\Release\CED_Schedule.exe' --solver GDE --seed 2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 1980.89
Gen 100: best_fit = 1926.8
Gen 150: best_fit = 1857.17
Gen 200: best_fit = 1827.13
Gen 250: best_fit = 1799.7
Gen 300: best_fit = 1773.15
Gen 350: best_fit = 1722.81
Gen 400: best_fit = 1691.97
Gen 450: best_fit = 1676.32
Gen 500: best_fit = 1661.86
Gen 550: best_fit = 1651.47
Gen 600: best_fit = 1642.28
Gen 650: best_fit = 1636.03
Gen 700: best_fit = 1625.63
Gen 750: best_fit = 1616.09
Gen 800: best_fit = 1609.99
Gen 850: best_fit = 1604.65
Gen 900: best_fit = 1580.63
Gen 950: best_fit = 1571.83
Gen 1000: best_fit = 1567.21
Gen 1050: best_fit = 1562.53
Gen 1100: best_fit = 1559.71
Gen 1150: best_fit = 1557.36
Gen 1200: best_fit = 1554.22
Gen 1250: best_fit = 1547.69
Gen 1300: best_fit = 1545.81
Gen 1350: best_fit = 1537.82
Gen 1400: best_fit = 1535.01
Gen 1450: best_fit = 1524.56
Gen 1500: best_fit = 1522.02
Gen 1550: best_fit = 1519.1
Gen 1600: best_fit = 1517.48
Gen 1650: best_fit = 1514.1
Gen 1700: best_fit = 1511.71
Gen 1750: best_fit = 1509.81
Gen 1800: best_fit = 1507.91
Gen 1850: best_fit = 1505.67
Gen 1900: best_fit = 1504.23
Gen 1950: best_fit = 1502.49
Gen 2000: best_fit = 1501.15
Gen 2050: best_fit = 1499.9
Gen 2100: best_fit = 1498.47
Gen 2150: best_fit = 1497.05
Gen 2200: best_fit = 1495.44
Gen 2250: best_fit = 1494.57
Gen 2300: best_fit = 1493.53
Gen 2350: best_fit = 1492.5
Gen 2400: best_fit = 1491.53
Gen 2450: best_fit = 1489.67
Gen 2500: best_fit = 1488.66
Gen 2550: best_fit = 1483.39
Gen 2600: best_fit = 1482.8
Gen 2650: best_fit = 1481.46
Gen 2700: best_fit = 1480.18
Gen 2750: best_fit = 1478.85
Gen 2800: best_fit = 1473.8
Gen 2850: best_fit = 1472.98
Gen 2900: best_fit = 1466.71
Gen 2950: best_fit = 1465.5
Gen 3000: best_fit = 1463.74
Gen 3050: best_fit = 1463.09
Gen 3100: best_fit = 1462.27
Gen 3150: best_fit = 1461.52
Gen 3200: best_fit = 1460.66
Gen 3250: best_fit = 1458.58
Gen 3300: best_fit = 1457.72
Gen 3350: best_fit = 1457.14
Gen 3400: best_fit = 1455.29
Gen 3450: best_fit = 1454.4
Gen 3500: best_fit = 1451.37
Gen 3550: best_fit = 1450.93
Gen 3600: best_fit = 1450.3
Gen 3650: best_fit = 1447.97
Gen 3700: best_fit = 1447.64
Gen 3750: best_fit = 1447.01
Gen 3800: best_fit = 1445.86
Gen 3850: best_fit = 1445.19
Gen 3900: best_fit = 1443.74
Gen 3950: best_fit = 1441.04
Gen 4000: best_fit = 1440.85
Gen 4050: best_fit = 1440.65
Gen 4100: best_fit = 1440.32
Gen 4150: best_fit = 1440.18
Gen 4200: best_fit = 1438.96
Gen 4250: best_fit = 1438.85
Gen 4300: best_fit = 1438.72
Gen 4350: best_fit = 1434.61
Gen 4400: best_fit = 1432.42
Gen 4450: best_fit = 1431.34
Gen 4500: best_fit = 1427.91
Gen 4550: best_fit = 1425.24
Gen 4600: best_fit = 1425.12
Gen 4650: best_fit = 1424.75
Gen 4700: best_fit = 1424.44
Gen 4750: best_fit = 1423.09
Gen 4800: best_fit = 1423.04
Gen 4850: best_fit = 1421.35
Gen 4900: best_fit = 1421.18
Gen 4950: best_fit = 1421.03
Gen 5000: best_fit = 1420.9
Gen 5050: best_fit = 1420.68
Gen 5100: best_fit = 1419.7
Gen 5150: best_fit = 1418.02
Gen 5200: best_fit = 1417.26
Gen 5250: best_fit = 1417.16
Gen 5300: best_fit = 1417.11
Gen 5350: best_fit = 1416.7
Gen 5400: best_fit = 1414.31
Gen 5450: best_fit = 1411.72
Gen 5500: best_fit = 1410.81
Gen 5550: best_fit = 1410.38
Gen 5600: best_fit = 1410.16
Gen 5650: best_fit = 1410.09
Gen 5700: best_fit = 1407.23
Gen 5750: best_fit = 1404.24
Gen 5800: best_fit = 1403.45
Gen 5850: best_fit = 1403.3
Gen 5900: best_fit = 1403.25
Gen 5950: best_fit = 1403.2
Gen 6000: best_fit = 1403.16
Gen 6050: best_fit = 1403.1
Gen 6100: best_fit = 1402.04
Gen 6150: best_fit = 1401.84
Gen 6200: best_fit = 1401.08
Gen 6250: best_fit = 1400.94
Gen 6300: best_fit = 1399.68
Gen 6350: best_fit = 1398.62
Gen 6400: best_fit = 1398.58
Gen 6450: best_fit = 1398.46
Gen 6500: best_fit = 1397.97
Gen 6550: best_fit = 1397.25
Gen 6600: best_fit = 1396.83
Gen 6650: best_fit = 1396.76
Gen 6700: best_fit = 1396.74
Gen 6750: best_fit = 1394.94
Gen 6800: best_fit = 1394.63
Gen 6850: best_fit = 1394.57
Gen 6900: best_fit = 1394.51
Gen 6950: best_fit = 1394.28
Gen 7000: best_fit = 1394.16
Gen 7050: best_fit = 1394.07
Gen 7100: best_fit = 1393.15
Gen 7150: best_fit = 1392.96
Gen 7200: best_fit = 1392.95
Gen 7250: best_fit = 1391.74
Gen 7300: best_fit = 1391.67
Gen 7350: best_fit = 1388.44
Gen 7400: best_fit = 1387.16
Gen 7450: best_fit = 1386.83
Gen 7500: best_fit = 1386.68
Gen 7550: best_fit = 1386.6
Gen 7600: best_fit = 1386.19
Gen 7650: best_fit = 1386.12
Gen 7700: best_fit = 1385.35
Gen 7750: best_fit = 1385.32
Gen 7800: best_fit = 1385.3
Gen 7850: best_fit = 1385.26
Gen 7900: best_fit = 1385.1
Gen 7950: best_fit = 1385
Gen 8000: best_fit = 1383.96
Gen 8050: best_fit = 1383.67
Gen 8100: best_fit = 1383.64
Gen 8150: best_fit = 1383.07
Gen 8200: best_fit = 1383.05
Gen 8250: best_fit = 1383.02
Gen 8300: best_fit = 1382.9
Gen 8350: best_fit = 1382.84
Gen 8400: best_fit = 1382.79
Gen 8450: best_fit = 1382.74
Gen 8500: best_fit = 1382.65
Gen 8550: best_fit = 1382.61
Gen 8600: best_fit = 1381.52
Gen 8650: best_fit = 1381.32
Gen 8700: best_fit = 1381.28
Gen 8750: best_fit = 1380.91
Gen 8800: best_fit = 1380.72
Gen 8850: best_fit = 1380.69
Gen 8900: best_fit = 1380.55
Gen 8950: best_fit = 1380.53
Gen 9000: best_fit = 1380.51
Gen 9050: best_fit = 1380.49
Gen 9100: best_fit = 1380.46
Gen 9150: best_fit = 1380.27
Gen 9200: best_fit = 1379.91
Gen 9250: best_fit = 1379.46
Gen 9300: best_fit = 1379.43
Gen 9350: best_fit = 1378.5
Gen 9400: best_fit = 1378.19
Gen 9450: best_fit = 1378.16
Gen 9500: best_fit = 1376.65
Gen 9550: best_fit = 1376.64
Gen 9600: best_fit = 1376.57
Gen 9650: best_fit = 1375.73
Gen 9700: best_fit = 1375.46
Gen 9750: best_fit = 1375.45
Gen 9800: best_fit = 1375.44
Gen 9850: best_fit = 1374.1
Gen 9900: best_fit = 1374.1
Gen 9950: best_fit = 1373.91
Gen 10000: best_fit = 1373.68

=== Final Results ===
Solver: GDE
Generation = 10000
The best solution = 1373.68
Time = 489.739 s

exit code 0
