gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.165,0.5475,0.275,0.0125,0.075,0.8875,0.02,0.0175,0.02,0.805,0.1325,0.0425,0.08,0.189167,0.268333,0.0916667,0.295833,0.00666667,0.0441667,0.0241667
100,0.2325,0.4,0.3575,0.01,0.635,0.3175,0.0375,0.01,0.01,0.3225,0.64,0.0275,0.289167,0.136667,0.1075,0.119167,0.105833,0.0125,0.213333,0.0158333
150,0.245,0.395,0.36,0,0.07,0.915,0.015,0,0.01,0.29,0.7,0,0.105,0.135,0.0966667,0.12,0.305,0.005,0.233333,0
200,0.2325,0.395,0.37,0.0025,0.11,0.7725,0.115,0.0025,0.005,0.3825,0.6,0.0125,0.114167,0.133333,0.1275,0.123333,0.2575,0.0383333,0.2,0.00583333
250,0.2425,0.38,0.375,0.0025,0.015,0.955,0.03,0,0,0.5,0.5,0,0.0858333,0.126667,0.166667,0.125,0.318333,0.01,0.166667,0.000833333
300,0.205,0.42,0.375,0,0.035,0.8425,0.12,0.0025,0.0075,0.49,0.5025,0,0.08,0.1425,0.163333,0.125,0.280833,0.04,0.1675,0.000833333
350,0.115,0.4925,0.3925,0,0.0075,0.775,0.2175,0,0.1025,0.4975,0.3925,0.0075,0.0408333,0.198333,0.165833,0.130833,0.258333,0.0725,0.130833,0.0025
400,0.1775,0.4375,0.385,0,0.0275,0.63,0.3425,0,0.1275,0.3525,0.475,0.045,0.0683333,0.188333,0.1175,0.128333,0.21,0.114167,0.158333,0.015
450,0.3475,0.25,0.39,0.0125,0.005,0.63,0.36,0.005,0.0525,0.35,0.5525,0.045,0.1175,0.100833,0.116667,0.13,0.21,0.12,0.184167,0.0208333
500,0.52,0.085,0.3925,0.0025,0.0025,0.6625,0.335,0,0.1025,0.3675,0.5075,0.0225,0.174167,0.0625,0.1225,0.130833,0.220833,0.111667,0.169167,0.00833333
550,0.5075,0.105,0.3875,0,0.0075,0.56,0.4325,0,0.105,0.3575,0.53,0.0075,0.171667,0.07,0.119167,0.129167,0.186667,0.144167,0.176667,0.0025
600,0.4,0.1925,0.405,0.0025,0.005,0.7125,0.2825,0,0.0975,0.2775,0.525,0.1,0.135,0.0966667,0.0925,0.135,0.2375,0.0941667,0.175,0.0341667
650,0.36,0.215,0.4225,0.0025,0.005,0.7675,0.2225,0.005,0.1075,0.4525,0.4175,0.0225,0.121667,0.1075,0.150833,0.140833,0.255833,0.0741667,0.139167,0.01
700,0.345,0.2525,0.4025,0,0.0075,0.71,0.28,0.0025,0.1275,0.3825,0.4325,0.0575,0.1175,0.126667,0.1275,0.134167,0.236667,0.0933333,0.144167,0.02
750,0.3325,0.26,0.405,0.0025,0.01,0.6725,0.3125,0.005,0.135,0.44,0.42,0.005,0.114167,0.131667,0.146667,0.135,0.224167,0.104167,0.14,0.00416667
800,0.355,0.22,0.4175,0.0075,0.005,0.7175,0.2725,0.005,0.1125,0.295,0.565,0.0275,0.12,0.110833,0.0983333,0.139167,0.239167,0.0908333,0.188333,0.0133333
850,0.3925,0.1775,0.43,0,0.0075,0.655,0.3325,0.005,0.02,0.385,0.585,0.01,0.133333,0.0658333,0.128333,0.143333,0.218333,0.110833,0.195,0.005
900,0.45,0.1475,0.4,0.0025,0.005,0.575,0.4175,0.0025,0.0725,0.345,0.5125,0.07,0.151667,0.0733333,0.115,0.133333,0.191667,0.139167,0.170833,0.025
950,0.295,0.2575,0.4425,0.005,0.01,0.4375,0.55,0.0025,0,0.395,0.595,0.01,0.101667,0.0858333,0.131667,0.1475,0.145833,0.183333,0.198333,0.00583333
1000,0.3225,0.245,0.43,0.0025,0.0075,0.3,0.69,0.0025,0.0025,0.385,0.5975,0.015,0.11,0.0825,0.128333,0.143333,0.1,0.23,0.199167,0.00666667
1050,0.295,0.28,0.4225,0.0025,0.005,0.2925,0.6975,0.005,0.04,0.4125,0.5325,0.015,0.1,0.106667,0.1375,0.140833,0.0975,0.2325,0.1775,0.0075
1100,0.37,0.2325,0.395,0.0025,0.0025,0.4275,0.565,0.005,0.045,0.4,0.5475,0.0075,0.124167,0.0925,0.133333,0.131667,0.1425,0.188333,0.1825,0.005
1150,0.32,0.23,0.445,0.005,0.0075,0.64,0.345,0.0075,0.005,0.41,0.5725,0.0125,0.109167,0.0783333,0.136667,0.148333,0.213333,0.115,0.190833,0.00833333
1200,0.3225,0.24,0.4375,0,0.005,0.6475,0.3475,0,0.0025,0.385,0.5975,0.015,0.109167,0.0808333,0.128333,0.145833,0.215833,0.115833,0.199167,0.005
1250,0.215,0.3025,0.4825,0,0,0.5825,0.4125,0.005,0,0.405,0.58,0.015,0.0716667,0.100833,0.135,0.160833,0.194167,0.1375,0.193333,0.00666667
1300,0.34,0.2325,0.425,0.0025,0.0075,0.5225,0.4625,0.0075,0.0125,0.42,0.565,0.0025,0.115833,0.0816667,0.14,0.141667,0.174167,0.154167,0.188333,0.00416667
1350,0.2975,0.265,0.435,0.0025,0.015,0.4575,0.5175,0.01,0.035,0.42,0.545,0,0.104167,0.1,0.14,0.145,0.1525,0.1725,0.181667,0.00416667
1400,0.4725,0.145,0.38,0.0025,0.015,0.4325,0.5525,0,0.025,0.31,0.625,0.04,0.1625,0.0566667,0.103333,0.126667,0.144167,0.184167,0.208333,0.0141667
1450,0.3425,0.2325,0.4225,0.0025,0.0025,0.3425,0.655,0,0.0875,0.3825,0.5125,0.0175,0.115,0.106667,0.1275,0.140833,0.114167,0.218333,0.170833,0.00666667
1500,0.3675,0.2025,0.4275,0.0025,0.005,0.375,0.62,0,0.1325,0.4175,0.45,0,0.124167,0.111667,0.139167,0.1425,0.125,0.206667,0.15,0.000833333
1550,0.4925,0.1275,0.3725,0.0075,0.0025,0.3175,0.675,0.005,0.1075,0.2925,0.545,0.055,0.165,0.0783333,0.0975,0.124167,0.105833,0.225,0.181667,0.0225
1600,0.5175,0.1025,0.375,0.005,0.015,0.365,0.615,0.005,0.07,0.2925,0.595,0.0425,0.1775,0.0575,0.0975,0.125,0.121667,0.205,0.198333,0.0175
1650,0.555,0.0725,0.365,0.0075,0.0075,0.3475,0.6425,0.0025,0.0675,0.295,0.54,0.0975,0.1875,0.0466667,0.0983333,0.121667,0.115833,0.214167,0.18,0.0358333
1700,0.4975,0.0925,0.405,0.005,0.0025,0.2225,0.7725,0.0025,0.1125,0.395,0.4675,0.025,0.166667,0.0683333,0.131667,0.135,0.0741667,0.2575,0.155833,0.0108333
1750,0.515,0.0875,0.395,0.0025,0.01,0.395,0.585,0.01,0.1275,0.3775,0.485,0.01,0.175,0.0716667,0.125833,0.131667,0.131667,0.195,0.161667,0.0075
1800,0.4675,0.1275,0.4025,0.0025,0.005,0.4875,0.5025,0.005,0.1125,0.3475,0.51,0.03,0.1575,0.08,0.115833,0.134167,0.1625,0.1675,0.17,0.0125
1850,0.515,0.1,0.37,0.015,0,0.5375,0.455,0.0075,0.1275,0.345,0.505,0.0225,0.171667,0.0758333,0.115,0.123333,0.179167,0.151667,0.168333,0.015
1900,0.55,0.08,0.365,0.005,0,0.455,0.545,0,0.07,0.3025,0.5875,0.04,0.183333,0.05,0.100833,0.121667,0.151667,0.181667,0.195833,0.015
1950,0.4425,0.1525,0.4,0.005,0.0075,0.4525,0.525,0.015,0.1075,0.365,0.51,0.0175,0.15,0.0866667,0.121667,0.133333,0.150833,0.175,0.17,0.0125
2000,0.53,0.09,0.3775,0.0025,0,0.3675,0.6225,0.01,0.1275,0.3225,0.5175,0.0325,0.176667,0.0725,0.1075,0.125833,0.1225,0.2075,0.1725,0.015
2050,0.5175,0.1075,0.3725,0.0025,0.005,0.37,0.6225,0.0025,0.0875,0.29,0.5725,0.05,0.174167,0.065,0.0966667,0.124167,0.123333,0.2075,0.190833,0.0183333
2100,0.415,0.1875,0.3925,0.005,0.005,0.415,0.565,0.015,0.0675,0.3325,0.53,0.07,0.14,0.085,0.110833,0.130833,0.138333,0.188333,0.176667,0.03
2150,0.42,0.18,0.395,0.005,0.005,0.4625,0.5225,0.01,0.0725,0.2925,0.5525,0.0825,0.141667,0.0841667,0.0975,0.131667,0.154167,0.174167,0.184167,0.0325
2200,0.415,0.18,0.4,0.005,0.01,0.4025,0.5825,0.005,0.0675,0.32,0.5225,0.09,0.141667,0.0825,0.106667,0.133333,0.134167,0.194167,0.174167,0.0333333
2250,0.4675,0.155,0.375,0.0025,0.0025,0.4325,0.5625,0.0025,0.065,0.2825,0.545,0.1075,0.156667,0.0733333,0.0941667,0.125,0.144167,0.1875,0.181667,0.0375
2300,0.365,0.2325,0.4,0.0025,0.0075,0.39,0.5975,0.005,0.07,0.3675,0.515,0.0475,0.124167,0.100833,0.1225,0.133333,0.13,0.199167,0.171667,0.0183333
2350,0.3925,0.23,0.3725,0.005,0.0025,0.41,0.5775,0.01,0.0825,0.3525,0.5425,0.0225,0.131667,0.104167,0.1175,0.124167,0.136667,0.1925,0.180833,0.0125
2400,0.41,0.1925,0.39,0.0075,0.0675,0.35,0.58,0.0025,0.135,0.39,0.4725,0.0025,0.159167,0.109167,0.13,0.13,0.116667,0.193333,0.1575,0.00416667
2450,0.4425,0.1825,0.3725,0.0025,0.015,0.3875,0.5875,0.01,0.1225,0.315,0.5325,0.03,0.1525,0.101667,0.105,0.124167,0.129167,0.195833,0.1775,0.0141667
