gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0375,0.6125,0.27,0.08,0.1725,0.7925,0.0225,0.0125,0.1525,0.815,0.0225,0.01,0.07,0.255,0.271667,0.09,0.264167,0.0075,0.0075,0.0341667
100,0.03,0.5425,0.4025,0.025,0.465,0.525,0.01,0,0.62,0.35,0.02,0.01,0.165,0.3875,0.116667,0.134167,0.175,0.00333333,0.00666667,0.0116667
150,0.015,0.6025,0.3825,0,0.2225,0.7725,0.005,0,0.635,0.3325,0.03,0.0025,0.0791667,0.4125,0.110833,0.1275,0.2575,0.00166667,0.01,0.000833333
200,0.005,0.8075,0.1825,0.005,0.3725,0.57,0.045,0.0125,0.5475,0.295,0.1525,0.005,0.125833,0.451667,0.0983333,0.0608333,0.19,0.015,0.0508333,0.0075
250,0.0075,0.8025,0.12,0.07,0.68,0.1275,0.19,0.0025,0.3925,0.3175,0.29,0,0.229167,0.398333,0.105833,0.04,0.0425,0.0633333,0.0966667,0.0241667
300,0.0025,0.78,0.0925,0.125,0.6075,0.1725,0.22,0,0.3375,0.33,0.3325,0,0.203333,0.3725,0.11,0.0308333,0.0575,0.0733333,0.110833,0.0416667
350,0.0025,0.7575,0.1175,0.1225,0.8075,0.0225,0.165,0.005,0.415,0.31,0.275,0,0.27,0.390833,0.103333,0.0391667,0.0075,0.055,0.0916667,0.0425
400,0.005,0.7225,0.15,0.1225,0.2375,0.235,0.525,0.0025,0.2925,0.3675,0.3225,0.0175,0.0808333,0.338333,0.1225,0.05,0.0783333,0.175,0.1075,0.0475
450,0.005,0.79,0.0825,0.1225,0.2275,0.1675,0.605,0,0.31,0.445,0.24,0.005,0.0775,0.366667,0.148333,0.0275,0.0558333,0.201667,0.08,0.0425
500,0,0.77,0.1075,0.1225,0.0525,0.1225,0.825,0,0.355,0.3975,0.2325,0.015,0.0175,0.375,0.1325,0.0358333,0.0408333,0.275,0.0775,0.0458333
