gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.03,0.69,0.2575,0.0225,0.145,0.825,0.0225,0.0075,0.07,0.8975,0.0225,0.01,0.0583333,0.253333,0.299167,0.0858333,0.275,0.0075,0.0075,0.0133333
100,0.0025,0.64,0.35,0.0075,0.4175,0.5575,0.015,0.01,0.425,0.545,0.0225,0.0075,0.14,0.355,0.181667,0.116667,0.185833,0.005,0.0075,0.00833333
150,0.0025,0.6725,0.3225,0.0025,0.4475,0.545,0.0075,0,0.5825,0.4,0.01,0.0075,0.15,0.418333,0.133333,0.1075,0.181667,0.0025,0.00333333,0.00333333
200,0.005,0.72,0.2725,0.0025,0.415,0.5725,0.01,0.0025,0.6525,0.23,0.115,0.0025,0.14,0.4575,0.0766667,0.0908333,0.190833,0.00333333,0.0383333,0.0025
250,0,0.7325,0.185,0.0825,0.58,0.3925,0.0225,0.005,0.3825,0.33,0.285,0.0025,0.193333,0.371667,0.11,0.0616667,0.130833,0.0075,0.095,0.03
300,0.005,0.73,0.145,0.12,0.515,0.3875,0.0975,0,0.3825,0.29,0.3275,0,0.173333,0.370833,0.0966667,0.0483333,0.129167,0.0325,0.109167,0.04
350,0.005,0.7325,0.1375,0.125,0.3425,0.5125,0.145,0,0.2075,0.34,0.4525,0,0.115833,0.313333,0.113333,0.0458333,0.170833,0.0483333,0.150833,0.0416667
400,0,0.735,0.14,0.125,0.3125,0.575,0.1125,0,0.405,0.225,0.3675,0.0025,0.104167,0.38,0.075,0.0466667,0.191667,0.0375,0.1225,0.0425
450,0,0.745,0.1325,0.1225,0.4175,0.5225,0.06,0,0.37,0.21,0.42,0,0.139167,0.371667,0.07,0.0441667,0.174167,0.02,0.14,0.0408333
500,0,0.6925,0.135,0.1725,0.5625,0.41,0.025,0.0025,0.51,0.22,0.265,0.005,0.1875,0.400833,0.0733333,0.045,0.136667,0.00833333,0.0883333,0.06
550,0.0075,0.585,0.16,0.2475,0.695,0.265,0.04,0,0.47,0.2525,0.2425,0.035,0.234167,0.351667,0.0841667,0.0533333,0.0883333,0.0133333,0.0808333,0.0941667
