gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0675,0.7175,0.1825,0.0325,0.2825,0.6725,0.025,0.02,0.2275,0.725,0.03,0.0175,0.116667,0.315,0.241667,0.0608333,0.224167,0.00833333,0.01,0.0233333
100,0.075,0.695,0.2275,0.0025,0.6675,0.0775,0.25,0.005,0.6225,0.095,0.2775,0.005,0.2475,0.439167,0.0316667,0.0758333,0.0258333,0.0833333,0.0925,0.00416667
150,0.1575,0.6725,0.17,0,0.51,0.0975,0.3925,0,0.4925,0.1525,0.35,0.005,0.2225,0.388333,0.0508333,0.0566667,0.0325,0.130833,0.116667,0.00166667
200,0.3975,0.5225,0.08,0,0.55,0.08,0.37,0,0.52,0.215,0.265,0,0.315833,0.3475,0.0716667,0.0266667,0.0266667,0.123333,0.0883333,0
250,0.3975,0.4925,0.11,0,0.5075,0.1725,0.32,0,0.3475,0.4525,0.2,0,0.301667,0.28,0.150833,0.0366667,0.0575,0.106667,0.0666667,0
300,0.2625,0.62,0.1175,0,0.69,0.0675,0.2425,0,0.4425,0.405,0.1525,0,0.3175,0.354167,0.135,0.0391667,0.0225,0.0808333,0.0508333,0
350,0.37,0.545,0.085,0,0.4975,0.1225,0.38,0,0.4525,0.39,0.1575,0,0.289167,0.3325,0.13,0.0283333,0.0408333,0.126667,0.0525,0
400,0.4525,0.495,0.0525,0,0.485,0.185,0.33,0,0.24,0.5725,0.1875,0,0.3125,0.245,0.190833,0.0175,0.0616667,0.11,0.0625,0
450,0.4675,0.4575,0.075,0,0.545,0.1025,0.3525,0,0.2925,0.565,0.1425,0,0.3375,0.25,0.188333,0.025,0.0341667,0.1175,0.0475,0
500,0.55,0.42,0.03,0,0.38,0.0625,0.5575,0,0.24,0.6575,0.1025,0,0.31,0.22,0.219167,0.01,0.0208333,0.185833,0.0341667,0
550,0.7075,0.2825,0.01,0,0.5825,0.0525,0.3625,0.0025,0.5225,0.435,0.0425,0,0.43,0.268333,0.145,0.00333333,0.0175,0.120833,0.0141667,0.000833333
600,0.61,0.36,0.03,0,0.4875,0.0675,0.4425,0.0025,0.465,0.46,0.075,0,0.365833,0.275,0.153333,0.01,0.0225,0.1475,0.025,0.000833333
650,0.605,0.36,0.035,0,0.59,0.0975,0.3125,0,0.5925,0.3,0.1075,0,0.398333,0.3175,0.1,0.0116667,0.0325,0.104167,0.0358333,0
700,0.645,0.3225,0.0325,0,0.36,0.1775,0.4625,0,0.2175,0.67,0.1125,0,0.335,0.18,0.223333,0.0108333,0.0591667,0.154167,0.0375,0
750,0.555,0.3425,0.1025,0,0.4575,0.145,0.3975,0,0.375,0.4675,0.1575,0,0.3375,0.239167,0.155833,0.0341667,0.0483333,0.1325,0.0525,0
800,0.51,0.385,0.105,0,0.345,0.1375,0.5175,0,0.2675,0.5975,0.135,0,0.285,0.2175,0.199167,0.035,0.0458333,0.1725,0.045,0
850,0.53,0.43,0.04,0,0.29,0.1725,0.5375,0,0.2975,0.5925,0.11,0,0.273333,0.2425,0.1975,0.0133333,0.0575,0.179167,0.0366667,0
900,0.5475,0.3975,0.055,0,0.44,0.1775,0.3825,0,0.3475,0.52,0.1325,0,0.329167,0.248333,0.173333,0.0183333,0.0591667,0.1275,0.0441667,0
950,0.585,0.355,0.06,0,0.47,0.2375,0.2925,0,0.3975,0.455,0.1475,0,0.351667,0.250833,0.151667,0.02,0.0791667,0.0975,0.0491667,0
1000,0.62,0.3175,0.0625,0,0.3525,0.2175,0.43,0,0.3875,0.4425,0.17,0,0.324167,0.235,0.1475,0.0208333,0.0725,0.143333,0.0566667,0
1050,0.665,0.275,0.06,0,0.4325,0.115,0.4525,0,0.285,0.5625,0.1525,0,0.365833,0.186667,0.1875,0.02,0.0383333,0.150833,0.0508333,0
1100,0.6475,0.325,0.0275,0,0.2625,0.225,0.5125,0,0.26,0.575,0.165,0,0.303333,0.195,0.191667,0.00916667,0.075,0.170833,0.055,0
1150,0.6275,0.3175,0.055,0,0.35,0.1575,0.49,0.0025,0.4725,0.485,0.0425,0,0.325833,0.263333,0.161667,0.0183333,0.0525,0.163333,0.0141667,0.000833333
1200,0.54,0.3875,0.0725,0,0.325,0.2025,0.4725,0,0.3325,0.6,0.0675,0,0.288333,0.24,0.2,0.0241667,0.0675,0.1575,0.0225,0
1250,0.66,0.3075,0.0325,0,0.3825,0.1975,0.42,0,0.535,0.4125,0.0525,0,0.3475,0.280833,0.1375,0.0108333,0.0658333,0.14,0.0175,0
