gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.05,0.7875,0.1275,0.035,0.2675,0.6775,0.0325,0.0225,0.415,0.49,0.07,0.025,0.105833,0.400833,0.163333,0.0425,0.225833,0.0108333,0.0233333,0.0275
100,0.4875,0.3725,0.135,0.005,0.6375,0.155,0.195,0.0125,0.53,0.1625,0.305,0.0025,0.375,0.300833,0.0541667,0.045,0.0516667,0.065,0.101667,0.00666667
150,0.6575,0.295,0.0475,0,0.4825,0.165,0.3525,0,0.5175,0.1725,0.31,0,0.38,0.270833,0.0575,0.0158333,0.055,0.1175,0.103333,0
200,0.5,0.47,0.03,0,0.5375,0.1575,0.305,0,0.4275,0.355,0.2175,0,0.345833,0.299167,0.118333,0.01,0.0525,0.101667,0.0725,0
250,0.7,0.2475,0.0525,0,0.4875,0.1275,0.385,0,0.525,0.325,0.15,0,0.395833,0.2575,0.108333,0.0175,0.0425,0.128333,0.05,0
300,0.805,0.1625,0.0325,0,0.4875,0.0925,0.42,0,0.4375,0.52,0.0425,0,0.430833,0.2,0.173333,0.0108333,0.0308333,0.14,0.0141667,0
350,0.5925,0.3625,0.045,0,0.285,0.1775,0.5375,0,0.305,0.545,0.15,0,0.2925,0.2225,0.181667,0.015,0.0591667,0.179167,0.05,0
400,0.65,0.22,0.13,0,0.4625,0.085,0.4525,0,0.575,0.28,0.145,0,0.370833,0.265,0.0933333,0.0433333,0.0283333,0.150833,0.0483333,0
450,0.6225,0.3,0.0775,0,0.3975,0.1225,0.48,0,0.515,0.355,0.13,0,0.34,0.271667,0.118333,0.0258333,0.0408333,0.16,0.0433333,0
500,0.5825,0.325,0.0925,0,0.3125,0.1275,0.56,0,0.4775,0.3925,0.13,0,0.298333,0.2675,0.130833,0.0308333,0.0425,0.186667,0.0433333,0
550,0.5125,0.48,0.0075,0,0.205,0.1,0.695,0,0.455,0.5025,0.0425,0,0.239167,0.311667,0.1675,0.0025,0.0333333,0.231667,0.0141667,0
600,0.3825,0.55,0.0675,0,0.2475,0.1225,0.63,0,0.2925,0.5975,0.11,0,0.21,0.280833,0.199167,0.0225,0.0408333,0.21,0.0366667,0
650,0.75,0.2,0.05,0,0.2825,0.095,0.6225,0,0.42,0.38,0.2,0,0.344167,0.206667,0.126667,0.0166667,0.0316667,0.2075,0.0666667,0
700,0.7975,0.1675,0.035,0,0.2275,0.105,0.6675,0,0.77,0.17,0.06,0,0.341667,0.3125,0.0566667,0.0116667,0.035,0.2225,0.02,0
750,0.8075,0.1525,0.04,0,0.3,0.1025,0.5975,0,0.7175,0.1875,0.095,0,0.369167,0.29,0.0625,0.0133333,0.0341667,0.199167,0.0316667,0
