gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0325,0.8325,0.115,0.02,0.0825,0.885,0.0225,0.01,0.195,0.7475,0.0325,0.025,0.0383333,0.3425,0.249167,0.0383333,0.295,0.0075,0.0108333,0.0183333
100,0.06,0.845,0.09,0.005,0.69,0.1175,0.1825,0.01,0.5425,0.0875,0.365,0.005,0.25,0.4625,0.0291667,0.03,0.0391667,0.0608333,0.121667,0.00666667
150,0.0525,0.765,0.18,0.0025,0.4575,0.0975,0.445,0,0.4775,0.125,0.385,0.0125,0.17,0.414167,0.0416667,0.06,0.0325,0.148333,0.128333,0.005
200,0.1475,0.66,0.19,0.0025,0.38,0.1875,0.4325,0,0.445,0.28,0.275,0,0.175833,0.368333,0.0933333,0.0633333,0.0625,0.144167,0.0916667,0.000833333
250,0.1325,0.65,0.17,0.0475,0.405,0.19,0.405,0,0.4575,0.3175,0.225,0,0.179167,0.369167,0.105833,0.0566667,0.0633333,0.135,0.075,0.0158333
300,0.2375,0.555,0.145,0.0625,0.2425,0.1125,0.645,0,0.3125,0.4475,0.24,0,0.16,0.289167,0.149167,0.0483333,0.0375,0.215,0.08,0.0208333
350,0.2375,0.69,0.0725,0,0.4375,0.0975,0.465,0,0.2775,0.54,0.1825,0,0.225,0.3225,0.18,0.0241667,0.0325,0.155,0.0608333,0
400,0.22,0.6825,0.0975,0,0.2775,0.1725,0.55,0,0.2175,0.62,0.1625,0,0.165833,0.3,0.206667,0.0325,0.0575,0.183333,0.0541667,0
450,0.2575,0.66,0.0825,0,0.465,0.1275,0.405,0.0025,0.195,0.65,0.155,0,0.240833,0.285,0.216667,0.0275,0.0425,0.135,0.0516667,0.000833333
500,0.2325,0.675,0.0925,0,0.2975,0.1775,0.525,0,0.1675,0.6775,0.155,0,0.176667,0.280833,0.225833,0.0308333,0.0591667,0.175,0.0516667,0
550,0.1975,0.7,0.1025,0,0.3725,0.21,0.4175,0,0.0975,0.6825,0.22,0,0.19,0.265833,0.2275,0.0341667,0.07,0.139167,0.0733333,0
600,0.2225,0.69,0.0875,0,0.36,0.1475,0.4925,0,0.0825,0.755,0.1625,0,0.194167,0.2575,0.251667,0.0291667,0.0491667,0.164167,0.0541667,0
650,0.2075,0.7175,0.075,0,0.42,0.185,0.395,0,0.165,0.6875,0.1475,0,0.209167,0.294167,0.229167,0.025,0.0616667,0.131667,0.0491667,0
700,0.225,0.6825,0.0925,0,0.37,0.17,0.46,0,0.0475,0.8475,0.105,0,0.198333,0.243333,0.2825,0.0308333,0.0566667,0.153333,0.035,0
750,0.215,0.7,0.085,0,0.3,0.235,0.465,0,0.115,0.7625,0.1225,0,0.171667,0.271667,0.254167,0.0283333,0.0783333,0.155,0.0408333,0
800,0.2225,0.68,0.0975,0,0.39,0.265,0.345,0,0.0475,0.78,0.1725,0,0.204167,0.2425,0.26,0.0325,0.0883333,0.115,0.0575,0
850,0.2125,0.735,0.0525,0,0.49,0.2475,0.2625,0,0.135,0.7875,0.0775,0,0.234167,0.29,0.2625,0.0175,0.0825,0.0875,0.0258333,0
900,0.22,0.685,0.095,0,0.595,0.185,0.22,0,0.315,0.6125,0.0725,0,0.271667,0.333333,0.204167,0.0316667,0.0616667,0.0733333,0.0241667,0
950,0.2175,0.6875,0.095,0,0.4275,0.475,0.0975,0,0.3125,0.6475,0.04,0,0.215,0.333333,0.215833,0.0316667,0.158333,0.0325,0.0133333,0
1000,0.24,0.6775,0.0825,0,0.34,0.55,0.11,0,0.4825,0.48,0.0375,0,0.193333,0.386667,0.16,0.0275,0.183333,0.0366667,0.0125,0
1050,0.1925,0.6025,0.205,0,0.385,0.4825,0.1325,0,0.2775,0.6725,0.05,0,0.1925,0.293333,0.224167,0.0683333,0.160833,0.0441667,0.0166667,0
1100,0.225,0.6175,0.1575,0,0.3425,0.5425,0.115,0,0.4075,0.565,0.0275,0,0.189167,0.341667,0.188333,0.0525,0.180833,0.0383333,0.00916667,0
1150,0.2125,0.735,0.0525,0,0.4925,0.4475,0.06,0,0.68,0.3,0.02,0,0.235,0.471667,0.1,0.0175,0.149167,0.02,0.00666667,0
1200,0.1925,0.6825,0.065,0.06,0.37,0.5375,0.0925,0,0.2075,0.7375,0.055,0,0.1875,0.296667,0.245833,0.0216667,0.179167,0.0308333,0.0183333,0.02
1250,0.185,0.5175,0.175,0.1225,0.4975,0.3875,0.115,0,0.23,0.7275,0.0425,0,0.2275,0.249167,0.2425,0.0583333,0.129167,0.0383333,0.0141667,0.0408333
1300,0.1975,0.665,0.0925,0.045,0.6275,0.355,0.0175,0,0.5,0.4925,0.0075,0,0.275,0.388333,0.164167,0.0308333,0.118333,0.00583333,0.0025,0.015
1350,0.18,0.7225,0.0975,0,0.67,0.325,0.005,0,0.6575,0.325,0.0175,0,0.283333,0.46,0.108333,0.0325,0.108333,0.00166667,0.00583333,0
1400,0.175,0.6325,0.0675,0.125,0.7125,0.285,0.0025,0,0.6725,0.32,0.0075,0,0.295833,0.435,0.106667,0.0225,0.095,0.000833333,0.0025,0.0416667
1450,0.2275,0.6175,0.0275,0.1275,0.325,0.67,0.005,0,0.655,0.3375,0.0075,0,0.184167,0.424167,0.1125,0.00916667,0.223333,0.00166667,0.0025,0.0425
1500,0.1925,0.645,0.0375,0.125,0.465,0.53,0.005,0,0.5475,0.44,0.0125,0,0.219167,0.3975,0.146667,0.0125,0.176667,0.00166667,0.00416667,0.0416667
