gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0325,0.755,0.1875,0.025,0.1,0.8575,0.0225,0.02,0.2,0.75,0.0325,0.0175,0.0441667,0.318333,0.25,0.0625,0.285833,0.0075,0.0108333,0.0208333
100,0.2475,0.4125,0.3275,0.0125,0.6975,0.075,0.225,0.0025,0.7375,0.1,0.1525,0.01,0.315,0.383333,0.0333333,0.109167,0.025,0.075,0.0508333,0.00833333
150,0.3525,0.5025,0.145,0,0.565,0.0925,0.3425,0,0.5325,0.2475,0.22,0,0.305833,0.345,0.0825,0.0483333,0.0308333,0.114167,0.0733333,0
200,0.3525,0.47,0.1775,0,0.26,0.195,0.545,0,0.5225,0.29,0.1875,0,0.204167,0.330833,0.0966667,0.0591667,0.065,0.181667,0.0625,0
250,0.405,0.485,0.11,0,0.4,0.1075,0.49,0.0025,0.4125,0.365,0.22,0.0025,0.268333,0.299167,0.121667,0.0366667,0.0358333,0.163333,0.0733333,0.00166667
300,0.6225,0.3025,0.075,0,0.41,0.1,0.49,0,0.255,0.575,0.17,0,0.344167,0.185833,0.191667,0.025,0.0333333,0.163333,0.0566667,0
350,0.595,0.3,0.105,0,0.1725,0.1,0.7275,0,0.3175,0.56,0.1225,0,0.255833,0.205833,0.186667,0.035,0.0333333,0.2425,0.0408333,0
400,0.6175,0.3425,0.04,0,0.325,0.0775,0.5975,0,0.455,0.4275,0.1175,0,0.314167,0.265833,0.1425,0.0133333,0.0258333,0.199167,0.0391667,0
450,0.585,0.325,0.09,0,0.225,0.085,0.69,0,0.4375,0.43,0.1325,0,0.27,0.254167,0.143333,0.03,0.0283333,0.23,0.0441667,0
500,0.5575,0.3725,0.07,0,0.1475,0.075,0.7775,0,0.415,0.4775,0.1075,0,0.235,0.2625,0.159167,0.0233333,0.025,0.259167,0.0358333,0
550,0.5,0.4125,0.0875,0,0.1925,0.09,0.7175,0,0.43,0.43,0.14,0,0.230833,0.280833,0.143333,0.0291667,0.03,0.239167,0.0466667,0
600,0.575,0.35,0.075,0,0.2725,0.0625,0.665,0,0.4325,0.415,0.1525,0,0.2825,0.260833,0.138333,0.025,0.0208333,0.221667,0.0508333,0
650,0.51,0.3975,0.0925,0,0.335,0.15,0.515,0,0.5175,0.295,0.1875,0,0.281667,0.305,0.0983333,0.0308333,0.05,0.171667,0.0625,0
700,0.525,0.355,0.12,0,0.1875,0.19,0.6225,0,0.4025,0.3875,0.21,0,0.2375,0.2525,0.129167,0.04,0.0633333,0.2075,0.07,0
750,0.4675,0.3775,0.155,0,0.25,0.225,0.525,0,0.5675,0.31,0.1225,0,0.239167,0.315,0.103333,0.0516667,0.075,0.175,0.0408333,0
800,0.455,0.4225,0.1225,0,0.2875,0.2025,0.51,0,0.3975,0.4325,0.17,0,0.2475,0.273333,0.144167,0.0408333,0.0675,0.17,0.0566667,0
850,0.6,0.34,0.06,0,0.2425,0.2375,0.52,0,0.405,0.4225,0.1725,0,0.280833,0.248333,0.140833,0.02,0.0791667,0.173333,0.0575,0
900,0.475,0.415,0.11,0,0.22,0.2825,0.4975,0,0.4675,0.425,0.1075,0,0.231667,0.294167,0.141667,0.0366667,0.0941667,0.165833,0.0358333,0
