gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-1.563366544040566e-05,-1.644652241002019e-05,-1.009631522872073e-06,0.0004686924404478057,-0.0006578187018571925,0.002663223244177683,0.005326155607527763,0.006009459673807956
50,1,-3.631578929270634e-06,-4.19231375520427e-06,0.001767990009026701,-2.328938446341002e-05,0.002237311530902968,0.000493568638866994,0.0002888024997314785,0.002908425966522547
50,2,8.53650446607087e-08,4.249812700992509e-09,1.945340680214317e-05,3.920740020259774e-06,6.886636534657061e-05,4.190539174607292e-05,7.967750711513918e-05,0.0001150693608972003
50,3,-1.601396051460985e-09,-4.518460884155644e-09,-9.234420405110133e-25,-4.770136749124545e-08,0,-3.827650825551332e-07,-7.655051453046357e-07,8.572080478681469e-07
100,0,-4.59186765976234e-05,-2.24930259337381e-05,-2.135080088250415e-06,0.0004603039670686321,-0.001530376559644119,0.0004510363642626302,0.0009021418889923582,0.001890461574804513
100,1,-6.20393531644351e-06,-4.409683457213011e-06,0.001767902397183427,-2.373917359971967e-05,0.002151965630165827,0.0003273665149885575,-4.349020678966198e-05,0.002804659814503191
100,2,2.809082699204332e-07,4.917415737118813e-08,1.94567360929629e-05,3.923039007805573e-06,7.368571698240569e-05,5.367155442669574e-05,0.0001032024186191984,0.0001391222339981754
100,3,-1.601396051460985e-09,-4.518460884155644e-09,-9.234420405110133e-25,-4.770136749124545e-08,0,-3.827650825551332e-07,-7.655051453046357e-07,8.572080478681469e-07
150,0,-5.087706810878152e-05,-2.29532643997702e-05,-2.20147357530278e-06,0.0004602189049066446,-0.001612871259744026,0.0002393835033356912,0.0004789244793381718,0.001761518786278538
150,1,-9.909919405201273e-06,-4.626557220594958e-06,0.001767854174691562,-2.387470937567015e-05,0.002067894632846534,0.0001721022863641022,-0.0003539583303687081,0.002749016534221129
150,2,7.280358978255549e-08,3.955164828558439e-08,1.945212419476409e-05,3.893617211867789e-06,6.908841933089967e-05,4.556398069686911e-05,8.699669915919508e-05,0.0001217015363196333
