gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-7.213598429945023e-07,-1.585004249003631e-06,-9.396068247205747e-09,2.001022762530583e-05,-5.456173364302052e-07,9.450372617308102e-05,0.0001889595916523848,0.0002122272864942338
50,1,-5.557481753009418e-06,-4.241608297057027e-06,-1.351977168991171e-05,7.508066585247628e-05,0.001801751713004682,0.0006217056060258218,0.001233915048532464,0.002271836748168735
50,2,-3.616406996993296e-06,-8.979277763043003e-06,8.095811408222467e-05,2.286846661973838e-05,0.001638771973365822,0.0005040297428169931,0.0008506441993048505,0.001915825149896114
50,3,0,0,0,0,0,0,0,0
100,0,-5.745260824308182e-07,-2.033385994506683e-06,7.206305915008585e-08,1.977655633590691e-05,2.406325952350313e-05,0.0001031650894753343,0.0002058280756147291,0.0002323421076107938
100,1,-1.161434558787545e-05,-3.896976026383515e-06,-1.505448456943889e-05,7.402157376212082e-05,0.001623091155826629,0.0002490943967618499,0.0004907391851293884,0.001715562233431269
100,2,-7.835698530924546e-06,-1.161316220900998e-05,8.050641403446485e-05,1.837094974000877e-05,0.001562710427276448,0.0002009890383752435,0.0002448602886383355,0.001596694107279347
100,3,0,0,0,0,0,0,0,0
150,0,2.227908533366617e-07,-1.402435642428575e-06,6.015818970421929e-08,2.02489383814481e-05,1.940611987812698e-05,0.0001298221448081587,0.0002592356756331129,0.0002912826151323663
150,1,-1.517877696102954e-05,-3.98523891426244e-06,-1.554380212086317e-05,7.363347009031309e-05,0.001508546551959612,0.0001021748346258177,0.0001972819041018002,0.001526755488297726
150,2,-1.009535290879209e-05,-1.274569829293134e-05,8.044007610290327e-05,1.781427434829291e-05,0.001535961480231816,0.0001068550289728419,5.662584490612166e-05,0.001543001774293651
150,3,0,0,0,0,0,0,0,0
200,0,-1.160646065704568e-06,-1.411172738866778e-06,-2.771423736855545e-08,2.024877359162708e-05,-1.403877073972039e-05,8.856989165996132e-05,0.0001768681514092355,0.000199342438741209
200,1,-1.695253754687813e-05,-3.867140800167715e-06,-1.587458761012254e-05,7.362515254001817e-05,0.001438916070146457,5.576828535005866e-05,0.0001049200897759764,0.001445881320420451
200,2,-1.176005223710133e-05,-1.284747686482874e-05,8.04049826527127e-05,1.780812362825468e-05,0.001512241170394753,6.100440651051244e-05,-3.505727919800372e-05,0.001516215471121539
200,3,0,0,0,0,0,0,0,0
250,0,-1.836781106012946e-06,-1.376811848268014e-06,-6.006794821650959e-08,2.024968892747789e-05,-2.010119990510389e-05,7.557747771181974e-05,0.0001509658421671641,0.0001712367418565934
250,1,-2.005121488070647e-05,-3.922938426733374e-06,-1.596717957696851e-05,7.361865439908243e-05,0.00138334371833044,-1.478201806735432e-05,-3.602664193651079e-05,0.001386091038783139
250,2,-1.395425827481002e-05,-1.290312603365207e-05,8.036706602419436e-05,1.780574110865557e-05,0.001476733546672903,1.132529638014667e-05,-0.0001343892805377345,0.001485283754248287
250,3,0,0,0,0,0,0,0,0
300,0,-1.517594262328417e-06,-1.340501735063783e-06,-6.836298060193055e-08,2.024971137860729e-05,-2.191303799147144e-05,8.009322726411056e-05,0.0001600016664869992,0.0001814105704965227
300,1,-2.251604079935905e-05,-3.883067334790291e-06,-1.605114943844113e-05,7.361723173547628e-05,0.001322185000155589,-5.720613570160997e-05,-0.0001206952996216474,0.001331244627580145
300,2,-1.659186859058894e-05,-1.29510295765135e-05,8.032620483903601e-05,1.780467030817224e-05,0.001435826891089229,-3.669289038508095e-05,-0.0002303910119174141,0.001457133340669668
300,3,0,0,0,0,0,0,0,0
350,0,-3.104983985833463e-06,-1.417888659553687e-06,-7.628140943923598e-08,2.024928428433297e-05,-3.166111591909023e-05,5.46529342077283e-05,0.0001091236690636109,0.0001277459795662672
350,1,-2.548015541999768e-05,-3.892266356373914e-06,-1.611676469696944e-05,7.36159526551174e-05,0.001266155435877077,-0.0001016541919298741,-0.0002095149709438712,0.001289853918951612
350,2,-1.887875079948183e-05,-1.297210885534566e-05,8.029505314612998e-05,1.780399410008827e-05,0.001398727205543704,-7.174000595691905e-05,-0.0003004580612435815,0.001434973320711786
350,3,0,0,0,0,0,0,0,0
400,0,-3.939127026756985e-06,-1.421463165078187e-06,-8.263238358043357e-08,2.024900310342226e-05,-4.14985228200907e-05,4.38176427088387e-05,8.745973417023425e-05,0.0001082537969033553
400,1,-2.643299096208314e-05,-3.897109688341857e-06,-1.614195080379684e-05,7.361567330160706e-05,0.001241778377425179,-0.0001149389488264672,-0.0002360480642391465,0.001271745615143067
400,2,-2.012310593462999e-05,-1.298501326924368e-05,8.02856356258649e-05,1.780358603843793e-05,0.001381475826219547,-8.854984922943494e-05,-0.0003340723383543404,0.001426624394298236
400,3,0,0,0,0,0,0,0,0
450,0,-1.046240714674705e-06,-1.332845372453421e-06,-6.711549362999075e-08,2.024959081062107e-05,-1.82513031700271e-05,7.783030510313775e-05,0.0001554767563918103,0.0001760017322837393
450,1,-2.809232655021693e-05,-3.898188419516115e-06,-1.615802670115175e-05,7.361523027517121e-05,0.001216959422139371,-0.000135218107773259,-0.0002765724007326827,0.00125787563903985
450,2,-2.188007779558358e-05,-1.29919177723611e-05,8.027248099457417e-05,1.780303205919773e-05,0.001358153196892417,-0.0001093323776081497,-0.0003756291584846016,0.001415994027746467
450,3,0,0,0,0,0,0,0,0
500,0,-9.046265784157044e-07,-1.294250565702104e-06,-7.28694401009529e-08,2.024966236610928e-05,-2.193947238959646e-05,7.948243993344752e-05,0.0001588156228002316,0.0001800937209388582
500,1,-2.760237471673934e-05,-3.862100435271487e-06,-1.616690708896819e-05,7.361550802409013e-05,0.001212628247911569,-0.0001297542211809526,-0.0002655906083903917,0.001250719479191389
500,2,-2.254205454663116e-05,-1.2993379013151e-05,8.026605050386091e-05,1.780285771219123e-05,0.001349720043421727,-0.000116293366917173,-0.0003895457083655401,0.00141225024497674
500,3,0,0,0,0,0,0,0,0
550,0,-2.126515083465936e-06,-1.264989293371551e-06,-8.286222753318974e-08,2.024956881562451e-05,-3.518581939027066e-05,6.808728511530592e-05,0.0001360628494816443,0.0001574902963908644
550,1,-2.801447487072772e-05,-3.833469469479968e-06,-1.617439399497306e-05,7.361532789918051e-05,0.001206291485128383,-0.0001338452385531932,-0.0002737611475468235,0.001246787549944264
550,2,-2.256971162099282e-05,-1.299060225829098e-05,8.026590150770921e-05,1.780287136416641e-05,0.001348905725639127,-0.0001165929679370335,-0.0003901445229303542,0.001411662505845601
550,3,0,0,0,0,0,0,0,0
600,0,-3.159045871687846e-06,-1.246496665767446e-06,-8.930428349598767e-08,2.024950005142939e-05,-4.140906055639688e-05,5.962974389581435e-05,0.000119166299696663,0.0001410411542386964
600,1,-2.873945341146458e-05,-3.827273035904528e-06,-1.618476057130072e-05,7.361517784071553e-05,0.001199366343904076,-0.0001403160396212487,-0.0002866916172674967,0.001243737129123685
600,2,-2.304584562248661e-05,-1.299025634674163e-05,8.026270912398018e-05,1.780279778518905e-05,0.001343140117670596,-0.0001208443354993258,-0.0003986422984620844,0.001408901455420818
600,3,0,0,0,0,0,0,0,0
650,0,-4.886210745232389e-06,-1.262499785345874e-06,-9.344702334414927e-08,2.024930229992583e-05,-5.112667154854072e-05,4.551662875065023e-05,9.09465610021382e-05,0.0001157259216066448
650,1,-3.064748578886488e-05,-3.833639283238009e-06,-1.619130442124627e-05,7.361499444525207e-05,0.001182232699467825,-0.0001557717650201747,-0.0003175964722107869,0.001236706031581712
650,2,-2.377147158963176e-05,-1.299306257770637e-05,8.026079992739797e-05,1.780270318825701e-05,0.001336674417337074,-0.000126669689771958,-0.0004102915087854834,0.001406618450481252
650,3,0,0,0,0,0,0,0,0
700,0,-4.274456137047379e-06,-1.244869465767222e-06,-9.633634772955227e-08,2.02493368322604e-05,-4.921646301201129e-05,4.985935324745073e-05,9.963417663584633e-05,0.0001235518113572697
700,1,-3.140565983795543e-05,-3.831757638543755e-06,-1.619686229202992e-05,7.361475658641491e-05,0.001175673034492093,-0.0001612742018804035,-0.0003285920116840682,0.001234046851192625
700,2,-2.411791958093171e-05,-1.299386323212494e-05,8.025974076671036e-05,1.780256071623115e-05,0.001333775115109633,-0.0001292574088625254,-0.0004154663945143588,0.001405626170816741
700,3,0,0,0,0,0,0,0,0
750,0,-5.316116493999126e-06,-1.254074777999792e-06,-1.003457505767898e-07,2.024928680878916e-05,-5.494864961890399e-05,4.262739644283476e-05,8.517225465170939e-05,0.0001119403388799237
750,1,-3.262854733198658e-05,-3.833621587327217e-06,-1.620097004087789e-05,7.361466220562449e-05,0.001163072247897496,-0.0001698538404163574,-0.0003457478236231961,0.001227961663551057
750,2,-2.555136009487746e-05,-1.299726405110915e-05,8.025654453627794e-05,1.780239206337649e-05,0.001322841260271453,-0.0001391601691208003,-0.000435268878078771,0.001402252968529516
750,3,0,0,0,0,0,0,0,0
800,0,-5.894897322401024e-06,-1.251618450660803e-06,-1.015017446528587e-07,2.024919646080944e-05,-5.620814187956363e-05,3.891400646323082e-05,7.774827805391719e-05,0.0001056636478455247
800,1,-3.341229630771925e-05,-3.820937836008455e-06,-1.62034958403139e-05,7.361449138857596e-05,0.001154003403794428,-0.0001747874617345153,-0.0003556083628639274,0.001222924547230053
800,2,-2.719281052245918e-05,-1.300155977571426e-05,8.025271607692366e-05,1.780199925727723e-05,0.00130956607290493,-0.0001496796498838127,-0.0004563040127809144,0.001397585971627126
800,3,0,0,0,0,0,0,0,0
850,0,-6.374437495377733e-06,-1.248873457090137e-06,-1.0319122374472e-07,2.024920576901768e-05,-5.898777236693858e-05,3.607375899490561e-05,7.207046129955423e-05,0.0001021139505149312
850,1,-3.368157269657599e-05,-3.81517587501038e-06,-1.620473699157451e-05,7.361453151269423e-05,0.001150254390364454,-0.0001764023849883578,-0.0003588366297302013,0.001220572565427998
850,2,-2.790292306801212e-05,-1.300325063806212e-05,8.025101993701404e-05,1.780177255555836e-05,0.00130377725916039,-0.0001539714143384723,-0.0004648854078916991,0.001395480407371506
850,3,0,0,0,0,0,0,0,0
900,0,-5.148838804864796e-06,-1.23658181089515e-06,-1.037571421431241e-07,2.024947292894652e-05,-5.436035366476662e-05,4.332708995034379e-05,8.658118994974248e-05,0.0001129897288353914
900,1,-3.418615726928213e-05,-3.802168611963476e-06,-1.621001536175446e-05,7.361442193543009e-05,0.001143602191064459,-0.000179158894586115,-0.0003643443905154134,0.001216361670461014
900,2,-2.830614240923885e-05,-1.300356282251825e-05,8.025006930365869e-05,1.780169335855292e-05,0.001300775419710718,-0.0001562787054953286,-0.0004694972348933319,0.001394487247751381
900,3,0,0,0,0,0,0,0,0
950,0,-6.655980812707612e-06,-1.24419176348129e-06,-1.055419504263085e-07,2.024921721907838e-05,-6.016785569867478e-05,3.515269258010508e-05,7.023344995042642e-05,0.0001012151776057284
950,1,-3.522118765357411e-05,-3.797729792304863e-06,-1.621226241778222e-05,7.36142488377244e-05,0.001134751641317195,-0.0001846698769626974,-0.0003753635608782045,0.001212270144670981
950,2,-2.877198410347543e-05,-1.300430010296646e-05,8.024945470193214e-05,1.780163480972122e-05,0.00129737766523361,-0.0001587919647373803,-0.0004745230056115242,0.001393316040688199
950,3,0,0,0,0,0,0,0,0
1000,0,-6.467793704287869e-06,-1.239190711146455e-06,-1.058305340958483e-07,2.024927553188892e-05,-5.875943322567697e-05,3.60755298057304e-05,7.208095131837542e-05,0.0001019960327435193
1000,1,-3.549437246935998e-05,-3.792763671021374e-06,-1.621394308245182e-05,7.361422169970829e-05,0.00113147485343791,-0.0001860743142964206,-0.0003781698532643586,0.001210300629364953
1000,2,-2.951490144878164e-05,-1.300526945652327e-05,8.02483190478141e-05,1.780137778651722e-05,0.001292355757628215,-0.0001626178088224601,-0.0004821734853217509,0.001391731358477852
1000,3,0,0,0,0,0,0,0,0
1050,0,-7.0260078011414e-06,-1.238168561960349e-06,-1.068500522878195e-07,2.024889995354844e-05,-6.097061588442267e-05,3.332686240741967e-05,6.658590776510077e-05,9.860378332205828e-05
1050,1,-3.620152078732321e-05,-3.792354017190416e-06,-1.621483112799506e-05,7.36140459660963e-05,0.001127078751363797,-0.0001895676529523006,-0.0003851548067724125,0.001208963817725671
1050,2,-3.006917839778375e-05,-1.300589987089676e-05,8.024753967317547e-05,1.780124182560668e-05,0.001288880362387157,-0.0001653026302891922,-0.0004875423588522338,0.001390706640725525
1050,3,0,0,0,0,0,0,0,0
1100,0,-6.735186999674986e-06,-1.230359358788723e-06,-1.068226795260997e-07,2.024899452058499e-05,-6.038876621070502e-05,3.462714921383396e-05,6.918735955847564e-05,0.0001004472149342827
1100,1,-3.60594625369782e-05,-3.779581917676286e-06,-1.62156980374812e-05,7.36141454230815e-05,0.001124689926940604,-0.0001888773482562378,-0.0003837725854718918,0.001206184083443689
1100,2,-3.033890000286845e-05,-1.300669792592782e-05,8.024696763893404e-05,1.780119021437488e-05,0.001287193907978702,-0.0001665556560672503,-0.0004900482066809916,0.001390180660709011
1100,3,0,0,0,0,0,0,0,0
1150,0,-7.31422524052797e-06,-1.230467969856179e-06,-1.075183207278833e-07,2.02487998629258e-05,-6.254069925757726e-05,3.204058229863413e-05,6.401493047568382e-05,9.747249201616341e-05
1150,1,-3.687621752782829e-05,-3.781379153015704e-06,-1.62166080201613e-05,7.361393986613793e-05,0.001120649203453666,-0.0001925073803888634,-0.0003910309466116814,0.00120535267647245
1150,2,-3.091563252620989e-05,-1.300725724441353e-05,8.024618384211563e-05,1.780104535896003e-05,0.001283833628703626,-0.0001691196311212614,-0.0004951756556854218,0.001389212171742319
1150,3,0,0,0,0,0,0,0,0
1200,0,-7.623574723754217e-06,-1.230646809577397e-06,-1.080384133690781e-07,2.02486754493492e-05,-6.354492960574237e-05,3.071645215953796e-05,6.136719633406573e-05,9.600544365119164e-05
1200,1,-3.729984682831098e-05,-3.780815567545006e-06,-1.621750100726336e-05,7.361378961667016e-05,0.001117951805045152,-0.0001942957571865206,-0.0003946059347250544,0.00120431245691683
1200,2,-3.160718795062971e-05,-1.300843710418677e-05,8.024521759591244e-05,1.780091128656507e-05,0.00128001204062542,-0.0001720468975178717,-0.0005010294822891963,0.001388159177605452
1200,3,0,0,0,0,0,0,0,0
1250,0,-7.609039708298559e-06,-1.228757284649257e-06,-1.086035129152075e-07,2.024870004758475e-05,-6.327632178996827e-05,3.075041463106176e-05,6.143468335691616e-05,9.588081245223938e-05
1250,1,-3.776429803486386e-05,-3.781875264386684e-06,-1.621828027596912e-05,7.361371796788801e-05,0.001116064787918562,-0.0001961932762794849,-0.0003983998823425341,0.001204133437628187
1250,2,-3.183346205994546e-05,-1.300856223043332e-05,8.024506564112668e-05,1.780086993935232e-05,0.001278905123368392,-0.0001729694251868805,-0.0005028743443842423,0.001387925818044918
1250,3,0,0,0,0,0,0,0,0
1300,0,-7.52079276965673e-06,-1.223690463961784e-06,-1.088453782233866e-07,2.024875853436446e-05,-6.352139486444204e-05,3.106945548101252e-05,6.20727191030399e-05,9.654731968310123e-05
1300,1,-3.794854711139594e-05,-3.779337109568056e-06,-1.62189407448109e-05,7.361371778136284e-05,0.001114546739771679,-0.0001969376041280476,-0.0003998887948543254,0.001203347959821576
1300,2,-3.227232390641833e-05,-1.300876600308738e-05,8.024457676757536e-05,1.780078445392977e-05,0.001276698885672035,-0.0001747016914637815,-0.0005063383747481431,0.00138738100979152
1300,3,0,0,0,0,0,0,0,0
1350,0,-8.226372651828871e-06,-1.228299619356736e-06,-1.092760884196548e-07,2.024853846480859e-05,-6.470835609404092e-05,2.838863093176952e-05,5.671213594779478e-05,9.321238789195663e-05
1350,1,-3.827174167911802e-05,-3.781554105711332e-06,-1.62190742746729e-05,7.361362722179099e-05,0.00111340565394863,-0.0001981660480614958,-0.0004023454909118548,0.001203322432996191
1350,2,-3.237490340643224e-05,-1.300878479862324e-05,8.024428002048195e-05,1.7800784230793e-05,0.001276039982807637,-0.0001750856930047144,-0.0005071061004411823,0.001387105983683679
1350,3,0,0,0,0,0,0,0,0
1400,0,-8.941741366949663e-06,-1.22778778129039e-06,-1.098404669290729e-07,2.024841691602021e-05,-6.646167443862206e-05,2.579155484109967e-05,5.151848858912289e-05,9.070824544029545e-05
1400,1,-3.875794015571442e-05,-3.781823762603793e-06,-1.621944648609853e-05,7.36136024111243e-05,0.001111441954943851,-0.0001999264258709044,-0.0004058652892282552,0.00120299581919124
1400,2,-3.240325883528295e-05,-1.300864604241532e-05,8.024428192740154e-05,1.780078066049635e-05,0.001275893046751884,-0.0001751870287566557,-0.0005073087205971517,0.0013870583651806
1400,3,0,0,0,0,0,0,0,0
1450,0,-9.36314809204095e-06,-1.229968476482034e-06,-1.100777275623239e-07,2.024837277966855e-05,-6.747606675678282e-05,2.430633539851579e-05,4.854828448002925e-05,8.944240344155539e-05
1450,1,-3.959793388271164e-05,-3.783094737144591e-06,-1.622019330258755e-05,7.361349562112625e-05,0.001107815129991464,-0.0002028660679164626,-0.0004117429990141403,0.001202167064333803
1450,2,-3.271764882844786e-05,-1.300890551521446e-05,8.02439989585734e-05,1.780072404798824e-05,0.001274411734970902,-0.0001762853861531052,-0.0005095048704411207,0.001386647994957256
1450,3,0,0,0,0,0,0,0,0
1500,0,-9.368893949130116e-06,-1.228419057287882e-06,-1.102483000505111e-07,2.024843534396293e-05,-6.770965199594817e-05,2.428663385783097e-05,4.850923322919587e-05,8.959285541725934e-05
1500,1,-4.043277386481142e-05,-3.784335635386459e-06,-1.622098340059135e-05,7.361333718093439e-05,0.001104111475981327,-0.0002056951208890721,-0.0004174002748813781,0.001201218880027402
1500,2,-3.316835041610845e-05,-1.300928436586312e-05,8.02437212547241e-05,1.780061886020535e-05,0.00127233027941743,-0.000177804848926526,-0.0005125434636673537,0.001386060966968624
1500,3,0,0,0,0,0,0,0,0
1550,0,-9.466673481910925e-06,-1.228602742753553e-06,-1.103943510609491e-07,2.024836182990642e-05,-6.791849867197261e-05,2.397799498237655e-05,4.789225923961135e-05,8.934579405614981e-05
1550,1,-4.036644973870438e-05,-3.78256503837455e-06,-1.622100840245532e-05,7.36133499238938e-05,0.001103627185800808,-0.0002054934061056829,-0.0004169966643184286,0.001200596738171319
1550,2,-3.323465311860733e-05,-1.300930520723928e-05,8.024365700794245e-05,1.780060510850329e-05,0.001272049122591567,-0.0001780228370917791,-0.0005129793174880825,0.001385993712541599
1550,3,0,0,0,0,0,0,0,0
1600,0,-9.201904639660586e-06,-1.225445900219659e-06,-1.103911865016682e-07,2.02483840457692e-05,-6.75688283085831e-05,2.48291381305172e-05,4.959480287159184e-05,9.02101055342578e-05
1600,1,-4.068791244435513e-05,-3.782538804393133e-06,-1.622144357823749e-05,7.361333692171096e-05,0.001101784310258509,-0.0002065048764498768,-0.0004190191036110827,0.0011997924036865
1600,2,-3.339611665196518e-05,-1.300946529678845e-05,8.024347410846821e-05,1.780058720517563e-05,0.001271339907748208,-0.0001785358826898624,-0.0005140053281054944,0.001385792958056322
1600,3,0,0,0,0,0,0,0,0
1650,0,-9.469252438869255e-06,-1.22644134078591e-06,-1.105471122754838e-07,2.024836045685886e-05,-6.819991802012192e-05,2.400848901307133e-05,4.795371336683822e-05,8.960119536188864e-05
1650,1,-4.089526628656962e-05,-3.781325829551171e-06,-1.622163650476339e-05,7.361334080515869e-05,0.001100358147577887,-0.0002071491038857043,-0.0004203069783991537,0.001199051936714079
1650,2,-3.37288116921208e-05,-1.30097878364473e-05,8.024329097280214e-05,1.780055866643257e-05,0.001269936657925326,-0.0001795596407416574,-0.0005160525751013096,0.001385407439328665
1650,3,0,0,0,0,0,0,0,0
1700,0,-9.658930444207341e-06,-1.227295713502192e-06,-1.107653503409872e-07,2.024833836758334e-05,-6.853780299236883e-05,2.344122335253753e-05,4.681940388262122e-05,8.912792289127869e-05
1700,1,-4.12463226774454e-05,-3.783278823455676e-06,-1.622186292227922e-05,7.361331385658886e-05,0.00109931136709973,-0.0002081909835616748,-0.0004223904796534135,0.001199016399353896
1700,2,-3.395073049853184e-05,-1.301005642289112e-05,8.024316170946335e-05,1.780054716561623e-05,0.001268992459637299,-0.0001802141702172796,-0.0005173615966224581,0.001385120850169111
1700,3,0,0,0,0,0,0,0,0
