gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-1.656335014879118e-08,-2.813604211775982e-08,-4.495380039158154e-09,8.926737661793676e-06,-1.631490625342496e-07,7.050578525201911e-05,0.0001410115705040382,0.0001579083377124468
50,1,-5.670684177877293e-06,-3.850922239289575e-06,-2.909905552356161e-05,9.836691179464523e-05,0.001429893586838809,0.0007987723522641314,0.00158262809315978,0.002279893508985103
50,2,-2.817644715069561e-06,-2.907665704539838e-06,6.833194704388032e-05,6.064598104311715e-05,0.001949897169805003,0.000735165085095933,0.001351610671731048,0.002485514366633194
50,3,0,0,0,0,0,0,0,0
100,0,8.300440631328938e-07,3.091051957020575e-07,7.608871720513717e-07,1.135693729261227e-05,4.551507871306807e-05,0.0001617578908858192,0.0003235268037782389,0.0003647426132359285
100,1,-9.835240278638271e-06,-2.754212475417108e-06,-3.207009297494354e-05,9.34976778619316e-05,0.001269997045463261,0.000531516670972574,0.001052472211162625,0.001735792282084298
100,2,-8.986128036805965e-06,-4.739628472005511e-06,6.646645172698493e-05,5.173252648194585e-05,0.001771460260149558,0.0002650492214993192,0.000412087311557286,0.001839928192492733
100,3,0,0,0,0,0,0,0,0
150,0,8.533310645518383e-07,5.161881889839418e-07,6.267811216373519e-07,1.136608494066473e-05,1.625310305750785e-05,0.0001573385345111985,0.0003147987416270901,0.0003524888663443628
150,1,-1.577575628511884e-05,-4.065347897603814e-06,-3.299392221242637e-05,9.292711941568394e-05,0.001132682537759902,0.0002817729192987678,0.0005535712191132451,0.001295683701368756
150,2,-1.268624500970498e-05,-5.060640840885893e-06,6.629847908087146e-05,5.14844022985564e-05,0.001699323491939927,0.0001144437547176203,0.0001109841992597919,0.00170890253632112
150,3,0,0,0,0,0,0,0,0
200,0,1.654524861768187e-06,6.313630262441067e-07,5.426305250755084e-07,1.137126645165447e-05,-8.235914796254771e-06,0.0001770005386041168,0.0003541795070624679,0.0003961980317998586
200,1,-1.936878296163414e-05,-4.255184723419372e-06,-3.327878401510727e-05,9.290901490847292e-05,0.001051842767884185,0.0001768140413677436,0.0003438387918182641,0.001125164142337167
200,2,-1.611189228987643e-05,-5.150756747055522e-06,6.613386413107838e-05,5.146806177616095e-05,0.001615057510340773,1.512798809431603e-05,-8.75660173617436e-05,0.001619758067695496
200,3,0,0,0,0,0,0,0,0
250,0,9.142231201145105e-07,9.950447344070506e-07,4.544518469981512e-07,1.137213325748237e-05,-4.403486197839129e-05,0.0001631576086360085,0.0003265446248557812,0.0003678616916814304
250,1,-2.691640445645887e-05,-4.64213927546573e-06,-3.344898353905154e-05,9.285878602192974e-05,0.0009512733671986837,8.381007893244045e-06,7.106965279966753e-06,0.0009568330054494868
250,2,-1.869073850206975e-05,-5.219605204291222e-06,6.60318279011701e-05,5.146296424033263e-05,0.00155670982352639,-4.410145629306693e-05,-0.000205975442918103,0.001573245538104162
250,3,0,0,0,0,0,0,0,0
300,0,3.67477222669141e-07,7.986464347578216e-07,3.648513369075298e-07,1.137250424989217e-05,-4.998281381255749e-05,0.0001559734179162813,0.0003120485377246643,0.000352605329673642
300,1,-2.766999177228252e-05,-4.697025835912503e-06,-3.35668173872777e-05,9.285394209163262e-05,0.0009133407433307181,-5.018375185725903e-06,-1.96974024693263e-05,0.0009193153764999803
300,2,-2.042137502623995e-05,-5.248546777702245e-06,6.599266216833956e-05,5.145972786903816e-05,0.001528579131781726,-7.703861648751069e-05,-0.0002718211674989233,0.001556863376312457
300,3,0,0,0,0,0,0,0,0
350,0,-2.000645219538253e-07,6.689281919550327e-07,3.474347542182938e-07,1.137241612072017e-05,-5.06804362460934e-05,0.0001468965655595914,0.0002939666922588561,0.0003327062725573128
350,1,-2.749497063834795e-05,-4.698814703088914e-06,-3.359248118624525e-05,9.285083544279492e-05,0.000910150258876363,-2.174861349801234e-06,-1.395690190928438e-05,0.000916024455770804
350,2,-2.178810814540899e-05,-5.259789004580693e-06,6.596576110059896e-05,5.14586532144511e-05,0.001508064163530995,-9.775901529372063e-05,-0.0003132434467238608,0.001545780600531083
350,3,0,0,0,0,0,0,0,0
400,0,-2.218197164087476e-06,6.515115454330945e-07,3.207565400139196e-07,1.137096863444371e-05,-7.732864392501303e-05,0.0001197159783090218,0.0002396307658347807,0.0002790506858022879
400,1,-3.09632821057272e-05,-4.719730736716538e-06,-3.364691971017244e-05,9.284940102163913e-05,0.0008610765465862578,-4.913281417154863e-05,-0.0001078142577135506,0.0008753427293630203
400,2,-2.521274726643603e-05,-5.277784172451627e-06,6.59308179307325e-05,5.145666998595084e-05,0.001452851819659813,-0.0001440109386755516,-0.0004057254447679715,0.001517823736851141
400,3,0,0,0,0,0,0,0,0
450,0,-3.796576971871841e-06,6.581123971274119e-07,3.017238141328401e-07,1.136885428901558e-05,-8.477024432614471e-05,0.0001021101831062978,0.0002044428939828696,0.0002440360008501661
450,1,-3.316912486546821e-05,-4.712484095841628e-06,-3.367563620221304e-05,9.284601880297414e-05,0.0008387598515660104,-7.433028246875099e-05,-0.0001581675358726633,0.0008630972592511409
450,2,-2.652775967107054e-05,-5.281852358738279e-06,6.592034563931997e-05,5.145537928216224e-05,0.001432685377295897,-0.0001600428402648198,-0.0004377720169365215,0.001509162088005782
450,3,0,0,0,0,0,0,0,0
500,0,-3.101463381203311e-06,5.822042530413796e-07,2.936065086839621e-07,1.13696566129241e-05,-7.556251483121944e-05,0.0001095872015615529,0.0002193902833178482,0.0002568860800844828
500,1,-3.595901411711804e-05,-4.814827512371791e-06,-3.369784386910684e-05,9.284461523404304e-05,0.000812618955649669,-0.0001033679641792528,-0.0002162087544718993,0.0008537286624740001
500,2,-2.752047350060191e-05,-5.283209345593332e-06,6.591286662267612e-05,5.145452064343263e-05,0.001419930341293058,-0.0001704793291682099,-0.0004586311157382102,0.001504455130126947
500,3,0,0,0,0,0,0,0,0
550,0,-3.314686781476497e-06,6.029901906230344e-07,2.897421608298568e-07,1.136972743576266e-05,-8.101541402167278e-05,0.0001073540142579956,0.0002149359940977189,0.0002538238929716748
550,1,-3.763116878495581e-05,-4.821107120058005e-06,-3.370920118713702e-05,9.284315730755604e-05,0.0007963797576074018,-0.0001193087421053429,-0.0002480795688211627,0.000849231580181503
550,2,-2.874735306761331e-05,-5.287266524295169e-06,6.590449255153877e-05,5.145310446477769e-05,0.001405780665581565,-0.000182103270985652,-0.00048187520153794,0.001499809914781564
550,3,0,0,0,0,0,0,0,0
600,0,-5.774043042041318e-06,6.069773699933929e-07,2.792269175964879e-07,1.136862944890989e-05,-9.994042790482072e-05,8.60323538485233e-05,0.0001723099489601138,0.0002173554812903286
600,1,-3.961585492142345e-05,-4.820559428480209e-06,-3.3719095763695e-05,9.284162951233251e-05,0.0007771740572745996,-0.0001365835874548342,-0.0002826131291673977,0.0008449106294659029
600,2,-2.945565309523346e-05,-5.287881614532968e-06,6.590053634099914e-05,5.145239680096681e-05,0.001397112492722868,-0.0001884672434645194,-0.0004945984869627887,0.001496648492300424
600,3,0,0,0,0,0,0,0,0
650,0,-6.183927149029995e-06,6.144016939661335e-07,2.763108210428361e-07,1.136860815118944e-05,-0.0001042905532374766,8.275627651072451e-05,0.0001657640197583617,0.0002130041574390982
650,1,-4.070262990362211e-05,-4.811109490458546e-06,-3.372395266577902e-05,9.284090532318651e-05,0.0007667242117283047,-0.0001453286894182993,-0.0003000941025530253,0.0008428994630119118
650,2,-3.094514434161892e-05,-5.290812945345499e-06,6.58961810899904e-05,5.145154991412231e-05,0.001382053063806929,-0.0002005054301540829,-0.0005186702455994536,0.001492403124393791
650,3,0,0,0,0,0,0,0,0
