gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-5.447686919440926e-06,-3.840057637288141e-06,-1.802278540418957e-07,0.0001514622837709818,-0.0002126749760175943,0.0008073513491915687,0.001614206246611284,0.001823648522135516
50,1,-1.722195169871654e-07,5.448984948933363e-08,1.129636666619826e-05,3.006529667848847e-06,0.0001501283887349011,6.04353561923242e-05,0.0001097646400296026,0.0001958977318201145
50,2,3.710703067553484e-08,4.761098923040532e-08,5.189096232083368e-06,8.821587179625086e-06,0.0001134359049935483,8.090002544357824e-05,0.0001612162522344459,0.0002133259229601713
50,3,0,0,0,0,0,0,0,0
100,0,-1.398233759767593e-05,-6.666264315478033e-06,-4.034083547614867e-07,0.0001406544186861796,-0.0004720062725117288,0.0001738537956062052,0.0003472925653601268,0.0006274161000248443
100,1,-3.203063328721939e-07,6.390365459498976e-09,1.129208397096615e-05,2.562409978504729e-06,0.0001453600233994572,4.889116678179757e-05,8.667689150259249e-05,0.0001765416264081008
100,2,-1.155890315240293e-07,4.53703854353713e-08,5.168486741668724e-06,8.714682263060409e-06,9.598319951511903e-05,7.21061625400965e-05,0.0001436588657036501,0.0001874903126087274
100,3,0,0,0,0,0,0,0,0
150,0,-1.567737458257956e-05,-6.98284361535631e-06,-4.214266039136446e-07,0.0001403444560853466,-0.0004935168871260576,9.710190220480318e-05,0.000193812982379051,0.0005572633610440226
150,1,-6.45880339220278e-07,-2.99091602488263e-08,1.128855069817789e-05,2.486097187131525e-06,0.0001393023280796907,3.539473419764094e-05,5.968730633164522e-05,0.0001560593812192357
150,2,-6.692709959026553e-07,2.214848208938009e-08,5.150249898278882e-06,8.391255539403238e-06,7.900307136926125e-05,4.985474497257851e-05,9.918796076821078e-05,0.0001366111968367786
150,3,0,0,0,0,0,0,0,0
200,0,-1.710508495187524e-05,-7.215555069386774e-06,-4.274970049890628e-07,0.0001399396445989678,-0.0005002129160678855,5.641551182833381e-05,0.0001124491526306605,0.0005347601503044976
200,1,-9.140567757371638e-07,-4.769059257720355e-08,1.12868400195515e-05,2.437034747172143e-06,0.0001355962602662902,2.763283062009164e-05,4.416560302810915e-05,0.0001457212725969907
