gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.03,0.9475,0.02,0.0025,0.2925,0.665,0.0225,0.02,0.2525,0.71,0.0225,0.015,0.1075,0.4,0.236667,0.00666667,0.221667,0.0075,0.0075,0.0125
100,0.0425,0.9575,0,0,0.9125,0.05,0.035,0.0025,0.6825,0.2875,0.0225,0.0075,0.318333,0.546667,0.0958333,0,0.0166667,0.0116667,0.0075,0.00333333
150,0.0875,0.9125,0,0,0.84,0.11,0.05,0,0.7075,0.2375,0.05,0.005,0.309167,0.54,0.0791667,0,0.0366667,0.0166667,0.0166667,0.00166667
200,0.065,0.93,0.005,0,0.4425,0.185,0.3725,0,0.575,0.265,0.16,0,0.169167,0.501667,0.0883333,0.00166667,0.0616667,0.124167,0.0533333,0
250,0.1125,0.8875,0,0,0.3625,0.07,0.5675,0,0.5525,0.3425,0.105,0,0.158333,0.48,0.114167,0,0.0233333,0.189167,0.035,0
300,0.115,0.885,0,0,0.585,0.05,0.365,0,0.45,0.4925,0.0575,0,0.233333,0.445,0.164167,0,0.0166667,0.121667,0.0191667,0
350,0.125,0.8525,0.005,0.0175,0.5075,0.09,0.4,0.0025,0.38,0.4825,0.1375,0,0.210833,0.410833,0.160833,0.00166667,0.03,0.133333,0.0458333,0.00666667
400,0.13,0.87,0,0,0.4975,0.0675,0.4275,0.0075,0.3725,0.5675,0.055,0.005,0.209167,0.414167,0.189167,0,0.0225,0.1425,0.0183333,0.00416667
450,0.1375,0.8575,0.0025,0.0025,0.5675,0.07,0.3575,0.005,0.28,0.63,0.0875,0.0025,0.235,0.379167,0.21,0.000833333,0.0233333,0.119167,0.0291667,0.00333333
500,0.12,0.79,0.085,0.005,0.2125,0.2125,0.575,0,0.2425,0.57,0.1875,0,0.110833,0.344167,0.19,0.0283333,0.0708333,0.191667,0.0625,0.00166667
550,0.1275,0.865,0.0075,0,0.1875,0.1475,0.66,0.005,0.485,0.44,0.075,0,0.105,0.45,0.146667,0.0025,0.0491667,0.22,0.025,0.00166667
600,0.1225,0.8675,0.01,0,0.2975,0.0675,0.6325,0.0025,0.31,0.66,0.03,0,0.14,0.3925,0.22,0.00333333,0.0225,0.210833,0.01,0.000833333
650,0.1275,0.8675,0.0025,0.0025,0.26,0.075,0.6575,0.0075,0.535,0.4425,0.0225,0,0.129167,0.4675,0.1475,0.000833333,0.025,0.219167,0.0075,0.00333333
700,0.125,0.8525,0.0225,0,0.115,0.1475,0.735,0.0025,0.475,0.495,0.0275,0.0025,0.08,0.4425,0.165,0.0075,0.0491667,0.245,0.00916667,0.00166667
750,0.1275,0.865,0.0075,0,0.1425,0.09,0.765,0.0025,0.2075,0.79,0.0025,0,0.09,0.3575,0.263333,0.0025,0.03,0.255,0.000833333,0.000833333
800,0.13,0.86,0.005,0.005,0.105,0.1,0.7925,0.0025,0.4075,0.575,0.015,0.0025,0.0783333,0.4225,0.191667,0.00166667,0.0333333,0.264167,0.005,0.00333333
850,0.1275,0.8625,0.01,0,0.04,0.155,0.8025,0.0025,0.59,0.3675,0.0375,0.005,0.0558333,0.484167,0.1225,0.00333333,0.0516667,0.2675,0.0125,0.0025
900,0.095,0.715,0.19,0,0.055,0.255,0.69,0,0.42,0.45,0.125,0.005,0.05,0.378333,0.15,0.0633333,0.085,0.23,0.0416667,0.00166667
950,0.1275,0.8675,0.0025,0.0025,0.0575,0.0375,0.9025,0.0025,0.4775,0.4825,0.0375,0.0025,0.0616667,0.448333,0.160833,0.000833333,0.0125,0.300833,0.0125,0.0025
1000,0.125,0.855,0.0175,0.0025,0.01,0.0675,0.9175,0.005,0.65,0.3025,0.045,0.0025,0.045,0.501667,0.100833,0.00583333,0.0225,0.305833,0.015,0.00333333
1050,0.1275,0.8275,0.0425,0.0025,0.005,0.1325,0.86,0.0025,0.5125,0.47,0.015,0.0025,0.0441667,0.446667,0.156667,0.0141667,0.0441667,0.286667,0.005,0.0025
1100,0.1275,0.86,0.0075,0.005,0.0625,0.1675,0.765,0.005,0.455,0.54,0.0025,0.0025,0.0633333,0.438333,0.18,0.0025,0.0558333,0.255,0.000833333,0.00416667
1150,0.115,0.7775,0.1025,0.005,0.0025,0.16,0.8325,0.005,0.3625,0.615,0.02,0.0025,0.0391667,0.38,0.205,0.0341667,0.0533333,0.2775,0.00666667,0.00416667
1200,0.13,0.8675,0.0025,0,0.0075,0.1325,0.86,0,0.3425,0.64,0.0175,0,0.0458333,0.403333,0.213333,0.000833333,0.0441667,0.286667,0.00583333,0
1250,0.12,0.8625,0.0175,0,0.005,0.14,0.845,0.01,0.77,0.2125,0.01,0.0075,0.0416667,0.544167,0.0708333,0.00583333,0.0466667,0.281667,0.00333333,0.00583333
1300,0.1225,0.8725,0.0025,0.0025,0.045,0.125,0.8275,0.0025,0.5775,0.4075,0.0125,0.0025,0.0558333,0.483333,0.135833,0.000833333,0.0416667,0.275833,0.00416667,0.0025
1350,0.1325,0.8625,0.005,0,0.0025,0.0125,0.9825,0.0025,0.455,0.535,0.01,0,0.045,0.439167,0.178333,0.00166667,0.00416667,0.3275,0.00333333,0.000833333
1400,0.1225,0.8675,0.005,0.005,0.0075,0.03,0.96,0.0025,0.5925,0.3675,0.03,0.01,0.0433333,0.486667,0.1225,0.00166667,0.01,0.32,0.01,0.00583333
1450,0.125,0.79,0.08,0.005,0.0025,0.03,0.965,0.0025,0.72,0.2475,0.0275,0.005,0.0425,0.503333,0.0825,0.0266667,0.01,0.321667,0.00916667,0.00416667
1500,0.12,0.77,0.105,0.005,0.035,0,0.965,0,0.66,0.3075,0.03,0.0025,0.0516667,0.476667,0.1025,0.035,0,0.321667,0.01,0.0025
