gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0275,0.7975,0.15,0.025,0.1475,0.8125,0.03,0.01,0.0725,0.9,0.0225,0.005,0.0583333,0.29,0.3,0.05,0.270833,0.01,0.0075,0.0133333
100,0.045,0.775,0.175,0.005,0.73,0.1475,0.1075,0.015,0.73,0.2,0.0475,0.0225,0.258333,0.501667,0.0666667,0.0583333,0.0491667,0.0358333,0.0158333,0.0141667
150,0.0725,0.795,0.1325,0,0.5825,0.13,0.285,0.0025,0.545,0.2675,0.185,0.0025,0.218333,0.446667,0.0891667,0.0441667,0.0433333,0.095,0.0616667,0.00166667
200,0.1125,0.715,0.17,0.0025,0.4625,0.175,0.3225,0.04,0.5225,0.275,0.2025,0,0.191667,0.4125,0.0916667,0.0566667,0.0583333,0.1075,0.0675,0.0141667
250,0.19,0.7675,0.0425,0,0.23,0.25,0.51,0.01,0.2725,0.5075,0.22,0,0.14,0.346667,0.169167,0.0141667,0.0833333,0.17,0.0733333,0.00333333
300,0.1975,0.7325,0.07,0,0.29,0.215,0.48,0.015,0.3575,0.445,0.1975,0,0.1625,0.363333,0.148333,0.0233333,0.0716667,0.16,0.0658333,0.005
350,0.13,0.8425,0.0275,0,0.295,0.1675,0.53,0.0075,0.53,0.385,0.085,0,0.141667,0.4575,0.128333,0.00916667,0.0558333,0.176667,0.0283333,0.0025
400,0.195,0.74,0.065,0,0.2675,0.145,0.555,0.0325,0.4025,0.405,0.1925,0,0.154167,0.380833,0.135,0.0216667,0.0483333,0.185,0.0641667,0.0108333
450,0.245,0.7425,0.0125,0,0.2,0.18,0.6175,0.0025,0.395,0.485,0.12,0,0.148333,0.379167,0.161667,0.00416667,0.06,0.205833,0.04,0.000833333
500,0.3475,0.6275,0.025,0,0.2625,0.1925,0.5375,0.0075,0.4475,0.4825,0.07,0,0.203333,0.358333,0.160833,0.00833333,0.0641667,0.179167,0.0233333,0.0025
550,0.355,0.6225,0.0225,0,0.19,0.165,0.6325,0.0125,0.15,0.82,0.03,0,0.181667,0.2575,0.273333,0.0075,0.055,0.210833,0.01,0.00416667
600,0.38,0.5975,0.0225,0,0.235,0.13,0.6275,0.0075,0.2925,0.625,0.0825,0,0.205,0.296667,0.208333,0.0075,0.0433333,0.209167,0.0275,0.0025
650,0.3425,0.5725,0.085,0,0.4,0.0775,0.48,0.0425,0.5225,0.3875,0.09,0,0.2475,0.365,0.129167,0.0283333,0.0258333,0.16,0.03,0.0141667
700,0.3675,0.55,0.0825,0,0.445,0.125,0.43,0,0.4725,0.4125,0.115,0,0.270833,0.340833,0.1375,0.0275,0.0416667,0.143333,0.0383333,0
750,0.2925,0.6075,0.1,0,0.3775,0.195,0.4125,0.015,0.385,0.4625,0.1525,0,0.223333,0.330833,0.154167,0.0333333,0.065,0.1375,0.0508333,0.005
800,0.265,0.6925,0.0425,0,0.3,0.2875,0.41,0.0025,0.2875,0.64,0.0725,0,0.188333,0.326667,0.213333,0.0141667,0.0958333,0.136667,0.0241667,0.000833333
850,0.3875,0.5525,0.06,0,0.3325,0.2125,0.43,0.025,0.2825,0.61,0.1075,0,0.24,0.278333,0.203333,0.02,0.0708333,0.143333,0.0358333,0.00833333
900,0.405,0.545,0.05,0,0.285,0.2825,0.4325,0,0.4125,0.4825,0.105,0,0.23,0.319167,0.160833,0.0166667,0.0941667,0.144167,0.035,0
950,0.355,0.57,0.075,0,0.3275,0.2825,0.39,0,0.4525,0.465,0.0825,0,0.2275,0.340833,0.155,0.025,0.0941667,0.13,0.0275,0
1000,0.3325,0.64,0.0275,0,0.395,0.19,0.3775,0.0375,0.5575,0.385,0.0575,0,0.2425,0.399167,0.128333,0.00916667,0.0633333,0.125833,0.0191667,0.0125
1050,0.445,0.5075,0.0475,0,0.36,0.22,0.415,0.005,0.425,0.4525,0.1225,0,0.268333,0.310833,0.150833,0.0158333,0.0733333,0.138333,0.0408333,0.00166667
1100,0.3675,0.595,0.0375,0,0.3875,0.225,0.3725,0.015,0.465,0.435,0.1,0,0.251667,0.353333,0.145,0.0125,0.075,0.124167,0.0333333,0.005
1150,0.4475,0.4875,0.065,0,0.3625,0.31,0.3125,0.015,0.5025,0.4275,0.07,0,0.27,0.33,0.1425,0.0216667,0.103333,0.104167,0.0233333,0.005
1200,0.31,0.575,0.115,0,0.4225,0.2625,0.305,0.01,0.41,0.4825,0.1075,0,0.244167,0.328333,0.160833,0.0383333,0.0875,0.101667,0.0358333,0.00333333
1250,0.4,0.495,0.1025,0.0025,0.405,0.2325,0.35,0.0125,0.435,0.4575,0.1075,0,0.268333,0.31,0.1525,0.0341667,0.0775,0.116667,0.0358333,0.005
1300,0.3375,0.5625,0.1,0,0.48,0.27,0.2275,0.0225,0.5225,0.4,0.0775,0,0.2725,0.361667,0.133333,0.0333333,0.09,0.0758333,0.0258333,0.0075
1350,0.37,0.5875,0.0425,0,0.3625,0.36,0.2725,0.005,0.4625,0.4525,0.085,0,0.244167,0.35,0.150833,0.0141667,0.12,0.0908333,0.0283333,0.00166667
1400,0.3025,0.5725,0.125,0,0.3375,0.3075,0.355,0,0.4625,0.445,0.0925,0,0.213333,0.345,0.148333,0.0416667,0.1025,0.118333,0.0308333,0
1450,0.31,0.6725,0.0175,0,0.4425,0.2225,0.33,0.005,0.525,0.4075,0.0675,0,0.250833,0.399167,0.135833,0.00583333,0.0741667,0.11,0.0225,0.00166667
1500,0.325,0.6525,0.0225,0,0.4025,0.2575,0.3225,0.0175,0.415,0.465,0.12,0,0.2425,0.355833,0.155,0.0075,0.0858333,0.1075,0.04,0.00583333
1550,0.2875,0.685,0.0275,0,0.325,0.305,0.345,0.025,0.465,0.4325,0.1025,0,0.204167,0.383333,0.144167,0.00916667,0.101667,0.115,0.0341667,0.00833333
1600,0.3075,0.6575,0.035,0,0.5375,0.18,0.2625,0.02,0.4925,0.47,0.0375,0,0.281667,0.383333,0.156667,0.0116667,0.06,0.0875,0.0125,0.00666667
1650,0.245,0.715,0.04,0,0.4925,0.11,0.3275,0.07,0.59,0.3375,0.0725,0,0.245833,0.435,0.1125,0.0133333,0.0366667,0.109167,0.0241667,0.0233333
1700,0.3025,0.6375,0.06,0,0.5225,0.1075,0.3025,0.0675,0.59,0.365,0.045,0,0.275,0.409167,0.121667,0.02,0.0358333,0.100833,0.015,0.0225
