Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation_tmp_20260206\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 1 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5 --cchihh_no_migration
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: disabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1887.92
Gen 50: best_fit = 1637.57
Gen 100: best_fit = 1542.53
Gen 150: best_fit = 1540.03
Gen 200: best_fit = 1472.91
Gen 250: best_fit = 1448.63
Gen 300: best_fit = 1442.81
Gen 350: best_fit = 1381.63
Gen 400: best_fit = 1371.68
Gen 450: best_fit = 1317.66
Gen 500: best_fit = 1308.13
Gen 550: best_fit = 1287.1
Gen 600: best_fit = 1273.15
Gen 650: best_fit = 1266.73
Gen 700: best_fit = 1261.52
Gen 750: best_fit = 1254.55
Gen 800: best_fit = 1245.15
Gen 850: best_fit = 1239.08
Gen 900: best_fit = 1239.08
Gen 950: best_fit = 1239.08
Gen 1000: best_fit = 1238.51
Gen 1050: best_fit = 1236.97
Gen 1100: best_fit = 1235.26
Gen 1150: best_fit = 1224.61
