Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '5' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 175
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47449.4
[Normalization] f2_ref (energy) = 9770.93
[Normalization] alpha = 0.2

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0480325
Gen 100: best_fit = 0.0474417
Gen 150: best_fit = 0.0470678
Gen 200: best_fit = 0.0464685
Gen 250: best_fit = 0.0461118
Gen 300: best_fit = 0.045722
Gen 350: best_fit = 0.0451788
Gen 400: best_fit = 0.0451253
Gen 450: best_fit = 0.0448355
Gen 500: best_fit = 0.0445885
Gen 550: best_fit = 0.0445667
Gen 600: best_fit = 0.0440364
Gen 650: best_fit = 0.0437906
Gen 700: best_fit = 0.0437456
Gen 750: best_fit = 0.0436423
Gen 800: best_fit = 0.0430927
Gen 850: best_fit = 0.043033
Gen 900: best_fit = 0.0429792
Gen 950: best_fit = 0.0428138
Gen 1000: best_fit = 0.042736
Gen 1050: best_fit = 0.0425597
Gen 1100: best_fit = 0.042434
Gen 1150: best_fit = 0.0423018
Gen 1200: best_fit = 0.0421764
Gen 1250: best_fit = 0.0421032
Gen 1300: best_fit = 0.0420233
Gen 1350: best_fit = 0.0419763
Gen 1400: best_fit = 0.0419296
Gen 1450: best_fit = 0.0418284
Gen 1500: best_fit = 0.0417725
Gen 1550: best_fit = 0.0416763
Gen 1600: best_fit = 0.0415919
Gen 1650: best_fit = 0.0415588
Gen 1700: best_fit = 0.041458
Gen 1750: best_fit = 0.0413222
Gen 1800: best_fit = 0.0411124
Gen 1850: best_fit = 0.0410298
Gen 1900: best_fit = 0.0409331
Gen 1950: best_fit = 0.0408603
Gen 2000: best_fit = 0.0408005
Gen 2050: best_fit = 0.0407488
Gen 2100: best_fit = 0.0406429
Gen 2150: best_fit = 0.0406141
Gen 2200: best_fit = 0.0405861
Gen 2250: best_fit = 0.040555
Gen 2300: best_fit = 0.0404605
Gen 2350: best_fit = 0.0404411
Gen 2400: best_fit = 0.0403809
Gen 2450: best_fit = 0.0402741
Gen 2500: best_fit = 0.0402282
Gen 2550: best_fit = 0.0400866
Gen 2600: best_fit = 0.0397797
Gen 2650: best_fit = 0.0397692
Gen 2700: best_fit = 0.0396421
Gen 2750: best_fit = 0.0395026
Gen 2800: best_fit = 0.0393632
Gen 2850: best_fit = 0.0393414
Gen 2900: best_fit = 0.0390914
Gen 2950: best_fit = 0.039069
Gen 3000: best_fit = 0.0388772
Gen 3050: best_fit = 0.0388351
Gen 3100: best_fit = 0.0387021
Gen 3150: best_fit = 0.0386797
Gen 3200: best_fit = 0.0384204
Gen 3250: best_fit = 0.0383539
Gen 3300: best_fit = 0.0383254
Gen 3350: best_fit = 0.038278
Gen 3400: best_fit = 0.0382401
Gen 3450: best_fit = 0.0380256
Gen 3500: best_fit = 0.0380241
Gen 3550: best_fit = 0.0379792
Gen 3600: best_fit = 0.0379414
Gen 3650: best_fit = 0.037875
Gen 3700: best_fit = 0.037837
Gen 3750: best_fit = 0.0377095
Gen 3800: best_fit = 0.0376788
Gen 3850: best_fit = 0.0376047
Gen 3900: best_fit = 0.0375658
Gen 3950: best_fit = 0.0374611
Gen 4000: best_fit = 0.0374313
Gen 4050: best_fit = 0.0373889
Gen 4100: best_fit = 0.0373553
Gen 4150: best_fit = 0.0373095
Gen 4200: best_fit = 0.0372812
Gen 4250: best_fit = 0.0372355
Gen 4300: best_fit = 0.037156
Gen 4350: best_fit = 0.0370973
Gen 4400: best_fit = 0.0370789
Gen 4450: best_fit = 0.0370088
Gen 4500: best_fit = 0.0369695
Gen 4550: best_fit = 0.0369031
Gen 4600: best_fit = 0.0368656
Gen 4650: best_fit = 0.0368218
Gen 4700: best_fit = 0.0367842
Gen 4750: best_fit = 0.0367416
Gen 4800: best_fit = 0.0367304
Gen 4850: best_fit = 0.0366414
Gen 4900: best_fit = 0.0366128
Gen 4950: best_fit = 0.0365548
Gen 5000: best_fit = 0.036517
Gen 5050: best_fit = 0.0364447
Gen 5100: best_fit = 0.0364137
Gen 5150: best_fit = 0.0363949
Gen 5200: best_fit = 0.0362452
Gen 5250: best_fit = 0.0361916
Gen 5300: best_fit = 0.0361541
Gen 5350: best_fit = 0.0361295
Gen 5400: best_fit = 0.0360843
Gen 5450: best_fit = 0.0360025
Gen 5500: best_fit = 0.0359836
Gen 5550: best_fit = 0.0359542
Gen 5600: best_fit = 0.035887
Gen 5650: best_fit = 0.0358615
Gen 5700: best_fit = 0.0358445
Gen 5750: best_fit = 0.0358034
Gen 5800: best_fit = 0.0357787
Gen 5850: best_fit = 0.0357776
Gen 5900: best_fit = 0.0357452
Gen 5950: best_fit = 0.0357115
Gen 6000: best_fit = 0.0356691
Gen 6050: best_fit = 0.0355748
Gen 6100: best_fit = 0.0354802
Gen 6150: best_fit = 0.0354572
Gen 6200: best_fit = 0.0354098
Gen 6250: best_fit = 0.0353447
Gen 6300: best_fit = 0.0352984
Gen 6350: best_fit = 0.0352402
Gen 6400: best_fit = 0.0352396
Gen 6450: best_fit = 0.0351347
Gen 6500: best_fit = 0.0350863
Gen 6550: best_fit = 0.0350605
Gen 6600: best_fit = 0.0350265
Gen 6650: best_fit = 0.0349933
Gen 6700: best_fit = 0.0349185
Gen 6750: best_fit = 0.0348897
Gen 6800: best_fit = 0.0348798
Gen 6850: best_fit = 0.0348596
Gen 6900: best_fit = 0.0347626
