Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '8' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 175
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47210.7
[Normalization] f2_ref (energy) = 9763.57
[Normalization] alpha = 0.2

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0484297
Gen 100: best_fit = 0.0474941
Gen 150: best_fit = 0.0465281
Gen 200: best_fit = 0.0463694
Gen 250: best_fit = 0.0461596
Gen 300: best_fit = 0.0457491
Gen 350: best_fit = 0.0456316
Gen 400: best_fit = 0.0454563
Gen 450: best_fit = 0.0453854
Gen 500: best_fit = 0.0451337
Gen 550: best_fit = 0.0450643
Gen 600: best_fit = 0.0448881
Gen 650: best_fit = 0.044796
Gen 700: best_fit = 0.0446636
Gen 750: best_fit = 0.0445459
Gen 800: best_fit = 0.0444808
Gen 850: best_fit = 0.0444624
Gen 900: best_fit = 0.044395
Gen 950: best_fit = 0.0443513
Gen 1000: best_fit = 0.0442745
Gen 1050: best_fit = 0.0441988
Gen 1100: best_fit = 0.0441571
Gen 1150: best_fit = 0.044061
Gen 1200: best_fit = 0.0440111
Gen 1250: best_fit = 0.0438391
Gen 1300: best_fit = 0.0438216
Gen 1350: best_fit = 0.0437088
Gen 1400: best_fit = 0.0436459
Gen 1450: best_fit = 0.043537
Gen 1500: best_fit = 0.0434488
Gen 1550: best_fit = 0.0433204
Gen 1600: best_fit = 0.0432613
Gen 1650: best_fit = 0.0431616
Gen 1700: best_fit = 0.0430795
Gen 1750: best_fit = 0.0430576
Gen 1800: best_fit = 0.0430406
Gen 1850: best_fit = 0.0428551
Gen 1900: best_fit = 0.0427664
Gen 1950: best_fit = 0.0426954
Gen 2000: best_fit = 0.042385
Gen 2050: best_fit = 0.042326
Gen 2100: best_fit = 0.0422498
Gen 2150: best_fit = 0.0422139
Gen 2200: best_fit = 0.0421814
Gen 2250: best_fit = 0.0419628
Gen 2300: best_fit = 0.0419057
Gen 2350: best_fit = 0.0417944
Gen 2400: best_fit = 0.0416743
Gen 2450: best_fit = 0.0414371
Gen 2500: best_fit = 0.0412395
Gen 2550: best_fit = 0.0412162
Gen 2600: best_fit = 0.0412095
Gen 2650: best_fit = 0.0411918
Gen 2700: best_fit = 0.0411472
Gen 2750: best_fit = 0.0410639
Gen 2800: best_fit = 0.0409465
Gen 2850: best_fit = 0.0408919
Gen 2900: best_fit = 0.0408788
Gen 2950: best_fit = 0.0407785
Gen 3000: best_fit = 0.0406273
Gen 3050: best_fit = 0.0404989
Gen 3100: best_fit = 0.0404583
Gen 3150: best_fit = 0.0403789
Gen 3200: best_fit = 0.0402981
Gen 3250: best_fit = 0.0402648
Gen 3300: best_fit = 0.0401577
Gen 3350: best_fit = 0.0401259
Gen 3400: best_fit = 0.0400901
Gen 3450: best_fit = 0.0399739
Gen 3500: best_fit = 0.0397436
Gen 3550: best_fit = 0.0395918
Gen 3600: best_fit = 0.0395416
Gen 3650: best_fit = 0.0394489
Gen 3700: best_fit = 0.0394181
Gen 3750: best_fit = 0.0393391
Gen 3800: best_fit = 0.0393342
Gen 3850: best_fit = 0.0392132
Gen 3900: best_fit = 0.0391823
Gen 3950: best_fit = 0.0391004
Gen 4000: best_fit = 0.039087
Gen 4050: best_fit = 0.0390603
Gen 4100: best_fit = 0.0389372
Gen 4150: best_fit = 0.0388114
Gen 4200: best_fit = 0.0386673
Gen 4250: best_fit = 0.038621
Gen 4300: best_fit = 0.038583
Gen 4350: best_fit = 0.0385659
Gen 4400: best_fit = 0.0384677
Gen 4450: best_fit = 0.038456
Gen 4500: best_fit = 0.0384078
Gen 4550: best_fit = 0.038345
Gen 4600: best_fit = 0.0382821
Gen 4650: best_fit = 0.0381717
Gen 4700: best_fit = 0.0381448
Gen 4750: best_fit = 0.038121
Gen 4800: best_fit = 0.0380301
Gen 4850: best_fit = 0.0378554
Gen 4900: best_fit = 0.0378133
Gen 4950: best_fit = 0.0377583
Gen 5000: best_fit = 0.037688
Gen 5050: best_fit = 0.0376589
Gen 5100: best_fit = 0.037472
Gen 5150: best_fit = 0.0374013
Gen 5200: best_fit = 0.0373437
Gen 5250: best_fit = 0.0372654
Gen 5300: best_fit = 0.0372164
Gen 5350: best_fit = 0.0371685
Gen 5400: best_fit = 0.0371436
Gen 5450: best_fit = 0.0371212
Gen 5500: best_fit = 0.0370266
Gen 5550: best_fit = 0.0369274
Gen 5600: best_fit = 0.0368648
Gen 5650: best_fit = 0.036815
Gen 5700: best_fit = 0.0367809
Gen 5750: best_fit = 0.0366815
Gen 5800: best_fit = 0.0366635
Gen 5850: best_fit = 0.0366092
Gen 5900: best_fit = 0.036564
Gen 5950: best_fit = 0.0365202
Gen 6000: best_fit = 0.036443
Gen 6050: best_fit = 0.0363653
Gen 6100: best_fit = 0.0363391
Gen 6150: best_fit = 0.0363391
Gen 6200: best_fit = 0.036266
Gen 6250: best_fit = 0.0362075
Gen 6300: best_fit = 0.0361524
Gen 6350: best_fit = 0.0361151
