Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '6' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 175
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47629.6
[Normalization] f2_ref (energy) = 9770.2
[Normalization] alpha = 0.2

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0474299
Gen 100: best_fit = 0.0465868
Gen 150: best_fit = 0.0457616
Gen 200: best_fit = 0.0456055
Gen 250: best_fit = 0.0448539
Gen 300: best_fit = 0.0445779
Gen 350: best_fit = 0.0445779
Gen 400: best_fit = 0.0444138
Gen 450: best_fit = 0.0442567
Gen 500: best_fit = 0.0441547
Gen 550: best_fit = 0.043898
Gen 600: best_fit = 0.0434126
Gen 650: best_fit = 0.0433582
Gen 700: best_fit = 0.0432062
Gen 750: best_fit = 0.0430077
Gen 800: best_fit = 0.0429185
Gen 850: best_fit = 0.0428553
Gen 900: best_fit = 0.0427048
Gen 950: best_fit = 0.0425171
Gen 1000: best_fit = 0.0424473
Gen 1050: best_fit = 0.0424205
Gen 1100: best_fit = 0.0420813
Gen 1150: best_fit = 0.0420409
Gen 1200: best_fit = 0.0416879
Gen 1250: best_fit = 0.0416837
Gen 1300: best_fit = 0.0416571
Gen 1350: best_fit = 0.041579
Gen 1400: best_fit = 0.0411473
Gen 1450: best_fit = 0.0410247
Gen 1500: best_fit = 0.0408733
Gen 1550: best_fit = 0.0408273
Gen 1600: best_fit = 0.0407556
Gen 1650: best_fit = 0.0406302
Gen 1700: best_fit = 0.0405759
Gen 1750: best_fit = 0.040479
Gen 1800: best_fit = 0.0402994
Gen 1850: best_fit = 0.0402683
Gen 1900: best_fit = 0.0402034
Gen 1950: best_fit = 0.0401042
Gen 2000: best_fit = 0.0400979
Gen 2050: best_fit = 0.0399201
Gen 2100: best_fit = 0.0398502
Gen 2150: best_fit = 0.0398397
Gen 2200: best_fit = 0.0397489
Gen 2250: best_fit = 0.039692
Gen 2300: best_fit = 0.0396381
Gen 2350: best_fit = 0.0396027
Gen 2400: best_fit = 0.0395107
Gen 2450: best_fit = 0.0395075
Gen 2500: best_fit = 0.0394804
Gen 2550: best_fit = 0.0394333
Gen 2600: best_fit = 0.0393623
Gen 2650: best_fit = 0.0392887
Gen 2700: best_fit = 0.0392633
Gen 2750: best_fit = 0.0392039
Gen 2800: best_fit = 0.0391101
Gen 2850: best_fit = 0.0390256
Gen 2900: best_fit = 0.0389578
Gen 2950: best_fit = 0.0388816
Gen 3000: best_fit = 0.0388146
Gen 3050: best_fit = 0.038759
Gen 3100: best_fit = 0.0387332
Gen 3150: best_fit = 0.038664
Gen 3200: best_fit = 0.0386173
Gen 3250: best_fit = 0.038528
Gen 3300: best_fit = 0.0384724
Gen 3350: best_fit = 0.0384243
Gen 3400: best_fit = 0.0383323
Gen 3450: best_fit = 0.038202
Gen 3500: best_fit = 0.0381376
Gen 3550: best_fit = 0.037959
Gen 3600: best_fit = 0.0379368
Gen 3650: best_fit = 0.0378867
Gen 3700: best_fit = 0.0378358
Gen 3750: best_fit = 0.037789
Gen 3800: best_fit = 0.0376935
Gen 3850: best_fit = 0.037625
Gen 3900: best_fit = 0.0376152
Gen 3950: best_fit = 0.0375837
Gen 4000: best_fit = 0.0373842
Gen 4050: best_fit = 0.0373516
Gen 4100: best_fit = 0.0373404
Gen 4150: best_fit = 0.0371209
Gen 4200: best_fit = 0.0371123
Gen 4250: best_fit = 0.037083
Gen 4300: best_fit = 0.0370603
Gen 4350: best_fit = 0.0368839
Gen 4400: best_fit = 0.036815
Gen 4450: best_fit = 0.0367847
Gen 4500: best_fit = 0.0366593
Gen 4550: best_fit = 0.0366315
Gen 4600: best_fit = 0.0364116
Gen 4650: best_fit = 0.0363065
Gen 4700: best_fit = 0.0362591
Gen 4750: best_fit = 0.0362298
Gen 4800: best_fit = 0.0361583
Gen 4850: best_fit = 0.0360739
Gen 4900: best_fit = 0.0359804
Gen 4950: best_fit = 0.0359538
Gen 5000: best_fit = 0.0359033
Gen 5050: best_fit = 0.0357861
Gen 5100: best_fit = 0.0357166
Gen 5150: best_fit = 0.0356619
Gen 5200: best_fit = 0.0355773
Gen 5250: best_fit = 0.0355469
Gen 5300: best_fit = 0.0354977
Gen 5350: best_fit = 0.0354517
Gen 5400: best_fit = 0.0354105
Gen 5450: best_fit = 0.0353535
Gen 5500: best_fit = 0.0353256
Gen 5550: best_fit = 0.0353032
Gen 5600: best_fit = 0.0352803
Gen 5650: best_fit = 0.0352523
Gen 5700: best_fit = 0.0352162
Gen 5750: best_fit = 0.0351917
Gen 5800: best_fit = 0.0351515
Gen 5850: best_fit = 0.035054
Gen 5900: best_fit = 0.0350196
Gen 5950: best_fit = 0.0350196
Gen 6000: best_fit = 0.0349857
Gen 6050: best_fit = 0.0349592
Gen 6100: best_fit = 0.0348368
Gen 6150: best_fit = 0.0348047
Gen 6200: best_fit = 0.0347033
Gen 6250: best_fit = 0.034674
Gen 6300: best_fit = 0.0346496
Gen 6350: best_fit = 0.0346098
Gen 6400: best_fit = 0.0345586
Gen 6450: best_fit = 0.0345087
Gen 6500: best_fit = 0.0344613
Gen 6550: best_fit = 0.0343769
Gen 6600: best_fit = 0.0343282
Gen 6650: best_fit = 0.0343188
Gen 6700: best_fit = 0.034304
Gen 6750: best_fit = 0.0342881
Gen 6800: best_fit = 0.0342551
Gen 6850: best_fit = 0.0342456
Gen 6900: best_fit = 0.0342087
Gen 6950: best_fit = 0.0341607
Gen 7000: best_fit = 0.0341298
Gen 7050: best_fit = 0.0341233
Gen 7100: best_fit = 0.0341162
Gen 7150: best_fit = 0.0340617
Gen 7200: best_fit = 0.0340378
Gen 7250: best_fit = 0.0340282
Gen 7300: best_fit = 0.033907
Gen 7350: best_fit = 0.0338956
Gen 7400: best_fit = 0.0336623
Gen 7450: best_fit = 0.0336458
Gen 7500: best_fit = 0.0336283
Gen 7550: best_fit = 0.0336283
Gen 7600: best_fit = 0.0335858
Gen 7650: best_fit = 0.0335735
Gen 7700: best_fit = 0.0335735
Gen 7750: best_fit = 0.0335735
Gen 7800: best_fit = 0.0335395
Gen 7850: best_fit = 0.0335211
Gen 7900: best_fit = 0.033502
Gen 7950: best_fit = 0.033474
Gen 8000: best_fit = 0.033458
Gen 8050: best_fit = 0.0334477
Gen 8100: best_fit = 0.0334318
Gen 8150: best_fit = 0.0334187
Gen 8200: best_fit = 0.0334012
Gen 8250: best_fit = 0.0333629
Gen 8300: best_fit = 0.0333342
Gen 8350: best_fit = 0.0332787
Gen 8400: best_fit = 0.0332604
Gen 8450: best_fit = 0.0332296
Gen 8500: best_fit = 0.0331941
Gen 8550: best_fit = 0.0331844
Gen 8600: best_fit = 0.0331428
Gen 8650: best_fit = 0.0330511
Gen 8700: best_fit = 0.0330254
Gen 8750: best_fit = 0.0330243
Gen 8800: best_fit = 0.032976
Gen 8850: best_fit = 0.032976
Gen 8900: best_fit = 0.0329459
Gen 8950: best_fit = 0.0329459
Gen 9000: best_fit = 0.0329168
Gen 9050: best_fit = 0.0329168
Gen 9100: best_fit = 0.0328939
Gen 9150: best_fit = 0.0328833
Gen 9200: best_fit = 0.03286
Gen 9250: best_fit = 0.03286
Gen 9300: best_fit = 0.0328479
Gen 9350: best_fit = 0.0328293
Gen 9400: best_fit = 0.0328061
Gen 9450: best_fit = 0.0327993
Gen 9500: best_fit = 0.0327915
Gen 9550: best_fit = 0.0327398
Gen 9600: best_fit = 0.0327103
Gen 9650: best_fit = 0.0326812
Gen 9700: best_fit = 0.0326738
Gen 9750: best_fit = 0.0326624
Gen 9800: best_fit = 0.0326145
Gen 9850: best_fit = 0.0325954
Gen 9900: best_fit = 0.0325842
Gen 9950: best_fit = 0.0325637
Gen 10000: best_fit = 0.0325548

=== Final Results (CGA) ===
Solver: CGA
Generations = 10000
Best generation = 9996
Catastrophe triggers = 0
Best fitness = 0.0325548
The best solution = 0.0325548
Time = 628.578 s

exit code 0
Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' --solver CGA --seed 6 --alpha 0.2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5

exit code 0
