Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '10' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 46241.7
[Normalization] f2_ref (energy) = 9760.12
[Normalization] alpha = 0.2

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0529086
Gen 50: best_fit = 0.0447356
Gen 100: best_fit = 0.042538
Gen 150: best_fit = 0.0410463
Gen 200: best_fit = 0.0395962
Gen 250: best_fit = 0.038326
Gen 300: best_fit = 0.0373233
Gen 350: best_fit = 0.0363874
Gen 400: best_fit = 0.0356798
Gen 450: best_fit = 0.034857
Gen 500: best_fit = 0.0342117
Gen 550: best_fit = 0.0335383
Gen 600: best_fit = 0.0331004
Gen 650: best_fit = 0.0327332
Gen 700: best_fit = 0.0323199
Gen 750: best_fit = 0.0316563
Gen 800: best_fit = 0.031305
Gen 850: best_fit = 0.030921
Gen 900: best_fit = 0.03068
Gen 950: best_fit = 0.03046
Gen 1000: best_fit = 0.0302102
Gen 1050: best_fit = 0.0299726
Gen 1100: best_fit = 0.0297351
Gen 1150: best_fit = 0.0294453
Gen 1200: best_fit = 0.0291829
Gen 1250: best_fit = 0.0289117
Gen 1300: best_fit = 0.0287336
Gen 1350: best_fit = 0.028524
Gen 1400: best_fit = 0.0283171
Gen 1450: best_fit = 0.0281463
Gen 1500: best_fit = 0.0280531
Gen 1550: best_fit = 0.0278183
Gen 1600: best_fit = 0.0276525
Gen 1650: best_fit = 0.0274485
Gen 1700: best_fit = 0.0272912
Gen 1750: best_fit = 0.0271762
Gen 1800: best_fit = 0.0269485
Gen 1850: best_fit = 0.0268189
Gen 1900: best_fit = 0.0266679
Gen 1950: best_fit = 0.0265297
Gen 2000: best_fit = 0.0264089
Gen 2050: best_fit = 0.0263274
Gen 2100: best_fit = 0.02624
Gen 2150: best_fit = 0.0261432
Gen 2200: best_fit = 0.0260718
Gen 2250: best_fit = 0.0259802
Gen 2300: best_fit = 0.0258664
Gen 2350: best_fit = 0.0257532
Gen 2400: best_fit = 0.0255769
Gen 2450: best_fit = 0.0254038
Gen 2500: best_fit = 0.0253336
Gen 2550: best_fit = 0.0252092
Gen 2600: best_fit = 0.0251256
Gen 2650: best_fit = 0.02498
Gen 2700: best_fit = 0.0248444
Gen 2750: best_fit = 0.0247626
Gen 2800: best_fit = 0.0246596
Gen 2850: best_fit = 0.0245682
Gen 2900: best_fit = 0.0244956
Gen 2950: best_fit = 0.0244152
Gen 3000: best_fit = 0.0243574
Gen 3050: best_fit = 0.024304
Gen 3100: best_fit = 0.0242227
Gen 3150: best_fit = 0.0241702
Gen 3200: best_fit = 0.0241159
Gen 3250: best_fit = 0.0240954
Gen 3300: best_fit = 0.0240954
Gen 3350: best_fit = 0.0240083
Gen 3400: best_fit = 0.0239901
Gen 3450: best_fit = 0.0239901
Gen 3500: best_fit = 0.0239901
Gen 3550: best_fit = 0.0239885
Gen 3600: best_fit = 0.0239461
Gen 3650: best_fit = 0.0238793
Gen 3700: best_fit = 0.0238737
Gen 3750: best_fit = 0.0238718
Gen 3800: best_fit = 0.0238718
Gen 3850: best_fit = 0.0238633
Gen 3900: best_fit = 0.0238483
Gen 3950: best_fit = 0.0238483
Gen 4000: best_fit = 0.0238483
Gen 4050: best_fit = 0.0238483
Gen 4100: best_fit = 0.0238268
Gen 4150: best_fit = 0.0238268
Gen 4200: best_fit = 0.0237709
Gen 4250: best_fit = 0.0237487
Gen 4300: best_fit = 0.0237106
Gen 4350: best_fit = 0.0236886
Gen 4400: best_fit = 0.0236812
Gen 4450: best_fit = 0.0236812
Gen 4500: best_fit = 0.0236812
Gen 4550: best_fit = 0.0236296
Gen 4600: best_fit = 0.0236074
Gen 4650: best_fit = 0.0235728
Gen 4700: best_fit = 0.0235292
Gen 4750: best_fit = 0.0234701
Gen 4800: best_fit = 0.0234488
Gen 4850: best_fit = 0.0234076
Gen 4900: best_fit = 0.0233516
Gen 4950: best_fit = 0.0233208
Gen 5000: best_fit = 0.0233195
Gen 5050: best_fit = 0.0232906
Gen 5100: best_fit = 0.0232383
Gen 5150: best_fit = 0.0232276
Gen 5200: best_fit = 0.0232114
Gen 5250: best_fit = 0.0232114
Gen 5300: best_fit = 0.0231654
Gen 5350: best_fit = 0.0231654
Gen 5400: best_fit = 0.0231654
Gen 5450: best_fit = 0.0231654
Gen 5500: best_fit = 0.0231638
Gen 5550: best_fit = 0.0231582
Gen 5600: best_fit = 0.0231133
Gen 5650: best_fit = 0.023056
Gen 5700: best_fit = 0.0229886
Gen 5750: best_fit = 0.022972
Gen 5800: best_fit = 0.0229719
Gen 5850: best_fit = 0.0229719
Gen 5900: best_fit = 0.0229719
Gen 5950: best_fit = 0.0229719
Gen 6000: best_fit = 0.0229719
Gen 6050: best_fit = 0.0229648
Gen 6100: best_fit = 0.0229648
Gen 6150: best_fit = 0.022958
Gen 6200: best_fit = 0.022958
Gen 6250: best_fit = 0.0229041
Gen 6300: best_fit = 0.0228613
Gen 6350: best_fit = 0.0228554
Gen 6400: best_fit = 0.0228552
Gen 6450: best_fit = 0.0228552
Gen 6500: best_fit = 0.0228552
Gen 6550: best_fit = 0.0228552
