Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '3' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 46408.1
[Normalization] f2_ref (energy) = 9750.47
[Normalization] alpha = 0.2

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.050655
Gen 50: best_fit = 0.0447644
Gen 100: best_fit = 0.041451
Gen 150: best_fit = 0.0395491
Gen 200: best_fit = 0.0384414
Gen 250: best_fit = 0.0371064
Gen 300: best_fit = 0.0358929
Gen 350: best_fit = 0.0345708
Gen 400: best_fit = 0.0337003
Gen 450: best_fit = 0.0330461
Gen 500: best_fit = 0.0323945
Gen 550: best_fit = 0.0317408
Gen 600: best_fit = 0.0312889
Gen 650: best_fit = 0.0308709
Gen 700: best_fit = 0.0304726
Gen 750: best_fit = 0.0300288
Gen 800: best_fit = 0.0297921
Gen 850: best_fit = 0.029564
Gen 900: best_fit = 0.0292783
Gen 950: best_fit = 0.0289455
Gen 1000: best_fit = 0.0286622
Gen 1050: best_fit = 0.0283841
Gen 1100: best_fit = 0.0281508
Gen 1150: best_fit = 0.027919
Gen 1200: best_fit = 0.0277396
Gen 1250: best_fit = 0.0275073
Gen 1300: best_fit = 0.0272516
Gen 1350: best_fit = 0.0270897
Gen 1400: best_fit = 0.0268554
Gen 1450: best_fit = 0.0267063
Gen 1500: best_fit = 0.0265341
Gen 1550: best_fit = 0.0263381
Gen 1600: best_fit = 0.0262132
Gen 1650: best_fit = 0.0260104
Gen 1700: best_fit = 0.0259153
Gen 1750: best_fit = 0.0257741
Gen 1800: best_fit = 0.0257056
Gen 1850: best_fit = 0.0256471
Gen 1900: best_fit = 0.025546
Gen 1950: best_fit = 0.0254709
Gen 2000: best_fit = 0.0253807
Gen 2050: best_fit = 0.0253027
Gen 2100: best_fit = 0.0251867
Gen 2150: best_fit = 0.0251118
Gen 2200: best_fit = 0.0250124
Gen 2250: best_fit = 0.0249357
Gen 2300: best_fit = 0.0248305
