Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '4' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 175
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47197.5
[Normalization] f2_ref (energy) = 9773.93
[Normalization] alpha = 0.2

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0489358
Gen 100: best_fit = 0.0489358
Gen 150: best_fit = 0.0487334
Gen 200: best_fit = 0.0487334
Gen 250: best_fit = 0.0486965
Gen 300: best_fit = 0.0486452
Gen 350: best_fit = 0.0486377
Gen 400: best_fit = 0.0485397
Gen 450: best_fit = 0.0484115
Gen 500: best_fit = 0.0480671
Gen 550: best_fit = 0.0478119
Gen 600: best_fit = 0.0477764
Gen 650: best_fit = 0.0477121
Gen 700: best_fit = 0.0475557
Gen 750: best_fit = 0.0474528
Gen 800: best_fit = 0.047355
Gen 850: best_fit = 0.047231
Gen 900: best_fit = 0.0469768
Gen 950: best_fit = 0.0469196
Gen 1000: best_fit = 0.0468106
Gen 1050: best_fit = 0.0466607
Gen 1100: best_fit = 0.0465666
Gen 1150: best_fit = 0.046445
Gen 1200: best_fit = 0.0463993
Gen 1250: best_fit = 0.0461985
Gen 1300: best_fit = 0.0461396
Gen 1350: best_fit = 0.0460856
Gen 1400: best_fit = 0.0460391
Gen 1450: best_fit = 0.0458713
Gen 1500: best_fit = 0.0458447
Gen 1550: best_fit = 0.045772
Gen 1600: best_fit = 0.0457259
Gen 1650: best_fit = 0.0455917
Gen 1700: best_fit = 0.0454027
Gen 1750: best_fit = 0.045346
Gen 1800: best_fit = 0.0452523
Gen 1850: best_fit = 0.045223
Gen 1900: best_fit = 0.0450498
Gen 1950: best_fit = 0.0447326
Gen 2000: best_fit = 0.0445629
Gen 2050: best_fit = 0.0445296
Gen 2100: best_fit = 0.0444815
Gen 2150: best_fit = 0.0442053
Gen 2200: best_fit = 0.0441681
Gen 2250: best_fit = 0.0441426
Gen 2300: best_fit = 0.0440898
Gen 2350: best_fit = 0.0439824
Gen 2400: best_fit = 0.043686
Gen 2450: best_fit = 0.0436347
Gen 2500: best_fit = 0.0435334
Gen 2550: best_fit = 0.0433949
Gen 2600: best_fit = 0.0431888
Gen 2650: best_fit = 0.0430977
