gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
4800,7.459809999999003e-05,0.007438688208616766,0.00038982214843751137,0.007301510034602176,0.00013694359861590307
4850,7.459809999999003e-05,0.007427181904761905,0.00038700121093751316,0.007063771764705794,0.00015283307958475543
4900,7.461927499999e-05,0.00739398344671204,0.00038700121093751316,0.0068097107266435215,0.00014867238754325408
4950,7.461927499999e-05,0.007365193650793669,0.00040106906666667873,0.0065377067820069955,0.0001445329411764888
5000,7.461927499999e-05,0.007351872925170064,0.00041457262222221856,0.006285388304498137,0.00013280463667820813
5050,7.57705999999902e-05,0.007329959909296999,0.0004143775999999968,0.006087405882352905,0.00012394955017301038
5100,7.221027499998816e-05,0.00732679619047614,0.00040915582222221747,0.005847046920415287,0.00012591536332180278
5150,7.221027499998816e-05,0.00722738721088424,0.0004151766222222166,0.005606286989619347,0.00012600477508647692
5200,7.004259999999084e-05,0.00722738721088424,0.0004151766222222166,0.005444038200691957,0.00012279771626296944
5250,6.972849999999146e-05,0.00722738721088424,0.0004151766222222166,0.0052403730795847585,0.0001289633910034417
5300,6.972849999999146e-05,0.00722738721088424,0.0004237808888888801,0.00506680415224899,0.00012086678200691242
5350,6.972849999999146e-05,0.007224415374149589,0.0004226482666666712,0.004981064982698877,0.0001301067820069076
5400,6.972849999999146e-05,0.007224415374149589,0.0004232139555555607,0.004797731695501711,0.00011658297577853927
5450,6.972849999999146e-05,0.007231704263038486,0.000433979822222235,0.004622848512110663,0.00011539183391002231
5500,6.865047499998995e-05,0.007227890929705098,0.00043133448888890447,0.004554020138408278,0.00012234221453288335
5550,6.865047499998995e-05,0.007206509523809457,0.00045254244897960323,0.004428790588235271,0.00011747993079586048
5600,7.05003999999882e-05,0.007206509523809457,0.0004954233136094781,0.0043574635986159595,0.00012493986159170842
5650,7.308947499998915e-05,0.007174329024943251,0.0004936409467455826,0.004259946782006932,0.00013524525951556866
5700,7.290887499998954e-05,0.007115299183673366,0.0004936409467455826,0.004120310519031126,0.00014759820069201173
5750,7.367047499998915e-05,0.006963330385487377,0.000495169097222246,0.004018457647058804,0.00016059640138407983
5800,7.397399999999007e-05,0.0069149132426302995,0.0005071230555555772,0.003867449480968842,0.00018135986159168398
5850,7.397399999999007e-05,0.0069149132426302995,0.0005073568750000212,0.003724544567474151,0.00018557287197231627
5900,7.397399999999007e-05,0.0069149132426302995,0.0004835385416666646,0.0035931865051903613,0.00018545757785467886
5950,7.88539999999959e-05,0.006890821541950064,0.0003793090909090901,0.003410896332179987,0.0001898777854671278
6000,7.88539999999959e-05,0.006872959591836652,0.000380948760330579,0.003234190588235296,0.00019373875432524763
6050,7.88539999999959e-05,0.00688932603174594,0.000380948760330579,0.00315451750865045,0.00018226532871971877
6100,7.88539999999959e-05,0.00688932603174594,0.000380948760330579,0.003081507681660854,0.00018879937716262336
6150,7.477399999999736e-05,0.006868087528344568,0.000380948760330579,0.0031070741868511847,0.00018140692041520998
6200,7.209399999999891e-05,0.006856009523809427,0.000380948760330579,0.003121306505190358,0.000173392802768156
6250,7.209399999999891e-05,0.006847647256235722,0.000381191735537187,0.0030226158477507947,0.0001737194463667838
6300,7.209399999999891e-05,0.006737348208616665,0.000381191735537187,0.0029545483737023386,0.00017835238754324769
6350,6.680960000000337e-05,0.006737348208616665,0.0003912842975206563,0.0028115883737023836,0.0001777245674740362
6400,7.107847500000618e-05,0.006649898004535048,0.0003912842975206563,0.002732018892733598,0.00018576027681660621
6450,7.107847500000618e-05,0.0065320148299318715,0.00039103966942148226,0.0026123364013840235,0.00019867051903113873
6500,7.298490000000774e-05,0.006430536099773128,0.00039103966942148226,0.0025971824913495097,0.0002138375086505263
6550,7.392540000000788e-05,0.006408068480725484,0.00039103966942148226,0.0025222173702421943,0.00020866442906575442
6600,7.93708750000003e-05,0.006408068480725484,0.00039103966942148226,0.002510102491349516,0.00020778000000000436
6650,7.713547500000213e-05,0.006408068480725484,0.00039103966942148226,0.002433546989619372,0.00021125176470588274
6700,7.713547500000213e-05,0.006408068480725484,0.00039103966942148226,0.002440421038062371,0.00020484678200693293
6750,7.730327500000175e-05,0.006408068480725484,0.0004197188999999626,0.0023583405536332903,0.00022223653979238614
6800,7.939809999999915e-05,0.006385626938775381,0.0004043459999999817,0.0023024022145329247,0.00022903051903113884
6850,7.939809999999915e-05,0.006385626938775381,0.0004043459999999817,0.002202685605536395,0.00020974602076122284
6900,7.635947499999697e-05,0.006385626938775381,0.00040492409999998716,0.002215835916955023,0.00019859522491350604
6950,7.635947499999697e-05,0.006385626938775381,0.00041338599999999275,0.002184859930795832,0.00020468359861592332
7000,7.635947499999697e-05,0.006385626938775381,0.00039865809999997995,0.0021528846366781554,0.0002164388927335721
7050,7.635947499999697e-05,0.006376632834466996,0.00039865809999997995,0.002093273079584758,0.0002290928027681915
7100,7.635947499999697e-05,0.006376632834466996,0.0003855340999999842,0.002010106920415271,0.00023836297577858168
7150,7.635947499999697e-05,0.0063833129705214205,0.0003855340999999842,0.001916574394463686,0.0002205585467128011
7200,7.635947499999697e-05,0.006377288707482865,0.000383772899999986,0.0019021036678200452,0.00021729543252593483
7250,7.635947499999697e-05,0.006370803446711894,0.00036688489999998127,0.0018967570242214135,0.0002193685121107056
7300,7.635947499999697e-05,0.006370803446711894,0.00036688489999998127,0.0018279504498270045,0.0002212696885812822
7350,7.695609999999731e-05,0.00636688943310646,0.00036688489999998127,0.0017968873356401722,0.00020511474048441483
7400,8.161347499999944e-05,0.006359671564625734,0.0003651463999999789,0.0017764306574393827,0.00021108595155708008
7450,8.794140000000234e-05,0.006359671564625734,0.00038407209999998264,0.0017085777854671188,0.0002110660207612264
7500,8.794140000000234e-05,0.006359671564625734,0.00038407209999998264,0.0016789059515570702,0.0002093386851211027
7550,8.794140000000234e-05,0.006359671564625734,0.00038407209999998264,0.001672419723183433,0.00021131875432526024
7600,8.794140000000234e-05,0.006359671564625734,0.000393202499999979,0.0016162791003460878,0.00020393986159166947
7650,8.794140000000234e-05,0.006309606938775408,0.0003910928999999589,0.0015200253287197102,0.0002128410380622705
7700,8.794140000000234e-05,0.006299861269841156,0.0003910928999999589,0.0014710649826989095,0.00022849349480967644
7750,9.168540000000686e-05,0.006299861269841156,0.0003910928999999589,0.001493561038062254,0.00021791183391003325
7800,8.884740000000451e-05,0.006299861269841156,0.0003910928999999589,0.0014670314878892203,0.0001933323875432297
7850,9.488900000000236e-05,0.006302266802720968,0.0003963563999999623,0.0014225582698961102,0.00017930442906573526
7900,0.00010068650000000234,0.006302266802720968,0.0003934564999999742,0.0014078080968857487,0.00018991072664359203
7950,0.00010068650000000234,0.006255308072562264,0.00041660799999997415,0.0013427958477508644,0.00018982809688581034
8000,0.00010068650000000234,0.006255308072562264,0.00041660799999997415,0.0012653140484429263,0.00018926262975777503
8050,0.00010068650000000234,0.006255308072562264,0.00041660799999997415,0.0013026840234375266,0.0001769295501730189
8100,0.00010068650000000234,0.006255308072562264,0.00042901409999998244,0.0013084777734375802,0.00018792359861591465
8150,0.00010078650000000255,0.006255308072562264,0.00047529358024688586,0.0012361962109374808,0.00019570761245676623
8200,0.00010214127500000155,0.006255308072562264,0.00047529358024688586,0.0012210437500000026,0.0001937024913495129
8250,0.0001069042750000056,0.006332812380952298,0.00047529358024688586,0.0012324998437500277,0.00021023750865055446
8300,0.0001116834999999994,0.006332812380952298,0.0004742306172839197,0.0012469743359374787,0.00018620124567474304
8350,0.0001116834999999994,0.006332812380952298,0.0005138891358024588,0.0011893187109374402,0.00019097944636677438
8400,0.0001116834999999994,0.006321918956916022,0.0005114883950617111,0.0011817437109374776,0.00020195204152247272
8450,0.0001116834999999994,0.006356575691609938,0.0005114883950617111,0.0011691435937499666,0.0002048114878892564
8500,0.00010606350000000247,0.006356575691609938,0.0005067377777777573,0.0011351790234374348,0.00019934532871970957
8550,0.00011200160000001362,0.006356575691609938,0.0005200639506172479,0.00109592089843747,0.00021614859374999057
8600,0.00010312750000000316,0.006356575691609938,0.0005200639506172479,0.0010909305859374482,0.00022197027343750505
8650,0.00010312750000000316,0.006356575691609938,0.0005158417283950307,0.0010526381249999805,0.00022132464843750523
8700,0.00010312750000000316,0.006356575691609938,0.0005090861728395173,0.0010487146484375236,0.0002356339555555552
8750,0.00010312750000000316,0.006335748571428537,0.0004850091358024352,0.0010269408984375163,0.0002392024000000001
8800,0.0001061200000000038,0.006335748571428537,0.0004850091358024352,0.0010225337499999755,0.0002469895999999982
8850,0.0001061200000000038,0.006335748571428537,0.0004730777777777359,0.0009884923437500097,0.0002488619555555605
8900,0.00012186247500000608,0.006335748571428537,0.0004730777777777359,0.0009761368749999992,0.0002659397333333473
8950,0.00012186247500000608,0.006335748571428537,0.0004730777777777359,0.0009619793359375089,0.0002653838222222333
9000,0.00012048790000000002,0.006333961224489744,0.0004710355555555426,0.0009426093359375536,0.0002547235555555523
9050,0.00011729387499999918,0.006333961224489744,0.0004710355555555426,0.0009091118359375026,0.000263542091836744
9100,0.00011373347499999717,0.006333961224489744,0.0004710355555555426,0.0008650987499999836,0.00025892372448980126
9150,0.00011347727499999757,0.006333961224489744,0.0004605350617283805,0.0008636210937499705,0.0002618149489795749
9200,0.00011347727499999757,0.006333961224489744,0.0004605350617283805,0.0008555268750000124,0.00026441352040814113
9250,0.00011347727499999757,0.006333961224489744,0.0004605350617283805,0.0008827872888888805,0.0002951399999999902
9300,0.00012004049999999903,0.006333961224489744,0.00046815387755096783,0.0008676010666666652,0.00029690946745561197
9350,0.00011771227499999848,0.006333961224489744,0.00046815387755096783,0.0008953512888888687,0.0003023402366863967
9400,0.00011684687500000623,0.006305043310657561,0.00046815387755096783,0.0008467829333333558,0.0003021928994082733
9450,0.00011604447500000487,0.006305043310657561,0.00046815387755096783,0.0008490536000000429,0.00030699076923075335
9500,0.00011604447500000487,0.006305043310657561,0.00046815387755096783,0.0008075053333333421,0.00030727905325443036
9550,0.0001165334750000101,0.0063043853514738865,0.00044069265306118614,0.0007879051555555193,0.0003122915976331294
9600,0.0001165334750000101,0.006302562766439873,0.00044069265306118614,0.0007889278222221792,0.00031760213017750815
9650,0.00011568027500001086,0.006302562766439873,0.000399206938775497,0.0007597724489795708,0.00032755668639053095
9700,0.00011631760000000997,0.006302562766439873,0.00041040489795918147,0.000790073724489776,0.00031982390532545615
9750,0.00011631760000000997,0.006301814829931936,0.00041040489795918147,0.0007357689940828233,0.0003389669822485388
9800,0.00011631760000000997,0.006301814829931936,0.00040855999999999906,0.0007277053254437737,0.0003570313609467757
9850,0.00011636847500001028,0.006301814829931936,0.00040855999999999906,0.0007633720710059303,0.00036732923076925636
9900,0.0001170185000000112,0.006281477596371842,0.00040855999999999906,0.0007685578698225056,0.0003800837869822719
9950,0.00012016860000001005,0.006281477596371842,0.00040855999999999906,0.0007390059171597782,0.00038008828402369773
10000,0.000121695400000013,0.006281477596371842,0.00041336489795919056,0.0007358138461538891,0.000367985325443831
