gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
1550,55.79468571428571,55.68412380952381,55.685452380952384,55.55571052631579,55.36852777777778
1600,55.79414285714286,55.68308571428572,55.6848380952381,55.55377894736842,55.362072222222224
1650,55.79414285714286,55.681957142857144,55.68428095238095,55.551152631578944,55.35724444444445
1700,55.79374761904762,55.680390476190475,55.68425238095238,55.548194736842106,55.35133333333333
1750,55.79351428571429,55.68015238095238,55.684109523809525,55.54573157894737,55.34541111111111
1800,55.79351428571429,55.67988571428572,55.683257142857144,55.54334736842105,55.3402
1850,55.79351428571429,55.67921428571429,55.68287142857143,55.54114736842105,55.33564444444444
1900,55.79351428571429,55.67870952380952,55.68167619047619,55.53804210526316,55.33087222222222
1950,55.793190476190475,55.67832857142857,55.6809,55.53601052631579,55.32532777777778
2000,55.79298571428571,55.67749523809524,55.67990952380953,55.532715789473684,55.32165
2050,55.792680952380955,55.676966666666665,55.67989523809524,55.529526315789475,55.31679444444444
2100,55.79249047619047,55.6766,55.679095238095236,55.52682105263158,55.31355555555555
2150,55.79228571428571,55.67624761904762,55.678871428571426,55.524663157894736,55.309755555555554
2200,55.792257142857146,55.675761904761906,55.678509523809524,55.521242105263156,55.30574444444444
2250,55.79206666666667,55.67535238095238,55.678333333333335,55.52828888888889,55.302461111111114
2300,55.79172857142857,55.67516190476191,55.67817142857143,55.52547777777778,55.29922777777778
2350,55.79172857142857,55.67492857142857,55.67764761904762,55.5232,55.29555
2400,55.79172857142857,55.67485238095238,55.677057142857144,55.52097222222222,55.29207777777778
2450,55.79172857142857,55.67432380952381,55.676090476190474,55.51896111111111,55.28862222222222
2500,55.79150952380952,55.6741619047619,55.6753380952381,55.512364705882355,55.285694444444445
2550,55.79150952380952,55.673880952380955,55.674328571428575,55.50928823529412,55.282672222222224
2600,55.79117619047619,55.67320476190476,55.673833333333334,55.50690588235294,55.27975555555555
2650,55.79117619047619,55.67279523809524,55.67350952380952,55.50404705882353,55.27703888888889
2700,55.79101428571428,55.67279523809524,55.67333333333333,55.503047058823526,55.27422222222222
2750,55.79101428571428,55.67257142857143,55.67333333333333,55.50172352941176,55.27078888888889
2800,55.79101428571428,55.672557142857144,55.67319047619048,55.49859411764706,55.26889444444444
2850,55.79082380952381,55.67178095238095,55.67301428571429,55.4962705882353,55.265744444444444
2900,55.79080952380952,55.671123809523806,55.67272380952381,55.49435882352941,55.26326111111111
2950,55.79060476190476,55.670361904761904,55.67180476190476,55.49147647058823,55.26058888888889
3000,55.79044285714286,55.670009523809526,55.67145238095238,55.48984705882353,55.25751666666667
3050,55.79044285714286,55.670009523809526,55.670966666666665,55.48599411764706,55.25459444444444
3100,55.79044285714286,55.66968571428571,55.67062857142857,55.484794117647056,55.25275555555555
3150,55.79044285714286,55.66920476190476,55.670090476190474,55.48157058823529,55.251111111111115
3200,55.790095,55.669,55.67006190476191,55.477611764705884,55.24870555555555
3250,55.78968,55.6687380952381,55.669061904761904,55.47392941176471,55.24517222222222
3300,55.789345,55.667857142857144,55.66887142857143,55.47075882352941,55.24279444444444
3350,55.789345,55.666828571428574,55.66858095238095,55.46749411764706,55.240655555555556
3400,55.788975,55.66577142857143,55.66800952380952,55.46515882352941,55.238055555555555
3450,55.78882,55.66427142857143,55.66764285714286,55.46187647058824,55.23547222222222
3500,55.78882,55.66365714285714,55.66764285714286,55.45830588235294,55.23296111111111
3550,55.788465,55.662909523809525,55.66712380952381,55.4551705882353,55.23097777777778
3600,55.788465,55.662528571428574,55.66657142857143,55.45089411764706,55.22871666666667
3650,55.788465,55.66222380952381,55.666114285714286,55.44756470588235,55.227917647058824
3700,55.788125,55.6608,55.665614285714284,55.4434,55.22545294117647
3750,55.78797,55.66012380952381,55.66540952380952,55.439435294117644,55.223482352941176
3800,55.7876,55.65972857142857,55.66538095238095,55.434623529411766,55.22123529411765
3850,55.787445,55.65956666666667,55.66507142857143,55.42970588235294,55.2197294117647
