time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.0696471165,2198.4600000000,533.7844392218
0.0269861000,1,0.0636347275,1657.3379106346,531.9768855594
0.0488069000,2,0.0635319236,1800.3741165780,512.7559896033
0.0702402000,3,0.0600187005,1797.9090799613,472.1665759015
0.0930021000,4,0.0598786523,1747.2770036270,476.9163493171
0.1179252000,5,0.0595554160,1647.2784752781,485.7541912575
0.1410182000,6,0.0587205758,1731.5110470783,465.4210001004
0.1645419000,7,0.0587205758,1731.5110470783,465.4210001004
0.1885522000,8,0.0571477794,1629.4836497201,459.9674455804
0.2138928000,9,0.0567115627,1729.5256444225,442.2827705984
0.2364899000,10,0.0566816681,1729.5256444225,441.9347448867
0.2630239000,11,0.0554825898,1627.3551546880,440.8499520088
0.2884954000,12,0.0550262331,1751.3603892555,419.9111901759
0.3145890000,13,0.0549772660,1719.5041650735,423.3553497567
0.3388783000,14,0.0548718914,1751.3603892555,418.1143833391
0.3638493000,15,0.0548553118,1729.1866702257,420.7154918278
0.3891423000,16,0.0548553118,1729.1866702257,420.7154918278
0.4149152000,17,0.0546734082,1753.6138884732,415.5197283516
0.4395794000,18,0.0546734082,1753.6138884732,415.5197283516
0.4651896000,19,0.0537179917,1666.5887779028,415.3631040983
0.4923749000,20,0.0537175150,1666.5887779028,415.3575542837
0.5169061000,21,0.0536747809,1666.5887779028,414.8600547100
0.5399980000,22,0.0535465402,1659.9051748163,414.2093144600
0.5624155000,23,0.0533804503,1632.7305210307,415.7000337731
0.5862768000,24,0.0533712592,1632.7305210307,415.5930337731
0.6100064000,25,0.0533712592,1632.7305210307,415.5930337731
0.6341532000,26,0.0533566315,1632.7305210307,415.4227409509
0.6568295000,27,0.0530970586,1623.7720000000,413.5297297370
0.6823427000,28,0.0530412145,1622.0196444225,413.1004227172
0.7068539000,29,0.0530412145,1622.0196444225,413.1004227172
0.7325382000,30,0.0525822024,1545.0490988222,417.4558277934
0.7544111000,31,0.0525822024,1545.0490988222,417.4558277934
0.7789616000,32,0.0525822024,1545.0490988222,417.4558277934
0.8042015000,33,0.0525822024,1545.0490988222,417.4558277934
0.8292399000,34,0.0525822024,1545.0490988222,417.4558277934
0.8548169000,35,0.0525822024,1545.0490988222,417.4558277934
0.8801173000,36,0.0525822024,1545.0490988222,417.4558277934
0.9046218000,37,0.0525822024,1545.0490988222,417.4558277934
0.9291133000,38,0.0525822024,1545.0490988222,417.4558277934
0.9528631000,39,0.0525822024,1545.0490988222,417.4558277934
0.9753209000,40,0.0525822024,1545.0490988222,417.4558277934
1.0001927000,41,0.0525822024,1545.0490988222,417.4558277934
1.0238883000,42,0.0525822024,1545.0490988222,417.4558277934
1.0482338000,43,0.0525822024,1545.0490988222,417.4558277934
1.0722612000,44,0.0525822024,1545.0490988222,417.4558277934
1.0951903000,45,0.0522768453,1567.7637014402,411.0386577151
1.1173716000,46,0.0522768453,1567.7637014402,411.0386577151
1.1405250000,47,0.0522768453,1567.7637014402,411.0386577151
1.1628167000,48,0.0521086982,1566.2877014402,409.2671248049
1.1839348000,49,0.0519416013,1555.0071575603,408.7432943536
1.2065930000,50,0.0518815005,1569.3971575603,406.2303234976
1.2276164000,51,0.0517723226,1569.3971575603,404.9593029425
1.2522644000,52,0.0517723226,1569.3971575603,404.9593029425
1.2753321000,53,0.0517723226,1569.3971575603,404.9593029425
1.2968060000,54,0.0516410374,1558.0147492874,404.8652187359
1.3188821000,55,0.0516252797,1569.3971575603,403.2474674681
1.3408418000,56,0.0516200627,1569.3971575603,403.1867321026
1.3629624000,57,0.0516176906,1569.3971575603,403.1591172265
1.3849360000,58,0.0510278623,1569.3971575603,396.2924884602
1.4067394000,59,0.0510107077,1569.3971575603,396.0927792783
1.4296023000,60,0.0510105336,1556.1620149860,397.7585205270
1.4530604000,61,0.0509418068,1553.6440000000,397.2757169474
1.4746925000,62,0.0509418068,1553.6440000000,397.2757169474
1.4967050000,63,0.0509387798,1527.0490824201,400.5917191895
1.5200058000,64,0.0508674297,1550.9440000000,396.7500664665
1.5424518000,65,0.0508432205,1550.9440000000,396.4682302711
1.5668246000,66,0.0507008688,1534.8999482390,396.8327284693
1.5899868000,67,0.0502657909,1503.9229890659,395.6710893942
1.6132271000,68,0.0502657909,1503.9229890659,395.6710893942
1.6365220000,69,0.0502638152,1503.9229890659,395.6480893942
1.6589934000,70,0.0502204368,1503.9229890659,395.1430893942
