time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.0674669840,2121.8110799145,519.0065121540
0.0280840000,1,0.0637398848,1679.5680223409,531.1679143100
0.0512533000,2,0.0611341507,1721.1550974462,495.6028268286
0.0715031000,3,0.0570447817,1664.2818410595,455.1321949846
0.0999236000,4,0.0570447817,1664.2818410595,455.1321949846
0.1247698000,5,0.0570447817,1664.2818410595,455.1321949846
0.1500550000,6,0.0570447817,1664.2818410595,455.1321949846
0.1757878000,7,0.0570447817,1664.2818410595,455.1321949846
0.2028532000,8,0.0570447817,1664.2818410595,455.1321949846
0.2288950000,9,0.0570447817,1664.2818410595,455.1321949846
0.2544011000,10,0.0568658347,1620.8474819357,458.5052216595
0.2805823000,11,0.0564716664,1576.7806154371,459.4517267532
0.3037793000,12,0.0558081403,1626.3343590166,445.5003768295
0.3262721000,13,0.0558081403,1626.3343590166,445.5003768295
0.3501098000,14,0.0556148608,1598.2105279024,446.7830641246
0.3723719000,15,0.0553533584,1537.8572489171,451.3203537217
0.3958378000,16,0.0549673377,1527.0880355334,448.1785563975
0.4205136000,17,0.0549673377,1527.0880355334,448.1785563975
0.4450491000,18,0.0541161651,1555.4672413527,434.7024465833
0.4691719000,19,0.0541161651,1555.4672413527,434.7024465833
0.4957296000,20,0.0540805782,1560.9298128706,433.6018200604
0.5219330000,21,0.0534986422,1526.3189988103,431.1740444328
0.5456178000,22,0.0530062625,1527.3180388536,425.3153894632
0.5708042000,23,0.0530062625,1527.3180388536,425.3153894632
0.5961545000,24,0.0530062625,1527.3180388536,425.3153894632
0.6203924000,25,0.0530062625,1527.3180388536,425.3153894632
0.6461243000,26,0.0529614562,1525.1534850927,425.0656074124
0.6696095000,27,0.0529614562,1525.1534850927,425.0656074124
0.6939005000,28,0.0525037438,1550.2988540680,416.5771157642
0.7161775000,29,0.0525037438,1550.2988540680,416.5771157642
0.7398445000,30,0.0525037438,1550.2988540680,416.5771157642
0.7630476000,31,0.0520577814,1502.5260000000,417.3861248252
0.7862610000,32,0.0520577814,1502.5260000000,417.3861248252
0.8096923000,33,0.0497999602,1347.3506988098,410.5912271816
0.8356967000,34,0.0497999602,1347.3506988098,410.5912271816
0.8600553000,35,0.0497999602,1347.3506988098,410.5912271816
0.8840181000,36,0.0497999602,1347.3506988098,410.5912271816
0.9096250000,37,0.0497999602,1347.3506988098,410.5912271816
0.9346430000,38,0.0497999602,1347.3506988098,410.5912271816
0.9599585000,39,0.0497999602,1347.3506988098,410.5912271816
0.9868256000,40,0.0497999602,1347.3506988098,410.5912271816
1.0103414000,41,0.0497999602,1347.3506988098,410.5912271816
1.0345327000,42,0.0497999602,1347.3506988098,410.5912271816
1.0574547000,43,0.0497999602,1347.3506988098,410.5912271816
1.0826179000,44,0.0497999602,1347.3506988098,410.5912271816
1.1050846000,45,0.0497999602,1347.3506988098,410.5912271816
1.1297718000,46,0.0497999602,1347.3506988098,410.5912271816
1.1527830000,47,0.0497999602,1347.3506988098,410.5912271816
1.1767010000,48,0.0497999602,1347.3506988098,410.5912271816
1.1991564000,49,0.0497999602,1347.3506988098,410.5912271816
1.2233947000,50,0.0497999602,1347.3506988098,410.5912271816
1.2469650000,51,0.0497999602,1347.3506988098,410.5912271816
1.2718142000,52,0.0497999602,1347.3506988098,410.5912271816
1.2950805000,53,0.0497999602,1347.3506988098,410.5912271816
1.3204767000,54,0.0497999602,1347.3506988098,410.5912271816
1.3436235000,55,0.0497999602,1347.3506988098,410.5912271816
1.3673487000,56,0.0497999602,1347.3506988098,410.5912271816
1.3880528000,57,0.0497999602,1347.3506988098,410.5912271816
1.4114653000,58,0.0494782475,1400.0100000000,400.2297178629
1.4343445000,59,0.0491587891,1379.3110728530,399.1104214609
1.4604869000,60,0.0491105032,1379.3110728530,398.5481926548
1.4830202000,61,0.0487341502,1332.3608831159,400.0643648529
1.5055087000,62,0.0485303488,1332.3608831159,397.6913527089
1.5267374000,63,0.0484841475,1333.1334126578,397.0563436265
1.5478266000,64,0.0484745017,1332.3608831159,397.0410825185
1.5697496000,65,0.0484745017,1332.3608831159,397.0410825185
1.5937196000,66,0.0484745017,1332.3608831159,397.0410825185
1.6148030000,67,0.0484173374,1327.7608540680,396.9533750986
1.6349110000,68,0.0483912687,1318.1848540680,397.8528667635
1.6551635000,69,0.0483726303,1319.4753235653,397.4737247889
1.6782647000,70,0.0483130214,1312.8568540680,397.6111288967
1.7027573000,71,0.0482759864,1318.1848540680,396.5105485669
1.7262904000,72,0.0482759864,1318.1848540680,396.5105485669
1.7485782000,73,0.0482759864,1318.1848540680,396.5105485669
1.7719747000,74,0.0482759864,1318.1848540680,396.5105485669
1.7928307000,75,0.0482751803,1318.1848540680,396.5011627522
1.8138811000,76,0.0482751803,1318.1848540680,396.5011627522
1.8357725000,77,0.0482183258,1318.1848540680,395.8391627522
1.8581262000,78,0.0482015870,1319.4753235653,395.4821389289
1.8812426000,79,0.0482015870,1319.4753235653,395.4821389289
1.9033247000,80,0.0481024584,1307.2866166504,395.8591729819
1.9261252000,81,0.0480894833,1310.8041924569,395.2661830055
