time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.1189984830,0.0576595525,0.1803374134
0.0464096000,1,0.1140694240,0.0639415544,0.1641972936
0.0910063000,2,0.1089889027,0.0653291984,0.1526486071
0.1364281000,3,0.1089889027,0.0653291984,0.1526486071
0.1864446000,4,0.1089889027,0.0653291984,0.1526486071
0.2378679000,5,0.1089272814,0.0649700353,0.1528845276
0.2851031000,6,0.1085558504,0.0583044677,0.1588072330
0.3362453000,7,0.1085558504,0.0583044677,0.1588072330
0.3863544000,8,0.1053908101,0.0562941231,0.1544874971
0.4309795000,9,0.1053908101,0.0562941231,0.1544874971
0.4824793000,10,0.1053908101,0.0562941231,0.1544874971
0.5349162000,11,0.1053908101,0.0562941231,0.1544874971
0.5879660000,12,0.1053908101,0.0562941231,0.1544874971
0.6331008000,13,0.1053908101,0.0562941231,0.1544874971
0.6857923000,14,0.1045776610,0.0584872752,0.1506680467
0.7376685000,15,0.1045681100,0.0600160123,0.1491202076
0.7886641000,16,0.1045681100,0.0600160123,0.1491202076
0.8408666000,17,0.1045681100,0.0600160123,0.1491202076
0.8971734000,18,0.1040783054,0.0613292447,0.1468273661
0.9495580000,19,0.1037463559,0.0553596883,0.1521330235
0.9924831000,20,0.1019612948,0.0542425352,0.1496800543
1.0380225000,21,0.1019612948,0.0542425352,0.1496800543
1.0867942000,22,0.1014556756,0.0605035232,0.1424078280
1.1357103000,23,0.1009327580,0.0566396382,0.1452258778
1.1880457000,24,0.1009327580,0.0566396382,0.1452258778
1.2365714000,25,0.1009327580,0.0566396382,0.1452258778
1.2901974000,26,0.1009327580,0.0566396382,0.1452258778
1.3392496000,27,0.1008083865,0.0563617959,0.1452549770
1.3908197000,28,0.1008083865,0.0563617959,0.1452549770
1.4391278000,29,0.0993253565,0.0557620778,0.1428886352
1.4901079000,30,0.0993253565,0.0557620778,0.1428886352
1.5396827000,31,0.0993253565,0.0557620778,0.1428886352
1.5922998000,32,0.0993253565,0.0557620778,0.1428886352
1.6432015000,33,0.0993253565,0.0557620778,0.1428886352
1.6886864000,34,0.0993253565,0.0557620778,0.1428886352
1.7423846000,35,0.0993253565,0.0557620778,0.1428886352
1.7918182000,36,0.0993253565,0.0557620778,0.1428886352
1.8424913000,37,0.0993253565,0.0557620778,0.1428886352
1.8918096000,38,0.0988365631,0.0559101798,0.1417629463
1.9423957000,39,0.0988365631,0.0559101798,0.1417629463
1.9921130000,40,0.0988365631,0.0559101798,0.1417629463
2.0423596000,41,0.0988365631,0.0559101798,0.1417629463
2.0920650000,42,0.0988365631,0.0559101798,0.1417629463
2.1360658000,43,0.0985726447,0.0564423362,0.1407029532
2.1869206000,44,0.0985726447,0.0564423362,0.1407029532
2.2360595000,45,0.0985726447,0.0564423362,0.1407029532
2.3110795000,46,0.0985726447,0.0564423362,0.1407029532
2.3624842000,47,0.0985726447,0.0564423362,0.1407029532
2.4092758000,48,0.0985726447,0.0564423362,0.1407029532
2.4602987000,49,0.0985726447,0.0564423362,0.1407029532
2.5956302000,50,0.0985726447,0.0564423362,0.1407029532
2.7165998000,51,0.0985726447,0.0564423362,0.1407029532
2.8430313000,52,0.0985726447,0.0564423362,0.1407029532
2.9783244000,53,0.0985726447,0.0564423362,0.1407029532
3.0931046000,54,0.0985726447,0.0564423362,0.1407029532
3.2217110000,55,0.0985726447,0.0564423362,0.1407029532
3.3440004000,56,0.0982089974,0.0535459590,0.1428720358
3.4524943000,57,0.0982089974,0.0535459590,0.1428720358
3.6842319000,58,0.0982089974,0.0535459590,0.1428720358
3.8109287000,59,0.0982089974,0.0535459590,0.1428720358
3.9361279000,60,0.0982089974,0.0535459590,0.1428720358
4.0435793000,61,0.0982089974,0.0535459590,0.1428720358
4.2335242000,62,0.0982089974,0.0535459590,0.1428720358
4.4442803000,63,0.0982089974,0.0535459590,0.1428720358
4.5621696000,64,0.0982089974,0.0535459590,0.1428720358
4.6753644000,65,0.0982089974,0.0535459590,0.1428720358
4.7934528000,66,0.0982089974,0.0535459590,0.1428720358
4.9902582000,67,0.0982089974,0.0535459590,0.1428720358
5.1260871000,68,0.0982089974,0.0535459590,0.1428720358
5.3088288000,69,0.0982089974,0.0535459590,0.1428720358
