gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0475,0.5375,0.395,0.02,0.28,0.6775,0.0275,0.015,0.175,0.79,0.0225,0.0125,0.109167,0.2375,0.263333,0.131667,0.225833,0.00916667,0.0075,0.0158333
100,0.025,0.21,0.76,0.005,0.7375,0.2325,0.0225,0.0075,0.4775,0.5075,0.0125,0.0025,0.254167,0.229167,0.169167,0.253333,0.0775,0.0075,0.00416667,0.005
150,0.0075,0.1675,0.8125,0.0125,0.8825,0.0825,0.02,0.015,0.7725,0.1625,0.0475,0.0175,0.296667,0.313333,0.0541667,0.270833,0.0275,0.00666667,0.0158333,0.015
200,0.0025,0.1525,0.8375,0.0075,0.635,0.28,0.0825,0.0025,0.565,0.0125,0.4225,0,0.2125,0.239167,0.00416667,0.279167,0.0933333,0.0275,0.140833,0.00333333
250,0.0025,0.1625,0.6975,0.1375,0.33,0.435,0.23,0.005,0.5475,0.005,0.4475,0,0.110833,0.236667,0.00166667,0.2325,0.145,0.0766667,0.149167,0.0475
300,0.005,0.1625,0.4775,0.355,0.095,0.6,0.3025,0.0025,0.53,0.02,0.45,0,0.0333333,0.230833,0.00666667,0.159167,0.2,0.100833,0.15,0.119167
350,0.005,0.17,0.475,0.35,0.0175,0.7125,0.265,0.005,0.3675,0.06,0.5725,0,0.0075,0.179167,0.02,0.158333,0.2375,0.0883333,0.190833,0.118333
400,0.005,0.1975,0.4025,0.395,0.0025,0.62,0.3725,0.005,0.285,0.0825,0.63,0.0025,0.0025,0.160833,0.0275,0.134167,0.206667,0.124167,0.21,0.134167
450,0.0175,0.1975,0.385,0.4,0.015,0.4625,0.5175,0.005,0.2475,0.0875,0.665,0,0.0108333,0.148333,0.0291667,0.128333,0.154167,0.1725,0.221667,0.135
500,0,0.2175,0.305,0.4775,0.005,0.515,0.4775,0.0025,0.12,0.1275,0.7525,0,0.00166667,0.1125,0.0425,0.101667,0.171667,0.159167,0.250833,0.16
550,0.005,0.15,0.3725,0.4725,0,0.7425,0.2525,0.005,0.155,0.1725,0.6725,0,0.00166667,0.101667,0.0575,0.124167,0.2475,0.0841667,0.224167,0.159167
600,0.005,0.2,0.25,0.545,0.0075,0.76,0.2325,0,0.06,0.145,0.795,0,0.00416667,0.0866667,0.0483333,0.0833333,0.253333,0.0775,0.265,0.181667
650,0.0025,0.265,0.32,0.4125,0.0075,0.6475,0.345,0,0.04,0.1725,0.7875,0,0.00333333,0.101667,0.0575,0.106667,0.215833,0.115,0.2625,0.1375
700,0.005,0.3275,0.3525,0.315,0,0.65,0.35,0,0.0525,0.1425,0.805,0,0.00166667,0.126667,0.0475,0.1175,0.216667,0.116667,0.268333,0.105
750,0.0025,0.2925,0.265,0.44,0,0.6075,0.3875,0.005,0.09,0.165,0.745,0,0.000833333,0.1275,0.055,0.0883333,0.2025,0.129167,0.248333,0.148333
800,0.005,0.27,0.2925,0.4325,0.0025,0.56,0.435,0.0025,0.0875,0.1625,0.75,0,0.0025,0.119167,0.0541667,0.0975,0.186667,0.145,0.25,0.145
850,0.0025,0.36,0.25,0.3875,0.0025,0.47,0.5275,0,0.0975,0.17,0.73,0.0025,0.00166667,0.1525,0.0566667,0.0833333,0.156667,0.175833,0.243333,0.13
900,0.0175,0.3875,0.2425,0.3525,0,0.6,0.3975,0.0025,0.1425,0.1775,0.675,0.005,0.00583333,0.176667,0.0591667,0.0808333,0.2,0.1325,0.225,0.12
950,0,0.3025,0.255,0.4425,0.0025,0.5925,0.3625,0.0425,0.1125,0.17,0.7175,0,0.000833333,0.138333,0.0566667,0.085,0.1975,0.120833,0.239167,0.161667
1000,0.01,0.3025,0.275,0.4125,0.0025,0.5725,0.38,0.045,0.16,0.2025,0.6325,0.005,0.00416667,0.154167,0.0675,0.0916667,0.190833,0.126667,0.210833,0.154167
1050,0,0.3425,0.275,0.3825,0.005,0.5225,0.47,0.0025,0.07,0.165,0.765,0,0.00166667,0.1375,0.055,0.0916667,0.174167,0.156667,0.255,0.128333
