gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.5475,0.2525,0.2,0,0.55,0.22,0.1825,0.0475,0.6675,0.195,0.1075,0.03,0.365833,0.306667,0.065,0.0666667,0.0733333,0.0608333,0.0358333,0.0258333
100,0.2825,0.43,0.2875,0,0.395,0.235,0.25,0.12,0.5075,0.2,0.19,0.1025,0.225833,0.3125,0.0666667,0.0958333,0.0783333,0.0833333,0.0633333,0.0741667
150,0.255,0.47,0.275,0,0.435,0.1575,0.22,0.1875,0.47,0.16,0.19,0.18,0.23,0.313333,0.0533333,0.0916667,0.0525,0.0733333,0.0633333,0.1225
200,0.2975,0.415,0.2875,0,0.4225,0.235,0.13,0.2125,0.35,0.295,0.12,0.235,0.24,0.255,0.0983333,0.0958333,0.0783333,0.0433333,0.04,0.149167
250,0.2125,0.5,0.2875,0,0.2725,0.2125,0.195,0.32,0.405,0.2175,0.1475,0.23,0.161667,0.301667,0.0725,0.0958333,0.0708333,0.065,0.0491667,0.183333
300,0.26,0.1725,0.5675,0,0.2625,0.18,0.1975,0.36,0.3025,0.1625,0.235,0.3,0.174167,0.158333,0.0541667,0.189167,0.06,0.0658333,0.0783333,0.22
350,0.245,0.3925,0.3625,0,0.41,0.2,0.105,0.285,0.3275,0.24,0.0925,0.34,0.218333,0.24,0.08,0.120833,0.0666667,0.035,0.0308333,0.208333
400,0.27,0.475,0.255,0,0.31,0.1825,0.1375,0.37,0.3425,0.215,0.1075,0.335,0.193333,0.2725,0.0716667,0.085,0.0608333,0.0458333,0.0358333,0.235
450,0.215,0.38,0.405,0,0.285,0.2,0.1975,0.3175,0.2975,0.25,0.1375,0.315,0.166667,0.225833,0.0833333,0.135,0.0666667,0.0658333,0.0458333,0.210833
500,0.3775,0.3175,0.305,0,0.33,0.1925,0.11,0.3675,0.3,0.245,0.1075,0.3475,0.235833,0.205833,0.0816667,0.101667,0.0641667,0.0366667,0.0358333,0.238333
550,0.2125,0.375,0.4125,0,0.3775,0.1875,0.1075,0.3275,0.285,0.2525,0.115,0.3475,0.196667,0.22,0.0841667,0.1375,0.0625,0.0358333,0.0383333,0.225
600,0.2575,0.275,0.4675,0,0.3625,0.205,0.16,0.2725,0.25,0.25,0.12,0.38,0.206667,0.175,0.0833333,0.155833,0.0683333,0.0533333,0.04,0.2175
650,0.235,0.2675,0.4975,0,0.2975,0.145,0.2525,0.305,0.2075,0.3225,0.16,0.31,0.1775,0.158333,0.1075,0.165833,0.0483333,0.0841667,0.0533333,0.205
700,0.2425,0.3225,0.435,0,0.22,0.16,0.2825,0.3375,0.2825,0.215,0.2975,0.205,0.154167,0.201667,0.0716667,0.145,0.0533333,0.0941667,0.0991667,0.180833
750,0.285,0.255,0.46,0,0.2275,0.19,0.275,0.3075,0.2575,0.125,0.33,0.2875,0.170833,0.170833,0.0416667,0.153333,0.0633333,0.0916667,0.11,0.198333
800,0.2525,0.185,0.5625,0,0.2125,0.265,0.2625,0.26,0.285,0.1775,0.2725,0.265,0.155,0.156667,0.0591667,0.1875,0.0883333,0.0875,0.0908333,0.175
850,0.2375,0.1475,0.615,0,0.275,0.25,0.2275,0.2475,0.26,0.135,0.29,0.315,0.170833,0.135833,0.045,0.205,0.0833333,0.0758333,0.0966667,0.1875
900,0.21,0.255,0.535,0,0.22,0.3,0.2675,0.2125,0.2525,0.13,0.3325,0.285,0.143333,0.169167,0.0433333,0.178333,0.1,0.0891667,0.110833,0.165833
950,0.2125,0.28,0.5075,0,0.2575,0.32,0.205,0.2175,0.2175,0.2175,0.2825,0.2825,0.156667,0.165833,0.0725,0.169167,0.106667,0.0683333,0.0941667,0.166667
1000,0.2125,0.2925,0.495,0,0.195,0.3625,0.265,0.1775,0.2025,0.295,0.185,0.3175,0.135833,0.165,0.0983333,0.165,0.120833,0.0883333,0.0616667,0.165
1050,0.235,0.36,0.405,0,0.3275,0.25,0.2675,0.155,0.2475,0.2075,0.3125,0.2325,0.1875,0.2025,0.0691667,0.135,0.0833333,0.0891667,0.104167,0.129167
1100,0.1925,0.3625,0.445,0,0.3075,0.3125,0.2125,0.1675,0.2475,0.2125,0.32,0.22,0.166667,0.203333,0.0708333,0.148333,0.104167,0.0708333,0.106667,0.129167
1150,0.2125,0.185,0.6025,0,0.31,0.275,0.2325,0.1825,0.1875,0.155,0.3475,0.31,0.174167,0.124167,0.0516667,0.200833,0.0916667,0.0775,0.115833,0.164167
1200,0.2375,0.24,0.5225,0,0.1875,0.395,0.255,0.1625,0.2025,0.2275,0.3575,0.2125,0.141667,0.1475,0.0758333,0.174167,0.131667,0.085,0.119167,0.125
1250,0.1975,0.2775,0.525,0,0.255,0.37,0.19,0.185,0.2125,0.195,0.315,0.2775,0.150833,0.163333,0.065,0.175,0.123333,0.0633333,0.105,0.154167
