gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.515,0.18,0.305,0,0.5775,0.1925,0.23,0,0.62,0.18,0.2,0,0.364167,0.266667,0.06,0.101667,0.0641667,0.0766667,0.0666667,0
100,0.32,0.285,0.395,0,0.3425,0.275,0.3825,0,0.4725,0.2425,0.285,0,0.220833,0.2525,0.0808333,0.131667,0.0916667,0.1275,0.095,0
150,0.2425,0.35,0.4075,0,0.315,0.4075,0.2775,0,0.5675,0.3075,0.125,0,0.185833,0.305833,0.1025,0.135833,0.135833,0.0925,0.0416667,0
200,0.24,0.22,0.54,0,0.2425,0.3725,0.385,0,0.34,0.2775,0.3825,0,0.160833,0.186667,0.0925,0.18,0.124167,0.128333,0.1275,0
250,0.2025,0.3025,0.495,0,0.3975,0.3275,0.275,0,0.27,0.27,0.46,0,0.2,0.190833,0.09,0.165,0.109167,0.0916667,0.153333,0
300,0.18,0.2925,0.5275,0,0.22,0.4325,0.3475,0,0.28,0.3275,0.3925,0,0.133333,0.190833,0.109167,0.175833,0.144167,0.115833,0.130833,0
350,0.175,0.245,0.58,0,0.2725,0.435,0.2925,0,0.365,0.33,0.305,0,0.149167,0.203333,0.11,0.193333,0.145,0.0975,0.101667,0
400,0.1325,0.3125,0.555,0,0.25,0.6,0.15,0,0.285,0.3,0.415,0,0.1275,0.199167,0.1,0.185,0.2,0.05,0.138333,0
450,0.0925,0.3375,0.57,0,0.225,0.6125,0.1625,0,0.23,0.3475,0.4225,0,0.105833,0.189167,0.115833,0.19,0.204167,0.0541667,0.140833,0
500,0.0375,0.4,0.5625,0,0.305,0.62,0.075,0,0.3025,0.3725,0.325,0,0.114167,0.234167,0.124167,0.1875,0.206667,0.025,0.108333,0
550,0.13,0.4,0.47,0,0.2375,0.6625,0.1,0,0.2725,0.285,0.4425,0,0.1225,0.224167,0.095,0.156667,0.220833,0.0333333,0.1475,0
600,0.075,0.2975,0.6275,0,0.3075,0.4875,0.205,0,0.2125,0.2975,0.49,0,0.1275,0.17,0.0991667,0.209167,0.1625,0.0683333,0.163333,0
650,0.0375,0.3425,0.62,0,0.2275,0.7175,0.055,0,0.175,0.26,0.565,0,0.0883333,0.1725,0.0866667,0.206667,0.239167,0.0183333,0.188333,0
700,0.025,0.3425,0.6325,0,0.195,0.7625,0.0425,0,0.1975,0.37,0.4325,0,0.0733333,0.18,0.123333,0.210833,0.254167,0.0141667,0.144167,0
750,0.0725,0.4275,0.5,0,0.2725,0.6725,0.055,0,0.175,0.415,0.41,0,0.115,0.200833,0.138333,0.166667,0.224167,0.0183333,0.136667,0
800,0.155,0.34,0.505,0,0.345,0.5775,0.0775,0,0.2275,0.38,0.3925,0,0.166667,0.189167,0.126667,0.168333,0.1925,0.0258333,0.130833,0
850,0.455,0.27,0.275,0,0.43,0.485,0.085,0,0.505,0.23,0.265,0,0.295,0.258333,0.0766667,0.0916667,0.161667,0.0283333,0.0883333,0
900,0.41,0.385,0.205,0,0.7075,0.155,0.1375,0,0.42,0.415,0.165,0,0.3725,0.268333,0.138333,0.0683333,0.0516667,0.0458333,0.055,0
950,0.4975,0.365,0.1375,0,0.7175,0.145,0.1375,0,0.4775,0.3725,0.15,0,0.405,0.280833,0.124167,0.0458333,0.0483333,0.0458333,0.05,0
1000,0.485,0.3875,0.1275,0,0.76,0.1175,0.1225,0,0.5,0.3975,0.1025,0,0.415,0.295833,0.1325,0.0425,0.0391667,0.0408333,0.0341667,0
1050,0.3075,0.4575,0.235,0,0.4775,0.4475,0.075,0,0.64,0.2525,0.1075,0,0.261667,0.365833,0.0841667,0.0783333,0.149167,0.025,0.0358333,0
1100,0.5575,0.3125,0.13,0,0.7625,0.1475,0.09,0,0.495,0.365,0.14,0,0.44,0.269167,0.121667,0.0433333,0.0491667,0.03,0.0466667,0
1150,0.5225,0.21,0.2675,0,0.68,0.24,0.08,0,0.5875,0.2475,0.165,0,0.400833,0.265833,0.0825,0.0891667,0.08,0.0266667,0.055,0
1200,0.5225,0.3175,0.16,0,0.655,0.26,0.085,0,0.66,0.25,0.09,0,0.3925,0.325833,0.0833333,0.0533333,0.0866667,0.0283333,0.03,0
1250,0.69,0.13,0.18,0,0.765,0.1425,0.0925,0,0.68,0.22,0.1,0,0.485,0.27,0.0733333,0.06,0.0475,0.0308333,0.0333333,0
1300,0.505,0.325,0.17,0,0.7,0.165,0.135,0,0.495,0.335,0.17,0,0.401667,0.273333,0.111667,0.0566667,0.055,0.045,0.0566667,0
1350,0.4425,0.195,0.3625,0,0.505,0.43,0.065,0,0.47,0.32,0.21,0,0.315833,0.221667,0.106667,0.120833,0.143333,0.0216667,0.07,0
1400,0.145,0.425,0.43,0,0.4275,0.4825,0.09,0,0.2875,0.4825,0.23,0,0.190833,0.2375,0.160833,0.143333,0.160833,0.03,0.0766667,0
1450,0.27,0.255,0.475,0,0.57,0.3925,0.0375,0,0.4325,0.39,0.1775,0,0.28,0.229167,0.13,0.158333,0.130833,0.0125,0.0591667,0
1500,0.625,0.2425,0.1325,0,0.635,0.255,0.11,0,0.7275,0.1525,0.12,0,0.42,0.323333,0.0508333,0.0441667,0.085,0.0366667,0.04,0
1550,0.3125,0.325,0.3625,0,0.535,0.405,0.06,0,0.3775,0.335,0.2875,0,0.2825,0.234167,0.111667,0.120833,0.135,0.02,0.0958333,0
1600,0.51,0.3625,0.1275,0,0.6975,0.1975,0.105,0,0.66,0.2575,0.0825,0,0.4025,0.340833,0.0858333,0.0425,0.0658333,0.035,0.0275,0
1650,0.46,0.3875,0.1525,0,0.725,0.1925,0.0825,0,0.515,0.3825,0.1025,0,0.395,0.300833,0.1275,0.0508333,0.0641667,0.0275,0.0341667,0
1700,0.3425,0.385,0.2725,0,0.4625,0.44,0.0975,0,0.645,0.225,0.13,0,0.268333,0.343333,0.075,0.0908333,0.146667,0.0325,0.0433333,0
1750,0.4975,0.3775,0.125,0,0.755,0.15,0.095,0,0.5075,0.3675,0.125,0,0.4175,0.295,0.1225,0.0416667,0.05,0.0316667,0.0416667,0
1800,0.5025,0.375,0.1225,0,0.79,0.105,0.105,0,0.515,0.3925,0.0925,0,0.430833,0.296667,0.130833,0.0408333,0.035,0.035,0.0308333,0
