gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.6525,0.26,0.0875,0,0.655,0.1925,0.05,0.1025,0.7225,0.1975,0.0575,0.0225,0.435833,0.3275,0.0658333,0.0291667,0.0641667,0.0166667,0.0191667,0.0416667
100,0.36,0.425,0.215,0,0.31,0.255,0.2575,0.1775,0.6625,0.1825,0.0975,0.0575,0.223333,0.3625,0.0608333,0.0716667,0.085,0.0858333,0.0325,0.0783333
150,0.1925,0.5275,0.28,0,0.3425,0.1725,0.255,0.23,0.5475,0.14,0.1275,0.185,0.178333,0.358333,0.0466667,0.0933333,0.0575,0.085,0.0425,0.138333
200,0.2325,0.395,0.3725,0,0.3525,0.1575,0.2675,0.2225,0.39,0.1425,0.23,0.2375,0.195,0.261667,0.0475,0.124167,0.0525,0.0891667,0.0766667,0.153333
250,0.2325,0.495,0.2725,0,0.3425,0.1775,0.24,0.24,0.49,0.1875,0.1425,0.18,0.191667,0.328333,0.0625,0.0908333,0.0591667,0.08,0.0475,0.14
300,0.1725,0.5275,0.3,0,0.33,0.2625,0.1625,0.245,0.3875,0.2275,0.195,0.19,0.1675,0.305,0.0758333,0.1,0.0875,0.0541667,0.065,0.145
350,0.2025,0.5,0.2975,0,0.35,0.14,0.26,0.25,0.4425,0.1525,0.2025,0.2025,0.184167,0.314167,0.0508333,0.0991667,0.0466667,0.0866667,0.0675,0.150833
400,0.1675,0.465,0.3675,0,0.2375,0.36,0.115,0.2875,0.24,0.225,0.2125,0.3225,0.135,0.235,0.075,0.1225,0.12,0.0383333,0.0708333,0.203333
450,0.1,0.565,0.335,0,0.25,0.305,0.0675,0.3775,0.2425,0.265,0.165,0.3275,0.116667,0.269167,0.0883333,0.111667,0.101667,0.0225,0.055,0.235
500,0.205,0.41,0.385,0,0.315,0.265,0.1075,0.3125,0.375,0.2,0.1425,0.2825,0.173333,0.261667,0.0666667,0.128333,0.0883333,0.0358333,0.0475,0.198333
550,0.2375,0.5,0.2625,0,0.2925,0.3725,0.08,0.255,0.2525,0.2375,0.24,0.27,0.176667,0.250833,0.0791667,0.0875,0.124167,0.0266667,0.08,0.175
600,0.095,0.4725,0.4325,0,0.375,0.2775,0.15,0.1975,0.25,0.26,0.225,0.265,0.156667,0.240833,0.0866667,0.144167,0.0925,0.05,0.075,0.154167
650,0.08,0.5525,0.3675,0,0.35,0.3125,0.1375,0.2,0.3125,0.1875,0.2475,0.2525,0.143333,0.288333,0.0625,0.1225,0.104167,0.0458333,0.0825,0.150833
700,0.0975,0.4925,0.41,0,0.385,0.2825,0.1075,0.225,0.1425,0.2475,0.29,0.32,0.160833,0.211667,0.0825,0.136667,0.0941667,0.0358333,0.0966667,0.181667
750,0.045,0.595,0.36,0,0.365,0.3425,0.1075,0.185,0.1125,0.25,0.295,0.3425,0.136667,0.235833,0.0833333,0.12,0.114167,0.0358333,0.0983333,0.175833
800,0.1425,0.5125,0.345,0,0.3975,0.365,0.0875,0.15,0.1275,0.27,0.2525,0.35,0.18,0.213333,0.09,0.115,0.121667,0.0291667,0.0841667,0.166667
850,0.13,0.4825,0.3875,0,0.39,0.3925,0.0975,0.12,0.33,0.3225,0.165,0.1825,0.173333,0.270833,0.1075,0.129167,0.130833,0.0325,0.055,0.100833
900,0.105,0.565,0.33,0,0.32,0.4075,0.0775,0.195,0.3225,0.255,0.185,0.2375,0.141667,0.295833,0.085,0.11,0.135833,0.0258333,0.0616667,0.144167
950,0.175,0.5725,0.2525,0,0.45,0.3175,0.0675,0.165,0.3975,0.2225,0.175,0.205,0.208333,0.323333,0.0741667,0.0841667,0.105833,0.0225,0.0583333,0.123333
1000,0.1225,0.6275,0.25,0,0.5175,0.21,0.07,0.2025,0.425,0.17,0.16,0.245,0.213333,0.350833,0.0566667,0.0833333,0.07,0.0233333,0.0533333,0.149167
1050,0.0725,0.5875,0.34,0,0.46,0.285,0.0925,0.1625,0.2,0.28,0.1925,0.3275,0.1775,0.2625,0.0933333,0.113333,0.095,0.0308333,0.0641667,0.163333
1100,0.1025,0.575,0.3225,0,0.49,0.2725,0.0925,0.145,0.2275,0.2275,0.2175,0.3275,0.1975,0.2675,0.0758333,0.1075,0.0908333,0.0308333,0.0725,0.1575
1150,0.0675,0.715,0.2175,0,0.36,0.335,0.12,0.185,0.1925,0.225,0.25,0.3325,0.1425,0.3025,0.075,0.0725,0.111667,0.04,0.0833333,0.1725
1200,0.18,0.575,0.245,0,0.4125,0.32,0.0475,0.22,0.2075,0.2325,0.215,0.345,0.1975,0.260833,0.0775,0.0816667,0.106667,0.0158333,0.0716667,0.188333
1250,0.21,0.5725,0.2175,0,0.42,0.2975,0.0675,0.215,0.1625,0.28,0.21,0.3475,0.21,0.245,0.0933333,0.0725,0.0991667,0.0225,0.07,0.1875
1300,0.1625,0.56,0.2775,0,0.475,0.26,0.075,0.19,0.1575,0.2725,0.1975,0.3725,0.2125,0.239167,0.0908333,0.0925,0.0866667,0.025,0.0658333,0.1875
1350,0.0725,0.58,0.3475,0,0.355,0.3125,0.095,0.2375,0.145,0.1975,0.2725,0.385,0.1425,0.241667,0.0658333,0.115833,0.104167,0.0316667,0.0908333,0.2075
1400,0.0475,0.545,0.4075,0,0.3875,0.295,0.075,0.2425,0.1875,0.21,0.2575,0.345,0.145,0.244167,0.07,0.135833,0.0983333,0.025,0.0858333,0.195833
1450,0.0525,0.525,0.4225,0,0.5175,0.2925,0.055,0.135,0.15,0.2625,0.2175,0.37,0.19,0.225,0.0875,0.140833,0.0975,0.0183333,0.0725,0.168333
1500,0.1125,0.5925,0.295,0,0.4,0.31,0.1175,0.1725,0.245,0.2325,0.1875,0.335,0.170833,0.279167,0.0775,0.0983333,0.103333,0.0391667,0.0625,0.169167
1550,0.39,0.415,0.195,0,0.33,0.315,0.095,0.26,0.16,0.2,0.27,0.37,0.24,0.191667,0.0666667,0.065,0.105,0.0316667,0.09,0.21
1600,0.15,0.49,0.36,0,0.295,0.3625,0.0925,0.25,0.2325,0.2425,0.1825,0.3425,0.148333,0.240833,0.0808333,0.12,0.120833,0.0308333,0.0608333,0.1975
1650,0.245,0.495,0.26,0,0.515,0.18,0.095,0.21,0.18,0.2275,0.2275,0.365,0.253333,0.225,0.0758333,0.0866667,0.06,0.0316667,0.0758333,0.191667
1700,0.405,0.36,0.235,0,0.5575,0.18,0.06,0.2025,0.205,0.265,0.1775,0.3525,0.320833,0.188333,0.0883333,0.0783333,0.06,0.02,0.0591667,0.185
1750,0.165,0.57,0.265,0,0.535,0.2525,0.0975,0.115,0.1325,0.3075,0.1975,0.3625,0.233333,0.234167,0.1025,0.0883333,0.0841667,0.0325,0.0658333,0.159167
1800,0.075,0.6075,0.3175,0,0.3625,0.27,0.115,0.2525,0.215,0.2425,0.2125,0.33,0.145833,0.274167,0.0808333,0.105833,0.09,0.0383333,0.0708333,0.194167
1850,0.135,0.5125,0.3525,0,0.45,0.2,0.1475,0.2025,0.105,0.3375,0.1675,0.39,0.195,0.205833,0.1125,0.1175,0.0666667,0.0491667,0.0558333,0.1975
1900,0.3175,0.4375,0.245,0,0.595,0.125,0.075,0.205,0.3475,0.215,0.1275,0.31,0.304167,0.261667,0.0716667,0.0816667,0.0416667,0.025,0.0425,0.171667
1950,0.335,0.4075,0.2575,0,0.54,0.185,0.095,0.18,0.265,0.2025,0.1925,0.34,0.291667,0.224167,0.0675,0.0858333,0.0616667,0.0316667,0.0641667,0.173333
2000,0.405,0.4475,0.1475,0,0.5475,0.22,0.0375,0.195,0.2775,0.255,0.1825,0.285,0.3175,0.241667,0.085,0.0491667,0.0733333,0.0125,0.0608333,0.16
2050,0.415,0.3175,0.2675,0,0.65,0.2075,0.0275,0.115,0.4475,0.135,0.1475,0.27,0.355,0.255,0.045,0.0891667,0.0691667,0.00916667,0.0491667,0.128333
2100,0.145,0.565,0.29,0,0.52,0.275,0.03,0.175,0.17,0.24,0.2025,0.3875,0.221667,0.245,0.08,0.0966667,0.0916667,0.01,0.0675,0.1875
2150,0.2375,0.5125,0.25,0,0.5875,0.21,0.055,0.1475,0.3825,0.2275,0.12,0.27,0.275,0.298333,0.0758333,0.0833333,0.07,0.0183333,0.04,0.139167
2200,0.735,0.2325,0.0325,0,0.83,0.0975,0.01,0.0625,0.62,0.1825,0.0525,0.145,0.521667,0.284167,0.0608333,0.0108333,0.0325,0.00333333,0.0175,0.0691667
2250,0.54,0.3725,0.0875,0,0.775,0.14,0.0175,0.0675,0.5175,0.16,0.09,0.2325,0.438333,0.296667,0.0533333,0.0291667,0.0466667,0.00583333,0.03,0.1
2300,0.2775,0.505,0.2175,0,0.87,0.05,0.005,0.075,0.245,0.275,0.1575,0.3225,0.3825,0.25,0.0916667,0.0725,0.0166667,0.00166667,0.0525,0.1325
2350,0.5075,0.3575,0.135,0,0.755,0.1675,0.005,0.0725,0.5125,0.1475,0.095,0.245,0.420833,0.29,0.0491667,0.045,0.0558333,0.00166667,0.0316667,0.105833
2400,0.225,0.435,0.34,0,0.6,0.19,0.055,0.155,0.2925,0.1875,0.195,0.325,0.275,0.2425,0.0625,0.113333,0.0633333,0.0183333,0.065,0.16
2450,0.385,0.45,0.165,0,0.8425,0.055,0.0325,0.07,0.4125,0.225,0.125,0.2375,0.409167,0.2875,0.075,0.055,0.0183333,0.0108333,0.0416667,0.1025
2500,0.3825,0.4375,0.18,0,0.8675,0.065,0.0075,0.06,0.4625,0.215,0.0875,0.235,0.416667,0.3,0.0716667,0.06,0.0216667,0.0025,0.0291667,0.0983333
2550,0.47,0.4125,0.1175,0,0.825,0.105,0.0225,0.0475,0.4675,0.2175,0.085,0.23,0.431667,0.293333,0.0725,0.0391667,0.035,0.0075,0.0283333,0.0925
2600,0.1,0.565,0.335,0,0.7125,0.1075,0.0875,0.0925,0.12,0.225,0.215,0.44,0.270833,0.228333,0.075,0.111667,0.0358333,0.0291667,0.0716667,0.1775
2650,0.7675,0.21,0.0225,0,0.765,0.15,0.0075,0.0775,0.71,0.17,0.02,0.1,0.510833,0.306667,0.0566667,0.0075,0.05,0.0025,0.00666667,0.0591667
2700,0.5275,0.39,0.0825,0,0.6925,0.2125,0.015,0.08,0.615,0.1725,0.065,0.1475,0.406667,0.335,0.0575,0.0275,0.0708333,0.005,0.0216667,0.0758333
2750,0.6125,0.27,0.1175,0,0.58,0.255,0.0525,0.1125,0.3025,0.255,0.1275,0.315,0.3975,0.190833,0.085,0.0391667,0.085,0.0175,0.0425,0.1425
2800,0.2575,0.475,0.2675,0,0.7125,0.115,0.0475,0.125,0.2575,0.2075,0.19,0.345,0.323333,0.244167,0.0691667,0.0891667,0.0383333,0.0158333,0.0633333,0.156667
2850,0.33,0.4525,0.2175,0,0.5675,0.22,0.06,0.1525,0.465,0.1825,0.0975,0.255,0.299167,0.305833,0.0608333,0.0725,0.0733333,0.02,0.0325,0.135833
2900,0.455,0.445,0.1,0,0.8125,0.085,0.03,0.0725,0.37,0.2725,0.0925,0.265,0.4225,0.271667,0.0908333,0.0333333,0.0283333,0.01,0.0308333,0.1125
2950,0.735,0.215,0.05,0,0.8225,0.1175,0.005,0.055,0.41,0.2375,0.1025,0.25,0.519167,0.208333,0.0791667,0.0166667,0.0391667,0.00166667,0.0341667,0.101667
3000,0.44,0.3625,0.1975,0,0.6675,0.13,0.055,0.1475,0.47,0.1675,0.13,0.2325,0.369167,0.2775,0.0558333,0.0658333,0.0433333,0.0183333,0.0433333,0.126667
3050,0.285,0.5325,0.1825,0,0.845,0.0875,0.0125,0.055,0.27,0.2925,0.115,0.3225,0.376667,0.2675,0.0975,0.0608333,0.0291667,0.00416667,0.0383333,0.125833
3100,0.475,0.2925,0.2325,0,0.705,0.1525,0.03,0.1125,0.6225,0.1325,0.085,0.16,0.393333,0.305,0.0441667,0.0775,0.0508333,0.01,0.0283333,0.0908333
3150,0.8425,0.1325,0.025,0,0.89,0.055,0.0025,0.0525,0.705,0.15,0.0375,0.1075,0.5775,0.279167,0.05,0.00833333,0.0183333,0.000833333,0.0125,0.0533333
3200,0.7025,0.235,0.0625,0,0.6175,0.17,0.0375,0.175,0.49,0.205,0.085,0.22,0.44,0.241667,0.0683333,0.0208333,0.0566667,0.0125,0.0283333,0.131667
