gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.5625,0.31,0.1275,0,0.6375,0.2425,0.12,0,0.6675,0.2075,0.125,0,0.4,0.325833,0.0691667,0.0425,0.0808333,0.04,0.0416667,0
100,0.255,0.4825,0.2625,0,0.435,0.2975,0.2675,0,0.5125,0.2525,0.235,0,0.23,0.331667,0.0841667,0.0875,0.0991667,0.0891667,0.0783333,0
150,0.25,0.3175,0.4325,0,0.2925,0.29,0.4175,0,0.5275,0.2575,0.215,0,0.180833,0.281667,0.0858333,0.144167,0.0966667,0.139167,0.0716667,0
200,0.1525,0.29,0.5575,0,0.3975,0.365,0.2375,0,0.3825,0.295,0.3225,0,0.183333,0.224167,0.0983333,0.185833,0.121667,0.0791667,0.1075,0
250,0.215,0.2925,0.4925,0,0.3175,0.3575,0.325,0,0.3775,0.3025,0.32,0,0.1775,0.223333,0.100833,0.164167,0.119167,0.108333,0.106667,0
300,0.075,0.315,0.61,0,0.2475,0.425,0.3275,0,0.31,0.37,0.32,0,0.1075,0.208333,0.123333,0.203333,0.141667,0.109167,0.106667,0
350,0.14,0.31,0.55,0,0.43,0.2875,0.2825,0,0.3125,0.2725,0.415,0,0.19,0.2075,0.0908333,0.183333,0.0958333,0.0941667,0.138333,0
400,0.0625,0.3925,0.545,0,0.1675,0.53,0.3025,0,0.225,0.4525,0.3225,0,0.0766667,0.205833,0.150833,0.181667,0.176667,0.100833,0.1075,0
450,0.1325,0.265,0.6025,0,0.2,0.4925,0.3075,0,0.195,0.2825,0.5225,0,0.110833,0.153333,0.0941667,0.200833,0.164167,0.1025,0.174167,0
500,0.0825,0.23,0.6875,0,0.175,0.4725,0.3525,0,0.26,0.285,0.455,0,0.0858333,0.163333,0.095,0.229167,0.1575,0.1175,0.151667,0
550,0.0725,0.2425,0.685,0,0.1475,0.4875,0.365,0,0.1875,0.405,0.4075,0,0.0733333,0.143333,0.135,0.228333,0.1625,0.121667,0.135833,0
600,0.095,0.2475,0.6575,0,0.2275,0.525,0.2475,0,0.175,0.38,0.445,0,0.1075,0.140833,0.126667,0.219167,0.175,0.0825,0.148333,0
650,0.115,0.1975,0.6875,0,0.205,0.5325,0.2625,0,0.2525,0.345,0.4025,0,0.106667,0.15,0.115,0.229167,0.1775,0.0875,0.134167,0
700,0.095,0.2425,0.6625,0,0.17,0.455,0.375,0,0.2,0.3225,0.4775,0,0.0883333,0.1475,0.1075,0.220833,0.151667,0.125,0.159167,0
750,0.0625,0.26,0.6775,0,0.1775,0.405,0.4175,0,0.1425,0.24,0.6175,0,0.08,0.134167,0.08,0.225833,0.135,0.139167,0.205833,0
800,0.07,0.285,0.645,0,0.1325,0.6175,0.25,0,0.2475,0.31,0.4425,0,0.0675,0.1775,0.103333,0.215,0.205833,0.0833333,0.1475,0
850,0.08,0.285,0.635,0,0.205,0.485,0.31,0,0.18,0.39,0.43,0,0.095,0.155,0.13,0.211667,0.161667,0.103333,0.143333,0
900,0.08,0.235,0.685,0,0.1625,0.52,0.3175,0,0.2375,0.225,0.5375,0,0.0808333,0.1575,0.075,0.228333,0.173333,0.105833,0.179167,0
950,0.14,0.2125,0.6475,0,0.2575,0.4825,0.26,0,0.2625,0.21,0.5275,0,0.1325,0.158333,0.07,0.215833,0.160833,0.0866667,0.175833,0
1000,0.14,0.2825,0.5775,0,0.215,0.4725,0.3125,0,0.36,0.29,0.35,0,0.118333,0.214167,0.0966667,0.1925,0.1575,0.104167,0.116667,0
1050,0.2375,0.4175,0.345,0,0.415,0.4025,0.1825,0,0.5175,0.25,0.2325,0,0.2175,0.311667,0.0833333,0.115,0.134167,0.0608333,0.0775,0
1100,0.1175,0.275,0.6075,0,0.185,0.495,0.32,0,0.28,0.285,0.435,0,0.100833,0.185,0.095,0.2025,0.165,0.106667,0.145,0
1150,0.635,0.21,0.155,0,0.77,0.185,0.045,0,0.7275,0.19,0.0825,0,0.468333,0.3125,0.0633333,0.0516667,0.0616667,0.015,0.0275,0
1200,0.6525,0.165,0.1825,0,0.69,0.225,0.085,0,0.5825,0.21,0.2075,0,0.4475,0.249167,0.07,0.0608333,0.075,0.0283333,0.0691667,0
1250,0.3975,0.295,0.3075,0,0.3875,0.4325,0.18,0,0.3575,0.36,0.2825,0,0.261667,0.2175,0.12,0.1025,0.144167,0.06,0.0941667,0
1300,0.71,0.1875,0.1025,0,0.6725,0.2,0.1275,0,0.5025,0.32,0.1775,0,0.460833,0.23,0.106667,0.0341667,0.0666667,0.0425,0.0591667,0
1350,0.615,0.275,0.11,0,0.8425,0.14,0.0175,0,0.6,0.2825,0.1175,0,0.485833,0.291667,0.0941667,0.0366667,0.0466667,0.00583333,0.0391667,0
