gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.5475,0.225,0.2275,0,0.755,0.085,0.16,0,0.87,0.06,0.07,0,0.434167,0.365,0.02,0.0758333,0.0283333,0.0533333,0.0233333,0
100,0.065,0.59,0.345,0,0.195,0.425,0.38,0,0.215,0.43,0.355,0,0.0866667,0.268333,0.143333,0.115,0.141667,0.126667,0.118333,0
150,0.0725,0.5875,0.34,0,0.235,0.3975,0.3675,0,0.2425,0.475,0.2825,0,0.1025,0.276667,0.158333,0.113333,0.1325,0.1225,0.0941667,0
200,0.07,0.44,0.49,0,0.2225,0.3025,0.475,0,0.0925,0.4725,0.435,0,0.0975,0.1775,0.1575,0.163333,0.100833,0.158333,0.145,0
250,0.08,0.445,0.475,0,0.2675,0.2625,0.47,0,0.49,0.285,0.225,0,0.115833,0.311667,0.095,0.158333,0.0875,0.156667,0.075,0
300,0.175,0.4475,0.3775,0,0.3825,0.3125,0.305,0,0.345,0.41,0.245,0,0.185833,0.264167,0.136667,0.125833,0.104167,0.101667,0.0816667,0
350,0.1125,0.61,0.2775,0,0.3275,0.4575,0.215,0,0.1825,0.56,0.2575,0,0.146667,0.264167,0.186667,0.0925,0.1525,0.0716667,0.0858333,0
400,0.1,0.5325,0.3675,0,0.355,0.4275,0.2175,0,0.345,0.3925,0.2625,0,0.151667,0.2925,0.130833,0.1225,0.1425,0.0725,0.0875,0
450,0.1275,0.4575,0.415,0,0.5225,0.1925,0.285,0,0.17,0.475,0.355,0,0.216667,0.209167,0.158333,0.138333,0.0641667,0.095,0.118333,0
500,0.13,0.4,0.47,0,0.3825,0.2525,0.365,0,0.2,0.3675,0.4325,0,0.170833,0.2,0.1225,0.156667,0.0841667,0.121667,0.144167,0
550,0.475,0.2125,0.3125,0,0.615,0.15,0.235,0,0.4,0.235,0.365,0,0.363333,0.204167,0.0783333,0.104167,0.05,0.0783333,0.121667,0
600,0.66,0.1975,0.1425,0,0.89,0.0225,0.0875,0,0.64,0.2075,0.1525,0,0.516667,0.279167,0.0691667,0.0475,0.0075,0.0291667,0.0508333,0
650,0.4075,0.3575,0.235,0,0.6375,0.235,0.1275,0,0.4975,0.305,0.1975,0,0.348333,0.285,0.101667,0.0783333,0.0783333,0.0425,0.0658333,0
700,0.4625,0.2775,0.26,0,0.76,0.1175,0.1225,0,0.44,0.2725,0.2875,0,0.4075,0.239167,0.0908333,0.0866667,0.0391667,0.0408333,0.0958333,0
750,0.29,0.2225,0.4875,0,0.3025,0.5075,0.19,0,0.3975,0.34,0.2625,0,0.1975,0.206667,0.113333,0.1625,0.169167,0.0633333,0.0875,0
800,0.665,0.2075,0.1275,0,0.5725,0.3325,0.095,0,0.8,0.0825,0.1175,0,0.4125,0.335833,0.0275,0.0425,0.110833,0.0316667,0.0391667,0
850,0.73,0.15,0.12,0,0.87,0.0725,0.0575,0,0.6575,0.245,0.0975,0,0.533333,0.269167,0.0816667,0.04,0.0241667,0.0191667,0.0325,0
900,0.665,0.1875,0.1475,0,0.7375,0.205,0.0575,0,0.5375,0.2925,0.17,0,0.4675,0.241667,0.0975,0.0491667,0.0683333,0.0191667,0.0566667,0
950,0.57,0.2425,0.1875,0,0.74,0.1825,0.0775,0,0.425,0.3325,0.2425,0,0.436667,0.2225,0.110833,0.0625,0.0608333,0.0258333,0.0808333,0
1000,0.7875,0.075,0.1375,0,0.5725,0.2425,0.185,0,0.6175,0.1625,0.22,0,0.453333,0.230833,0.0541667,0.0458333,0.0808333,0.0616667,0.0733333,0
1050,0.6175,0.175,0.2075,0,0.4575,0.335,0.2075,0,0.5675,0.2125,0.22,0,0.358333,0.2475,0.0708333,0.0691667,0.111667,0.0691667,0.0733333,0
1100,0.935,0.0025,0.0625,0,0.595,0.22,0.185,0,0.6925,0.165,0.1425,0,0.51,0.231667,0.055,0.0208333,0.0733333,0.0616667,0.0475,0
1150,0.45,0.1925,0.3575,0,0.605,0.2075,0.1875,0,0.415,0.245,0.34,0,0.351667,0.2025,0.0816667,0.119167,0.0691667,0.0625,0.113333,0
1200,0.585,0.1925,0.2225,0,0.625,0.2325,0.1425,0,0.36,0.3,0.34,0,0.403333,0.184167,0.1,0.0741667,0.0775,0.0475,0.113333,0
1250,0.4825,0.2625,0.255,0,0.625,0.195,0.18,0,0.3225,0.3175,0.36,0,0.369167,0.195,0.105833,0.085,0.065,0.06,0.12,0
1300,0.485,0.25,0.265,0,0.67,0.0925,0.2375,0,0.4575,0.25,0.2925,0,0.385,0.235833,0.0833333,0.0883333,0.0308333,0.0791667,0.0975,0
1350,0.51,0.2325,0.2575,0,0.37,0.39,0.24,0,0.44,0.3225,0.2375,0,0.293333,0.224167,0.1075,0.0858333,0.13,0.08,0.0791667,0
