=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 500
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Solver: DE
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"
Gen 1: best_fit = 55.8001
Gen 2: best_fit = 55.8001
Gen 3: best_fit = 55.8001
Gen 4: best_fit = 55.8001
Gen 5: best_fit = 55.8001
Gen 6: best_fit = 55.8001
Gen 7: best_fit = 55.8001
Gen 8: best_fit = 55.8001
Gen 9: best_fit = 55.8001
Gen 10: best_fit = 55.8001
Gen 11: best_fit = 55.8001
Gen 12: best_fit = 55.8001
Gen 13: best_fit = 55.8001
Gen 14: best_fit = 55.8001
Gen 15: best_fit = 55.8001
Gen 16: best_fit = 55.8001
Gen 17: best_fit = 55.8001
Gen 18: best_fit = 55.8001
Gen 19: best_fit = 55.8001
Gen 20: best_fit = 55.8001
Gen 21: best_fit = 55.8001
Gen 22: best_fit = 55.8001
Gen 23: best_fit = 55.8001
Gen 24: best_fit = 55.8001
Gen 25: best_fit = 55.8001
Gen 26: best_fit = 55.8001
Gen 27: best_fit = 55.8001
Gen 28: best_fit = 55.8001
Gen 29: best_fit = 55.8001
Gen 30: best_fit = 55.7983
Gen 31: best_fit = 55.7983
Gen 32: best_fit = 55.7983
Gen 33: best_fit = 55.7983
Gen 34: best_fit = 55.7983
Gen 35: best_fit = 55.7983
Gen 36: best_fit = 55.7961
Gen 37: best_fit = 55.7928
Gen 38: best_fit = 55.7924
Gen 39: best_fit = 55.7888
Gen 40: best_fit = 55.7888
Gen 41: best_fit = 55.7888
Gen 42: best_fit = 55.7866
Gen 43: best_fit = 55.7866
Gen 44: best_fit = 55.7866
Gen 45: best_fit = 55.7854
Gen 46: best_fit = 55.7854
Gen 47: best_fit = 55.7854
Gen 48: best_fit = 55.7854
Gen 49: best_fit = 55.7774
Gen 50: best_fit = 55.7774
Gen 51: best_fit = 55.7774
Gen 52: best_fit = 55.7774
Gen 53: best_fit = 55.7774
Gen 54: best_fit = 55.7774
Gen 55: best_fit = 55.7774
Gen 56: best_fit = 55.7774
Gen 57: best_fit = 55.7774
Gen 58: best_fit = 55.7774
Gen 59: best_fit = 55.7774
Gen 60: best_fit = 55.7774
Gen 61: best_fit = 55.7774
Gen 62: best_fit = 55.7774
Gen 63: best_fit = 55.7774
Gen 64: best_fit = 55.7675
Gen 65: best_fit = 55.7675
Gen 66: best_fit = 55.7675
Gen 67: best_fit = 55.7675
Gen 68: best_fit = 55.7675
Gen 69: best_fit = 55.7675
Gen 70: best_fit = 55.7675
Gen 71: best_fit = 55.7675
Gen 72: best_fit = 55.7675
Gen 73: best_fit = 55.7675
Gen 74: best_fit = 55.7675
Gen 75: best_fit = 55.7675
Gen 76: best_fit = 55.7675
Gen 77: best_fit = 55.7675
Gen 78: best_fit = 55.7675
Gen 79: best_fit = 55.7675
Gen 80: best_fit = 55.7675
Gen 81: best_fit = 55.7675
Gen 82: best_fit = 55.7675
Gen 83: best_fit = 55.7675
Gen 84: best_fit = 55.7675
Gen 85: best_fit = 55.7675
Gen 86: best_fit = 55.7675
Gen 87: best_fit = 55.7675
Gen 88: best_fit = 55.7675
Gen 89: best_fit = 55.7675
Gen 90: best_fit = 55.7629
Gen 91: best_fit = 55.7629
Gen 92: best_fit = 55.7629
Gen 93: best_fit = 55.7629
Gen 94: best_fit = 55.7629
Gen 95: best_fit = 55.7629
Gen 96: best_fit = 55.7629
Gen 97: best_fit = 55.7629
Gen 98: best_fit = 55.7629
Gen 99: best_fit = 55.7629
Gen 100: best_fit = 55.7629
Gen 101: best_fit = 55.7629
Gen 102: best_fit = 55.7629
Gen 103: best_fit = 55.7629
Gen 104: best_fit = 55.7629
Gen 105: best_fit = 55.7629
Gen 106: best_fit = 55.7629
Gen 107: best_fit = 55.7629
Gen 108: best_fit = 55.7629
Gen 109: best_fit = 55.7629
Gen 110: best_fit = 55.7629
Gen 111: best_fit = 55.7629
Gen 112: best_fit = 55.7629
Gen 113: best_fit = 55.7629
Gen 114: best_fit = 55.7629
Gen 115: best_fit = 55.7629
Gen 116: best_fit = 55.7629
Gen 117: best_fit = 55.7629
Gen 118: best_fit = 55.7629
Gen 119: best_fit = 55.7629
Gen 120: best_fit = 55.7629
Gen 121: best_fit = 55.7629
Gen 122: best_fit = 55.7592
Gen 123: best_fit = 55.7592
Gen 124: best_fit = 55.7592
Gen 125: best_fit = 55.7592
Gen 126: best_fit = 55.7592
Gen 127: best_fit = 55.7592
Gen 128: best_fit = 55.7592
Gen 129: best_fit = 55.7592
Gen 130: best_fit = 55.7592
Gen 131: best_fit = 55.7592
Gen 132: best_fit = 55.7592
Gen 133: best_fit = 55.7592
Gen 134: best_fit = 55.7592
Gen 135: best_fit = 55.7592
Gen 136: best_fit = 55.7592
Gen 137: best_fit = 55.7592
Gen 138: best_fit = 55.7592
Gen 139: best_fit = 55.7592
Gen 140: best_fit = 55.7592
Gen 141: best_fit = 55.7592
Gen 142: best_fit = 55.7592
Gen 143: best_fit = 55.7592
Gen 144: best_fit = 55.7592
Gen 145: best_fit = 55.7592
Gen 146: best_fit = 55.7592
Gen 147: best_fit = 55.7592
Gen 148: best_fit = 55.7592
Gen 149: best_fit = 55.7592
Gen 150: best_fit = 55.7592
Gen 151: best_fit = 55.7592
Gen 152: best_fit = 55.7592
Gen 153: best_fit = 55.7592
Gen 154: best_fit = 55.7592
Gen 155: best_fit = 55.7592
Gen 156: best_fit = 55.7592
Gen 157: best_fit = 55.7592
Gen 158: best_fit = 55.7592
Gen 159: best_fit = 55.7592
Gen 160: best_fit = 55.7592
Gen 161: best_fit = 55.7592
Gen 162: best_fit = 55.7592
Gen 163: best_fit = 55.7592
Gen 164: best_fit = 55.7592
Gen 165: best_fit = 55.7592
Gen 166: best_fit = 55.7592
Gen 167: best_fit = 55.7592
Gen 168: best_fit = 55.7592
Gen 169: best_fit = 55.7592
Gen 170: best_fit = 55.7592
Gen 171: best_fit = 55.7592
Gen 172: best_fit = 55.7592
Gen 173: best_fit = 55.7592
Gen 174: best_fit = 55.7592
Gen 175: best_fit = 55.7592
Gen 176: best_fit = 55.7592
Gen 177: best_fit = 55.7592
Gen 178: best_fit = 55.7592
Gen 179: best_fit = 55.7592
Gen 180: best_fit = 55.7592
Gen 181: best_fit = 55.7592
Gen 182: best_fit = 55.7592
Gen 183: best_fit = 55.7592
Gen 184: best_fit = 55.7592
Gen 185: best_fit = 55.7592
Gen 186: best_fit = 55.7592
Gen 187: best_fit = 55.7592
Gen 188: best_fit = 55.7592
Gen 189: best_fit = 55.7592
Gen 190: best_fit = 55.7592
Gen 191: best_fit = 55.7592
Gen 192: best_fit = 55.7592
Gen 193: best_fit = 55.7592
Gen 194: best_fit = 55.7592
Gen 195: best_fit = 55.7592
Gen 196: best_fit = 55.7592
Gen 197: best_fit = 55.7592
Gen 198: best_fit = 55.7592
Gen 199: best_fit = 55.7592
Gen 200: best_fit = 55.7592
Gen 201: best_fit = 55.7592
Gen 202: best_fit = 55.7592
Gen 203: best_fit = 55.7592
Gen 204: best_fit = 55.7592
Gen 205: best_fit = 55.7592
Gen 206: best_fit = 55.7592
Gen 207: best_fit = 55.7592
Gen 208: best_fit = 55.7592
Gen 209: best_fit = 55.7592
Gen 210: best_fit = 55.7592
Gen 211: best_fit = 55.7592
Gen 212: best_fit = 55.7592
Gen 213: best_fit = 55.7592
Gen 214: best_fit = 55.7592
Gen 215: best_fit = 55.7592
Gen 216: best_fit = 55.7592
Gen 217: best_fit = 55.7592
Gen 218: best_fit = 55.7592
Gen 219: best_fit = 55.7592
Gen 220: best_fit = 55.7592
Gen 221: best_fit = 55.7592
Gen 222: best_fit = 55.7592
Gen 223: best_fit = 55.7592
Gen 224: best_fit = 55.7592
Gen 225: best_fit = 55.7592
Gen 226: best_fit = 55.7592
Gen 227: best_fit = 55.7592
Gen 228: best_fit = 55.7592
Gen 229: best_fit = 55.7592
Gen 230: best_fit = 55.7592
Gen 231: best_fit = 55.7592
Gen 232: best_fit = 55.7592
Gen 233: best_fit = 55.7592
Gen 234: best_fit = 55.7592
Gen 235: best_fit = 55.7592
Gen 236: best_fit = 55.7592
Gen 237: best_fit = 55.7592
Gen 238: best_fit = 55.7592
Gen 239: best_fit = 55.7592
Gen 240: best_fit = 55.7592
Gen 241: best_fit = 55.7592
Gen 242: best_fit = 55.7592
Gen 243: best_fit = 55.7592
Gen 244: best_fit = 55.7592
Gen 245: best_fit = 55.7592
Gen 246: best_fit = 55.7592
Gen 247: best_fit = 55.7592
Gen 248: best_fit = 55.7592
Gen 249: best_fit = 55.7592
Gen 250: best_fit = 55.7592
Gen 251: best_fit = 55.7592
Gen 252: best_fit = 55.7592
Gen 253: best_fit = 55.7592
Gen 254: best_fit = 55.7592
Gen 255: best_fit = 55.7592
Gen 256: best_fit = 55.7592
Gen 257: best_fit = 55.7592
Gen 258: best_fit = 55.7592
Gen 259: best_fit = 55.7592
Gen 260: best_fit = 55.7592
Gen 261: best_fit = 55.7592
Gen 262: best_fit = 55.7592
Gen 263: best_fit = 55.7592
Gen 264: best_fit = 55.7592
Gen 265: best_fit = 55.7592
Gen 266: best_fit = 55.7592
Gen 267: best_fit = 55.7592
Gen 268: best_fit = 55.7592
Gen 269: best_fit = 55.7592
Gen 270: best_fit = 55.7592
Gen 271: best_fit = 55.7592
Gen 272: best_fit = 55.7592
Gen 273: best_fit = 55.7592
Gen 274: best_fit = 55.7592
Gen 275: best_fit = 55.7592
Gen 276: best_fit = 55.7592
Gen 277: best_fit = 55.7592
Gen 278: best_fit = 55.7592
Gen 279: best_fit = 55.7592
Gen 280: best_fit = 55.7592
Gen 281: best_fit = 55.7592
Gen 282: best_fit = 55.7592
Gen 283: best_fit = 55.7592
Gen 284: best_fit = 55.7592
Gen 285: best_fit = 55.7592
Gen 286: best_fit = 55.7592
Gen 287: best_fit = 55.7592
Gen 288: best_fit = 55.7592
Gen 289: best_fit = 55.7592
Gen 290: best_fit = 55.7592
Gen 291: best_fit = 55.7592
Gen 292: best_fit = 55.7592
Gen 293: best_fit = 55.7592
Gen 294: best_fit = 55.7592
Gen 295: best_fit = 55.7592
Gen 296: best_fit = 55.7592
Gen 297: best_fit = 55.7592
Gen 298: best_fit = 55.7592
Gen 299: best_fit = 55.7592
Gen 300: best_fit = 55.7592
Gen 301: best_fit = 55.7592
Gen 302: best_fit = 55.7592
Gen 303: best_fit = 55.7592
Gen 304: best_fit = 55.7592
Gen 305: best_fit = 55.7592
Gen 306: best_fit = 55.7592
Gen 307: best_fit = 55.7592
Gen 308: best_fit = 55.7592
Gen 309: best_fit = 55.7592
Gen 310: best_fit = 55.7592
Gen 311: best_fit = 55.7592
Gen 312: best_fit = 55.7592
Gen 313: best_fit = 55.7592
Gen 314: best_fit = 55.7592
Gen 315: best_fit = 55.7592
Gen 316: best_fit = 55.7592
Gen 317: best_fit = 55.7592
Gen 318: best_fit = 55.7592
Gen 319: best_fit = 55.7592
Gen 320: best_fit = 55.7592
Gen 321: best_fit = 55.7592
Gen 322: best_fit = 55.7592
Gen 323: best_fit = 55.7592
Gen 324: best_fit = 55.7592
Gen 325: best_fit = 55.7592
Gen 326: best_fit = 55.7592
Gen 327: best_fit = 55.7592
Gen 328: best_fit = 55.7592
Gen 329: best_fit = 55.7592
Gen 330: best_fit = 55.7592
Gen 331: best_fit = 55.7592
Gen 332: best_fit = 55.7592
Gen 333: best_fit = 55.7592
Gen 334: best_fit = 55.7592
Gen 335: best_fit = 55.7592
Gen 336: best_fit = 55.7592
Gen 337: best_fit = 55.7592
Gen 338: best_fit = 55.7592
Gen 339: best_fit = 55.7592
Gen 340: best_fit = 55.7592
Gen 341: best_fit = 55.7592
Gen 342: best_fit = 55.7592
Gen 343: best_fit = 55.7592
Gen 344: best_fit = 55.7592
Gen 345: best_fit = 55.7592
Gen 346: best_fit = 55.7592
Gen 347: best_fit = 55.7592
Gen 348: best_fit = 55.7592
Gen 349: best_fit = 55.7592
Gen 350: best_fit = 55.7592
Gen 351: best_fit = 55.7592
Gen 352: best_fit = 55.7592
Gen 353: best_fit = 55.7592
