=== CED_Schedule Configuration ===
Data directory: ".\\\\data"
Data file: data_matrix_100.txt
Generations: 500
Population size: 40
Random seed: 12
Pini (heuristic prob): 0.4
Solver: DE
Migration: disabled
=================================
[Initial] Loading data from: ".\\\\data\\data_matrix_100.txt"
Gen 1: best_fit = 55.7986
Gen 2: best_fit = 55.7986
Gen 3: best_fit = 55.7986
Gen 4: best_fit = 55.7986
Gen 5: best_fit = 55.7986
Gen 6: best_fit = 55.7986
Gen 7: best_fit = 55.7986
Gen 8: best_fit = 55.7986
Gen 9: best_fit = 55.7986
Gen 10: best_fit = 55.7986
Gen 11: best_fit = 55.7986
Gen 12: best_fit = 55.7986
Gen 13: best_fit = 55.7986
Gen 14: best_fit = 55.7986
Gen 15: best_fit = 55.7986
Gen 16: best_fit = 55.7986
Gen 17: best_fit = 55.7986
Gen 18: best_fit = 55.7986
Gen 19: best_fit = 55.7986
Gen 20: best_fit = 55.7986
Gen 21: best_fit = 55.7986
Gen 22: best_fit = 55.7986
Gen 23: best_fit = 55.7986
Gen 24: best_fit = 55.7986
Gen 25: best_fit = 55.7986
Gen 26: best_fit = 55.7986
Gen 27: best_fit = 55.7986
Gen 28: best_fit = 55.7986
Gen 29: best_fit = 55.7986
Gen 30: best_fit = 55.7986
Gen 31: best_fit = 55.7986
Gen 32: best_fit = 55.7986
Gen 33: best_fit = 55.7986
Gen 34: best_fit = 55.7986
Gen 35: best_fit = 55.7986
Gen 36: best_fit = 55.7986
Gen 37: best_fit = 55.7986
Gen 38: best_fit = 55.7924
Gen 39: best_fit = 55.7924
Gen 40: best_fit = 55.7924
Gen 41: best_fit = 55.7924
Gen 42: best_fit = 55.7826
Gen 43: best_fit = 55.7826
Gen 44: best_fit = 55.7826
Gen 45: best_fit = 55.7826
Gen 46: best_fit = 55.7826
Gen 47: best_fit = 55.7826
Gen 48: best_fit = 55.7826
Gen 49: best_fit = 55.7826
Gen 50: best_fit = 55.7826
Gen 51: best_fit = 55.7826
Gen 52: best_fit = 55.7826
Gen 53: best_fit = 55.7826
Gen 54: best_fit = 55.7826
Gen 55: best_fit = 55.7826
Gen 56: best_fit = 55.7826
Gen 57: best_fit = 55.7826
Gen 58: best_fit = 55.7826
Gen 59: best_fit = 55.781
Gen 60: best_fit = 55.781
Gen 61: best_fit = 55.781
Gen 62: best_fit = 55.781
Gen 63: best_fit = 55.781
Gen 64: best_fit = 55.781
Gen 65: best_fit = 55.781
Gen 66: best_fit = 55.781
Gen 67: best_fit = 55.781
Gen 68: best_fit = 55.7807
Gen 69: best_fit = 55.7807
Gen 70: best_fit = 55.7807
Gen 71: best_fit = 55.7807
Gen 72: best_fit = 55.7807
Gen 73: best_fit = 55.7807
Gen 74: best_fit = 55.7807
Gen 75: best_fit = 55.7807
Gen 76: best_fit = 55.7807
Gen 77: best_fit = 55.7807
Gen 78: best_fit = 55.7777
Gen 79: best_fit = 55.7777
Gen 80: best_fit = 55.7777
Gen 81: best_fit = 55.7777
Gen 82: best_fit = 55.7777
Gen 83: best_fit = 55.7777
Gen 84: best_fit = 55.7777
Gen 85: best_fit = 55.7777
Gen 86: best_fit = 55.7777
Gen 87: best_fit = 55.7752
Gen 88: best_fit = 55.7752
Gen 89: best_fit = 55.7752
Gen 90: best_fit = 55.7752
Gen 91: best_fit = 55.7752
Gen 92: best_fit = 55.7752
Gen 93: best_fit = 55.7752
Gen 94: best_fit = 55.7752
Gen 95: best_fit = 55.7752
Gen 96: best_fit = 55.7752
Gen 97: best_fit = 55.7752
Gen 98: best_fit = 55.7752
Gen 99: best_fit = 55.7752
Gen 100: best_fit = 55.7752
Gen 101: best_fit = 55.7752
Gen 102: best_fit = 55.7752
Gen 103: best_fit = 55.7752
Gen 104: best_fit = 55.7752
Gen 105: best_fit = 55.7752
Gen 106: best_fit = 55.7752
Gen 107: best_fit = 55.7752
Gen 108: best_fit = 55.7752
Gen 109: best_fit = 55.7752
Gen 110: best_fit = 55.7752
Gen 111: best_fit = 55.7752
Gen 112: best_fit = 55.7752
Gen 113: best_fit = 55.7752
Gen 114: best_fit = 55.7752
Gen 115: best_fit = 55.7752
Gen 116: best_fit = 55.7752
Gen 117: best_fit = 55.7752
Gen 118: best_fit = 55.7752
Gen 119: best_fit = 55.7752
Gen 120: best_fit = 55.7752
Gen 121: best_fit = 55.7752
Gen 122: best_fit = 55.7752
Gen 123: best_fit = 55.7752
Gen 124: best_fit = 55.7752
Gen 125: best_fit = 55.7752
Gen 126: best_fit = 55.7752
Gen 127: best_fit = 55.7752
Gen 128: best_fit = 55.7752
Gen 129: best_fit = 55.7752
Gen 130: best_fit = 55.7752
Gen 131: best_fit = 55.7752
Gen 132: best_fit = 55.7752
Gen 133: best_fit = 55.7752
Gen 134: best_fit = 55.7752
Gen 135: best_fit = 55.7752
Gen 136: best_fit = 55.7752
Gen 137: best_fit = 55.7752
Gen 138: best_fit = 55.7752
Gen 139: best_fit = 55.7752
Gen 140: best_fit = 55.7752
Gen 141: best_fit = 55.7752
Gen 142: best_fit = 55.7752
Gen 143: best_fit = 55.7752
Gen 144: best_fit = 55.7752
Gen 145: best_fit = 55.7752
Gen 146: best_fit = 55.7752
Gen 147: best_fit = 55.7752
Gen 148: best_fit = 55.7752
Gen 149: best_fit = 55.7752
Gen 150: best_fit = 55.7752
Gen 151: best_fit = 55.7752
Gen 152: best_fit = 55.7752
Gen 153: best_fit = 55.7752
Gen 154: best_fit = 55.7752
Gen 155: best_fit = 55.7752
Gen 156: best_fit = 55.7752
Gen 157: best_fit = 55.7752
Gen 158: best_fit = 55.7752
Gen 159: best_fit = 55.7752
Gen 160: best_fit = 55.7752
Gen 161: best_fit = 55.7752
Gen 162: best_fit = 55.7752
Gen 163: best_fit = 55.7752
Gen 164: best_fit = 55.7752
Gen 165: best_fit = 55.7752
Gen 166: best_fit = 55.7752
Gen 167: best_fit = 55.7752
Gen 168: best_fit = 55.7752
Gen 169: best_fit = 55.7752
Gen 170: best_fit = 55.7752
Gen 171: best_fit = 55.7752
Gen 172: best_fit = 55.7752
Gen 173: best_fit = 55.7752
Gen 174: best_fit = 55.7752
Gen 175: best_fit = 55.7752
Gen 176: best_fit = 55.7752
Gen 177: best_fit = 55.7752
Gen 178: best_fit = 55.7752
Gen 179: best_fit = 55.7752
Gen 180: best_fit = 55.7687
Gen 181: best_fit = 55.7687
Gen 182: best_fit = 55.7687
Gen 183: best_fit = 55.7687
Gen 184: best_fit = 55.7687
Gen 185: best_fit = 55.7687
Gen 186: best_fit = 55.7687
Gen 187: best_fit = 55.7687
Gen 188: best_fit = 55.7687
Gen 189: best_fit = 55.7687
Gen 190: best_fit = 55.7687
Gen 191: best_fit = 55.7687
Gen 192: best_fit = 55.7687
Gen 193: best_fit = 55.7687
Gen 194: best_fit = 55.7687
Gen 195: best_fit = 55.7687
Gen 196: best_fit = 55.7687
Gen 197: best_fit = 55.7687
Gen 198: best_fit = 55.7687
Gen 199: best_fit = 55.7687
Gen 200: best_fit = 55.7687
Gen 201: best_fit = 55.7687
Gen 202: best_fit = 55.7687
Gen 203: best_fit = 55.7687
Gen 204: best_fit = 55.7687
Gen 205: best_fit = 55.7687
Gen 206: best_fit = 55.7687
Gen 207: best_fit = 55.7687
Gen 208: best_fit = 55.7687
Gen 209: best_fit = 55.7687
Gen 210: best_fit = 55.7687
Gen 211: best_fit = 55.7687
Gen 212: best_fit = 55.7687
Gen 213: best_fit = 55.7687
Gen 214: best_fit = 55.7687
Gen 215: best_fit = 55.7687
Gen 216: best_fit = 55.7687
Gen 217: best_fit = 55.7687
Gen 218: best_fit = 55.7687
Gen 219: best_fit = 55.7687
Gen 220: best_fit = 55.7687
Gen 221: best_fit = 55.7687
Gen 222: best_fit = 55.7687
Gen 223: best_fit = 55.7687
Gen 224: best_fit = 55.7687
Gen 225: best_fit = 55.7687
Gen 226: best_fit = 55.7687
Gen 227: best_fit = 55.7687
Gen 228: best_fit = 55.7687
Gen 229: best_fit = 55.7687
Gen 230: best_fit = 55.7687
Gen 231: best_fit = 55.7687
Gen 232: best_fit = 55.7687
Gen 233: best_fit = 55.7687
Gen 234: best_fit = 55.7687
Gen 235: best_fit = 55.7687
Gen 236: best_fit = 55.7687
Gen 237: best_fit = 55.7687
Gen 238: best_fit = 55.7687
Gen 239: best_fit = 55.7687
Gen 240: best_fit = 55.7687
Gen 241: best_fit = 55.7687
Gen 242: best_fit = 55.7687
Gen 243: best_fit = 55.7687
Gen 244: best_fit = 55.7687
Gen 245: best_fit = 55.7687
Gen 246: best_fit = 55.7687
Gen 247: best_fit = 55.7687
Gen 248: best_fit = 55.7687
