gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.1325,0.645,0.1975,0.025,0.27,0.685,0.03,0.015,0.3675,0.575,0.0325,0.025,0.134167,0.3375,0.191667,0.0658333,0.228333,0.01,0.0108333,0.0216667
100,0.2225,0.29,0.47,0.0175,0.535,0.295,0.1525,0.0175,0.51,0.375,0.105,0.01,0.2525,0.266667,0.125,0.156667,0.0983333,0.0508333,0.035,0.015
150,0.175,0.58,0.245,0,0.2825,0.4275,0.2875,0.0025,0.3975,0.4425,0.125,0.035,0.1525,0.325833,0.1475,0.0816667,0.1425,0.0958333,0.0416667,0.0125
200,0.2875,0.655,0.0575,0,0.3725,0.3225,0.305,0,0.2375,0.6525,0.11,0,0.22,0.2975,0.2175,0.0191667,0.1075,0.101667,0.0366667,0
250,0.465,0.4975,0.0375,0,0.4275,0.4275,0.145,0,0.3975,0.4675,0.135,0,0.2975,0.298333,0.155833,0.0125,0.1425,0.0483333,0.045,0
300,0.5475,0.425,0.0275,0,0.42,0.5275,0.0525,0,0.455,0.4475,0.095,0.0025,0.3225,0.293333,0.149167,0.00916667,0.175833,0.0175,0.0316667,0.000833333
350,0.5275,0.45,0.0225,0,0.4975,0.42,0.0825,0,0.4175,0.5675,0.015,0,0.341667,0.289167,0.189167,0.0075,0.14,0.0275,0.005,0
400,0.5025,0.405,0.0925,0,0.33,0.44,0.23,0,0.215,0.75,0.035,0,0.2775,0.206667,0.25,0.0308333,0.146667,0.0766667,0.0116667,0
450,0.5625,0.3525,0.085,0,0.535,0.3325,0.1325,0,0.4625,0.445,0.0675,0.025,0.365833,0.271667,0.148333,0.0283333,0.110833,0.0441667,0.0225,0.00833333
500,0.6425,0.3325,0.025,0,0.325,0.53,0.145,0,0.4475,0.495,0.0575,0,0.3225,0.26,0.165,0.00833333,0.176667,0.0483333,0.0191667,0
550,0.62,0.3375,0.0425,0,0.44,0.4125,0.1475,0,0.4975,0.5,0.0025,0,0.353333,0.278333,0.166667,0.0141667,0.1375,0.0491667,0.000833333,0
600,0.6025,0.36,0.0375,0,0.5675,0.3475,0.085,0,0.2775,0.6975,0.025,0,0.39,0.2125,0.2325,0.0125,0.115833,0.0283333,0.00833333,0
650,0.65,0.3325,0.0175,0,0.575,0.3575,0.0675,0,0.5525,0.405,0.0225,0.02,0.408333,0.295,0.135,0.00583333,0.119167,0.0225,0.0075,0.00666667
700,0.5275,0.3825,0.09,0,0.3375,0.5025,0.16,0,0.2875,0.6775,0.035,0,0.288333,0.223333,0.225833,0.03,0.1675,0.0533333,0.0116667,0
750,0.475,0.43,0.095,0,0.32,0.4975,0.1825,0,0.325,0.615,0.06,0,0.265,0.251667,0.205,0.0316667,0.165833,0.0608333,0.02,0
800,0.525,0.36,0.115,0,0.535,0.3075,0.1575,0,0.46,0.505,0.035,0,0.353333,0.273333,0.168333,0.0383333,0.1025,0.0525,0.0116667,0
850,0.4975,0.39,0.1125,0,0.375,0.4275,0.1975,0,0.5325,0.415,0.0525,0,0.290833,0.3075,0.138333,0.0375,0.1425,0.0658333,0.0175,0
900,0.535,0.375,0.09,0,0.33,0.49,0.18,0,0.4125,0.5425,0.045,0,0.288333,0.2625,0.180833,0.03,0.163333,0.06,0.015,0
950,0.5625,0.3725,0.065,0,0.535,0.375,0.0875,0.0025,0.445,0.5025,0.0525,0,0.365833,0.2725,0.1675,0.0216667,0.125,0.0291667,0.0175,0.000833333
1000,0.5175,0.405,0.0775,0,0.3525,0.4,0.2475,0,0.4625,0.46,0.0775,0,0.29,0.289167,0.153333,0.0258333,0.133333,0.0825,0.0258333,0
1050,0.5675,0.3975,0.035,0,0.31,0.5125,0.1775,0,0.425,0.55,0.025,0,0.2925,0.274167,0.183333,0.0116667,0.170833,0.0591667,0.00833333,0
1100,0.5825,0.3175,0.1,0,0.41,0.355,0.235,0,0.395,0.575,0.03,0,0.330833,0.2375,0.191667,0.0333333,0.118333,0.0783333,0.01,0
1150,0.64,0.3325,0.0275,0,0.26,0.535,0.205,0,0.4875,0.495,0.0175,0,0.3,0.273333,0.165,0.00916667,0.178333,0.0683333,0.00583333,0
1200,0.65,0.295,0.055,0,0.5825,0.34,0.0725,0.005,0.595,0.3675,0.025,0.0125,0.410833,0.296667,0.1225,0.0183333,0.113333,0.0241667,0.00833333,0.00583333
1250,0.4925,0.4225,0.085,0,0.365,0.41,0.225,0,0.5725,0.375,0.0525,0,0.285833,0.331667,0.125,0.0283333,0.136667,0.075,0.0175,0
1300,0.5325,0.3925,0.075,0,0.2975,0.41,0.2925,0,0.645,0.3225,0.0325,0,0.276667,0.345833,0.1075,0.025,0.136667,0.0975,0.0108333,0
