gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.06,0.8375,0.075,0.0275,0.215,0.74,0.0225,0.0225,0.2875,0.655,0.0225,0.035,0.0916667,0.375,0.218333,0.025,0.246667,0.0075,0.0075,0.0283333
100,0.1775,0.71,0.11,0.0025,0.595,0.315,0.09,0,0.6525,0.175,0.17,0.0025,0.2575,0.454167,0.0583333,0.0366667,0.105,0.03,0.0566667,0.00166667
150,0.395,0.475,0.13,0,0.3875,0.4675,0.1425,0.0025,0.4,0.38,0.22,0,0.260833,0.291667,0.126667,0.0433333,0.155833,0.0475,0.0733333,0.000833333
200,0.545,0.3575,0.0975,0,0.49,0.395,0.1125,0.0025,0.4425,0.4125,0.1425,0.0025,0.345,0.266667,0.1375,0.0325,0.131667,0.0375,0.0475,0.00166667
250,0.4825,0.4775,0.04,0,0.4525,0.365,0.1825,0,0.315,0.42,0.265,0,0.311667,0.264167,0.14,0.0133333,0.121667,0.0608333,0.0883333,0
300,0.565,0.375,0.06,0,0.3475,0.375,0.2775,0,0.3425,0.475,0.1825,0,0.304167,0.239167,0.158333,0.02,0.125,0.0925,0.0608333,0
350,0.63,0.295,0.075,0,0.2925,0.4925,0.215,0,0.3575,0.48,0.1625,0,0.3075,0.2175,0.16,0.025,0.164167,0.0716667,0.0541667,0
400,0.605,0.3,0.095,0,0.2875,0.455,0.2575,0,0.2975,0.56,0.1425,0,0.2975,0.199167,0.186667,0.0316667,0.151667,0.0858333,0.0475,0
450,0.71,0.24,0.05,0,0.3175,0.2625,0.42,0,0.4925,0.3425,0.165,0,0.3425,0.244167,0.114167,0.0166667,0.0875,0.14,0.055,0
500,0.6025,0.3375,0.06,0,0.5275,0.2125,0.26,0,0.785,0.1,0.115,0,0.376667,0.374167,0.0333333,0.02,0.0708333,0.0866667,0.0383333,0
550,0.64,0.29,0.07,0,0.3375,0.2575,0.405,0,0.725,0.0925,0.18,0.0025,0.325833,0.338333,0.0308333,0.0233333,0.0858333,0.135,0.06,0.000833333
600,0.5975,0.34,0.0625,0,0.4325,0.2025,0.365,0,0.575,0.155,0.27,0,0.343333,0.305,0.0516667,0.0208333,0.0675,0.121667,0.09,0
650,0.5775,0.3025,0.12,0,0.295,0.265,0.44,0,0.545,0.245,0.2075,0.0025,0.290833,0.2825,0.0816667,0.04,0.0883333,0.146667,0.0691667,0.000833333
700,0.6525,0.2875,0.06,0,0.37,0.235,0.395,0,0.6775,0.1275,0.195,0,0.340833,0.321667,0.0425,0.02,0.0783333,0.131667,0.065,0
750,0.7175,0.2275,0.055,0,0.32,0.2875,0.3925,0,0.635,0.25,0.115,0,0.345833,0.2875,0.0833333,0.0183333,0.0958333,0.130833,0.0383333,0
800,0.68,0.295,0.025,0,0.205,0.3,0.495,0,0.5725,0.2125,0.215,0,0.295,0.289167,0.0708333,0.00833333,0.1,0.165,0.0716667,0
850,0.7075,0.2375,0.055,0,0.21,0.335,0.455,0,0.4325,0.3325,0.235,0,0.305833,0.223333,0.110833,0.0183333,0.111667,0.151667,0.0783333,0
900,0.725,0.235,0.0375,0.0025,0.15,0.395,0.455,0,0.5975,0.2375,0.165,0,0.291667,0.2775,0.0791667,0.0125,0.131667,0.151667,0.055,0.000833333
950,0.7075,0.26,0.0325,0,0.12,0.3925,0.4875,0,0.695,0.2475,0.0575,0,0.275833,0.318333,0.0825,0.0108333,0.130833,0.1625,0.0191667,0
1000,0.7775,0.2125,0.01,0,0.1875,0.335,0.4775,0,0.52,0.42,0.06,0,0.321667,0.244167,0.14,0.00333333,0.111667,0.159167,0.02,0
1050,0.775,0.215,0.01,0,0.235,0.335,0.43,0,0.595,0.3,0.105,0,0.336667,0.27,0.1,0.00333333,0.111667,0.143333,0.035,0
1100,0.805,0.16,0.035,0,0.21,0.33,0.46,0,0.505,0.3225,0.1725,0,0.338333,0.221667,0.1075,0.0116667,0.11,0.153333,0.0575,0
1150,0.8175,0.1375,0.045,0,0.1775,0.335,0.4875,0,0.5575,0.2025,0.24,0,0.331667,0.231667,0.0675,0.015,0.111667,0.1625,0.08,0
1200,0.765,0.2025,0.0325,0,0.3125,0.3475,0.34,0,0.785,0.0775,0.1375,0,0.359167,0.329167,0.0258333,0.0108333,0.115833,0.113333,0.0458333,0
1250,0.72,0.275,0.005,0,0.315,0.2925,0.3925,0,0.7575,0.06,0.1825,0,0.345,0.344167,0.02,0.00166667,0.0975,0.130833,0.0608333,0
1300,0.715,0.19,0.095,0,0.4375,0.2925,0.27,0,0.6575,0.1,0.2425,0,0.384167,0.2825,0.0333333,0.0316667,0.0975,0.09,0.0808333,0
1350,0.755,0.17,0.075,0,0.1425,0.3525,0.505,0,0.72,0.1175,0.1625,0,0.299167,0.296667,0.0391667,0.025,0.1175,0.168333,0.0541667,0
1400,0.75,0.23,0.02,0,0.1725,0.355,0.4725,0,0.6,0.095,0.305,0,0.3075,0.276667,0.0316667,0.00666667,0.118333,0.1575,0.101667,0
1450,0.75,0.1475,0.1025,0,0.17,0.3475,0.4825,0,0.6125,0.0675,0.32,0,0.306667,0.253333,0.0225,0.0341667,0.115833,0.160833,0.106667,0
1500,0.715,0.175,0.11,0,0.235,0.3375,0.4275,0,0.6,0.1125,0.285,0.0025,0.316667,0.258333,0.0375,0.0366667,0.1125,0.1425,0.095,0.000833333
1550,0.665,0.2225,0.1125,0,0.34,0.2925,0.3675,0,0.6875,0.0975,0.215,0,0.335,0.303333,0.0325,0.0375,0.0975,0.1225,0.0716667,0
1600,0.725,0.2475,0.0275,0,0.3325,0.295,0.3725,0,0.8075,0.0275,0.165,0,0.3525,0.351667,0.00916667,0.00916667,0.0983333,0.124167,0.055,0
1650,0.7225,0.2025,0.075,0,0.1775,0.35,0.4725,0,0.5875,0.08,0.3325,0,0.3,0.263333,0.0266667,0.025,0.116667,0.1575,0.110833,0
1700,0.7475,0.2125,0.04,0,0.1875,0.3825,0.43,0,0.525,0.1125,0.3625,0,0.311667,0.245833,0.0375,0.0133333,0.1275,0.143333,0.120833,0
1750,0.67,0.2275,0.1025,0,0.2775,0.3525,0.3675,0.0025,0.565,0.15,0.285,0,0.315833,0.264167,0.05,0.0341667,0.1175,0.1225,0.095,0.000833333
1800,0.7175,0.28,0.0025,0,0.4525,0.3275,0.2175,0.0025,0.75,0.055,0.1925,0.0025,0.39,0.343333,0.0183333,0.000833333,0.109167,0.0725,0.0641667,0.00166667
1850,0.68,0.2975,0.0225,0,0.4025,0.325,0.2725,0,0.655,0.0525,0.2925,0,0.360833,0.3175,0.0175,0.0075,0.108333,0.0908333,0.0975,0
1900,0.7675,0.15,0.0825,0,0.2325,0.3525,0.415,0,0.565,0.1225,0.3125,0,0.333333,0.238333,0.0408333,0.0275,0.1175,0.138333,0.104167,0
1950,0.7625,0.23,0.0075,0,0.19,0.3575,0.4525,0,0.66,0.1275,0.2125,0,0.3175,0.296667,0.0425,0.0025,0.119167,0.150833,0.0708333,0
2000,0.6325,0.2,0.1675,0,0.2425,0.3325,0.425,0,0.66,0.0625,0.2775,0,0.291667,0.286667,0.0208333,0.0558333,0.110833,0.141667,0.0925,0
2050,0.7625,0.1425,0.095,0,0.31,0.2875,0.4025,0,0.625,0.0875,0.2875,0,0.3575,0.255833,0.0291667,0.0316667,0.0958333,0.134167,0.0958333,0
2100,0.725,0.1825,0.0925,0,0.3025,0.275,0.42,0.0025,0.6875,0.0775,0.2325,0.0025,0.3425,0.29,0.0258333,0.0308333,0.0916667,0.14,0.0775,0.00166667
2150,0.68,0.175,0.145,0,0.32,0.3075,0.3725,0,0.6,0.085,0.315,0,0.333333,0.258333,0.0283333,0.0483333,0.1025,0.124167,0.105,0
2200,0.7,0.1825,0.1175,0,0.2425,0.3475,0.41,0,0.67,0.075,0.255,0,0.314167,0.284167,0.025,0.0391667,0.115833,0.136667,0.085,0
2250,0.805,0.175,0.02,0,0.33,0.3525,0.3175,0,0.73,0.0475,0.2225,0,0.378333,0.301667,0.0158333,0.00666667,0.1175,0.105833,0.0741667,0
2300,0.7475,0.215,0.0375,0,0.1225,0.4275,0.45,0,0.83,0.035,0.135,0,0.29,0.348333,0.0116667,0.0125,0.1425,0.15,0.045,0
2350,0.7425,0.23,0.0275,0,0.28,0.3875,0.3325,0,0.595,0.0825,0.3225,0,0.340833,0.275,0.0275,0.00916667,0.129167,0.110833,0.1075,0
2400,0.6875,0.2725,0.04,0,0.2875,0.3375,0.375,0,0.7175,0.0475,0.235,0,0.325,0.33,0.0158333,0.0133333,0.1125,0.125,0.0783333,0
2450,0.7775,0.145,0.0775,0,0.2475,0.3725,0.38,0,0.5275,0.0975,0.375,0,0.341667,0.224167,0.0325,0.0258333,0.124167,0.126667,0.125,0
2500,0.7025,0.24,0.0575,0,0.1275,0.45,0.4225,0,0.6625,0.06,0.2775,0,0.276667,0.300833,0.02,0.0191667,0.15,0.140833,0.0925,0
2550,0.685,0.2675,0.0475,0,0.1775,0.4175,0.405,0,0.72,0.025,0.255,0,0.2875,0.329167,0.00833333,0.0158333,0.139167,0.135,0.085,0
2600,0.715,0.205,0.08,0,0.1275,0.465,0.4075,0,0.5725,0.13,0.2975,0,0.280833,0.259167,0.0433333,0.0266667,0.155,0.135833,0.0991667,0
2650,0.7225,0.15,0.1275,0,0.1475,0.4125,0.44,0,0.6775,0.0975,0.225,0,0.29,0.275833,0.0325,0.0425,0.1375,0.146667,0.075,0
2700,0.7425,0.22,0.0375,0,0.3225,0.315,0.3625,0,0.625,0.07,0.305,0,0.355,0.281667,0.0233333,0.0125,0.105,0.120833,0.101667,0
2750,0.7225,0.2325,0.045,0,0.29,0.345,0.365,0,0.735,0.0675,0.1975,0,0.3375,0.3225,0.0225,0.015,0.115,0.121667,0.0658333,0
2800,0.7325,0.1925,0.075,0,0.1525,0.42,0.4275,0,0.6925,0.0825,0.225,0,0.295,0.295,0.0275,0.025,0.14,0.1425,0.075,0
2850,0.7125,0.2775,0.01,0,0.13,0.465,0.405,0,0.8125,0.0375,0.15,0,0.280833,0.363333,0.0125,0.00333333,0.155,0.135,0.05,0
2900,0.49,0.495,0.0125,0.0025,0.7,0.14,0.155,0.005,0.99,0.005,0.0025,0.0025,0.396667,0.495,0.00166667,0.00416667,0.0466667,0.0516667,0.000833333,0.00333333
2950,0.495,0.5,0,0.005,0.985,0.01,0,0.005,0.9875,0.005,0.005,0.0025,0.493333,0.495833,0.00166667,0,0.00333333,0,0.00166667,0.00416667
3000,0.4925,0.5,0.005,0.0025,0.98,0.005,0.0125,0.0025,0.99,0.0025,0.0025,0.005,0.490833,0.496667,0.000833333,0.00166667,0.00166667,0.00416667,0.000833333,0.00333333
3050,0.495,0.4875,0.01,0.0075,0.99,0.0025,0.005,0.0025,0.98,0.0075,0.0075,0.005,0.495,0.489167,0.0025,0.00333333,0.000833333,0.00166667,0.0025,0.005
3100,0.505,0.49,0.005,0,0.8075,0.08,0.11,0.0025,0.905,0.015,0.0775,0.0025,0.4375,0.465,0.005,0.00166667,0.0266667,0.0366667,0.0258333,0.00166667
3150,0.6175,0.3775,0.0025,0.0025,0.53,0.1975,0.27,0.0025,0.84,0.02,0.14,0,0.3825,0.405833,0.00666667,0.000833333,0.0658333,0.09,0.0466667,0.00166667
3200,0.5425,0.42,0.03,0.0075,0.65,0.1375,0.2125,0,0.925,0.0375,0.035,0.0025,0.3975,0.448333,0.0125,0.01,0.0458333,0.0708333,0.0116667,0.00333333
3250,0.5,0.4975,0.0025,0,0.985,0.0075,0.005,0.0025,0.9825,0.0025,0.0025,0.0125,0.495,0.493333,0.000833333,0.000833333,0.0025,0.00166667,0.000833333,0.005
