gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.07363474375664233,0.07724249431102963,0.03764537923309253,0.1225252788368832,0,853,853
100,0.06554016121351951,0.06653436294900535,0.003677818888718415,0.07431533820440915,0,1121,1121
150,0.0617007885480178,0.06249998533028867,0.002698803562664123,0.04507453110788775,0,1413,1413
200,0.05888916737857314,0.0593326273026231,0.002113761315738725,0.02733908508910477,2,1673,1673
250,0.05735741627386613,0.05758589696814054,0.001186448980216422,0.02,0,1961,1961
300,0.05556157506718527,0.0558364421601908,0.00226555553564086,0.02,1,2240,2240
350,0.0537728361291336,0.05396111437726331,0.0009819056870317587,0.02,0,2500,2500
400,0.05131761132878428,0.05177443721172853,0.000878245812609037,0.02,0,2728,2728
450,0.05045857613370727,0.05058232136382224,0.001471475093279014,0.02,0,2921,2921
500,0.04961485498368483,0.0496760869005212,0.0006314094699423801,0.02,0,3105,3105
550,0.04872778750141529,0.04883290187024691,0.0006079017604760476,0.02,0,3329,3329
600,0.04796480359448425,0.04809685155934035,0.0006479618348715158,0.02,0,3519,3519
650,0.04735297238390998,0.04742745833894363,0.00115510208044657,0.02,1,3689,3689
700,0.04704917311764195,0.04709725624992991,0.0007474042959916354,0.02,0,3872,3872
750,0.04659910380248993,0.04663575064584666,0.0003487221608544379,0.02,1,4056,4056
800,0.04588307673997345,0.04604972353048183,0.0008008691704636502,0.02,3,4256,4256
850,0.04532217666192399,0.04541633122961478,0.0006967711403566956,0.02,1,4437,4437
900,0.04485041672420811,0.04498707063676156,0.00081655735574047,0.02,0,4614,4614
950,0.04470315595829297,0.04471936166973892,0.0003253393803714555,0.02,1,4817,4817
1000,0.04441574188591879,0.04445688285768164,0.000919613201487151,0.02,1,5012,5012
1050,0.04426182340310865,0.04426904715348601,0.0004313151799490232,0.02,0,5212,5212
1100,0.04406977362661382,0.04410564564329587,0.0002585149218314235,0.02,1,5370,5370
1150,0.04389758995840811,0.04391656356930754,0.0002568571490702362,0.02,1,5442,5442
1200,0.04365186959286033,0.04367942603744143,0.0001250379976230151,0.02,0,5575,5575
1250,0.04349452689659132,0.04351023410350036,0.0001884975624084449,0.02,0,5718,5718
1300,0.04332285916151643,0.04334075738161789,0.0005193754127563393,0.02,1,5872,5872
1350,0.04311757332476868,0.04314351124159876,0.000480658006754113,0.02,1,6022,6022
1400,0.04302341786016071,0.04302502185279158,0.0002654713700651227,0.02,17,6158,6158
1450,0.04294939037656621,0.04296699983225927,0.0003448223683223941,0.02,2,6233,6233
