gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.06917720525013422,0.07181130961717443,0.01955189646355819,0,0,282,282
100,0.06262683958211986,0.06398112889810996,0.003647161434215986,0,3,568,568
150,0.05979494076494893,0.06037273405538499,0.00160780749454448,0,2,860,860
200,0.05782778799840764,0.05834445582878853,0.001693763432033158,0,1,1150,1150
250,0.05506736262952071,0.05558868451497145,0.002303117217385414,0,2,1454,1454
300,0.05297048302601023,0.05324919776068675,0.001411683611109711,0,1,1729,1729
350,0.05093530896578541,0.05137391506525374,0.001042998006331561,0,0,2033,2033
400,0.04918005298620443,0.04947410180053905,0.001382146382359705,0,0,2304,2304
450,0.04819251311964647,0.04836056937262253,0.0008141883750921772,0,1,2602,2602
500,0.04756861183289648,0.04765406167155829,0.0008987252902858078,0,5,2876,2876
550,0.04709432372459775,0.04717428144611015,0.0007883809788559127,0,0,3154,3154
600,0.04611942651932122,0.04619113739756561,0.0004625574948358971,0,1,3428,3428
650,0.04562315416158456,0.04567927850518713,0.0004703906802860821,0,0,3710,3710
700,0.04531036602868498,0.04534272081668223,0.0007961632938848374,0,3,3988,3988
750,0.04495844303032641,0.04500455279120042,0.0005343375890580314,0,0,4253,4253
800,0.04455119946085894,0.04462894639648923,0.0003748613222778857,0,1,4551,4551
850,0.04432869133497412,0.04434946439107984,0.0005862286194406337,0,3,4841,4841
900,0.04414274794269586,0.04415079482650972,0.0002795483306212724,0,0,5116,5116
950,0.04399672056102978,0.04401320717968601,0.0005270964486784351,0,2,5401,5401
1000,0.04389782814289303,0.04391788463102312,0.0002964056505347003,0,1,5642,5642
1050,0.04357552988505529,0.04362207057567637,0.0006490864825222357,0,1,5940,5940
1100,0.04338088351156777,0.04338676427947419,0.0001989727148306015,0,3,6219,6219
1150,0.04325633185014825,0.04328730686247482,0.0005704950248357124,0,0,6504,6504
1200,0.04311709828469305,0.04313489669524273,0.0003478131517129991,0,1,6770,6770
1250,0.04287402609243979,0.04292550016946503,0.0003042688267722134,0,0,7058,7058
1300,0.04231023172169654,0.04236446591118017,0.000235929741310217,0,0,7381,7381
1350,0.04211670506278152,0.042168870908873,0.0003026441264518474,0,0,7667,7667
1400,0.04193471225179696,0.04195306746690789,0.0002573590814430379,0,0,7948,7948
1450,0.0418081481430994,0.04181567919231188,0.0001820641019435657,0,2,8229,8229
1500,0.04156832624164062,0.04161937521389999,0.0001947304422756064,0,8,8487,8487
1550,0.04148112793303649,0.04148779103396506,0.0002322044180526318,0,3,8755,8755
1600,0.04117353578677635,0.04121995060273256,0.0002566053822187964,0,2,9044,9044
1650,0.04105964371281394,0.04107599521898352,0.0001794412217557947,0,7,9320,9320
1700,0.0409416952737542,0.04100198913485306,0.0001349851091966622,0,0,9514,9514
1750,0.0408530045127487,0.0408615355077188,0.0001353837972761178,0,6,9732,9732
1800,0.04076671928846831,0.04077944409594008,0.0003448287516673698,0,2,9977,9977
1850,0.04066338939918711,0.04066899162025678,0.00014368393863432,0,5,10255,10255
1900,0.04059388951078897,0.04060298681299967,0.0002367130502296085,0,3,10420,10420
1950,0.04052137661867045,0.04053304430016825,0.0002193356661232616,0,0,10666,10666
2000,0.04043275156242296,0.04045666152274267,0.000152501898598509,0,5,10880,10880
2050,0.04040023793088002,0.04040421290152823,0.0003333718041535001,0,11,11093,11093
2100,0.04038372242324456,0.04038709904873366,0.000250152048705185,0,9,11188,11188
2150,0.04035218642628392,0.04035840935035763,0.0002224411853306904,0,2,11386,11386
2200,0.04028067814601795,0.04028751740692865,0.0003924860992187693,0,5,11654,11654
2250,0.04019505788484028,0.04020129287749441,0.0003145170146407565,0,0,11935,11935
2300,0.04012045170432769,0.04012335657872901,0.0002849251098848735,0,0,12203,12203
2350,0.04007714857175033,0.04007756864228047,8.125772341462279e-05,0,15,12471,12471
2400,0.039914264580115,0.03993933748517708,0.0001049284575902924,0,3,12688,12688
2450,0.03984993957028354,0.03985313135793157,0.0001710414180096483,0,2,12980,12980
2500,0.03976471319995165,0.03976961305551446,0.0001177426597335925,0,3,13252,13252
2550,0.0396901577116133,0.03969303541308927,0.0001908900960658716,0,6,13504,13504
2600,0.0396352660571065,0.03963666995447934,0.0001071556366099777,0,23,13685,13685
2650,0.0395952206268386,0.03960255749420215,0.0002957055835255132,0,7,13834,13834
2700,0.03953659031330103,0.03954944393863261,0.0002524956381712285,0,1,14004,14004
2750,0.03949283980772367,0.03950166364494864,0.0003491989999974728,0,3,14243,14243
2800,0.03940431339445902,0.03941055269600854,0.0002914773412257334,0,19,14438,14438
2850,0.03932739255668986,0.03932758489850259,0.0001509142940495505,0,24,14596,14596
2900,0.03923839195436599,0.03924406650216581,0.0003911460912241602,0,4,14796,14796
2950,0.03912907838456444,0.03914151189368476,0.0001306028581024764,0,10,14953,14953
3000,0.03901841102700795,0.03905591785878882,0.0003252882916067754,0,2,15171,15171
3050,0.03894661145226959,0.03894736555412821,0.0001081481251911454,0,25,15392,15392
3100,0.03889844266922582,0.03890076614652433,0.000126438664734162,0,3,15596,15596
3150,0.03885175841803741,0.03885796100397479,0.000363477420401991,0,0,15842,15842
3200,0.03881636433651511,0.03882008754765558,0.0003889482656314375,0,23,16013,16013
3250,0.03880038535850438,0.03880467718168165,0.0001025246641063575,0,4,16059,16059
3300,0.03875774444556214,0.03876080989368464,0.0001071575821187259,0,7,16192,16192
3350,0.03871268214887175,0.0387185989512486,0.000192498964339346,0,18,16345,16345
3400,0.03867573490828076,0.0386786565523248,0.0001199546334292433,0,3,16427,16427
