gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.0696576943166715,0.07170988077033685,0.02700355322521961,0,1,282,282
100,0.06267374067646485,0.06362810795039403,0.002251819888785383,0,1,561,561
150,0.06038088983483506,0.06090800669339772,0.001117622893944711,0,0,830,830
200,0.05751582792277489,0.05800026473525454,0.001079536014699411,0,0,1093,1093
250,0.05502858110240813,0.05537780707340554,0.001414070659621046,0,0,1394,1394
300,0.05359370976549285,0.0537958392195417,0.001710016787055973,0,1,1672,1672
350,0.05201892599455826,0.0523654334724435,0.001774788638079045,0,1,1977,1977
400,0.05130428742974116,0.05141402847032819,0.001395227801606289,0,2,2246,2246
450,0.05049571344475053,0.05062892732393446,0.0006374436016865786,0,0,2537,2537
500,0.04984501087279497,0.04996844353106154,0.001082974908303283,0,0,2814,2814
550,0.04947440199623598,0.04950359806874979,0.0006801794660622096,0,0,3091,3091
600,0.04843592457653557,0.04851942629729931,0.0008084757482772672,0,1,3377,3377
650,0.04750044247456912,0.04775329579711188,0.001047673077779887,0,0,3654,3654
700,0.04681886017317744,0.04691631130320621,0.0005388188915198276,0,0,3915,3915
750,0.04594266967575185,0.04602092991250899,0.0003296583218674088,0,1,4213,4213
800,0.04543507979962096,0.04554405387107622,0.001017021645766963,0,0,4498,4498
850,0.04509399853661662,0.04511525681611313,0.0004859303399749712,0,1,4774,4774
900,0.04466689560480222,0.04474093399832804,0.0004928725786379154,0,0,5060,5060
950,0.04431141389421769,0.04437090386663538,0.0003397653742197932,0,2,5375,5375
1000,0.04396702833516256,0.04399846800433831,0.0004176860526856371,0,0,5665,5665
1050,0.04352108605140192,0.04358049987689908,0.0005689605111677069,0,0,5964,5964
1100,0.04326458945816052,0.04329332076951456,0.0005152440236721077,0,0,6258,6258
1150,0.04309241787010244,0.04311446670630923,0.0004477128259404067,0,0,6567,6567
1200,0.04284293268180935,0.04290086119824307,0.0007317517865022305,0,0,6841,6841
1250,0.04234648142356046,0.04241294138154979,0.0005096720182312859,0,0,7130,7130
1300,0.04217934529987244,0.04220043556289454,0.0004095118942520776,0,3,7409,7409
1350,0.04204370004408312,0.04205875860809079,0.0002917273401520089,0,1,7693,7693
1400,0.04185398445916945,0.04187219620849967,0.0004475393433035844,0,5,7981,7981
1450,0.04155330758979117,0.04160965344157461,0.0008271927682602536,0,0,8260,8260
1500,0.0414480885115877,0.04146783839426871,0.0003209015418227706,0,2,8530,8530
1550,0.04110814054155734,0.04116424632807647,0.001031306153131725,0,1,8804,8804
1600,0.04098968816437941,0.04099738593111858,0.0007657857988840703,0,16,9100,9100
1650,0.04084340867848535,0.04085321270010939,0.0004753056583045117,0,2,9347,9347
1700,0.04067469451757325,0.04069314356721224,0.0003470855799546676,0,2,9601,9601
1750,0.04050281258139124,0.04052166920803706,0.0001636149755490778,0,0,9902,9902
