gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.2825,0.495,0.2225,0,0.21,0.5125,0.2775,0,0.235,0.445,0.2675,0.0525,0.164167,0.243333,0.148333,0.0741667,0.170833,0.0925,0.0891667,0.0175
100,0.2525,0.5175,0.2225,0.0075,0.275,0.4825,0.2425,0,0.3025,0.465,0.2175,0.015,0.175833,0.273333,0.155,0.0741667,0.160833,0.0808333,0.0725,0.0075
150,0.2075,0.555,0.2375,0,0.24,0.525,0.23,0.005,0.2675,0.45,0.2525,0.03,0.149167,0.274167,0.15,0.0791667,0.175,0.0766667,0.0841667,0.0116667
200,0.2325,0.53,0.2325,0.005,0.225,0.5,0.26,0.015,0.2725,0.4375,0.2475,0.0425,0.1525,0.2675,0.145833,0.0775,0.166667,0.0866667,0.0825,0.0208333
250,0.2275,0.54,0.2325,0,0.265,0.495,0.24,0,0.285,0.49,0.2175,0.0075,0.164167,0.275,0.163333,0.0775,0.165,0.08,0.0725,0.0025
300,0.2525,0.4925,0.255,0,0.2925,0.43,0.2775,0,0.2225,0.4725,0.265,0.04,0.181667,0.238333,0.1575,0.085,0.143333,0.0925,0.0883333,0.0133333
350,0.2425,0.4875,0.27,0,0.235,0.5175,0.2425,0.005,0.2275,0.5325,0.23,0.01,0.159167,0.238333,0.1775,0.09,0.1725,0.0808333,0.0766667,0.005
400,0.2775,0.475,0.2475,0,0.2375,0.48,0.27,0.0125,0.2525,0.505,0.2425,0,0.171667,0.2425,0.168333,0.0825,0.16,0.09,0.0808333,0.00416667
450,0.2625,0.465,0.265,0.0075,0.2375,0.4775,0.285,0,0.235,0.5,0.24,0.025,0.166667,0.233333,0.166667,0.0883333,0.159167,0.095,0.08,0.0108333
500,0.2475,0.4775,0.275,0,0.25,0.4875,0.25,0.0125,0.255,0.475,0.2575,0.0125,0.165833,0.244167,0.158333,0.0916667,0.1625,0.0833333,0.0858333,0.00833333
550,0.26,0.49,0.25,0,0.2675,0.465,0.25,0.0175,0.2075,0.5475,0.245,0,0.175833,0.2325,0.1825,0.0833333,0.155,0.0833333,0.0816667,0.00583333
600,0.2775,0.46,0.2625,0,0.275,0.4875,0.215,0.0225,0.265,0.515,0.22,0,0.184167,0.241667,0.171667,0.0875,0.1625,0.0716667,0.0733333,0.0075
650,0.2525,0.525,0.2225,0,0.24,0.435,0.29,0.035,0.2675,0.4925,0.24,0,0.164167,0.264167,0.164167,0.0741667,0.145,0.0966667,0.08,0.0116667
700,0.26,0.4925,0.2475,0,0.2425,0.455,0.2675,0.035,0.2025,0.505,0.2875,0.005,0.1675,0.231667,0.168333,0.0825,0.151667,0.0891667,0.0958333,0.0133333
750,0.275,0.4925,0.2325,0,0.2675,0.4125,0.2825,0.0375,0.23,0.4925,0.2775,0,0.180833,0.240833,0.164167,0.0775,0.1375,0.0941667,0.0925,0.0125
800,0.2175,0.5025,0.28,0,0.2375,0.445,0.2925,0.025,0.26,0.4925,0.2475,0,0.151667,0.254167,0.164167,0.0933333,0.148333,0.0975,0.0825,0.00833333
850,0.22,0.5075,0.2725,0,0.2675,0.475,0.2375,0.02,0.2375,0.485,0.2775,0,0.1625,0.248333,0.161667,0.0908333,0.158333,0.0791667,0.0925,0.00666667
900,0.2275,0.52,0.2525,0,0.225,0.4225,0.26,0.0925,0.2475,0.47,0.2825,0,0.150833,0.255833,0.156667,0.0841667,0.140833,0.0866667,0.0941667,0.0308333
950,0.2775,0.4725,0.25,0,0.23,0.4875,0.26,0.0225,0.23,0.5225,0.2375,0.01,0.169167,0.234167,0.174167,0.0833333,0.1625,0.0866667,0.0791667,0.0108333
1000,0.2425,0.5,0.2525,0.005,0.2925,0.445,0.22,0.0425,0.24,0.445,0.2775,0.0375,0.178333,0.246667,0.148333,0.0841667,0.148333,0.0733333,0.0925,0.0283333
1050,0.2675,0.4725,0.26,0,0.19,0.53,0.25,0.03,0.2675,0.47,0.2575,0.005,0.1525,0.246667,0.156667,0.0866667,0.176667,0.0833333,0.0858333,0.0116667
1100,0.2425,0.515,0.2425,0,0.265,0.4325,0.2725,0.03,0.245,0.505,0.25,0,0.169167,0.253333,0.168333,0.0808333,0.144167,0.0908333,0.0833333,0.01
1150,0.2525,0.5,0.2475,0,0.27,0.4525,0.2275,0.05,0.2675,0.48,0.2525,0,0.174167,0.255833,0.16,0.0825,0.150833,0.0758333,0.0841667,0.0166667
1200,0.2325,0.4875,0.28,0,0.2925,0.4225,0.2325,0.0525,0.2625,0.5375,0.1975,0.0025,0.175,0.25,0.179167,0.0933333,0.140833,0.0775,0.0658333,0.0183333
1250,0.26,0.46,0.28,0,0.2375,0.4675,0.25,0.045,0.2575,0.4775,0.265,0,0.165833,0.239167,0.159167,0.0933333,0.155833,0.0833333,0.0883333,0.015
1300,0.21,0.565,0.225,0,0.2375,0.49,0.265,0.0075,0.2625,0.515,0.22,0.0025,0.149167,0.275833,0.171667,0.075,0.163333,0.0883333,0.0733333,0.00333333
1350,0.22,0.535,0.245,0,0.2675,0.48,0.235,0.0175,0.28,0.4875,0.2325,0,0.1625,0.271667,0.1625,0.0816667,0.16,0.0783333,0.0775,0.00583333
1400,0.2525,0.5025,0.245,0,0.2375,0.49,0.2425,0.03,0.265,0.485,0.25,0,0.163333,0.255833,0.161667,0.0816667,0.163333,0.0808333,0.0833333,0.01
1450,0.26,0.525,0.215,0,0.2225,0.445,0.2225,0.11,0.2475,0.4925,0.2525,0.0075,0.160833,0.2575,0.164167,0.0716667,0.148333,0.0741667,0.0841667,0.0391667
1500,0.225,0.5375,0.2375,0,0.2275,0.4225,0.2675,0.0825,0.255,0.45,0.24,0.055,0.150833,0.264167,0.15,0.0791667,0.140833,0.0891667,0.08,0.0458333
1550,0.225,0.4875,0.27,0.0175,0.25,0.405,0.2575,0.0875,0.2375,0.4875,0.2575,0.0175,0.158333,0.241667,0.1625,0.09,0.135,0.0858333,0.0858333,0.0408333
1600,0.2475,0.495,0.25,0.0075,0.2225,0.5175,0.25,0.01,0.315,0.3975,0.2625,0.025,0.156667,0.27,0.1325,0.0833333,0.1725,0.0833333,0.0875,0.0141667
1650,0.2875,0.51,0.195,0.0075,0.26,0.4,0.2475,0.0925,0.285,0.4725,0.235,0.0075,0.1825,0.265,0.1575,0.065,0.133333,0.0825,0.0783333,0.0358333
1700,0.2725,0.4325,0.2425,0.0525,0.24,0.4025,0.255,0.1025,0.245,0.4325,0.2275,0.095,0.170833,0.225833,0.144167,0.0808333,0.134167,0.085,0.0758333,0.0833333
1750,0.2675,0.4475,0.2475,0.0375,0.2725,0.38,0.22,0.1275,0.23,0.485,0.275,0.01,0.18,0.225833,0.161667,0.0825,0.126667,0.0733333,0.0916667,0.0583333
1800,0.23,0.5225,0.235,0.0125,0.255,0.38,0.2525,0.1125,0.2625,0.4275,0.2525,0.0575,0.161667,0.261667,0.1425,0.0783333,0.126667,0.0841667,0.0841667,0.0608333
1850,0.2625,0.5075,0.22,0.01,0.2075,0.4925,0.2475,0.0525,0.2375,0.465,0.2375,0.06,0.156667,0.248333,0.155,0.0733333,0.164167,0.0825,0.0791667,0.0408333
1900,0.2725,0.4025,0.2575,0.0675,0.2525,0.3,0.2625,0.185,0.245,0.4375,0.27,0.0475,0.175,0.215833,0.145833,0.0858333,0.1,0.0875,0.09,0.1
1950,0.245,0.535,0.22,0,0.2275,0.355,0.3,0.1175,0.2725,0.4675,0.2325,0.0275,0.1575,0.269167,0.155833,0.0733333,0.118333,0.1,0.0775,0.0483333
2000,0.2075,0.475,0.295,0.0225,0.2675,0.3725,0.2375,0.1225,0.285,0.4125,0.2675,0.035,0.158333,0.253333,0.1375,0.0983333,0.124167,0.0791667,0.0891667,0.06
2050,0.24,0.48,0.2525,0.0275,0.22,0.3675,0.2625,0.15,0.265,0.4425,0.25,0.0425,0.153333,0.248333,0.1475,0.0841667,0.1225,0.0875,0.0833333,0.0733333
2100,0.225,0.3375,0.25,0.1875,0.2325,0.2725,0.275,0.22,0.22,0.355,0.2825,0.1425,0.1525,0.185833,0.118333,0.0833333,0.0908333,0.0916667,0.0941667,0.183333
2150,0.255,0.4575,0.245,0.0425,0.2925,0.4025,0.17,0.135,0.2575,0.3675,0.3,0.075,0.1825,0.238333,0.1225,0.0816667,0.134167,0.0566667,0.1,0.0841667
2200,0.25,0.4675,0.28,0.0025,0.2525,0.5025,0.215,0.03,0.2475,0.55,0.2025,0,0.1675,0.238333,0.183333,0.0933333,0.1675,0.0716667,0.0675,0.0108333
2250,0.2425,0.51,0.2475,0,0.2375,0.4475,0.2575,0.0575,0.245,0.53,0.225,0,0.16,0.251667,0.176667,0.0825,0.149167,0.0858333,0.075,0.0191667
2300,0.2825,0.465,0.2525,0,0.2575,0.465,0.255,0.0225,0.255,0.4825,0.2625,0,0.18,0.24,0.160833,0.0841667,0.155,0.085,0.0875,0.0075
