gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.2525,0.49,0.2575,0,0.255,0.485,0.2575,0.0025,0.265,0.4975,0.22,0.0175,0.169167,0.251667,0.165833,0.0858333,0.161667,0.0858333,0.0733333,0.00666667
100,0.235,0.49,0.275,0,0.285,0.4475,0.2575,0.01,0.215,0.515,0.27,0,0.173333,0.235,0.171667,0.0916667,0.149167,0.0858333,0.09,0.00333333
150,0.2275,0.495,0.2775,0,0.2425,0.5075,0.23,0.02,0.205,0.515,0.2725,0.0075,0.156667,0.233333,0.171667,0.0925,0.169167,0.0766667,0.0908333,0.00916667
200,0.235,0.5275,0.2375,0,0.275,0.3975,0.29,0.0375,0.2075,0.49,0.2325,0.07,0.17,0.245,0.163333,0.0791667,0.1325,0.0966667,0.0775,0.0358333
250,0.2825,0.4725,0.245,0,0.265,0.4575,0.275,0.0025,0.25,0.5125,0.225,0.0125,0.1825,0.240833,0.170833,0.0816667,0.1525,0.0916667,0.075,0.005
300,0.245,0.4625,0.2925,0,0.275,0.5075,0.2175,0,0.295,0.4225,0.2475,0.035,0.173333,0.2525,0.140833,0.0975,0.169167,0.0725,0.0825,0.0116667
350,0.22,0.5275,0.2525,0,0.2625,0.5025,0.235,0,0.28,0.485,0.235,0,0.160833,0.269167,0.161667,0.0841667,0.1675,0.0783333,0.0783333,0
400,0.2675,0.47,0.2625,0,0.2525,0.505,0.2375,0.005,0.25,0.4675,0.2675,0.015,0.173333,0.24,0.155833,0.0875,0.168333,0.0791667,0.0891667,0.00666667
450,0.2675,0.47,0.26,0.0025,0.225,0.5,0.27,0.005,0.2475,0.5025,0.25,0,0.164167,0.239167,0.1675,0.0866667,0.166667,0.09,0.0833333,0.0025
500,0.2475,0.53,0.2225,0,0.2375,0.51,0.245,0.0075,0.2825,0.4775,0.24,0,0.161667,0.270833,0.159167,0.0741667,0.17,0.0816667,0.08,0.0025
