gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.2775,0.475,0.245,0.0025,0.24,0.505,0.2525,0.0025,0.235,0.48,0.265,0.02,0.1725,0.236667,0.16,0.0816667,0.168333,0.0841667,0.0883333,0.00833333
100,0.29,0.455,0.255,0,0.255,0.4975,0.2475,0,0.2575,0.46,0.255,0.0275,0.181667,0.2375,0.153333,0.085,0.165833,0.0825,0.085,0.00916667
150,0.2375,0.5225,0.2325,0.0075,0.2775,0.4625,0.2475,0.0125,0.2675,0.47,0.2425,0.02,0.171667,0.263333,0.156667,0.0775,0.154167,0.0825,0.0808333,0.0133333
200,0.27,0.475,0.255,0,0.2625,0.4675,0.2525,0.0175,0.27,0.4175,0.265,0.0475,0.1775,0.248333,0.139167,0.085,0.155833,0.0841667,0.0883333,0.0216667
250,0.2675,0.525,0.2075,0,0.25,0.5125,0.235,0.0025,0.2625,0.4525,0.25,0.035,0.1725,0.2625,0.150833,0.0691667,0.170833,0.0783333,0.0833333,0.0125
300,0.2525,0.4925,0.255,0,0.1825,0.5025,0.3,0.015,0.285,0.4225,0.25,0.0425,0.145,0.259167,0.140833,0.085,0.1675,0.1,0.0833333,0.0191667
350,0.2075,0.5225,0.27,0,0.25,0.4725,0.2725,0.005,0.2475,0.49,0.2625,0,0.1525,0.256667,0.163333,0.09,0.1575,0.0908333,0.0875,0.00166667
400,0.245,0.505,0.25,0,0.23,0.44,0.29,0.04,0.2375,0.4875,0.245,0.03,0.158333,0.2475,0.1625,0.0833333,0.146667,0.0966667,0.0816667,0.0233333
450,0.2275,0.5625,0.21,0,0.2475,0.4875,0.265,0,0.2525,0.48,0.25,0.0175,0.158333,0.271667,0.16,0.07,0.1625,0.0883333,0.0833333,0.00583333
500,0.2625,0.4825,0.2525,0.0025,0.2675,0.47,0.2625,0,0.275,0.48,0.24,0.005,0.176667,0.2525,0.16,0.0841667,0.156667,0.0875,0.08,0.0025
550,0.2525,0.475,0.2725,0,0.2725,0.475,0.24,0.0125,0.245,0.5,0.255,0,0.175,0.24,0.166667,0.0908333,0.158333,0.08,0.085,0.00416667
600,0.2575,0.475,0.2675,0,0.2275,0.4775,0.2825,0.0125,0.2975,0.445,0.2575,0,0.161667,0.2575,0.148333,0.0891667,0.159167,0.0941667,0.0858333,0.00416667
650,0.23,0.4775,0.2925,0,0.23,0.4875,0.28,0.0025,0.2375,0.4525,0.2575,0.0525,0.153333,0.238333,0.150833,0.0975,0.1625,0.0933333,0.0858333,0.0183333
700,0.265,0.4975,0.2375,0,0.2725,0.4625,0.26,0.005,0.2575,0.47,0.2725,0,0.179167,0.251667,0.156667,0.0791667,0.154167,0.0866667,0.0908333,0.00166667
750,0.2475,0.4875,0.265,0,0.2325,0.5175,0.24,0.01,0.265,0.51,0.225,0,0.16,0.250833,0.17,0.0883333,0.1725,0.08,0.075,0.00333333
