gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.21,0.535,0.255,0,0.2275,0.485,0.2775,0.01,0.23,0.535,0.22,0.015,0.145833,0.255,0.178333,0.085,0.161667,0.0925,0.0733333,0.00833333
100,0.2525,0.4925,0.25,0.005,0.255,0.485,0.255,0.005,0.2775,0.4425,0.26,0.02,0.169167,0.256667,0.1475,0.0833333,0.161667,0.085,0.0866667,0.01
150,0.24,0.5075,0.2525,0,0.2575,0.46,0.22,0.0625,0.2575,0.4575,0.27,0.015,0.165833,0.255,0.1525,0.0841667,0.153333,0.0733333,0.09,0.0258333
200,0.215,0.4675,0.27,0.0475,0.2325,0.47,0.2775,0.02,0.2625,0.4125,0.255,0.07,0.149167,0.243333,0.1375,0.09,0.156667,0.0925,0.085,0.0458333
250,0.285,0.44,0.27,0.005,0.2625,0.4675,0.2475,0.0225,0.25,0.46,0.27,0.02,0.1825,0.23,0.153333,0.09,0.155833,0.0825,0.09,0.0158333
300,0.2475,0.5175,0.235,0,0.23,0.5075,0.2575,0.005,0.225,0.5275,0.2475,0,0.159167,0.2475,0.175833,0.0783333,0.169167,0.0858333,0.0825,0.00166667
350,0.28,0.5125,0.2075,0,0.2525,0.5025,0.245,0,0.2475,0.5225,0.2275,0.0025,0.1775,0.253333,0.174167,0.0691667,0.1675,0.0816667,0.0758333,0.000833333
400,0.2125,0.545,0.2425,0,0.28,0.465,0.23,0.025,0.22,0.5125,0.265,0.0025,0.164167,0.255,0.170833,0.0808333,0.155,0.0766667,0.0883333,0.00916667
450,0.235,0.525,0.24,0,0.25,0.4975,0.25,0.0025,0.2375,0.4975,0.265,0,0.161667,0.254167,0.165833,0.08,0.165833,0.0833333,0.0883333,0.000833333
500,0.28,0.4725,0.2475,0,0.2125,0.52,0.2325,0.035,0.2375,0.5575,0.195,0.01,0.164167,0.236667,0.185833,0.0825,0.173333,0.0775,0.065,0.015
