time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.0987423711,1722.3324909449,227.1564327320
0.0012457000,1,0.0987423711,1722.3324909449,227.1564327320
0.0023583000,2,0.0987423711,1722.3324909449,227.1564327320
0.0034767000,3,0.0987423711,1722.3324909449,227.1564327320
0.0046207000,4,0.0987423711,1722.3324909449,227.1564327320
0.0057400000,5,0.0987423711,1722.3324909449,227.1564327320
0.0068730000,6,0.0987423711,1722.3324909449,227.1564327320
0.0079894000,7,0.0987423711,1722.3324909449,227.1564327320
0.0091027000,8,0.0987423711,1722.3324909449,227.1564327320
0.0102431000,9,0.0987423711,1722.3324909449,227.1564327320
0.0113927000,10,0.0987423711,1722.3324909449,227.1564327320
0.0125036000,11,0.0987423711,1722.3324909449,227.1564327320
0.0136661000,12,0.0987423711,1722.3324909449,227.1564327320
0.0148045000,13,0.0987423711,1722.3324909449,227.1564327320
0.0159550000,14,0.0987423711,1722.3324909449,227.1564327320
0.0170800000,15,0.0987423711,1722.3324909449,227.1564327320
0.0182295000,16,0.0987423711,1722.3324909449,227.1564327320
0.0193522000,17,0.0987423711,1722.3324909449,227.1564327320
0.0204717000,18,0.0987423711,1722.3324909449,227.1564327320
0.0216127000,19,0.0987423711,1722.3324909449,227.1564327320
0.0227473000,20,0.0987423711,1722.3324909449,227.1564327320
0.0238703000,21,0.0987423711,1722.3324909449,227.1564327320
0.0250283000,22,0.0987423711,1722.3324909449,227.1564327320
0.0261834000,23,0.0987423711,1722.3324909449,227.1564327320
0.0273058000,24,0.0987423711,1722.3324909449,227.1564327320
0.0284372000,25,0.0987423711,1722.3324909449,227.1564327320
0.0295707000,26,0.0987423711,1722.3324909449,227.1564327320
0.0306951000,27,0.0987423711,1722.3324909449,227.1564327320
0.0318148000,28,0.0987423711,1722.3324909449,227.1564327320
0.0329467000,29,0.0987423711,1722.3324909449,227.1564327320
0.0340739000,30,0.0987423711,1722.3324909449,227.1564327320
0.0352243000,31,0.0987423711,1722.3324909449,227.1564327320
0.0363520000,32,0.0987423711,1722.3324909449,227.1564327320
0.0374758000,33,0.0987423711,1722.3324909449,227.1564327320
0.0385979000,34,0.0987423711,1722.3324909449,227.1564327320
0.0397162000,35,0.0987423711,1722.3324909449,227.1564327320
0.0408322000,36,0.0987423711,1722.3324909449,227.1564327320
0.0419529000,37,0.0987423711,1722.3324909449,227.1564327320
0.0430612000,38,0.0987423711,1722.3324909449,227.1564327320
0.0442013000,39,0.0987423711,1722.3324909449,227.1564327320
0.0453355000,40,0.0987423711,1722.3324909449,227.1564327320
0.0464495000,41,0.0987423711,1722.3324909449,227.1564327320
0.0475715000,42,0.0987423711,1722.3324909449,227.1564327320
0.0486920000,43,0.0987423711,1722.3324909449,227.1564327320
0.0498127000,44,0.0987423711,1722.3324909449,227.1564327320
0.0509351000,45,0.0987423711,1722.3324909449,227.1564327320
0.0520581000,46,0.0987423711,1722.3324909449,227.1564327320
0.0532179000,47,0.0987423711,1722.3324909449,227.1564327320
0.0543453000,48,0.0987423711,1722.3324909449,227.1564327320
0.0554725000,49,0.0987423711,1722.3324909449,227.1564327320
0.0565952000,50,0.0987423711,1722.3324909449,227.1564327320
0.0577486000,51,0.0987423711,1722.3324909449,227.1564327320
0.0588723000,52,0.0987423711,1722.3324909449,227.1564327320
0.0600128000,53,0.0987423711,1722.3324909449,227.1564327320
0.0611343000,54,0.0987423711,1722.3324909449,227.1564327320
0.0622612000,55,0.0987423711,1722.3324909449,227.1564327320
0.0633835000,56,0.0987423711,1722.3324909449,227.1564327320
0.0645204000,57,0.0987423711,1722.3324909449,227.1564327320
0.0656402000,58,0.0987423711,1722.3324909449,227.1564327320
0.0667581000,59,0.0987423711,1722.3324909449,227.1564327320
0.0679071000,60,0.0987423711,1722.3324909449,227.1564327320
0.0690508000,61,0.0987423711,1722.3324909449,227.1564327320
0.0702013000,62,0.0987423711,1722.3324909449,227.1564327320
0.0713349000,63,0.0987423711,1722.3324909449,227.1564327320
0.0724787000,64,0.0987423711,1722.3324909449,227.1564327320
0.3674213000,65,0.0987423711,1722.3324909449,227.1564327320
0.3684346000,66,0.0987423711,1722.3324909449,227.1564327320
0.3694362000,67,0.0987423711,1722.3324909449,227.1564327320
0.3704275000,68,0.0987423711,1722.3324909449,227.1564327320
0.3714482000,69,0.0987423711,1722.3324909449,227.1564327320
0.3724483000,70,0.0987423711,1722.3324909449,227.1564327320
0.3734430000,71,0.0987423711,1722.3324909449,227.1564327320
0.3744295000,72,0.0987423711,1722.3324909449,227.1564327320
0.3754189000,73,0.0987423711,1722.3324909449,227.1564327320
0.3763995000,74,0.0987423711,1722.3324909449,227.1564327320
0.3774052000,75,0.0987423711,1722.3324909449,227.1564327320
0.3785658000,76,0.0987423711,1722.3324909449,227.1564327320
0.3797813000,77,0.0987423711,1722.3324909449,227.1564327320
0.3810681000,78,0.0987423711,1722.3324909449,227.1564327320
0.3822489000,79,0.0987423711,1722.3324909449,227.1564327320
0.3832693000,80,0.0987423711,1722.3324909449,227.1564327320
0.3850252000,81,0.0987423711,1722.3324909449,227.1564327320
0.3864917000,82,0.0987423711,1722.3324909449,227.1564327320
0.3875530000,83,0.0987423711,1722.3324909449,227.1564327320
0.3887909000,84,0.0987423711,1722.3324909449,227.1564327320
0.3899162000,85,0.0987423711,1722.3324909449,227.1564327320
0.3909897000,86,0.0987423711,1722.3324909449,227.1564327320
0.3920190000,87,0.0987423711,1722.3324909449,227.1564327320
0.3932145000,88,0.0987423711,1722.3324909449,227.1564327320
0.3943922000,89,0.0987423711,1722.3324909449,227.1564327320
0.3954812000,90,0.0987423711,1722.3324909449,227.1564327320
0.3965435000,91,0.0987423711,1722.3324909449,227.1564327320
0.3977222000,92,0.0987423711,1722.3324909449,227.1564327320
0.3987634000,93,0.0987423711,1722.3324909449,227.1564327320
0.3998016000,94,0.0987423711,1722.3324909449,227.1564327320
0.4009638000,95,0.0987423711,1722.3324909449,227.1564327320
0.4020098000,96,0.0987423711,1722.3324909449,227.1564327320
0.4030366000,97,0.0987423711,1722.3324909449,227.1564327320
0.4040524000,98,0.0987423711,1722.3324909449,227.1564327320
0.4052545000,99,0.0987423711,1722.3324909449,227.1564327320
0.4063029000,100,0.0987423711,1722.3324909449,227.1564327320
0.4073243000,101,0.0987423711,1722.3324909449,227.1564327320
0.4083396000,102,0.0987423711,1722.3324909449,227.1564327320
0.4095671000,103,0.0987423711,1722.3324909449,227.1564327320
0.4106484000,104,0.0987423711,1722.3324909449,227.1564327320
0.4121534000,105,0.0987423711,1722.3324909449,227.1564327320
0.4131639000,106,0.0987423711,1722.3324909449,227.1564327320
0.4143602000,107,0.0987423711,1722.3324909449,227.1564327320
0.4153768000,108,0.0987423711,1722.3324909449,227.1564327320
0.4163951000,109,0.0987423711,1722.3324909449,227.1564327320
0.4175426000,110,0.0987423711,1722.3324909449,227.1564327320
0.4185674000,111,0.0987423711,1722.3324909449,227.1564327320
0.4196342000,112,0.0987423711,1722.3324909449,227.1564327320
0.4206514000,113,0.0987423711,1722.3324909449,227.1564327320
0.4216691000,114,0.0987423711,1722.3324909449,227.1564327320
0.4226879000,115,0.0987423711,1722.3324909449,227.1564327320
0.4237037000,116,0.0987423711,1722.3324909449,227.1564327320
0.4251939000,117,0.0987423711,1722.3324909449,227.1564327320
0.4263984000,118,0.0987423711,1722.3324909449,227.1564327320
0.4274092000,119,0.0987423711,1722.3324909449,227.1564327320
0.4288983000,120,0.0987423711,1722.3324909449,227.1564327320
0.4299644000,121,0.0987423711,1722.3324909449,227.1564327320
0.4310013000,122,0.0987423711,1722.3324909449,227.1564327320
0.4320151000,123,0.0987423711,1722.3324909449,227.1564327320
0.4330373000,124,0.0987423711,1722.3324909449,227.1564327320
0.4340564000,125,0.0987423711,1722.3324909449,227.1564327320
0.4350745000,126,0.0987423711,1722.3324909449,227.1564327320
0.4360854000,127,0.0987423711,1722.3324909449,227.1564327320
0.4370918000,128,0.0987423711,1722.3324909449,227.1564327320
0.7286379000,129,0.0987423711,1722.3324909449,227.1564327320
0.7296905000,130,0.0987423711,1722.3324909449,227.1564327320
0.7308414000,131,0.0987423711,1722.3324909449,227.1564327320
0.7319016000,132,0.0987423711,1722.3324909449,227.1564327320
0.7329557000,133,0.0987423711,1722.3324909449,227.1564327320
0.7339831000,134,0.0987423711,1722.3324909449,227.1564327320
0.7351567000,135,0.0987423711,1722.3324909449,227.1564327320
0.7362044000,136,0.0987423711,1722.3324909449,227.1564327320
0.7375415000,137,0.0987423711,1722.3324909449,227.1564327320
0.7387052000,138,0.0987423711,1722.3324909449,227.1564327320
0.7401602000,139,0.0987423711,1722.3324909449,227.1564327320
0.7416576000,140,0.0987423711,1722.3324909449,227.1564327320
0.7428676000,141,0.0987423711,1722.3324909449,227.1564327320
0.7439169000,142,0.0987423711,1722.3324909449,227.1564327320
0.7449814000,143,0.0987423711,1722.3324909449,227.1564327320
0.7462432000,144,0.0987423711,1722.3324909449,227.1564327320
0.7479390000,145,0.0987423711,1722.3324909449,227.1564327320
0.7491776000,146,0.0987423711,1722.3324909449,227.1564327320
0.7502462000,147,0.0987423711,1722.3324909449,227.1564327320
0.7517692000,148,0.0987423711,1722.3324909449,227.1564327320
0.7530276000,149,0.0987423711,1722.3324909449,227.1564327320
0.7540584000,150,0.0987423711,1722.3324909449,227.1564327320
0.7551679000,151,0.0987423711,1722.3324909449,227.1564327320
0.7563579000,152,0.0987423711,1722.3324909449,227.1564327320
0.7577313000,153,0.0987423711,1722.3324909449,227.1564327320
0.7590783000,154,0.0987423711,1722.3324909449,227.1564327320
0.7602919000,155,0.0987423711,1722.3324909449,227.1564327320
0.7613392000,156,0.0987423711,1722.3324909449,227.1564327320
0.7626712000,157,0.0987423711,1722.3324909449,227.1564327320
0.7638365000,158,0.0987423711,1722.3324909449,227.1564327320
0.7649639000,159,0.0987423711,1722.3324909449,227.1564327320
0.7663083000,160,0.0987423711,1722.3324909449,227.1564327320
0.7675445000,161,0.0987423711,1722.3324909449,227.1564327320
0.7686687000,162,0.0987423711,1722.3324909449,227.1564327320
0.7698406000,163,0.0987423711,1722.3324909449,227.1564327320
0.7709795000,164,0.0987423711,1722.3324909449,227.1564327320
0.7722040000,165,0.0987423711,1722.3324909449,227.1564327320
0.7733167000,166,0.0987423711,1722.3324909449,227.1564327320
0.7743368000,167,0.0987423711,1722.3324909449,227.1564327320
0.7753411000,168,0.0987423711,1722.3324909449,227.1564327320
0.7764771000,169,0.0987423711,1722.3324909449,227.1564327320
0.7774798000,170,0.0987423711,1722.3324909449,227.1564327320
0.7787135000,171,0.0987423711,1722.3324909449,227.1564327320
0.7800110000,172,0.0987423711,1722.3324909449,227.1564327320
0.7814666000,173,0.0987423711,1722.3324909449,227.1564327320
0.7829751000,174,0.0987423711,1722.3324909449,227.1564327320
0.7843603000,175,0.0987423711,1722.3324909449,227.1564327320
0.7854801000,176,0.0987423711,1722.3324909449,227.1564327320
0.7867336000,177,0.0987423711,1722.3324909449,227.1564327320
0.7879658000,178,0.0987423711,1722.3324909449,227.1564327320
0.7891467000,179,0.0987423711,1722.3324909449,227.1564327320
0.7901870000,180,0.0987423711,1722.3324909449,227.1564327320
0.7912875000,181,0.0987423711,1722.3324909449,227.1564327320
0.7925878000,182,0.0987423711,1722.3324909449,227.1564327320
0.7936142000,183,0.0987423711,1722.3324909449,227.1564327320
0.7946449000,184,0.0987423711,1722.3324909449,227.1564327320
0.7956503000,185,0.0987423711,1722.3324909449,227.1564327320
0.7967861000,186,0.0987423711,1722.3324909449,227.1564327320
0.7986151000,187,0.0987423711,1722.3324909449,227.1564327320
0.8000017000,188,0.0987423711,1722.3324909449,227.1564327320
0.8012325000,189,0.0987423711,1722.3324909449,227.1564327320
0.8023116000,190,0.0987423711,1722.3324909449,227.1564327320
0.8035347000,191,0.0987423711,1722.3324909449,227.1564327320
0.8045960000,192,0.0987423711,1722.3324909449,227.1564327320
1.1176013000,193,0.0987423711,1722.3324909449,227.1564327320
1.1186526000,194,0.0987423711,1722.3324909449,227.1564327320
1.1196673000,195,0.0987423711,1722.3324909449,227.1564327320
1.1206978000,196,0.0987423711,1722.3324909449,227.1564327320
1.1218412000,197,0.0987423711,1722.3324909449,227.1564327320
1.1228481000,198,0.0987423711,1722.3324909449,227.1564327320
1.1238494000,199,0.0987423711,1722.3324909449,227.1564327320
1.1248489000,200,0.0987423711,1722.3324909449,227.1564327320
1.1260189000,201,0.0987423711,1722.3324909449,227.1564327320
1.1270294000,202,0.0987423711,1722.3324909449,227.1564327320
1.1280510000,203,0.0987423711,1722.3324909449,227.1564327320
1.1290764000,204,0.0987423711,1722.3324909449,227.1564327320
1.1301804000,205,0.0987423711,1722.3324909449,227.1564327320
1.1312007000,206,0.0987423711,1722.3324909449,227.1564327320
1.1327158000,207,0.0987423711,1722.3324909449,227.1564327320
1.1337830000,208,0.0987423711,1722.3324909449,227.1564327320
1.1349937000,209,0.0987423711,1722.3324909449,227.1564327320
1.1359942000,210,0.0987423711,1722.3324909449,227.1564327320
1.1370027000,211,0.0987423711,1722.3324909449,227.1564327320
1.1380095000,212,0.0987423711,1722.3324909449,227.1564327320
1.1391743000,213,0.0987423711,1722.3324909449,227.1564327320
1.1402107000,214,0.0987423711,1722.3324909449,227.1564327320
1.1412126000,215,0.0987423711,1722.3324909449,227.1564327320
1.1421981000,216,0.0987423711,1722.3324909449,227.1564327320
1.1433131000,217,0.0987423711,1722.3324909449,227.1564327320
1.1443236000,218,0.0987423711,1722.3324909449,227.1564327320
1.1453380000,219,0.0987423711,1722.3324909449,227.1564327320
1.1464924000,220,0.0987423711,1722.3324909449,227.1564327320
1.1478649000,221,0.0987423711,1722.3324909449,227.1564327320
1.1492401000,222,0.0987423711,1722.3324909449,227.1564327320
1.1502576000,223,0.0987423711,1722.3324909449,227.1564327320
1.1514392000,224,0.0987423711,1722.3324909449,227.1564327320
1.1524492000,225,0.0987423711,1722.3324909449,227.1564327320
1.1534614000,226,0.0987423711,1722.3324909449,227.1564327320
1.1544699000,227,0.0987423711,1722.3324909449,227.1564327320
1.1556079000,228,0.0987423711,1722.3324909449,227.1564327320
1.1566267000,229,0.0987423711,1722.3324909449,227.1564327320
1.1577051000,230,0.0987423711,1722.3324909449,227.1564327320
1.1587844000,231,0.0987423711,1722.3324909449,227.1564327320
1.1602928000,232,0.0987423711,1722.3324909449,227.1564327320
1.1613215000,233,0.0987423711,1722.3324909449,227.1564327320
