gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.3785131696992831,0.3812644096026386,0.008902250914966573,0,0,221,221
100,0.3729987760791954,0.37403136330429,0.005189223209107886,0,1,358,358
150,0.3686689559034228,0.3695311755972304,0.002502602483819197,0,0,458,458
200,0.365503285491891,0.3663908645884574,0.001940900787382794,0,0,558,558
250,0.3637468490054926,0.3642594833753599,0.001922887143242088,0,3,614,614
300,0.3626031229213263,0.363052614080297,0.001014551721638737,0,5,614,614
350,0.3608875337950768,0.3611753374867918,0.0008132139451596936,0,0,614,614
400,0.3599888918718032,0.3601560256537454,0.0008774411875247532,0,16,614,614
450,0.3586817763470417,0.359296869511949,0.001014604778505683,0,3,614,614
500,0.3574972029027265,0.3579002301895279,0.001371289705041662,0,1,614,614
550,0.3565577136193042,0.3566765113584038,0.0004282095893138135,0,10,614,614
600,0.355781613776477,0.3559878929452284,0.001476168285792036,0,18,614,614
650,0.3550259376137242,0.3554000313537535,0.0005952040671854589,0,1,614,614
700,0.354760429772757,0.3548765043545132,0.000763540254731645,0,8,614,614
750,0.353943482569781,0.3541415922665026,0.001084598487062536,0,10,614,614
800,0.3537188220889627,0.3537591588571096,0.00111687795669305,0,17,614,614
850,0.3528201801656891,0.3530165878890712,0.0009495672517782252,0,8,614,614
900,0.3523300118439035,0.3524988475991854,0.0006386288258621053,0,13,614,614
950,0.3517989961619691,0.3519940423066798,0.0004061635235789197,0,3,614,614
1000,0.3513905225604811,0.3514478790620232,0.001098924015925063,0,26,614,614
1050,0.35092077791877,0.3509583915295735,0.00094416844605275,0,24,614,614
1100,0.3507778121582492,0.3508230846490806,0.0005214820956469208,0,8,614,614
1150,0.3502263727962404,0.3504920508345417,0.0005319889087442431,0,1,614,614
1200,0.3501446780759428,0.3501763347800579,0.0004452996522407105,0,6,614,614
1250,0.3493890019131901,0.3495585184578074,0.000630592312313167,0,15,614,614
1300,0.3491030703921484,0.3491745532724089,0.0003202953473874505,0,16,614,614
1350,0.3488784099113301,0.3489025779327515,0.0011319509338709,0,32,614,614
1400,0.3488579862312556,0.3488632623486081,0.0003241784314864513,0,23,614,614
1450,0.3483678179094701,0.348751783094869,0.0004342622824813759,0,0,614,614
1500,0.3483678179094701,0.34836781790947,0.0002197580314297062,0,50,614,614
1550,0.3481227337485773,0.3481227337485771,0.0002054027204936645,0,48,614,614
1600,0.3481227337485773,0.3481227337485771,0.0002029993468405657,0,98,614,614
1650,0.3481227337485773,0.3481227337485771,0.000206945365021968,0,148,614,614
1700,0.3478368022275357,0.347856885512942,0.0003571943239629309,0,13,614,614
1750,0.3478163785474613,0.3478264201901646,0.0005780463844506505,0,13,614,614
1800,0.3475917180666429,0.3477421725098575,0.0002518369163411093,0,3,614,614
1850,0.3475917180666429,0.3475917180666426,0.0004065816868607334,0,53,614,614
1900,0.3475712943865685,0.3475852505679526,0.0004370800575433285,0,6,614,614
1950,0.3473466339057502,0.3473502080497633,0.0007872558220344195,0,25,614,614
2000,0.3471219734249317,0.3472685133294656,0.0003695963010843968,0,8,614,614
2050,0.3471219734249317,0.3471219734249315,0.0001427868436785888,0,58,614,614
2100,0.3470607023847085,0.3470612129767107,0.0001313160583561227,0,40,614,614
2150,0.3466522287832206,0.3467461777115629,0.0002537337188170784,0,22,614,614
2200,0.3464479919824766,0.3465296867027741,0.0003765200851081605,0,15,614,614
2250,0.3464479919824766,0.3464479919824763,0.0001085487599839615,0,65,614,614
2300,0.3462029078215838,0.3462915806325733,0.0004413695702682914,0,9,614,614
2350,0.3459986710208398,0.3460939815278537,0.0001502096888455648,0,13,614,614
2400,0.3459986710208398,0.34599867102084,0.0001262182808999438,0,63,614,614
2450,0.3459986710208398,0.34599867102084,0.0001314091510692182,0,113,614,614
2500,0.3459986710208398,0.34599867102084,0.0001207290169219788,0,163,614,614
2550,0.3457740105400214,0.3459048922898316,0.0001311025239508197,0,10,614,614
2600,0.3453246895783846,0.3454465508694953,0.0004185806520259671,0,28,614,614
2650,0.3453246895783846,0.3453246895783849,0.0001051764556801416,0,78,614,614
2700,0.3453246895783846,0.3453246895783849,0.0001048140461489868,0,128,614,614
2750,0.3452838422182358,0.345309371818329,0.0001692949298243662,0,4,614,614
2800,0.3448549449366735,0.3449274490009375,0.0005799525762943808,0,20,614,614
2850,0.3448549449366735,0.3448549449366732,0.0001184958721924668,0,70,614,614
2900,0.3446507081359295,0.3446847476027202,0.0002823508451613829,0,27,614,614
2950,0.3446507081359295,0.3446507081359296,0.0001236607768282181,0,77,614,614
3000,0.3444464713351855,0.3444856167219948,0.00025647109793822,0,28,614,614
3050,0.3444464713351855,0.3444464713351855,0.0001530319199437852,0,78,614,614
