Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver GDE --seed 2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 46167
[Normalization] f2_ref (energy) = 5808.73
[Normalization] alpha = 0.5
Gen 50: best_fit = 0.0546444
Gen 100: best_fit = 0.0502835
Gen 150: best_fit = 0.0480405
Gen 200: best_fit = 0.0464374
Gen 250: best_fit = 0.0452365
Gen 300: best_fit = 0.0444989
Gen 350: best_fit = 0.0435828
Gen 400: best_fit = 0.043004
Gen 450: best_fit = 0.0422263
Gen 500: best_fit = 0.0413828
Gen 550: best_fit = 0.040854
Gen 600: best_fit = 0.0399913
Gen 650: best_fit = 0.038929
Gen 700: best_fit = 0.0384961
Gen 750: best_fit = 0.0380441
Gen 800: best_fit = 0.0376492
Gen 850: best_fit = 0.0371704
Gen 900: best_fit = 0.036734
Gen 950: best_fit = 0.0362744
Gen 1000: best_fit = 0.036002
Gen 1050: best_fit = 0.0357569
Gen 1100: best_fit = 0.0354441
Gen 1150: best_fit = 0.0351087
Gen 1200: best_fit = 0.0347477
Gen 1250: best_fit = 0.0344002
Gen 1300: best_fit = 0.034186
Gen 1350: best_fit = 0.0338716
Gen 1400: best_fit = 0.0336797
Gen 1450: best_fit = 0.0333364
Gen 1500: best_fit = 0.0330452
Gen 1550: best_fit = 0.0328752
Gen 1600: best_fit = 0.0326767
Gen 1650: best_fit = 0.03247
Gen 1700: best_fit = 0.0323421
Gen 1750: best_fit = 0.0320636
Gen 1800: best_fit = 0.0319156
Gen 1850: best_fit = 0.0317747
Gen 1900: best_fit = 0.0316023
Gen 1950: best_fit = 0.0314227
Gen 2000: best_fit = 0.0313035
Gen 2050: best_fit = 0.0312077
Gen 2100: best_fit = 0.0310785
Gen 2150: best_fit = 0.0309381
