gen,CCHIHH_Full mean,CCHIHH_Full var,GDE mean,GDE var,CGA mean,CGA var,IMOMA mean,IMOMA var
9050,0.02624182,7.731134695999989e-07,0.02615764,2.133955164000005e-07,0.0396932,5.809321159999995e-07,0.04673874,2.177785548400001e-06
9100,0.02623361,7.69974790899999e-07,0.026151039999999997,2.149560123999997e-07,0.0396699,5.948008039999995e-07,0.04673874,2.177785548400001e-06
9150,0.02622452,7.638893915999998e-07,0.02614145,2.1383727850000068e-07,0.0396465,6.016781740000002e-07,0.04673874,2.177785548400001e-06
9200,0.02621941,7.677206128999997e-07,0.02613437,2.139281501000001e-07,0.0396151,5.951782879999976e-07,0.04673874,2.177785548400001e-06
9250,0.02621055,7.667572404999995e-07,0.026124750000000002,2.0886612249999985e-07,0.039580989999999996,6.448138148999999e-07,0.04673874,2.177785548400001e-06
9300,0.026200650000000002,7.638868604999994e-07,0.02611459,2.1192393689999995e-07,0.039557510000000004,6.50015490899999e-07,0.04672442,2.1852199196000007e-06
9350,0.026192860000000002,7.642677043999991e-07,0.026104320000000004,2.168586835999998e-07,0.03952511,6.431059209000003e-07,0.04662903,2.1055783781000015e-06
9400,0.02618279,7.629582908999993e-07,0.0260961,2.1854609199999965e-07,0.03948728,6.599967115999991e-07,0.04657974,2.204394398400002e-06
9450,0.02616963,7.641251740999999e-07,0.0260819,2.1435595800000018e-07,0.03945799,6.550222589000006e-07,0.04657959,2.204416782900002e-06
9500,0.026160689999999997,7.649511089e-07,0.02607531,2.140342969000005e-07,0.03942159,6.420124349000012e-07,0.04657959,2.204416782900002e-06
9550,0.02615075,7.744280824999988e-07,0.026066810000000003,2.1326564490000054e-07,0.03939893,6.540999941000009e-07,0.046504840000000006,1.7008476124000005e-06
9600,0.02613853,7.801698980999992e-07,0.026061240000000003,2.1328144439999954e-07,0.03938412,6.551036176000003e-07,0.046504840000000006,1.7008476124000005e-06
9650,0.02613083,7.796325220999995e-07,0.02605365,2.1124073049999987e-07,0.03935752,6.549564916000012e-07,0.046504840000000006,1.7008476124000005e-06
9700,0.026122069999999997,7.783516340999994e-07,0.026049689999999997,2.105035829e-07,0.03933857,6.476245581000013e-07,0.046504840000000006,1.7008476124000005e-06
9750,0.02610633,7.744223920999995e-07,0.026043610000000002,2.1439743090000026e-07,0.039322499999999996,6.448992660000021e-07,0.046504840000000006,1.7008476124000005e-06
9800,0.02609076,7.806057483999983e-07,0.026035209999999996,2.156335028999999e-07,0.03929008,6.728644855999985e-07,0.046504840000000006,1.7008476124000005e-06
9850,0.02607868,7.831631616000001e-07,0.02602184,2.1400217839999987e-07,0.03927913,6.735050560999995e-07,0.046504840000000006,1.7008476124000005e-06
9900,0.026070080000000002,7.850767115999999e-07,0.0260179,2.155755579999997e-07,0.03925435,6.871787324999997e-07,0.04650399,1.7000839129000012e-06
9950,0.02605575,7.916883324999996e-07,0.026009690000000002,2.1381307690000027e-07,0.03922966,6.876997564000002e-07,0.04650165,1.6980486745000008e-06
10000,0.02604341,7.890809649000004e-07,0.02600069,2.1590885289999995e-07,0.03921339,6.918521849000006e-07,0.04650165,1.6980486745000008e-06
