gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
180,55.80132258064516,55.75293548387097,55.73940666666667,55.68759677419355,55.65299677419355
181,55.80132258064516,55.75262903225806,55.739396666666664,55.6875,55.652767741935484
182,55.80132258064516,55.75245161290322,55.739396666666664,55.68719032258065,55.6523
183,55.80132258064516,55.752351612903226,55.739263333333334,55.68627096774193,55.65215806451613
184,55.80132258064516,55.752351612903226,55.73914,55.68593225806452,55.651535483870965
185,55.80132258064516,55.752351612903226,55.73867666666667,55.68577419354839,55.65116774193548
186,55.80132258064516,55.752351612903226,55.73867666666667,55.68575483870968,55.651025806451614
187,55.80132258064516,55.75202258064516,55.73867666666667,55.68539677419355,55.65041612903226
188,55.80129032258065,55.752003225806455,55.73845,55.68505806451613,55.64938387096774
189,55.80118064516129,55.75195483870968,55.73822333333334,55.68493870967742,55.64925161290323
190,55.80118064516129,55.75187419354839,55.73799666666667,55.6848,55.64891935483871
191,55.80118064516129,55.751774193548385,55.73786333333334,55.684561290322584,55.648483870967745
192,55.80118064516129,55.751774193548385,55.73786333333334,55.68450322580645,55.648416129032256
193,55.80106129032258,55.751774193548385,55.73761666666667,55.68428387096774,55.64822580645161
194,55.80106129032258,55.75170322580645,55.73761666666667,55.6840935483871,55.64795806451613
195,55.80106129032258,55.75155483870968,55.737503333333336,55.68397419354839,55.64792903225806
196,55.80106129032258,55.75155483870968,55.737503333333336,55.6836064516129,55.647490322580644
197,55.800951612903226,55.75136774193548,55.73723666666667,55.68357419354839,55.646993548387094
198,55.800951612903226,55.75136774193548,55.73723666666667,55.68323870967742,55.64684516129032
199,55.800951612903226,55.751267741935486,55.73723666666667,55.68293548387097,55.646503225806455
200,55.800951612903226,55.751267741935486,55.73723666666667,55.68265806451613,55.64621290322581
201,55.800951612903226,55.75108064516129,55.73723666666667,55.68242258064516,55.64539677419355
202,55.800951612903226,55.75108064516129,55.73712333333334,55.68227419354839,55.64468387096774
