gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH (non-stable) mean,CCHIHH (non-stable) var,CCHIHH (stable) mean,CCHIHH (stable) var
550,55.799,2.9028000000000268e-05,55.74236,0.0021252904000000263,55.70465,0.00020635450000001135,55.63946,0.0021646024000000737,55.53453999999999,9.200040000000484e-05
600,55.79863,2.6412099999998486e-05,55.740390000000005,0.0023617849000000185,55.701750000000004,0.00027474450000004386,55.63367000000001,0.0026141160999999936,55.5222,9.375600000001731e-05
650,55.79819,2.9764899999997022e-05,55.73995,0.002464614500000155,55.698699999999995,0.0003499260000000558,55.628769999999996,0.0030540640999999146,55.509389999999996,0.00010987690000000675
700,55.79819,2.9764899999997022e-05,55.73863,0.002575738100000067,55.698080000000004,0.000371737600000027,55.62453000000001,0.0035164760999999538,55.49819,9.245490000000588e-05
750,55.797760000000004,2.660439999999491e-05,55.73428,0.0027459135999999677,55.69589,0.0003764829000000367,55.62003,0.0041582700999999635,55.48728,8.438960000001377e-05
800,55.797760000000004,2.660439999999491e-05,55.73258,0.00280863159999992,55.69509000000001,0.0003707069000000369,55.61413,0.004688102100000109,55.477940000000004,0.0001061604000000058
850,55.797760000000004,2.660439999999491e-05,55.72965000000001,0.00291411850000004,55.6939,0.00036560800000003227,55.609249999999996,0.005300926499999882,55.4693,0.00011199200000001572
900,55.79711999999999,3.089959999999211e-05,55.724019999999996,0.003394375600000041,55.69288,0.000365233600000035,55.60526,0.005592544399999962,55.46082,9.249759999998734e-05
950,55.796749999999996,3.421849999999501e-05,55.72088,0.0036618776000000375,55.692049999999995,0.00039018450000001347,55.59896,0.006065088399999875,55.45068,0.00012276359999999618
1000,55.79635,3.297849999999461e-05,55.71553,0.004249590099999938,55.69061000000001,0.0003606208999999862,55.595749999999995,0.006448982500000049,55.441779999999994,9.683359999997818e-05
1050,55.79635,3.297849999999461e-05,55.71445,0.004483444500000043,55.68966,0.00036811839999999836,55.59231,0.006929072899999997,55.43335,7.660849999998962e-05
1100,55.79635,3.297849999999461e-05,55.714290000000005,0.004469354900000015,55.68911000000001,0.00039167890000002043,55.588589999999996,0.007220120899999861,55.425869999999996,9.03320999999975e-05
1150,55.79635,3.297849999999461e-05,55.714290000000005,0.004469354900000015,55.68877,0.0004185661000000142,55.58532,0.007653137600000015,55.41835,8.558050000001225e-05
1200,55.79635,3.297849999999461e-05,55.71395,0.0045160845000000015,55.68796999999999,0.0004369801000000106,55.58257,0.008086454099999921,55.410709999999995,8.209490000001275e-05
1250,55.79635,3.297849999999461e-05,55.712599999999995,0.004678636000000042,55.686890000000005,0.0004779508999999848,55.57947,0.008795738100000065,55.403999999999996,8.191999999998565e-05
1300,55.796040000000005,3.7408399999989936e-05,55.71183,0.004764976100000045,55.68578,0.0004824135999999866,55.57651,0.009371416900000082,55.39698,7.977359999999898e-05
1350,55.796040000000005,3.7408399999989936e-05,55.7111,0.004891754000000149,55.685030000000005,0.0005056581000000115,55.57406999999999,0.009742462099999733,55.39089,8.988490000001452e-05
1400,55.796040000000005,3.7408399999989936e-05,55.709709999999994,0.005093126900000049,55.684349999999995,0.0005096365000000229,55.572630000000004,0.010023702099999827,55.385090000000005,7.482289999999392e-05
1450,55.795680000000004,4.1315599999998836e-05,55.70876,0.00511215040000017,55.684349999999995,0.0005096365000000229,55.568169999999995,0.010011124099999994,55.37976,6.747240000000132e-05
1500,55.795680000000004,4.1315599999998836e-05,55.70796,0.005225046400000211,55.68392,0.0005131496000000221,55.56622,0.010417553599999862,55.37356,8.56004000000114e-05
1550,55.79530999999999,4.837889999998966e-05,55.70759,0.005287520900000247,55.68392,0.0005131496000000221,55.562,0.010667633999999815,55.36762,6.732959999999739e-05
1600,55.794169999999994,5.031409999998463e-05,55.70700000000001,0.0053988960000000905,55.683550000000004,0.0005318605000000332,55.55898,0.01101055359999989,55.362379999999995,6.726160000000575e-05
1650,55.794169999999994,5.031409999998463e-05,55.70589,0.005668614900000239,55.683550000000004,0.0005318605000000332,55.55685,0.011541134499999942,55.35686,6.324039999999187e-05
1700,55.79334,4.075039999998979e-05,55.70528,0.0057194376000002135,55.683550000000004,0.0005318605000000332,55.553729999999995,0.012094216100000128,55.35123,6.32581000000029e-05
1750,55.79334,4.075039999998979e-05,55.70509,0.005703718900000219,55.68325,0.0005248405000000496,55.551880000000004,0.012516459599999738,55.34502,4.9677599999998035e-05
1800,55.79334,4.075039999998979e-05,55.70497,0.005694126100000185,55.68325,0.0005248405000000496,55.54932,0.013073867599999966,55.3404,5.6740000000015486e-05
1850,55.79334,4.075039999998979e-05,55.704570000000004,0.005765542100000145,55.682809999999996,0.0004941549000000219,55.547630000000005,0.013304472099999905,55.33561999999999,5.6043599999998265e-05
1900,55.79334,4.075039999998979e-05,55.70395,0.005957940500000139,55.68182,0.000529703600000021,55.544039999999995,0.01352227839999999,55.330349999999996,7.679849999999961e-05
1950,55.79303,4.734409999999704e-05,55.70395,0.005957940500000139,55.680930000000004,0.0005367581000000174,55.54111,0.014061864899999893,55.32437,6.706809999998503e-05
2000,55.79303,4.734409999999704e-05,55.702600000000004,0.0062031580000001295,55.67992,0.0005206395999999534,55.537890000000004,0.014432742899999806,55.3212,0.00011354200000001277
2050,55.79239,4.716889999999578e-05,55.70226,0.006315922400000102,55.67989,0.0005201628999999487,55.534349999999996,0.014649848500000076,55.316329999999994,0.00012234209999999212
2100,55.79239,4.716889999999578e-05,55.70149,0.006457948900000098,55.678340000000006,0.0004893123999999717,55.531259999999996,0.015048132400000191,55.31362,0.00010313960000000042
2150,55.79239,4.716889999999578e-05,55.701150000000005,0.0065240585000000805,55.67827,0.0004882980999999793,55.53098,0.015137095600000062,55.309929999999994,0.0001439500999999887
2200,55.79239,4.716889999999578e-05,55.70084000000001,0.006498108400000112,55.67791,0.0004844748999999788,55.52836,0.015282744399999914,55.305960000000006,0.0001482223999999945
2250,55.79239,4.716889999999578e-05,55.699980000000004,0.006574533599999995,55.67791,0.0004844748999999788,55.52568,0.015674195600000093,55.30173,0.00012497209999998198
2300,55.79239,4.716889999999578e-05,55.699580000000005,0.00662299759999997,55.67791,0.0004844748999999788,55.522569999999995,0.015416064099999882,55.29749,0.00015198490000002167
2350,55.79239,4.716889999999578e-05,55.69952000000001,0.006615821599999902,55.6776,0.0004891899999999842,55.51919,0.015341124900000272,55.29344999999999,0.00014110050000002276
2400,55.79239,4.716889999999578e-05,55.69936,0.006591130399999851,55.676829999999995,0.0004950740999999682,55.51688,0.015537263599999901,55.28991,0.00012632289999999963
2450,55.79239,4.716889999999578e-05,55.69902,0.006662207600000013,55.67517,0.0004248321000000282,55.51444,0.0157524263999998,55.28568,0.000132041600000004
2500,55.79202,5.3573599999998175e-05,55.69902,0.006662207600000013,55.67474,0.0004279324000000313,55.51142,0.016107013600000105,55.28303,0.00013986209999999536
2550,55.79202,5.3573599999998175e-05,55.698710000000005,0.0066857149000000395,55.673410000000004,0.00040318890000001035,55.50716,0.016112196400000115,55.280629999999995,0.00011577009999999504
2600,55.79168,5.82995999999969e-05,55.698310000000006,0.006650694899999976,55.67301,0.00041439690000000305,55.50321,0.016036530899999984,55.277390000000004,0.00013531290000002986
2650,55.79168,5.82995999999969e-05,55.69745,0.006827648500000004,55.672670000000004,0.00042618810000002517,55.49856,0.016211446400000034,55.27524,0.00014773440000000364
2700,55.79168,5.82995999999969e-05,55.69745,0.006827648500000004,55.672670000000004,0.00042618810000002517,55.497310000000006,0.016220616900000172,55.27241,0.0001523849000000061
2750,55.79168,5.82995999999969e-05,55.69745,0.006827648500000004,55.672670000000004,0.00042618810000002517,55.49642,0.016526715600000325,55.267920000000004,0.00017650360000000227
2800,55.79168,5.82995999999969e-05,55.69742,0.006823861599999967,55.672670000000004,0.00042618810000002517,55.49365,0.01670150449999987,55.266890000000004,0.00017093289999999063
2850,55.79168,5.82995999999969e-05,55.69742,0.006823861599999967,55.67229999999999,0.00044523200000003507,55.489340000000006,0.016634296399999707,55.26467,0.0001695880999999993
2900,55.79168,5.82995999999969e-05,55.696709999999996,0.006756166899999955,55.67169,0.00045452890000000225,55.48746,0.016922130399999888,55.261720000000004,0.00015631360000001706
2950,55.79168,5.82995999999969e-05,55.69542,0.006603499600000037,55.670590000000004,0.0005068369000000212,55.483799999999995,0.01724076799999987,55.25840000000001,0.0001530919999999941
3000,55.79168,5.82995999999969e-05,55.69508,0.006629033600000033,55.670159999999996,0.0005149424000000226,55.482690000000005,0.017479874900000147,55.255129999999994,0.00014406409999996513
3050,55.79168,5.82995999999969e-05,55.69508,0.006629033600000033,55.66951,0.0004927329000000022,55.48026,0.01798517240000012,55.252449999999996,0.0001492545000000047
3100,55.79168,5.82995999999969e-05,55.69508,0.006629033600000033,55.66883,0.0005274400999999971,55.4781,0.017640846000000147,55.25076,0.00013196839999998904
3150,55.79168,5.82995999999969e-05,55.69465,0.006575812500000111,55.66883,0.0005274400999999971,55.47595,0.01754239249999985,55.24959,0.0001256969000000032
3200,55.79128000000001,5.0283600000000983e-05,55.694219999999994,0.006520605600000101,55.66883,0.0005274400999999971,55.472,0.01741760400000002,55.24687,0.00014725410000001468
3250,55.79085,5.51985000000011e-05,55.69367,0.006475366100000131,55.66760000000001,0.0005677660000000109,55.46804999999999,0.0174259644999999,55.243579999999994,0.00016156560000001304
3300,55.79018,5.65275999999989e-05,55.692930000000004,0.006475150100000074,55.6672,0.0005533660000000202,55.46466,0.01744087440000017,55.24074,0.00014982040000002572
3350,55.79018,5.65275999999989e-05,55.69105,0.006453634500000161,55.6672,0.0005533660000000202,55.46198,0.017658727599999834,55.23917,0.00016345210000001767
3400,55.78944,6.726840000000392e-05,55.688829999999996,0.006343168100000173,55.6668,0.0005418460000000266,55.45916999999999,0.017682180099999813,55.2371,0.00013793200000000039
3450,55.78944,6.726840000000392e-05,55.68655,0.006247758500000129,55.66636999999999,0.0005323381000000251,55.45498,0.017388667599999963,55.23429,0.0001462448999999976
3500,55.78944,6.726840000000392e-05,55.68526000000001,0.006190366400000118,55.66636999999999,0.0005323381000000251,55.45155999999999,0.017031890400000093,55.2321,0.00013336800000000876
3550,55.78907,6.031610000000145e-05,55.68526000000001,0.006190366400000118,55.665279999999996,0.0005311416000000132,55.448040000000006,0.01685435440000007,55.23010000000001,0.00013323799999999386
3600,55.78907,6.031610000000145e-05,55.68517000000001,0.006186058100000112,55.66449,0.0004977869000000293,55.44453,0.016295782100000274,55.22831,0.00011147090000000878
3650,55.78907,6.031610000000145e-05,55.68517000000001,0.006186058100000112,55.66418,0.0004894076000000203,55.44165,0.016024336499999858,55.224959999999996,0.00012279839999998748
3700,55.78869999999999,6.58920000000048e-05,55.68323,0.0061321541000001,55.66381,0.0005158589000000362,55.43737,0.01555061809999971,55.22291,0.00012519289999999683
3750,55.78869999999999,6.58920000000048e-05,55.68221,0.006065992900000064,55.66341,0.0005073069000000415,55.4317,0.014908933999999683,55.22146,0.0001330463999999834
3800,55.78869999999999,6.58920000000048e-05,55.68187,0.006012572099999966,55.66335,0.0005094165000000369,55.425929999999994,0.014545030099999764,55.21921,0.00012736089999997616
3850,55.78869999999999,6.58920000000048e-05,55.68184,0.006007958400000031,55.662699999999994,0.0005155920000000422,55.42003,0.01406229210000014,55.217909999999996,0.00011617489999999546
3900,55.78869999999999,6.58920000000048e-05,55.68184,0.006007958400000031,55.662580000000005,0.0005245056000000743,55.415800000000004,0.013492597999999953,55.2159,0.00012149999999999925
3950,55.78869999999999,6.58920000000048e-05,55.68128,0.005924809600000013,55.66184,0.0005597444000000588,55.410940000000004,0.01300248040000023,55.21435,0.00011686649999999871
4000,55.78869999999999,6.58920000000048e-05,55.68085,0.005915104500000014,55.66184,0.0005597444000000588,55.40463,0.012379154100000041,55.21328,0.00011866960000001115
4050,55.78869999999999,6.58920000000048e-05,55.68076,0.005905922400000043,55.66178,0.0005557136000000206,55.40053,0.01183236010000018,55.20974,0.00014549639999999664
4100,55.78869999999999,6.58920000000048e-05,55.67906000000001,0.0057150323999999465,55.661410000000004,0.0005322889000000532,55.39538,0.011544971599999917,55.20784,0.00013533839999998394
4150,55.78869999999999,6.58920000000048e-05,55.677459999999996,0.0055468483999999586,55.661410000000004,0.0005322889000000532,55.39099,0.011137382900000046,55.205650000000006,0.00015309049999999506
4200,55.78869999999999,6.58920000000048e-05,55.677060000000004,0.0055408163999999625,55.661410000000004,0.0005322889000000532,55.38705,0.010817564500000154,55.202960000000004,0.00022977439999996482
4250,55.78869999999999,6.58920000000048e-05,55.676689999999994,0.005506794899999945,55.661410000000004,0.0005322889000000532,55.38184,0.010332588399999952,55.20173,0.00021443210000003226
4300,55.78869999999999,6.58920000000048e-05,55.67589,0.00549141889999994,55.66101,0.0005629369000000381,55.37755,0.009854394499999888,55.200810000000004,0.00021271890000001812
4350,55.78836,6.08124000000065e-05,55.67571,0.005465282900000001,55.66101,0.0005629369000000381,55.372029999999995,0.00912854609999988,55.19851,0.0002050888999999976
4400,55.78799,7.289289999998978e-05,55.67537,0.0054355261000000096,55.66067,0.0005654801000000379,55.36773000000001,0.00883511810000005,55.19736,0.00020099240000000278
4450,55.78799,7.289289999998978e-05,55.67518,0.005408441600000021,55.66029999999999,0.0005482640000000286,55.363620000000004,0.008426443600000097,55.19595,0.00020554049999999859
4500,55.78769,7.141689999998892e-05,55.67447,0.005374502100000065,55.65990000000001,0.0005324240000000377,55.35852,0.008052023600000017,55.19424,0.00024357239999997661
4550,55.78769,7.141689999998892e-05,55.674040000000005,0.005314994400000055,55.658820000000006,0.0005323096000000335,55.354,0.007858883999999905,55.19279,0.00021590089999996395
4600,55.78769,7.141689999998892e-05,55.674040000000005,0.005314994400000055,55.658820000000006,0.0005323096000000335,55.35099,0.007567486900000112,55.190470000000005,0.0001920621000000284
4650,55.78769,7.141689999998892e-05,55.67336,0.005399312399999946,55.65845,0.0005219385000000277,55.34643,0.007289986100000044,55.18853,0.00017779010000001325
4700,55.78769,7.141689999998892e-05,55.6724,0.005386845999999932,55.65793,0.0005148581000000298,55.34146,0.0069498504000000015,55.18805999999999,0.00016862040000000317
4750,55.78769,7.141689999998892e-05,55.6724,0.005386845999999932,55.657579999999996,0.0005217416000000399,55.33783,0.006517196100000162,55.186490000000006,0.00018821289999998005
4800,55.78769,7.141689999998892e-05,55.67093,0.005211960099999879,55.65688,0.0005281356000000209,55.334410000000005,0.0062519489000001,55.18491,0.0001924768999999679
4850,55.78769,7.141689999998892e-05,55.670190000000005,0.005217372899999926,55.65653999999999,0.0005251504000000235,55.33116,0.005893548400000023,55.18374,0.00017740839999996535
4900,55.78769,7.141689999998892e-05,55.66969,0.005166012899999974,55.65653999999999,0.0005251504000000235,55.32827999999999,0.005801495600000009,55.182269999999995,0.00018041209999999366
4950,55.78769,7.141689999998892e-05,55.66889,0.005136486899999976,55.65632000000001,0.0005327316000000293,55.323789999999995,0.005504338900000025,55.181039999999996,0.0001744664000000068
5000,55.78769,7.141689999998892e-05,55.66858,0.005109073599999946,55.65601,0.0005555569000000022,55.32015,0.005403938499999999,55.17993,0.00015955210000000804
5050,55.78769,7.141689999998892e-05,55.668330000000005,0.005058626099999848,55.65601,0.0005555569000000022,55.31685,0.005143466500000157,55.17832,0.00013970559999999156
5100,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65595,0.0005551825000000032,55.31448,0.005032543600000121,55.17677,0.00011096809999997816
5150,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65561,0.0005683608999999993,55.31024,0.0048363823999998615,55.17555,0.0001147224999999717
5200,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65561,0.0005683608999999993,55.30712,0.0046388275999999454,55.17398000000001,0.00010883959999999648
5250,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65561,0.0005683608999999993,55.30516,0.00447413639999989,55.17309,0.00012346689999998665
5300,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.655269999999994,0.0005836200999999944,55.302409999999995,0.004344892899999906,55.171580000000006,0.0001230216000000038
5350,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.654970000000006,0.0005988120999999936,55.2987,0.004234291999999946,55.1709,0.00013216999999999784
5400,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.654970000000006,0.0005988120999999936,55.29518,0.0041383496000000665,55.16767,0.0001131820999999796
5450,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.654939999999996,0.0006000364000000053,55.29287000000001,0.0040591160999999725,55.166250000000005,0.00010929449999998642
5500,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65463,0.0005985081000000067,55.29021,0.0038643908999998833,55.165549999999996,0.00010421650000000483
5550,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65423,0.0005990921000000076,55.285900000000005,0.0036081939999999756,55.16431,9.88349000000262e-05
5600,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.65358,0.0006038115999999933,55.28317,0.0035121841000000597,55.16366000000001,9.48264000000273e-05
5650,55.78732,6.612959999998584e-05,55.668330000000005,0.005058626099999848,55.653549999999996,0.0006053365000000077,55.280809999999995,0.003428766900000029,55.16233999999999,0.00010412040000003249
5700,55.78689000000001,6.050089999998575e-05,55.667989999999996,0.005030990899999797,55.653549999999996,0.0006053365000000077,55.278319999999994,0.003371145599999987,55.161080000000005,0.00010081959999999044
5750,55.78655,6.405049999998435e-05,55.667989999999996,0.005030990899999797,55.653549999999996,0.0006053365000000077,55.27552000000001,0.0033006315999999786,55.15955,9.808850000001385e-05
5800,55.78655,6.405049999998435e-05,55.66762,0.005000099599999838,55.65321,0.0006217109000000033,55.27193,0.0032411480999999928,55.15668000000001,0.00012472760000000456
5850,55.78655,6.405049999998435e-05,55.66762,0.005000099599999838,55.652840000000005,0.0006240603999999998,55.268910000000005,0.003057176900000055,55.15597,0.0001343781000000079
5900,55.78655,6.405049999998435e-05,55.66762,0.005000099599999838,55.651700000000005,0.0006014339999999769,55.26694,0.002915510399999971,55.15499,0.0001549749000000124
5950,55.78655,6.405049999998435e-05,55.667190000000005,0.004967810899999887,55.651700000000005,0.0006014339999999769,55.26345,0.0027860164999999265,55.15469,0.00015426489999999558
6000,55.78655,6.405049999998435e-05,55.66685,0.004944636499999843,55.651700000000005,0.0006014339999999769,55.26173,0.0026771640999999776,55.1543,0.00015481599999998168
6050,55.78655,6.405049999998435e-05,55.66685,0.004944636499999843,55.651700000000005,0.0006014339999999769,55.26003000000001,0.002562304099999975,55.153470000000006,0.00014289809999997355
6100,55.78618,6.250759999998302e-05,55.66685,0.004944636499999843,55.651700000000005,0.0006014339999999769,55.25831000000001,0.0026189088999999826,55.151520000000005,0.000144799599999976
6150,55.78618,6.250759999998302e-05,55.66648,0.004915639599999825,55.651700000000005,0.0006014339999999769,55.25587,0.002638408099999935,55.15078,0.00014354559999997795
6200,55.78565999999999,5.962439999998458e-05,55.66608,0.00490698359999983,55.651700000000005,0.0006014339999999769,55.25426,0.002690590399999992,55.14955,0.0001372284999999839
6250,55.78522,6.159559999998615e-05,55.665769999999995,0.004902256099999825,55.651700000000005,0.0006014339999999769,55.25272,0.0026125975999999273,55.148810000000005,0.0001559668999999953
6300,55.78522,6.159559999998615e-05,55.665679999999995,0.0048866275999998,55.651700000000005,0.0006014339999999769,55.24887,0.002555804099999934,55.14765,0.00016899849999999213
6350,55.78478,5.314759999999343e-05,55.665679999999995,0.0048866275999998,55.651700000000005,0.0006014339999999769,55.2462,0.0024708499999999524,55.14645,0.00017347449999996877
6400,55.78478,5.314759999999343e-05,55.665679999999995,0.0048866275999998,55.651700000000005,0.0006014339999999769,55.244690000000006,0.002405154899999983,55.14528,0.00018927160000000177
6450,55.78478,5.314759999999343e-05,55.665679999999995,0.0048866275999998,55.651700000000005,0.0006014339999999769,55.24291000000001,0.00228388489999985,55.144420000000004,0.0002045096000000115
6500,55.78478,5.314759999999343e-05,55.665679999999995,0.0048866275999998,55.65167,0.0005992820999999565,55.241150000000005,0.0022659104999999753,55.14335,0.00022824050000002494
6550,55.78478,5.314759999999343e-05,55.665679999999995,0.0048866275999998,55.651300000000006,0.0005740739999999913,55.23893,0.00220287409999993,55.14264000000001,0.00023307840000002584
6600,55.78478,5.314759999999343e-05,55.665679999999995,0.0048866275999998,55.6509,0.0005621539999999974,55.2376,0.0021790060000000193,55.14205,0.0002393005000000228
6650,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.65056,0.0005408904000000013,55.23565,0.002168604500000007,55.14061,0.00024604290000001963
6700,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.650189999999995,0.0005201148999999886,55.233439999999995,0.0021701084000001073,55.13872,0.00023954760000000964
6750,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.650189999999995,0.0005201148999999886,55.231190000000005,0.0021236109000000157,55.137699999999995,0.0002535319999999837
6800,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.650189999999995,0.0005201148999999886,55.229470000000006,0.0020499960999999286,55.13758,0.0002555575999999908
6850,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.650189999999995,0.0005201148999999886,55.22792,0.001985531600000018,55.13718,0.00022895559999998286
6900,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.650189999999995,0.0005201148999999886,55.22614,0.0019581024000000446,55.13591,0.00020026890000002934
6950,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.65012,0.0005232655999999974,55.22528,0.00197077960000002,55.134159999999994,0.00019721240000002217
7000,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.65012,0.0005232655999999974,55.224689999999995,0.0019433089000000132,55.13274,0.0002023664000000216
7050,55.78408,5.132959999999658e-05,55.665679999999995,0.0048866275999998,55.65012,0.0005232655999999974,55.22328,0.00192744359999994,55.13185,0.0002174805000000368
7100,55.783950000000004,5.3062499999997915e-05,55.665679999999995,0.0048866275999998,55.65012,0.0005232655999999974,55.220780000000005,0.0019134955999999964,55.130280000000006,0.00023199760000002686
7150,55.783950000000004,5.3062499999997915e-05,55.665679999999995,0.0048866275999998,55.64978,0.0005398235999999942,55.21851,0.001890626900000038,55.12961,0.00021547489999999993
7200,55.783950000000004,5.3062499999997915e-05,55.665679999999995,0.0048866275999998,55.64978,0.0005398235999999942,55.21671,0.001850104899999982,55.12888,0.00020627159999997785
7250,55.783950000000004,5.3062499999997915e-05,55.665679999999995,0.0048866275999998,55.648979999999995,0.000502929599999985,55.21548,0.0018380656000000783,55.12799,0.00020847489999996593
7300,55.783950000000004,5.3062499999997915e-05,55.665679999999995,0.0048866275999998,55.648979999999995,0.000502929599999985,55.213660000000004,0.001852446400000084,55.1269,0.00020914599999996816
7350,55.783519999999996,5.666159999999876e-05,55.665560000000006,0.0048844963999998044,55.64861,0.0004930468999999789,55.21119,0.0017461929000000768,55.12573,0.00018014809999999457
7400,55.78315,6.789850000000386e-05,55.665560000000006,0.0048844963999998044,55.64852,0.0004932295999999785,55.209410000000005,0.0017209268999998854,55.12533,0.0001859560999999921
7450,55.78315,6.789850000000386e-05,55.665560000000006,0.0048844963999998044,55.64852,0.0004932295999999785,55.20759,0.0016289908999999776,55.12521,0.0001858888999999895
7500,55.78315,6.789850000000386e-05,55.665560000000006,0.0048844963999998044,55.64852,0.0004932295999999785,55.2063,0.0016211779999999883,55.124919999999996,0.00018214560000001287
7550,55.78315,6.789850000000386e-05,55.665560000000006,0.0048844963999998044,55.64852,0.0004932295999999785,55.20513,0.0015505041000000144,55.12458,0.00017959560000001195
7600,55.78315,6.789850000000386e-05,55.665560000000006,0.0048844963999998044,55.647569999999995,0.0004936720999999582,55.20426,0.0015182244000000208,55.12413,0.00016409009999997522
7650,55.78281,7.332490000000392e-05,55.664480000000005,0.004834113599999813,55.647569999999995,0.0004936720999999582,55.201980000000006,0.0014046295999999784,55.12388,0.0001703375999999942
7700,55.782450000000004,8.133850000000184e-05,55.66417,0.004829138099999806,55.647569999999995,0.0004936720999999582,55.20019,0.0013584268999999923,55.12172,0.00018742359999999713
7750,55.782450000000004,8.133850000000184e-05,55.66417,0.004829138099999806,55.647569999999995,0.0004936720999999582,55.19856,0.001385180399999872,55.121410000000004,0.00017292489999997995
7800,55.78201,7.74928999999989e-05,55.66417,0.004829138099999806,55.647569999999995,0.0004936720999999582,55.196929999999995,0.0013512460999999289,55.12029,0.0001530228999999935
7850,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.647569999999995,0.0004936720999999582,55.19566999999999,0.0013283480999999673,55.1189,0.00014933000000000356
7900,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.647569999999995,0.0004936720999999582,55.19355,0.0013727624999999963,55.1189,0.00014933000000000356
7950,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.647569999999995,0.0004936720999999582,55.19181999999999,0.001336583600000003,55.11887,0.00014986610000000856
8000,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.647569999999995,0.0004936720999999582,55.190830000000005,0.001309366100000054,55.11829,0.00014698690000000336
8050,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.647569999999995,0.0004936720999999582,55.18991,0.0012624589000000128,55.11719000000001,0.00014822490000000881
8100,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.64684,0.0005325823999999634,55.1887,0.0012668920000000806,55.11574,0.0001549684000000037
8150,55.78157,8.415209999999185e-05,55.6638,0.004858319999999767,55.6465,0.0005533699999999556,55.18699,0.0011720289000000154,55.11472,0.00014990560000002198
8200,55.78074,9.053439999998929e-05,55.6638,0.004858319999999767,55.6465,0.0005533699999999556,55.18557,0.001168036100000025,55.11357,0.00015416410000002653
8250,55.7803,0.00010172799999999891,55.66309,0.005056402899999797,55.6465,0.0005533699999999556,55.18442,0.001177029600000054,55.11319999999999,0.0001577420000000303
