time_seconds,generation,best_fitness,best_f1,best_f2
0.0000000000,0,0.5237793007,0.5938819830,0.2433685718
0.0081541000,1,0.5140739680,0.5938819830,0.1948419079
0.0154333000,2,0.5131426481,0.5938819830,0.1901853089
0.0232653000,3,0.5120887863,0.5938819830,0.1849159994
0.0303625000,4,0.5116312958,0.5938819830,0.1826285472
0.0376118000,5,0.5114433980,0.5938819830,0.1816890579
0.0439510000,6,0.5114433980,0.5938819830,0.1816890579
0.0519823000,7,0.5114433980,0.5938819830,0.1816890579
0.0597252000,8,0.5114433980,0.5938819830,0.1816890579
0.0665782000,9,0.5114433980,0.5938819830,0.1816890579
0.0734294000,10,0.5114433980,0.5938819830,0.1816890579
0.0803093000,11,0.5114433980,0.5938819830,0.1816890579
0.0864646000,12,0.5114433980,0.5938819830,0.1816890579
0.0931199000,13,0.5114433980,0.5938819830,0.1816890579
0.0998096000,14,0.5114433980,0.5938819830,0.1816890579
0.1073015000,15,0.5114433980,0.5938819830,0.1816890579
0.1127358000,16,0.5114433980,0.5938819830,0.1816890579
0.1191132000,17,0.5114433980,0.5938819830,0.1816890579
0.1251258000,18,0.5114433980,0.5938819830,0.1816890579
0.1318017000,19,0.5114433980,0.5938819830,0.1816890579
0.1387628000,20,0.5114433980,0.5938819830,0.1816890579
0.1450236000,21,0.5114433980,0.5938819830,0.1816890579
0.1507345000,22,0.5114433980,0.5938819830,0.1816890579
0.1576612000,23,0.5114433980,0.5938819830,0.1816890579
0.1644011000,24,0.5114433980,0.5938819830,0.1816890579
0.1704988000,25,0.5114433980,0.5938819830,0.1816890579
0.1771310000,26,0.5114433980,0.5938819830,0.1816890579
0.1835143000,27,0.5114433980,0.5938819830,0.1816890579
0.1892335000,28,0.5114433980,0.5938819830,0.1816890579
0.1954504000,29,0.5114433980,0.5938819830,0.1816890579
0.2017839000,30,0.5114433980,0.5938819830,0.1816890579
0.2081747000,31,0.5114433980,0.5938819830,0.1816890579
0.2144782000,32,0.5114433980,0.5938819830,0.1816890579
0.2203625000,33,0.5114433980,0.5938819830,0.1816890579
0.2260327000,34,0.5114433980,0.5938819830,0.1816890579
0.2312325000,35,0.5114433980,0.5938819830,0.1816890579
0.2384387000,36,0.5114433980,0.5938819830,0.1816890579
0.2450935000,37,0.5114433980,0.5938819830,0.1816890579
0.2511266000,38,0.5114433980,0.5938819830,0.1816890579
0.2573604000,39,0.5114433980,0.5938819830,0.1816890579
0.2634091000,40,0.5114433980,0.5938819830,0.1816890579
0.2695216000,41,0.5114433980,0.5938819830,0.1816890579
0.2756746000,42,0.5114433980,0.5938819830,0.1816890579
0.2829908000,43,0.5114433980,0.5938819830,0.1816890579
0.2892729000,44,0.5114433980,0.5938819830,0.1816890579
0.2969596000,45,0.5114433980,0.5938819830,0.1816890579
0.3033960000,46,0.5114433980,0.5938819830,0.1816890579
0.3091945000,47,0.5114433980,0.5938819830,0.1816890579
0.3160302000,48,0.5114433980,0.5938819830,0.1816890579
0.3229596000,49,0.5114433980,0.5938819830,0.1816890579
0.3304777000,50,0.5114433980,0.5938819830,0.1816890579
0.3366776000,51,0.5114433980,0.5938819830,0.1816890579
0.3436708000,52,0.5114433980,0.5938819830,0.1816890579
0.3498816000,53,0.5114433980,0.5938819830,0.1816890579
0.3566014000,54,0.5114433980,0.5938819830,0.1816890579
0.3633631000,55,0.5114433980,0.5938819830,0.1816890579
0.3699895000,56,0.5114433980,0.5938819830,0.1816890579
0.3771029000,57,0.5114433980,0.5938819830,0.1816890579
0.3836195000,58,0.5114433980,0.5938819830,0.1816890579
0.3908722000,59,0.5114433980,0.5938819830,0.1816890579
0.3976728000,60,0.5114433980,0.5938819830,0.1816890579
0.4046178000,61,0.5114433980,0.5938819830,0.1816890579
0.4115532000,62,0.5114433980,0.5938819830,0.1816890579
0.4184153000,63,0.5114433980,0.5938819830,0.1816890579
0.4249607000,64,0.5114433980,0.5938819830,0.1816890579
0.4315752000,65,0.5114433980,0.5938819830,0.1816890579
0.4388571000,66,0.5114433980,0.5938819830,0.1816890579
0.4451840000,67,0.5114433980,0.5938819830,0.1816890579
0.4525036000,68,0.5114433980,0.5938819830,0.1816890579
0.4586561000,69,0.5114433980,0.5938819830,0.1816890579
0.4648823000,70,0.5114433980,0.5938819830,0.1816890579
0.4715721000,71,0.5114433980,0.5938819830,0.1816890579
0.4793340000,72,0.5114433980,0.5938819830,0.1816890579
0.4882219000,73,0.5114433980,0.5938819830,0.1816890579
0.4961922000,74,0.5114433980,0.5938819830,0.1816890579
0.5038740000,75,0.5114433980,0.5938819830,0.1816890579
0.5111416000,76,0.5114433980,0.5938819830,0.1816890579
0.5192169000,77,0.5114433980,0.5938819830,0.1816890579
0.5268625000,78,0.5114433980,0.5938819830,0.1816890579
0.5340750000,79,0.5114433980,0.5938819830,0.1816890579
0.5409266000,80,0.5114433980,0.5938819830,0.1816890579
0.5491990000,81,0.5114433980,0.5938819830,0.1816890579
0.5574779000,82,0.5114433980,0.5938819830,0.1816890579
0.5647604000,83,0.5114433980,0.5938819830,0.1816890579
0.5728857000,84,0.5114433980,0.5938819830,0.1816890579
0.5800188000,85,0.5114433980,0.5938819830,0.1816890579
0.5874348000,86,0.5114433980,0.5938819830,0.1816890579
0.5954667000,87,0.5114433980,0.5938819830,0.1816890579
0.6024931000,88,0.5114433980,0.5938819830,0.1816890579
0.6103897000,89,0.5114433980,0.5938819830,0.1816890579
0.6172589000,90,0.5114433980,0.5938819830,0.1816890579
0.6243248000,91,0.5114433980,0.5938819830,0.1816890579
0.6316351000,92,0.5114433980,0.5938819830,0.1816890579
0.6400021000,93,0.5114433980,0.5938819830,0.1816890579
0.6475069000,94,0.5114433980,0.5938819830,0.1816890579
0.6560936000,95,0.5114433980,0.5938819830,0.1816890579
0.6646844000,96,0.5114433980,0.5938819830,0.1816890579
0.6714649000,97,0.5114433980,0.5938819830,0.1816890579
0.6783041000,98,0.5114433980,0.5938819830,0.1816890579
0.6851326000,99,0.5114433980,0.5938819830,0.1816890579
0.6933986000,100,0.5114433980,0.5938819830,0.1816890579
0.7026271000,101,0.5114433980,0.5938819830,0.1816890579
0.7098984000,102,0.5114433980,0.5938819830,0.1816890579
0.7181621000,103,0.5114433980,0.5938819830,0.1816890579
0.7264979000,104,0.5114433980,0.5938819830,0.1816890579
0.7345911000,105,0.5114433980,0.5938819830,0.1816890579
0.7423244000,106,0.5114433980,0.5938819830,0.1816890579
0.7509287000,107,0.5114433980,0.5938819830,0.1816890579
0.7592997000,108,0.5114433980,0.5938819830,0.1816890579
0.7681099000,109,0.5114433980,0.5938819830,0.1816890579
0.7767533000,110,0.5114433980,0.5938819830,0.1816890579
0.7853076000,111,0.5114433980,0.5938819830,0.1816890579
0.7944212000,112,0.5114433980,0.5938819830,0.1816890579
0.8028755000,113,0.5114433980,0.5938819830,0.1816890579
0.8114917000,114,0.5114433980,0.5938819830,0.1816890579
0.8206913000,115,0.5114433980,0.5938819830,0.1816890579
0.8292547000,116,0.5114433980,0.5938819830,0.1816890579
0.8398171000,117,0.5114433980,0.5938819830,0.1816890579
0.8493630000,118,0.5114433980,0.5938819830,0.1816890579
0.8578706000,119,0.5114433980,0.5938819830,0.1816890579
0.8655753000,120,0.5114433980,0.5938819830,0.1816890579
0.8737897000,121,0.5114433980,0.5938819830,0.1816890579
0.8819383000,122,0.5114433980,0.5938819830,0.1816890579
0.8898549000,123,0.5114433980,0.5938819830,0.1816890579
0.8985953000,124,0.5114433980,0.5938819830,0.1816890579
0.9083724000,125,0.5114433980,0.5938819830,0.1816890579
0.9165627000,126,0.5114433980,0.5938819830,0.1816890579
0.9255753000,127,0.5114433980,0.5938819830,0.1816890579
0.9349047000,128,0.5114433980,0.5938819830,0.1816890579
0.9432760000,129,0.5114433980,0.5938819830,0.1816890579
0.9517040000,130,0.5114433980,0.5938819830,0.1816890579
0.9610195000,131,0.5114433980,0.5938819830,0.1816890579
0.9700591000,132,0.5114433980,0.5938819830,0.1816890579
0.9786430000,133,0.5114433980,0.5938819830,0.1816890579
0.9862021000,134,0.5114433980,0.5938819830,0.1816890579
0.9953296000,135,0.5114433980,0.5938819830,0.1816890579
1.0042756000,136,0.5114433980,0.5938819830,0.1816890579
1.0140419000,137,0.5114433980,0.5938819830,0.1816890579
1.0237882000,138,0.5114433980,0.5938819830,0.1816890579
1.0326581000,139,0.5114433980,0.5938819830,0.1816890579
1.0416392000,140,0.5114433980,0.5938819830,0.1816890579
1.0511418000,141,0.5114433980,0.5938819830,0.1816890579
1.0597240000,142,0.5114433980,0.5938819830,0.1816890579
1.0685957000,143,0.5114433980,0.5938819830,0.1816890579
1.0779712000,144,0.5114433980,0.5938819830,0.1816890579
1.0861150000,145,0.5114433980,0.5938819830,0.1816890579
1.0954694000,146,0.5114433980,0.5938819830,0.1816890579
1.1047641000,147,0.5114433980,0.5938819830,0.1816890579
1.1136188000,148,0.5114433980,0.5938819830,0.1816890579
1.1224720000,149,0.5114433980,0.5938819830,0.1816890579
1.1310661000,150,0.5114433980,0.5938819830,0.1816890579
1.1404547000,151,0.5114433980,0.5938819830,0.1816890579
1.1489962000,152,0.5114433980,0.5938819830,0.1816890579
1.1579740000,153,0.5114433980,0.5938819830,0.1816890579
1.1663782000,154,0.5114433980,0.5938819830,0.1816890579
1.1750342000,155,0.5114433980,0.5938819830,0.1816890579
1.1838132000,156,0.5114433980,0.5938819830,0.1816890579
1.1924690000,157,0.5114433980,0.5938819830,0.1816890579
1.2005469000,158,0.5114433980,0.5938819830,0.1816890579
1.2100858000,159,0.5114433980,0.5938819830,0.1816890579
1.2186804000,160,0.5114433980,0.5938819830,0.1816890579
1.2268428000,161,0.5114433980,0.5938819830,0.1816890579
1.2352605000,162,0.5114433980,0.5938819830,0.1816890579
1.2438710000,163,0.5114433980,0.5938819830,0.1816890579
1.2532164000,164,0.5114433980,0.5938819830,0.1816890579
1.2616861000,165,0.5114433980,0.5938819830,0.1816890579
1.2700239000,166,0.5114433980,0.5938819830,0.1816890579
1.2778461000,167,0.5114433980,0.5938819830,0.1816890579
1.2863683000,168,0.5114433980,0.5938819830,0.1816890579
1.2950063000,169,0.5114433980,0.5938819830,0.1816890579
1.3027791000,170,0.5114433980,0.5938819830,0.1816890579
1.3117383000,171,0.5114433980,0.5938819830,0.1816890579
1.3211379000,172,0.5114433980,0.5938819830,0.1816890579
1.3313689000,173,0.5114433980,0.5938819830,0.1816890579
1.3409314000,174,0.5114433980,0.5938819830,0.1816890579
1.3501152000,175,0.5114433980,0.5938819830,0.1816890579
1.3597581000,176,0.5114433980,0.5938819830,0.1816890579
1.3671406000,177,0.5114433980,0.5938819830,0.1816890579
1.3751585000,178,0.5114433980,0.5938819830,0.1816890579
1.3837161000,179,0.5114433980,0.5938819830,0.1816890579
1.3923930000,180,0.5114433980,0.5938819830,0.1816890579
1.4007710000,181,0.5114433980,0.5938819830,0.1816890579
1.4096995000,182,0.5114433980,0.5938819830,0.1816890579
1.4177077000,183,0.5114433980,0.5938819830,0.1816890579
1.4258514000,184,0.5114433980,0.5938819830,0.1816890579
1.4322238000,185,0.5114433980,0.5938819830,0.1816890579
1.4386236000,186,0.5114433980,0.5938819830,0.1816890579
1.4459585000,187,0.5114433980,0.5938819830,0.1816890579
1.4534610000,188,0.5114433980,0.5938819830,0.1816890579
1.4613347000,189,0.5114433980,0.5938819830,0.1816890579
1.4678544000,190,0.5114433980,0.5938819830,0.1816890579
1.4753691000,191,0.5114433980,0.5938819830,0.1816890579
