Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --cchihh_fixed_ops --seed 2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
Command: 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--cchihh_fixed_ops' '--seed' '2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: enabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 46167
[Normalization] f2_ref (energy) = 5808.73
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0680216
Gen 50: best_fit = 0.0565475
Gen 100: best_fit = 0.0547966
Gen 150: best_fit = 0.0512751
Gen 200: best_fit = 0.0494472
Gen 250: best_fit = 0.0476733
Gen 300: best_fit = 0.0460367
Gen 350: best_fit = 0.0449982
Gen 400: best_fit = 0.0437681
Gen 450: best_fit = 0.0429512
Gen 500: best_fit = 0.0421197
Gen 550: best_fit = 0.0416394
Gen 600: best_fit = 0.0410704
Gen 650: best_fit = 0.0403206
Gen 700: best_fit = 0.0398922
Gen 750: best_fit = 0.0393768
Gen 800: best_fit = 0.0390216
Gen 850: best_fit = 0.0386023
Gen 900: best_fit = 0.0383053
Gen 950: best_fit = 0.0381074
Gen 1000: best_fit = 0.0379269
Gen 1050: best_fit = 0.0376659
Gen 1100: best_fit = 0.0374904
Gen 1150: best_fit = 0.0373243
Gen 1200: best_fit = 0.0371697
Gen 1250: best_fit = 0.0370085
Gen 1300: best_fit = 0.0369011
Gen 1350: best_fit = 0.0367886
Gen 1400: best_fit = 0.0366938
Gen 1450: best_fit = 0.0366454
Gen 1500: best_fit = 0.0365864
Gen 1550: best_fit = 0.0365465
