gen,CCHIHH_stable_migration_gate mean,CCHIHH_stable_migration_gate var,GA mean,GA var,GDE mean,GDE var,GA-SLHH mean,GA-SLHH var,QPHH mean,QPHH var
2150,54.68766000000001,0.0002634324000000194,55.34908,0.011258191599999773,54.785180000000004,0.00023577160000000665,55.74163,0.00028931210000000785,55.68492,0.002458901599999977
2200,54.68663,0.00024234210000001014,55.348310000000005,0.011353586900000066,54.785180000000004,0.00023577160000000665,55.74163,0.00028931210000000785,55.68492,0.002458901599999977
2250,54.68552,0.00023494760000000205,55.34794000000001,0.011149550399999954,54.785180000000004,0.00023577160000000665,55.74163,0.00028931210000000785,55.68415,0.0025509704999999764
2300,54.68485,0.0002307644999999902,55.34516,0.010996308399999996,54.78481000000001,0.00024794090000001217,55.74071,0.0002782169000000025,55.683809999999994,0.002560068899999974
2350,54.68338,0.000212181599999992,55.34432,0.010957487599999934,54.78481000000001,0.00024794090000001217,55.74071,0.0002782169000000025,55.683809999999994,0.002560068899999974
2400,54.68215,0.00021758049999998772,55.342499999999994,0.010998506000000007,54.78438,0.00022020160000000565,55.74068,0.00027783559999999894,55.68344,0.0024998143999999415
2450,54.682010000000005,0.00021827889999998597,55.342060000000004,0.011062376400000065,54.78438,0.00022020160000000565,55.7405,0.0002777959999999989,55.6831,0.0025249539999999873
2500,54.68094,0.00021492239999998768,55.33473,0.010289504099999906,54.78438,0.00022020160000000565,55.7405,0.0002777959999999989,55.6831,0.0025249539999999873
2550,54.680809999999994,0.00021038289999998915,55.33319,0.01033984490000001,54.78438,0.00022020160000000565,55.7405,0.0002777959999999989,55.6831,0.0025249539999999873
2600,54.68057,0.0002049060999999855,55.330600000000004,0.01034979600000004,54.78438,0.00022020160000000565,55.7405,0.0002777959999999989,55.682939999999995,0.002524328399999988
2650,54.67983,0.00018325809999999299,55.32890999999999,0.010277004900000183,54.78438,0.00022020160000000565,55.7405,0.0002777959999999989,55.6822,0.002529021999999997
2700,54.6798,0.00018454599999997482,55.32842000000001,0.01024787760000016,54.78438,0.00022020160000000565,55.7405,0.0002777959999999989,55.6822,0.002529021999999997
2750,54.67974,0.00018543039999998327,55.32805,0.010264738500000136,54.78438,0.00022020160000000565,55.74038,0.00027809359999999986,55.6822,0.002529021999999997
2800,54.679089999999995,0.0001686128999999965,55.32704,0.010198970400000146,54.783950000000004,0.0001957905000000001,55.74038,0.00027809359999999986,55.6822,0.002529021999999997
2850,54.67906000000001,0.00016826639999999312,55.32559,0.010084976900000068,54.783950000000004,0.0001957905000000001,55.74001,0.0002745009000000054,55.68176999999999,0.002526730099999998
2900,54.677369999999996,0.00016719409999998346,55.323440000000005,0.010313346399999972,54.783950000000004,0.0001957905000000001,55.73948,0.00027364760000000337,55.68103,0.0025668040999999716
2950,54.67731,0.00016782289999997446,55.32227,0.01007947609999996,54.783950000000004,0.0001957905000000001,55.73948,0.00027364760000000337,55.68103,0.0025668040999999716
3000,54.67691,0.00015519089999998305,55.320730000000005,0.009941604100000116,54.783550000000005,0.00021103049999999027,55.73948,0.00027364760000000337,55.680690000000006,0.0025947248999999635
3050,54.67682,0.00015450359999997647,55.31989,0.00948382090000002,54.783550000000005,0.00021103049999999027,55.73948,0.00027364760000000337,55.680690000000006,0.0025947248999999635
3100,54.67617,0.00014183809999997692,55.31885,0.0094085345,54.783550000000005,0.00021103049999999027,55.738699999999994,0.0002709759999999953,55.67995,0.002656576499999953
3150,54.67508,0.00014926559999998843,55.316790000000005,0.009521798899999854,54.783550000000005,0.00021103049999999027,55.737649999999995,0.00027526050000000363,55.67995,0.002656576499999953
3200,54.674350000000004,0.00015358849999998742,55.315740000000005,0.009557174399999991,54.783550000000005,0.00021103049999999027,55.737649999999995,0.00027526050000000363,55.679610000000004,0.0026977708999999426
3250,54.674040000000005,0.00015411239999998735,55.315369999999994,0.009597730100000017,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.67893,0.00278144210000001
3300,54.6733,0.00014852599999998697,55.315369999999994,0.009597730100000017,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.6785,0.00283911800000002
3350,54.67268,0.00013381960000000254,55.314260000000004,0.00942390439999993,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.6785,0.00283911800000002
3400,54.67225,0.00014537449999999373,55.310770000000005,0.009475040099999919,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.67841,0.002823944900000115
3450,54.67193999999999,0.00015854640000000902,55.30969,0.009510604899999964,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.67800999999999,0.002822112900000117
3500,54.67184999999999,0.0001600365000000207,55.30738,0.0097185355999999,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.67761,0.002855480900000158
